variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,Delta_R,Delta_H_weighted_product,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,macro_path_entropy,macro_node_entropy,breadth_index
noise_009,noise,moderate,0.5,1500,center_of_mass,0.2907337913937411,0.29381069083410694,0.022067978512793185,0.021878004342613777,8.984994023679745,2.1178426768088605,0.6762685757512956
noise_009,noise,moderate,0.5,2400,center_of_mass,0.560440318618074,0.561840200409998,0.042259587040480606,0.04217759809672905,9.76177538406714,2.1008550339488528,0.7347341501739469
noise_009,noise,moderate,0.525,900,center_of_mass,0.1290083011743679,0.13135416015514956,0.009823661766025782,0.009704041223505211,8.161548907657407,2.182364178476669,0.614291166964769
noise_009,noise,moderate,0.525,1500,center_of_mass,0.30124532917592184,0.30109170098724825,0.02260718737427292,0.022667232097784873,8.994118171419812,2.124985142701399,0.6769557358326596
noise_009,noise,moderate,0.525,2400,center_of_mass,0.581469080045327,0.5804609085465611,0.043652838150422424,0.043758313570441354,9.778106188861049,2.1125996503280775,0.7359637596698516
noise_010,noise,mild,0.45,900,center_of_mass,0.1114062288008304,0.11267595782812556,0.008419221738886762,0.008378411112084927,7.658179199484723,2.143481795582412,0.5764021028220807
noise_010,noise,mild,0.45,1500,center_of_mass,0.2973295971996688,0.3000145851247922,0.02252907642225388,0.022371628474997074,8.428834336321582,2.060127960737332,0.6344063908204076
noise_010,noise,mild,0.45,2400,center_of_mass,0.6060526493347833,0.608715741093036,0.04578462335474409,0.045607663704133605,9.164536377700339,2.019970113353102,0.6897798952827763
noise_010,noise,mild,0.5,900,center_of_mass,0.12027930654034513,0.12346424720013172,0.009222653342301435,0.009046987635617065,7.666556090708021,2.1496411739836594,0.5770326400799183
noise_010,noise,mild,0.5,1500,center_of_mass,0.31223324598073177,0.3179329542007121,0.023869003222386276,0.023494160992927227,8.445492451469365,2.0752475898876717,0.6356602280798939
noise_010,noise,mild,0.5,2400,center_of_mass,0.6316183741458872,0.6358750736045575,0.04782030460336695,0.04753273395603563,9.189892425233442,2.0450820226391975,0.691688390933046
noise_010,noise,mild,0.525,900,center_of_mass,0.12518699503502173,0.12484669887726252,0.009375537136228962,0.009419408120654227,7.673542904824709,2.154599383044219,0.5775602818047396
noise_010,noise,mild,0.525,1500,center_of_mass,0.32224758832504996,0.32107380618851167,0.0241585824732935,0.0242512249772181,8.455105635319264,2.0838814743926157,0.6363857285174064
noise_010,noise,mild,0.525,2400,center_of_mass,0.6418081311390704,0.6402786489154568,0.04820851757394495,0.048303242621740794,9.200517837845172,2.058021587807019,0.6924902507823062
noise_011,noise,moderate,0.45,900,center_of_mass,0.11267332215861892,0.11707335252822126,0.00879959634138583,0.008479621041053154,8.146506013310049,2.1706120964444433,0.6131617345012847
noise_011,noise,moderate,0.45,1500,center_of_mass,0.2762372924782035,0.2761735938957717,0.020786421760621843,0.020790481257616178,8.968477645297162,2.1014258487690904,0.6750289376659416
noise_011,noise,moderate,0.45,2400,center_of_mass,0.5386597406827605,0.5385579036024186,0.04055643030127487,0.04054213398495332,9.739903192578916,2.075503180664731,0.7330917031779568
noise_011,noise,moderate,0.5,900,center_of_mass,0.12019224017868702,0.1245680860574705,0.009291675307413594,0.009038060916792712,8.154095215518987,2.17772235583895,0.6137293672562701
noise_011,noise,moderate,0.5,1500,center_of_mass,0.2924743679320656,0.29273663339323264,0.02195510946842294,0.02200442304754069,8.98581346188687,2.116511647827571,0.6763298076793972
noise_011,noise,moderate,0.5,2400,center_of_mass,0.5649795963644451,0.5669708206420303,0.04261229508743247,0.042514387491817796,9.76508450313311,2.1003546925524885,0.7349827307854617
noise_011,noise,moderate,0.525,900,center_of_mass,0.12508801517245693,0.1246577384605061,0.009297268409672266,0.009405310879362028,8.156033054622467,2.1800120546436466,0.6138732540532924
noise_011,noise,moderate,0.525,1500,center_of_mass,0.297153498981066,0.2993566510248904,0.022452314929147454,0.022355236815612356,8.98876809543571,2.1230432102330408,0.6765500212410285
noise_011,noise,moderate,0.525,2400,center_of_mass,0.5728809584116643,0.5758558909824831,0.04327944406539319,0.043107585587021324,9.770185350620633,2.1109139247510615,0.7353643011245903
noise_012,noise,mild,0.45,900,center_of_mass,0.11306548423471074,0.11612644038633757,0.008723442082267607,0.008509083936816486,7.660914499617169,2.142488939705083,0.5766113789682118
noise_012,noise,mild,0.45,1500,center_of_mass,0.29637642726658875,0.29600870921692746,0.022275680563852207,0.022306213910659012,8.426904179988913,2.0594060113026202,0.6342648631493037
noise_012,noise,mild,0.45,2400,center_of_mass,0.6059087671188301,0.6012467407099695,0.045274144473192335,0.04560361446709804,9.160486586082135,2.019008804579197,0.6894791524029665
noise_012,noise,mild,0.5,900,center_of_mass,0.1179428345354907,0.11856866489027773,0.008870595769597034,0.008871772679958978,7.6673057861732845,2.1518199081803053,0.5770885574367771
noise_012,noise,mild,0.5,1500,center_of_mass,0.3151793727946277,0.31167792246613324,0.023415695808731263,0.023716600863594728,8.444542069369696,2.077258147759769,0.6355881354495789
