decoder_id,target_label,decoded_source_label,decoder_kind,claim_boundary
dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_A::E_parity::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_A::E_parity::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_A::E_trivial::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_A::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_A::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_A::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_A::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::bayes_optimal_decoder,0,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::exact_decoder,0,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::exact_decoder,1,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_B::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,00,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,01,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,10,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,11,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::exact_decoder,00,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::exact_decoder,01,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::exact_decoder,10,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_joint::exact_decoder,11,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_parity::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_parity::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_B::E_trivial::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_A::bayes_optimal_decoder,0,01,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_A::bayes_optimal_decoder,1,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_B::bayes_optimal_decoder,0,10,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_B::bayes_optimal_decoder,1,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::bayes_optimal_decoder,00,00,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::bayes_optimal_decoder,01,01,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::bayes_optimal_decoder,10,10,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::bayes_optimal_decoder,11,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::exact_decoder,00,00,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::exact_decoder,01,01,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::exact_decoder,10,10,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::exact_decoder,11,11,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::declared_decoder,00,00,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::declared_decoder,01,01,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::declared_decoder,10,10,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_joint::declared_decoder,11,11,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_parity::bayes_optimal_decoder,0,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_parity::bayes_optimal_decoder,1,10,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_joint::E_trivial::bayes_optimal_decoder,*,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_A::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_A::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_A::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_A::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_B::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_B::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_B::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_B::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::bayes_optimal_decoder,00,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::bayes_optimal_decoder,01,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::bayes_optimal_decoder,10,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::bayes_optimal_decoder,11,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::exact_decoder,00,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::exact_decoder,01,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::exact_decoder,10,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_joint::exact_decoder,11,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::bayes_optimal_decoder,0,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::exact_decoder,0,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::exact_decoder,1,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_parity::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_parity::E_trivial::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_A::bayes_optimal_decoder,0,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_A::bayes_optimal_decoder,1,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_A::exact_decoder,0,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_A::exact_decoder,1,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_B::bayes_optimal_decoder,0,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_B::bayes_optimal_decoder,1,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_B::exact_decoder,0,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_B::exact_decoder,1,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::bayes_optimal_decoder,00,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::bayes_optimal_decoder,01,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::bayes_optimal_decoder,10,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::bayes_optimal_decoder,11,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::exact_decoder,00,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::exact_decoder,01,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::exact_decoder,10,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_joint::exact_decoder,11,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_parity::bayes_optimal_decoder,0,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_parity::bayes_optimal_decoder,1,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_parity::exact_decoder,0,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_parity::exact_decoder,1,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_trivial::bayes_optimal_decoder,*,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_trivial::exact_decoder,*,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::identity_channel::D_trivial::E_trivial::declared_decoder,*,*,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_A::E_trivial_star::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_B::E_trivial_star::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_joint::E_trivial_star::bayes_optimal_decoder,*,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_parity::E_trivial_star::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_trivial::E_trivial_star::bayes_optimal_decoder,*,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_trivial::E_trivial_star::exact_decoder,*,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::total_erasure_channel::D_trivial::E_trivial_star::declared_decoder,*,*,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,0,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::exact_decoder,0,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::exact_decoder,1,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_A_marg::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_A::E_trivial_A::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_B::E_A_marg::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_B::E_A_marg::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_B::E_A_marg::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_B::E_A_marg::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,0,01,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,1,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_joint::E_trivial_A::bayes_optimal_decoder,*,11,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_parity::E_A_marg::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_parity::E_A_marg::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_parity::E_A_marg::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_parity::E_A_marg::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_A_marg::bayes_optimal_decoder,0,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_A_marg::bayes_optimal_decoder,1,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_A_marg::exact_decoder,0,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_A_marg::exact_decoder,1,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_trivial_A::bayes_optimal_decoder,*,*,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_trivial_A::exact_decoder,*,*,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_A_channel::D_trivial::E_trivial_A::declared_decoder,*,*,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_A::E_B_marg::bayes_optimal_decoder,0,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_A::E_B_marg::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_A::E_B_marg::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_A::E_B_marg::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,*,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,0,0,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,1,1,bayes_optimal_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::exact_decoder,0,0,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::exact_decoder,1,1,exact_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::declared_decoder,0,0,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
dec::projection_B_channel::D_B::E_B_marg::declared_decoder,1,1,declared_decoder,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
