alpha,T,kappa,seed,projected_A_entropy,projected_B_entropy,component_A_preservation,component_B_preservation,lower_rank_erasure_score
0.4,2400,center_of_mass,60,9.455909441372608,6.442944100825183,1.0,0.7588409626282112,0.12057951868589445
0.4,2400,relative_distance,60,9.455909441372608,6.442944100825183,0.9500534022406115,0.6473349815146395,0.20130580812237442
0.4,2400,joint_basin,60,9.455909441372608,6.442944100825183,1.0,0.9434276668015353,0.028286166599232332
0.4,2400,basin_transition_profile,60,9.455909441372608,6.442944100825183,1.0,1.0,0.0
0.4,2400,boundary_v2_regime_sequence,60,9.455909441372608,6.442944100825183,1.0,1.0,0.0
0.4,2400,random_kappa_matched,60,9.455909441372608,6.442944100825183,1.0,0.8289606036449494,0.08551969817752525
0.4,2400,identity_like_diagnostic,60,9.455909441372608,6.442944100825183,0.948837459378465,0.6465064782448926,0.2023280311883212
0.4,2400,all_one_diagnostic,60,9.455909441372608,6.442944100825183,1.0,1.0,0.0
0.4,3600,center_of_mass,60,9.898400206676833,7.823290444360871,1.0,0.810813093404104,0.094593453297948
0.4,3600,relative_distance,60,9.898400206676833,7.823290444360871,0.9934378268218929,0.7851726031848942,0.11069478499660645
0.4,3600,joint_basin,60,9.898400206676833,7.823290444360871,1.0,0.9885244060213393,0.005737796989330413
0.4,3600,basin_transition_profile,60,9.898400206676833,7.823290444360871,1.0,1.0,0.0
0.4,3600,boundary_v2_regime_sequence,60,9.898400206676833,7.823290444360871,1.0,1.0,0.0
0.4,3600,random_kappa_matched,60,9.898400206676833,7.823290444360871,1.0,1.0,0.0
0.4,3600,identity_like_diagnostic,60,9.898400206676833,7.823290444360871,0.9932384570987591,0.7850150295146728,0.11087325669328396
0.4,3600,all_one_diagnostic,60,9.898400206676833,7.823290444360871,1.0,1.0,0.0
0.4,900,center_of_mass,59,6.11032814264323,3.6010584541363992,1.0,0.6796575094310817,0.16017124528445914
0.4,900,relative_distance,59,6.11032814264323,3.6010584541363992,0.733016631204187,0.4319957415050637,0.41749381364537463
0.4,900,joint_basin,59,6.11032814264323,3.6010584541363992,1.0,1.0,0.0
0.4,900,basin_transition_profile,59,6.11032814264323,3.6010584541363992,1.0,1.0,0.0
0.4,900,boundary_v2_regime_sequence,59,6.11032814264323,3.6010584541363992,1.0,1.0,0.0
0.4,900,random_kappa_matched,59,6.11032814264323,3.6010584541363992,0.8225019945031228,0.4847330113384483,0.3463824970792144
0.4,900,identity_like_diagnostic,59,6.11032814264323,3.6010584541363992,0.6131306847617979,0.36134220361147434,0.5127635558133639
0.4,900,all_one_diagnostic,59,6.11032814264323,3.6010584541363992,1.0,1.0,0.0
