alpha,T,kappa,seed,p_viable_shuffled,H_cond_shuffled,H_weighted_shuffled,H_recovery_shuffled,R_bits_shuffled,macro_classes_shuffled,singleton_fraction_shuffled
0.45,900,relative_distance,69,1.0,8.500483040538345,8.500483040538345,8.500354845393613,1.465301244123742,487.0,0.5790554414784395
0.45,900,joint_basin,69,1.0,0.9462871817245826,0.9462871817245826,0.9463486752180852,9.019497102937507,12.0,0.3333333333333333
0.45,900,basin_transition_profile,69,1.0,0.7861747034205301,0.7861747034205301,0.7862225272710144,9.179609581241559,9.0,0.3333333333333333
0.45,900,boundary_v2_regime_sequence,69,1.0,2.3290805603972817,2.3290805603972817,2.328511288485735,7.636703724264805,20.0,0.05
0.45,900,random_kappa_matched,69,1.0,7.510431858019928,7.510431858019928,7.510452185097506,2.4553524266421594,231.0,0.12987012987012986
0.45,900,identity_like_diagnostic,69,1.0,9.965784284662087,9.965784284662087,9.965781189978813,0.0,1000.0,1.0
0.45,900,all_one_diagnostic,69,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,1500,center_of_mass,69,1.0,6.584022997911405,6.584022997911405,6.584022997911405,3.381761286750681,227.0,0.44493392070484583
0.45,1500,relative_distance,69,1.0,9.706361106659525,9.706361106659525,9.706361106659525,0.25942317800256187,879.0,0.8850967007963595
0.45,1500,joint_basin,69,1.0,0.9885874948979954,0.9885874948979954,0.9885874948979954,8.977196789764093,14.0,0.2857142857142857
0.45,1500,basin_transition_profile,69,1.0,0.7042139068819129,0.7042139068819129,0.7042139068819129,9.261570377780172,7.0,0.14285714285714285
0.45,1500,boundary_v2_regime_sequence,69,1.0,3.358507019527157,3.358507019527157,3.358507019527157,6.607277265134929,56.0,0.26785714285714285
0.45,1500,random_kappa_matched,69,1.0,7.744097368415184,7.744097368415184,7.744097368415184,2.2216869162469033,245.0,0.08571428571428572
0.45,1500,identity_like_diagnostic,69,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,1500,all_one_diagnostic,69,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,2400,center_of_mass,69,1.0,8.039134983981446,8.039134983981446,8.039134983981446,1.9266493006806404,494.0,0.7246963562753036
0.45,2400,relative_distance,69,1.0,9.961784284662087,9.961784284662087,9.961784284662087,0.004,998.0,0.9979959919839679
0.45,2400,joint_basin,69,1.0,0.9974422478702687,0.9974422478702687,0.9974422478702687,8.96834203679182,17.0,0.47058823529411764
0.45,2400,basin_transition_profile,69,1.0,0.6859192993842914,0.6859192993842914,0.6859192993842914,9.279864985277797,8.0,0.25
0.45,2400,boundary_v2_regime_sequence,69,1.0,4.683730429834626,4.683730429834626,4.683730429834626,5.282053854827462,155.0,0.535483870967742
0.45,2400,random_kappa_matched,69,1.0,7.791862535191251,7.791862535191251,7.791862535191251,2.173921749470836,250.0,0.084
0.45,2400,identity_like_diagnostic,69,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,2400,all_one_diagnostic,69,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,3600,center_of_mass,69,1.0,9.163155189624183,9.163155189624183,9.163155189624183,0.8026290950379058,760.0,0.8763157894736842
0.45,3600,relative_distance,69,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,joint_basin,69,1.0,1.0086238795105074,1.0086238795105074,1.0086238795105074,8.957160405151583,18.0,0.5
0.45,3600,basin_transition_profile,69,1.0,0.6825975434248467,0.6825975434248467,0.6825975434248467,9.28318674123724,6.0,0.0
0.45,3600,boundary_v2_regime_sequence,69,1.0,6.087406497645125,6.087406497645125,6.087406497645125,3.8783777870169622,313.0,0.6932907348242812
0.45,3600,random_kappa_matched,69,1.0,7.761027258676423,7.761027258676423,7.761027258676423,2.204757025985664,244.0,0.08196721311475409
0.45,3600,identity_like_diagnostic,69,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,all_one_diagnostic,69,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,900,center_of_mass,67,0.997,5.081103593571079,5.065860282790366,5.0990990150385445,4.880346100827117,83.0,0.30120481927710846
0.45,900,relative_distance,67,0.997,8.58499775211503,8.559242758858684,8.591175071302125,1.3764519422831658,494.0,0.5526315789473685
0.45,900,joint_basin,67,0.997,0.9529641384053442,0.9501052459901281,0.9509330763445688,9.008485555992852,11.0,0.2727272727272727
0.45,900,basin_transition_profile,67,0.997,0.7818862602332837,0.7795406014525839,0.7803345483066418,9.17956343416491,7.0,0.0
0.45,900,boundary_v2_regime_sequence,67,0.997,2.426011744714597,2.418733709480453,2.4423561319260085,7.535437949683599,20.0,0.05
0.45,900,random_kappa_matched,67,0.997,7.5945318546026375,7.57174825903883,7.592900239943728,2.3669178397955584,241.0,0.13692946058091288
0.45,900,identity_like_diagnostic,67,0.997,9.961449694398194,9.931565345314999,9.965770673658135,0.0,997.0,1.0
0.45,900,all_one_diagnostic,67,0.997,-0.0,-0.0,-0.0,9.961449694398196,1.0,0.0
0.45,1500,center_of_mass,67,0.997,6.491945847163603,6.4724700096221115,6.506688948969197,3.4695038472345923,218.0,0.44495412844036697
0.45,1500,relative_distance,67,0.997,9.738111388981547,9.708897054814603,9.74311599416169,0.22333830541664834,895.0,0.9094972067039107
0.45,1500,joint_basin,67,0.997,1.0037643738136999,1.0007530806922589,1.0014372690782,8.957685320584496,15.0,0.3333333333333333
0.45,1500,basin_transition_profile,67,0.997,0.7181689258355904,0.7160144190580837,0.7166986074440248,9.243280768562604,8.0,0.375
0.45,1500,boundary_v2_regime_sequence,67,0.997,3.378957044365667,3.36882017323257,3.393429472105219,6.5824926500325285,56.0,0.19642857142857142
0.45,1500,random_kappa_matched,67,0.997,7.744327795737709,7.721094812350495,7.743213886227471,2.217121898660487,246.0,0.08943089430894309
0.45,1500,identity_like_diagnostic,67,0.997,9.961449694398194,9.931565345314999,9.965784284662087,0.0,997.0,1.0
0.45,1500,all_one_diagnostic,67,0.997,-0.0,-0.0,-0.0,9.961449694398196,1.0,0.0
0.45,2400,center_of_mass,67,0.997,8.036970072192892,8.012859161976314,8.047078101323399,1.9244796222053049,493.0,0.7221095334685599
0.45,2400,relative_distance,67,0.997,9.948656427094118,9.918810457812835,9.953029397159924,0.012793267304075694,991.0,0.9949545913218971
0.45,2400,joint_basin,67,0.997,1.0305439978613222,1.0274523658677384,1.0281416341716267,8.930905696536872,20.0,0.5
0.45,2400,basin_transition_profile,67,0.997,0.7078449503342827,0.7057214154832799,0.7064106837871684,9.253604744063912,6.0,0.16666666666666666
0.45,2400,boundary_v2_regime_sequence,67,0.997,4.837648240355138,4.8231352956340725,4.852599347478993,5.1238014540430585,169.0,0.5266272189349113
0.45,2400,random_kappa_matched,67,0.997,7.798871803088192,7.775475187678927,7.800839374053739,2.162577891310005,249.0,0.08032128514056225
0.45,2400,identity_like_diagnostic,67,0.997,9.961449694398194,9.931565345314999,9.965784284662087,0.0,997.0,1.0
0.45,2400,all_one_diagnostic,67,0.997,-0.0,-0.0,-0.0,9.961449694398196,1.0,0.0
0.45,3600,center_of_mass,67,0.997,9.099781936303383,9.072482590494474,9.106701529841562,0.8616677580948104,741.0,0.8704453441295547
0.45,3600,relative_distance,67,0.997,9.961449694398194,9.931565345314999,9.965784284662087,0.0,997.0,1.0
0.45,3600,joint_basin,67,0.997,1.030543997861322,1.0274523658677381,1.028141634171627,8.930905696536872,20.0,0.5
0.45,3600,basin_transition_profile,67,0.997,0.7112172167559672,0.7090835651056993,0.709772833409588,9.250232477642227,6.0,0.16666666666666666
0.45,3600,boundary_v2_regime_sequence,67,0.997,6.434136109836288,6.41483370150678,6.447052640853865,3.527313584561908,345.0,0.7333333333333333
0.45,3600,random_kappa_matched,67,0.997,7.782666830933949,7.759318830441147,7.781863197747525,2.1787828634642477,247.0,0.08502024291497975
0.45,3600,identity_like_diagnostic,67,0.997,9.961449694398194,9.931565345314999,9.965784284662087,0.0,997.0,1.0
0.45,3600,all_one_diagnostic,67,0.997,-0.0,-0.0,-0.0,9.961449694398196,1.0,0.0
0.45,900,center_of_mass,70,1.0,5.1419017590049,5.1419017590049,5.141761587906678,4.823882525657187,82.0,0.21951219512195122
0.45,900,relative_distance,70,1.0,8.524287475711594,8.524287475711594,8.524223930677762,1.4414968089504936,486.0,0.5740740740740741
0.45,900,joint_basin,70,1.0,0.9941783832438235,0.9941783832438235,0.9942105675128504,8.971605901418265,12.0,0.3333333333333333
0.45,900,basin_transition_profile,70,1.0,0.8223948553833901,0.8223948553833901,0.8224196291323844,9.143389429278697,9.0,0.3333333333333333
0.45,900,boundary_v2_regime_sequence,70,1.0,2.4707668426311846,2.4707668426311846,2.470485981246166,7.495017442030902,20.0,0.05
0.45,900,random_kappa_matched,70,1.0,7.553857511960974,7.553857511960974,7.553853361634413,2.411926772701112,235.0,0.1276595744680851
0.45,900,identity_like_diagnostic,70,1.0,9.965784284662087,9.965784284662087,9.965782923943088,0.0,1000.0,1.0
0.45,900,all_one_diagnostic,70,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,1500,center_of_mass,70,1.0,6.625279017502514,6.625279017502514,6.625279017502514,3.340505267159573,228.0,0.39473684210526316
0.45,1500,relative_distance,70,1.0,9.745706084627471,9.745706084627471,9.745706084627471,0.22007820003461553,898.0,0.9086859688195991
0.45,1500,joint_basin,70,1.0,1.0602649497432413,1.0602649497432413,1.0602649497432413,8.905519334918848,17.0,0.4117647058823529
0.45,1500,basin_transition_profile,70,1.0,0.7779916653509018,0.7779916653509018,0.7779916653509018,9.187792619311185,9.0,0.3333333333333333
0.45,1500,boundary_v2_regime_sequence,70,1.0,3.509613727240659,3.509613727240659,3.509613727240659,6.456170557421428,55.0,0.2
0.45,1500,random_kappa_matched,70,1.0,7.750251955367049,7.750251955367049,7.750251955367049,2.2155323292950384,243.0,0.07818930041152264
0.45,1500,identity_like_diagnostic,70,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,1500,all_one_diagnostic,70,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,2400,center_of_mass,70,1.0,8.172375948591977,8.172375948591977,8.172375948591977,1.7934083360701094,509.0,0.7092337917485265
0.45,2400,relative_distance,70,1.0,9.963784284662088,9.963784284662088,9.963784284662088,0.002,999.0,0.998998998998999
0.45,2400,joint_basin,70,1.0,1.0744297467796218,1.0744297467796218,1.0744297467796218,8.891354537882465,20.0,0.5
0.45,2400,basin_transition_profile,70,1.0,0.734129360276545,0.734129360276545,0.734129360276545,9.231654924385541,8.0,0.375
0.45,2400,boundary_v2_regime_sequence,70,1.0,4.901807775411128,4.901807775411128,4.901807775411128,5.063976509250959,154.0,0.42857142857142855
0.45,2400,random_kappa_matched,70,1.0,7.793380105414662,7.793380105414662,7.793380105414662,2.1724041792474247,247.0,0.06477732793522267
0.45,2400,identity_like_diagnostic,70,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,2400,all_one_diagnostic,70,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,3600,center_of_mass,70,1.0,9.175767191613978,9.175767191613978,9.175767191613978,0.79001709304811,762.0,0.8779527559055118
0.45,3600,relative_distance,70,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,joint_basin,70,1.0,1.0744297467796218,1.0744297467796218,1.0744297467796218,8.891354537882467,20.0,0.5
0.45,3600,basin_transition_profile,70,1.0,0.7255217612281616,0.7255217612281616,0.7255217612281616,9.240262523433925,7.0,0.2857142857142857
0.45,3600,boundary_v2_regime_sequence,70,1.0,6.415320127343634,6.415320127343634,6.415320127343634,3.550464157318454,336.0,0.6904761904761905
0.45,3600,random_kappa_matched,70,1.0,7.803505579847053,7.803505579847053,7.803505579847053,2.1622787048150345,246.0,0.06097560975609756
0.45,3600,identity_like_diagnostic,70,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,all_one_diagnostic,70,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,900,center_of_mass,71,0.999,5.180902211697514,5.175721309485817,5.185084362334004,4.783438656094905,92.0,0.30434782608695654
0.45,900,relative_distance,71,0.999,8.55786831758228,8.549310449264697,8.560720298331002,1.4064725502101394,491.0,0.5784114052953157
0.45,900,joint_basin,71,0.999,0.9223130677862773,0.9213907547184911,0.921620100363339,9.042027800006142,14.0,0.5
0.45,900,basin_transition_profile,71,0.999,0.7498720436490901,0.749122171605441,0.7493494825288384,9.21446882414333,8.0,0.25
0.45,900,boundary_v2_regime_sequence,71,0.999,2.496697506132081,2.4942008086259486,2.505573119103835,7.467643361660338,21.0,0.09523809523809523
0.45,900,random_kappa_matched,71,0.999,7.558791381450574,7.551232590069123,7.558109989987276,2.4055494863418447,237.0,0.14767932489451477
0.45,900,identity_like_diagnostic,71,0.999,9.96434086779242,9.954376526924626,9.96578418373192,0.0,999.0,1.0
0.45,900,all_one_diagnostic,71,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,1500,center_of_mass,71,0.999,6.601084812004507,6.594483727192503,6.605891484929964,3.363256055787911,231.0,0.44155844155844154
0.45,1500,relative_distance,71,0.999,9.7410589358345,9.731317876898666,9.742725634636125,0.2232819319579195,895.0,0.9039106145251397
0.45,1500,joint_basin,71,0.999,0.9615997834956278,0.9606381837121322,0.9608592536293956,9.002741084296792,18.0,0.5
0.45,1500,basin_transition_profile,71,0.999,0.6981823912195163,0.6974842088282968,0.6977052787455601,9.266158476572903,7.0,0.0
0.45,1500,boundary_v2_regime_sequence,71,0.999,3.484716483050721,3.48123176656767,3.492639524305132,6.4796243847416966,58.0,0.2413793103448276
0.45,1500,random_kappa_matched,71,0.999,7.722000518141219,7.714278517623078,7.723686275360538,2.2423403496511995,246.0,0.11382113821138211
0.45,1500,identity_like_diagnostic,71,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,1500,all_one_diagnostic,71,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,2400,center_of_mass,71,0.999,8.012528493083888,8.004515964590803,8.015923722328267,1.951812374708529,494.0,0.7368421052631579
0.45,2400,relative_distance,71,0.999,9.949571210633096,9.939621639422462,9.951029397159925,0.01476965715932279,992.0,0.9939516129032258
0.45,2400,joint_basin,71,0.999,0.9643574286429387,0.9633930712142957,0.9636141411315591,8.999983439149478,19.0,0.5263157894736842
0.45,2400,basin_transition_profile,71,0.999,0.6755036889607009,0.6748281852717402,0.6750492551890036,9.288837178831715,6.0,0.16666666666666666
0.45,2400,boundary_v2_regime_sequence,71,0.999,4.923660133786775,4.918736473652989,4.93014423139045,5.040680734005642,162.0,0.48148148148148145
0.45,2400,random_kappa_matched,71,0.999,7.767844438842952,7.76007659440411,7.768239239643733,2.196496428949467,246.0,0.08130081300813008
0.45,2400,identity_like_diagnostic,71,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,2400,all_one_diagnostic,71,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,3600,center_of_mass,71,0.999,9.14954632791258,9.140396781584666,9.151804539322129,0.814794539879839,746.0,0.871313672922252
0.45,3600,relative_distance,71,0.999,9.962338865790418,9.952376526924628,9.963784284662088,0.002002002002002002,998.0,0.998997995991984
0.45,3600,joint_basin,71,0.999,0.9707837693616641,0.9698129855923024,0.9700340555095659,8.993557098430754,20.0,0.55
0.45,3600,basin_transition_profile,71,0.999,0.6772987779672536,0.6766214791892863,0.6768425491065497,9.287042089825164,5.0,0.0
0.45,3600,boundary_v2_regime_sequence,71,0.999,6.477048948341788,6.4705718993934465,6.481979657130908,3.48729191945063,347.0,0.7319884726224783
0.45,3600,random_kappa_matched,71,0.999,7.781768706664059,7.773986937957395,7.782149583197019,2.1825721611283595,248.0,0.08870967741935484
0.45,3600,identity_like_diagnostic,71,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,3600,all_one_diagnostic,71,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,900,center_of_mass,72,1.0,5.187649749489325,5.187649749489325,5.187635086517997,4.778134535172762,86.0,0.2441860465116279
0.45,900,relative_distance,72,1.0,8.555607728799096,8.555607728799096,8.555601240325228,1.4101765558629904,503.0,0.6003976143141153
0.45,900,joint_basin,72,1.0,1.015491452560495,1.015491452560495,1.0154949594013134,8.950292832101594,11.0,0.36363636363636365
0.45,900,basin_transition_profile,72,1.0,0.8433361838935879,0.8433361838935879,0.8433389004739189,9.1224481007685,7.0,0.2857142857142857
0.45,900,boundary_v2_regime_sequence,72,1.0,2.458791180700504,2.458791180700504,2.4587758614142756,7.506993103961583,19.0,0.05263157894736842
0.45,900,random_kappa_matched,72,1.0,7.516440208863235,7.516440208863235,7.516428950201168,2.4493440757988507,235.0,0.15319148936170213
0.45,900,identity_like_diagnostic,72,1.0,9.965784284662087,9.965784284662087,9.96578426945402,0.0,1000.0,1.0
0.45,900,all_one_diagnostic,72,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,1500,center_of_mass,72,1.0,6.634279574734424,6.634279574734424,6.634279574734424,3.3315047099276627,236.0,0.4533898305084746
0.45,1500,relative_distance,72,1.0,9.712851331655198,9.712851331655198,9.712851331655198,0.25293295300688884,883.0,0.8924122310305775
0.45,1500,joint_basin,72,1.0,1.089508578022407,1.089508578022407,1.089508578022407,8.87627570663968,16.0,0.4375
0.45,1500,basin_transition_profile,72,1.0,0.790447944220682,0.790447944220682,0.790447944220682,9.175336340441406,8.0,0.125
0.45,1500,boundary_v2_regime_sequence,72,1.0,3.5042396112881176,3.5042396112881176,3.5042396112881176,6.46154467337397,56.0,0.30357142857142855
0.45,1500,random_kappa_matched,72,1.0,7.719683752923442,7.719683752923442,7.719683752923442,2.246100531738645,242.0,0.07024793388429752
0.45,1500,identity_like_diagnostic,72,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,1500,all_one_diagnostic,72,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,2400,center_of_mass,72,1.0,8.004028127425485,8.004028127425485,8.004028127425485,1.9617561572366011,496.0,0.7298387096774194
0.45,2400,relative_distance,72,1.0,9.961784284662087,9.961784284662087,9.961784284662087,0.004,998.0,0.9979959919839679
0.45,2400,joint_basin,72,1.0,1.1117990720778606,1.1117990720778606,1.1117990720778606,8.853985212584229,22.0,0.5909090909090909
0.45,2400,basin_transition_profile,72,1.0,0.7581475868963126,0.7581475868963126,0.7581475868963126,9.207636697765775,9.0,0.4444444444444444
0.45,2400,boundary_v2_regime_sequence,72,1.0,4.907087650698362,4.907087650698362,4.907087650698362,5.058696633963724,155.0,0.4774193548387097
0.45,2400,random_kappa_matched,72,1.0,7.754262219658372,7.754262219658372,7.754262219658372,2.211522065003714,243.0,0.06584362139917696
0.45,2400,identity_like_diagnostic,72,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,2400,all_one_diagnostic,72,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,3600,center_of_mass,72,1.0,9.075159067895903,9.075159067895903,9.075159067895903,0.8906252167661839,724.0,0.850828729281768
0.45,3600,relative_distance,72,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,joint_basin,72,1.0,1.1117990720778603,1.1117990720778603,1.1117990720778603,8.853985212584227,22.0,0.5909090909090909
0.45,3600,basin_transition_profile,72,1.0,0.7463049642088311,0.7463049642088311,0.7463049642088311,9.219479320453255,7.0,0.2857142857142857
0.45,3600,boundary_v2_regime_sequence,72,1.0,6.404267774375992,6.404267774375992,6.404267774375992,3.5615165102860953,328.0,0.6890243902439024
0.45,3600,random_kappa_matched,72,1.0,7.773966677647195,7.773966677647195,7.773966677647195,2.1918176070148925,245.0,0.06938775510204082
0.45,3600,identity_like_diagnostic,72,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.45,3600,all_one_diagnostic,72,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.45,900,center_of_mass,73,0.999,5.159795510877464,5.154635715366586,5.163177914698563,4.8045453569149545,94.0,0.2872340425531915
0.45,900,relative_distance,73,0.999,8.65164949515666,8.642997845661503,8.654375104987594,1.3126913726357579,515.0,0.5922330097087378
0.45,900,joint_basin,73,0.999,0.9829495703236409,0.9819666207533173,0.9822217074780516,8.981391297468777,13.0,0.46153846153846156
0.45,900,basin_transition_profile,73,0.999,0.7941490544210866,0.7933549053666655,0.7936056606779422,9.17019181337133,7.0,0.2857142857142857
0.45,900,boundary_v2_regime_sequence,73,0.999,2.4522246239612913,2.44977239933733,2.4584603780132137,7.512116243831127,20.0,0.05
0.45,900,random_kappa_matched,73,0.999,7.515885892382048,7.508370006489666,7.519790439310153,2.4484549754103693,230.0,0.10869565217391304
0.45,900,identity_like_diagnostic,73,0.999,9.96434086779242,9.954376526924626,9.965783901682606,0.0,999.0,1.0
0.45,900,all_one_diagnostic,73,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,1500,center_of_mass,73,0.999,6.520472043392731,6.513951571349338,6.5233593290868,3.4438688243996873,231.0,0.5108225108225108
0.45,1500,relative_distance,73,0.999,9.783001012440996,9.773218011428556,9.784625769166016,0.18133985535142289,915.0,0.9245901639344263
0.45,1500,joint_basin,73,0.999,1.037453204046665,1.0364157508426184,1.0366537440648587,8.926887663745752,17.0,0.47058823529411764
0.45,1500,basin_transition_profile,73,0.999,0.7461276854499707,0.7453815577645206,0.7456195509867612,9.218213182342447,7.0,0.14285714285714285
0.45,1500,boundary_v2_regime_sequence,73,0.999,3.50746110881752,3.5039536477087023,3.512606517944,6.456879758974899,59.0,0.23728813559322035
0.45,1500,random_kappa_matched,73,0.999,7.713419127162453,7.705705708035291,7.714358578270588,2.250921740629965,244.0,0.11885245901639344
0.45,1500,identity_like_diagnostic,73,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,1500,all_one_diagnostic,73,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,2400,center_of_mass,73,0.999,8.064933561371495,8.056868627810124,8.068276385547584,1.8994073064209234,491.0,0.6924643584521385
0.45,2400,relative_distance,73,0.999,9.962338865790418,9.952376526924628,9.963784284662088,0.002002002002002002,998.0,0.998997995991984
0.45,2400,joint_basin,73,0.999,1.053469220062681,1.0524157508426182,1.052653744064859,8.910871647729737,21.0,0.5714285714285714
0.45,2400,basin_transition_profile,73,0.999,0.7137424508792551,0.7130287084283758,0.7132667016506165,9.250598416913164,8.0,0.375
0.45,2400,boundary_v2_regime_sequence,73,0.999,4.951834847088813,4.946883012241725,4.9555358824770215,5.012506020703605,171.0,0.5497076023391813
0.45,2400,random_kappa_matched,73,0.999,7.724422274889982,7.716697852615091,7.724860497854715,2.239918592902437,243.0,0.09053497942386832
0.45,2400,identity_like_diagnostic,73,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,2400,all_one_diagnostic,73,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,3600,center_of_mass,73,0.999,9.073977868278185,9.064903890409907,9.076311648147367,0.8903629995142353,733.0,0.8649386084583902
0.45,3600,relative_distance,73,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,3600,joint_basin,73,0.999,1.053469220062681,1.0524157508426182,1.0526537440648587,8.910871647729737,21.0,0.5714285714285714
0.45,3600,basin_transition_profile,73,0.999,0.7019290909483076,0.7012271618573592,0.7014651550795997,9.262411776844111,6.0,0.16666666666666666
0.45,3600,boundary_v2_regime_sequence,73,0.999,6.391362259824513,6.384970897564688,6.396378655302149,3.5729786079679053,338.0,0.7337278106508875
0.45,3600,random_kappa_matched,73,0.999,7.775839555396597,7.7680637158412,7.775122958033064,2.1885013123958212,246.0,0.08130081300813008
0.45,3600,identity_like_diagnostic,73,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.45,3600,all_one_diagnostic,73,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.45,900,center_of_mass,77,0.995,5.099931479279501,5.0744318218831035,5.128173857041578,4.85862123615151,84.0,0.2976190476190476
0.45,900,relative_distance,77,0.995,8.542230518202263,8.499519365611253,8.556383945804486,1.4163221972287483,490.0,0.5897959183673469
0.45,900,joint_basin,77,0.995,0.9938155858246345,0.9888465078955113,0.9901448400374119,8.964737129606378,13.0,0.38461538461538464
0.45,900,basin_transition_profile,77,0.995,0.8257616308822757,0.8216328227278643,0.822913220156563,9.132791084548737,10.0,0.5
0.45,900,boundary_v2_regime_sequence,77,0.995,2.471645350564336,2.459287123811514,2.4996993043855826,7.486907364866675,20.0,0.1
0.45,900,random_kappa_matched,77,0.995,7.5309974813407345,7.493342493934031,7.537384748291274,2.427555234090276,236.0,0.15254237288135594
0.45,900,identity_like_diagnostic,77,0.995,9.956542665179754,9.906759951853855,9.963775467398436,0.0020100502512562816,994.0,0.9989939637826962
0.45,900,all_one_diagnostic,77,0.995,-0.0,-0.0,-0.0,9.958552715431011,1.0,0.0
0.45,1500,center_of_mass,77,0.995,6.6412967648735695,6.6080902810492015,6.6651146138574315,3.3172559505574415,232.0,0.45689655172413796
0.45,1500,relative_distance,77,0.995,9.73463916013506,9.685965964334384,9.742990297142617,0.22391355529595097,889.0,0.8953880764904387
0.45,1500,joint_basin,77,0.995,1.0381531143539728,1.032962348782203,1.0341805525917098,8.92039960107704,16.0,0.375
0.45,1500,basin_transition_profile,77,0.995,0.7682244187755628,0.764383296681685,0.765601500491192,9.19032829665545,9.0,0.3333333333333333
0.45,1500,boundary_v2_regime_sequence,77,0.995,3.4816986499651126,3.464290156715287,3.5053358475671823,6.476854065465898,59.0,0.2711864406779661
0.45,1500,random_kappa_matched,77,0.995,7.735494639921346,7.69681716672174,7.733599759530612,2.2230580755096643,249.0,0.12048192771084337
0.45,1500,identity_like_diagnostic,77,0.995,9.958552715431011,9.908759951853856,9.965784284662087,0.0,995.0,1.0
0.45,1500,all_one_diagnostic,77,0.995,-0.0,-0.0,-0.0,9.958552715431011,1.0,0.0
0.45,2400,center_of_mass,77,0.995,8.187230738457947,8.146294584765657,8.203318917573888,1.7713219769730637,514.0,0.7373540856031129
0.45,2400,relative_distance,77,0.995,9.95252256467724,9.902759951853854,9.959784284662089,0.006030150753768845,992.0,0.9969758064516129
0.45,2400,joint_basin,77,0.995,1.0538832494840265,1.0486138332366064,1.0498320370461132,8.904669465946986,20.0,0.45
0.45,2400,basin_transition_profile,77,0.995,0.7365372220594764,0.7328545359491789,0.7340727397586859,9.222015493371535,9.0,0.4444444444444444
0.45,2400,boundary_v2_regime_sequence,77,0.995,4.99356586756355,4.968598038225732,5.010369840933505,4.964986847867461,167.0,0.5329341317365269
0.45,2400,random_kappa_matched,77,0.995,7.773688885370412,7.73482044094356,7.774174532903725,2.184863830060599,246.0,0.07317073170731707
0.45,2400,identity_like_diagnostic,77,0.995,9.958552715431011,9.908759951853856,9.965784284662087,0.0,995.0,1.0
0.45,2400,all_one_diagnostic,77,0.995,-0.0,-0.0,-0.0,9.958552715431011,1.0,0.0
0.45,3600,center_of_mass,77,0.995,9.246004924333118,9.199774899711452,9.256799232519686,0.712547791097893,772.0,0.8860103626943006
0.45,3600,relative_distance,77,0.995,9.958552715431011,9.908759951853856,9.965784284662087,0.0,995.0,1.0
