space,rule_id,parent_rule_id,control_type,stratum,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,raw_persistence_score
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,random_uniform,0.8060460973668981,0.807586669921875,0.9561961966570127,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,2.2024757657606227,1.0,0.997283935546875,1.0078125,0.002716064453125,0.0,0.0,1.0,0.8060460973668981,0.19395390263310186,30.79352367040862,0.0,0.0,0.9921875,0.34726562499999997,0.9561961966570127,0.6385498046875,0.3614501953125,0.24072838401988741,0.6105788946182659,0.0006885173124376181
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,sparse_active_010,0.7783493428667154,0.787994384765625,0.9692883996478855,0.0,0.0,0.0,0.0,0.0,515.34375,516.0,3.0,1.9923645334547384,1.0,0.995452880859375,1.0078125,0.004669189453125,3.0517578125e-05,0.0,1.0,0.7783493428667154,0.22165065713328458,34.02615391979809,0.0,0.0,0.9921875,0.34726562499999997,0.9692883996478855,0.642242431640625,0.357757568359375,0.27818104900346624,0.6225181387509079,0.0011452354318946625
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,sparse_active_025,0.7959177712483249,0.800872802734375,0.9619768023674243,0.0,0.0,0.0,0.0,0.0,515.8125,516.0,3.0,2.1448614964874553,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.7959177712483249,0.20408222875167514,33.55364481968083,0.0,0.0,1.0,0.35,0.9619768023674243,0.637603759765625,0.362396240234375,0.25643399920393073,0.6133600259967833,0.0
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,single_active_1,0.6569200779727096,0.75,0.9673564815352289,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,0.04097202425663312,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.6569200779727096,0.34307992202729043,999999999.9999999,0.0,0.0,1.0,0.35,0.9673564815352289,0.50390625,0.49609375,0.3417635087444499,0.48745697702361146,0.0
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,single_active_2,0.6525798001949318,0.74609375,0.978512675264642,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,1.4605691634111944,1.0,0.50390625,1.0078125,0.97265625,0.0234375,0.0,1.0,0.6525798001949318,0.3474201998050682,999999999.9999999,0.0,0.0,0.0,0.0,0.978512675264642,0.62890625,0.37109375,0.34420821027511617,0.6153927371781538,0.1885066206222614
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,two_cell_active,0.6554657041910331,0.74609375,0.9786302465367026,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,1.4649030907012763,1.0,0.50390625,1.0078125,0.98046875,0.0234375,0.0,1.0,0.6554657041910331,0.3445342958089669,999999999.9999999,0.0,0.0,0.0,0.0,0.9786302465367026,0.62890625,0.37109375,0.33964939159274576,0.6154666784859731,0.18998419826206475
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,short_random_active_block,0.6994525396335892,0.787078857421875,0.995534145598585,0.0,0.0,0.0,0.0,0.0703125,485.5,516.0,3.0,1.7144987709840613,0.9921875,0.94891357421875,1.0078125,0.0728759765625,0.00067138671875,0.0,0.9453125,0.6994525396335892,0.3005474603664108,11.602569070262733,0.0,0.0703125,0.7578125,0.26523437499999997,0.995534145598585,0.64288330078125,0.35711669921875,0.2806708182067896,0.6400122775628598,0.017291113711748247
q3_radius1,q3r1_s5_0034,q3r1_s5_0016,stratum_null_q3r1_s5_0034,S5_asymmetric_neighbor_dependent,periodic_background_perturbation,0.9235199747959308,0.914215087890625,0.7729186077741451,0.0,0.0,0.0,0.0,0.2578125,384.875,516.0,3.0,1.714796649805052,1.0,0.940948486328125,1.0078125,0.101715087890625,-0.006103515625,0.0,0.71875,0.9235199747959308,0.07648002520406916,7.939135826788283,0.0,0.2578125,0.6796875,0.237890625,0.7729186077741451,0.556793212890625,0.443206787109375,0.08908473462165979,0.43035583492551505,0.029864141980657916
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,random_uniform,0.5698253490306713,0.571746826171875,0.9709092819981794,0.0,0.0,0.0,0.0,0.0,378.09375,516.0,1.0,2.063389033043223,1.0,0.410797119140625,1.0078125,0.650115966796875,-0.00091552734375,0.0,1.0,0.5698253490306713,0.4301746509693287,36.664982754448715,0.0,0.0,0.0,0.0,0.9709092819981794,0.717681884765625,0.282318115234375,0.4818549879905492,0.6968040034408931,0.08097327115028964
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,sparse_active_010,0.5633377759312561,0.5714111328125,0.9684783694393122,0.0,0.0,0.0,0.0,0.0,386.59375,516.0,1.0,2.04754322366701,1.0,0.40789794921875,1.0078125,0.645660400390625,-0.003082275390625,0.0,1.0,0.5633377759312561,0.4366622240687439,37.127345724477905,0.0,0.0,0.0,0.0,0.9684783694393122,0.71783447265625,0.28216552734375,0.4895519746531027,0.6952071596054535,0.0802713254396093
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,sparse_active_025,0.5678267748499939,0.5689697265625,0.9701524558589514,0.0,0.0,0.0,0.0,0.0,379.03125,516.0,1.0,2.049816425887656,1.0,0.4102783203125,1.0078125,0.648956298828125,0.000244140625,0.0,1.0,0.5678267748499939,0.4321732251500061,37.342708145468976,0.0,0.0,0.0,0.0,0.9701524558589514,0.71539306640625,0.28460693359375,0.4863047086195531,0.6940403402784894,0.08146258556518629
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,single_active_1,0.47366898148148145,0.578125,0.919168794763744,0.0,0.0,0.0,0.0,0.0,376.0,376.0,1.0,2.0163847089571303,1.0,0.421875,0.734375,0.69921875,0.02734375,0.0,1.0,0.47366898148148145,0.5263310185185186,39.65129454125116,0.0,0.0,0.0,0.0,0.919168794763744,0.73046875,0.26953125,0.5136291298763848,0.6714240805500786,0.09692428092660339
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,single_active_2,0.47435428849902533,0.5390625,0.9196447791466791,0.0,0.0,0.0,0.0,0.0,432.0,432.0,1.0,2.0599139986800554,1.0,0.390625,0.84375,0.64453125,-0.02734375,0.0,1.0,0.47435428849902533,0.5256457115009747,36.12247038061168,0.0,0.0,0.0,0.0,0.9196447791466791,0.73046875,0.26953125,0.49613147029924387,0.6717717722673008,0.08263802730696926
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,two_cell_active,0.4740116349902534,0.5859375,0.9192619190108959,0.0,0.0,0.0,0.0,0.0,496.0,496.0,2.0,2.0833992576331086,1.0,0.40234375,0.96875,0.6328125,0.02734375,0.0,1.0,0.4740116349902534,0.5259883650097466,44.94471917844191,0.0,0.0,0.0,0.0,0.9192619190108959,0.69140625,0.30859375,0.46621011695546916,0.6355834361911272,0.09278342870658647
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,short_random_active_block,0.48381093045656676,0.56549072265625,0.9261723447291973,0.0,0.0,0.0,0.0,0.0,391.03125,516.0,1.0,2.050688048056953,1.0,0.411895751953125,1.0078125,0.641571044921875,0.0009765625,0.0,1.0,0.48381093045656676,0.5161890695434332,36.393502578063774,0.0,0.0,0.0,0.0,0.9261723447291973,0.70977783203125,0.29022216796875,0.48666488915855716,0.6573765989291892,0.09054179289781042
q3_radius1,q3r1_s5_0008,q3r1_s5_0016,stratum_null_q3r1_s5_0008,S5_asymmetric_neighbor_dependent,periodic_background_perturbation,0.5812070969252559,0.56744384765625,0.9810439516958651,0.0,0.0,0.0,0.0,0.0,366.8125,516.0,2.0,2.031270177912829,1.0,0.410980224609375,1.0078125,0.641845703125,-0.0035400390625,0.0,1.0,0.5812070969252559,0.41879290307474415,36.010112461503816,0.0,0.0,0.0,0.0,0.9810439516958651,0.71484375,0.28515625,0.47616555440592073,0.701293137345091,0.07879465598339848
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,random_uniform,0.3348988910399915,0.334259033203125,0.5845909416096035,0.0,0.0,0.0,1.0,1.0,515.90625,516.0,1.0,1.3954041456688482,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.3348988910399915,0.6651011089600085,32.31038050016653,1.0,1.0,1.0,1.0,0.5845909416096035,0.445556640625,0.554443359375,0.6671179437327802,0.26046837608338047,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,sparse_active_010,0.05106227346795809,0.05096435546875,0.1841793599785842,0.0,0.0,0.0,1.0,1.0,514.3125,516.0,1.0,0.3314712221809034,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.05106227346795809,0.9489377265320419,72.7330563796717,1.0,1.0,1.0,1.0,0.1841793599785842,0.09619140625,0.90380859375,0.9468062785724219,0.017716471638564983,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,sparse_active_025,0.12372058176854897,0.12347412109375,0.34229716640725355,0.0,0.0,0.0,1.0,1.0,515.1875,516.0,1.0,0.6392988447093114,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.12372058176854897,0.8762794182314511,48.08207878262787,1.0,1.0,1.0,1.0,0.34229716640725355,0.21539306640625,0.78460693359375,0.8750138705564644,0.07372843629462877,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,single_active_1,7.614522417153996e-06,0.0,8.861642337443353e-05,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,1.0,0.0,7.614522417153996e-06,0.9999923854775828,0.0,1.0,1.0,1.0,1.0,8.861642337443353e-05,0.0,1.0,0.007751937984496124,0.0,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,single_active_2,0.00390625,0.00390625,0.023265223143824617,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.00390625,0.99609375,999999999.9999999,1.0,1.0,1.0,1.0,0.023265223143824617,0.0078125,0.9921875,1.0,0.00018175955581112982,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,two_cell_active,0.003913864522417154,0.00390625,0.02335381243971457,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,0.065490821314727,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.003913864522417154,0.9960861354775828,999999999.9999999,1.0,1.0,1.0,1.0,0.02335381243971457,0.0078125,0.9921875,0.9961240310077519,0.00018245165968527007,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,short_random_active_block,0.02103523715430068,0.02099609375,0.09314147745669044,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,1.2470833881497603,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.02103523715430068,0.9789647628456993,107.78946206564115,1.0,1.0,1.0,1.0,0.09314147745669044,0.02960205078125,0.97039794921875,0.7450900255380687,0.0027571787455136026,0.0
q3_radius1,q3r1_s7_0000_symbol_phase_only,q3r1_s7_0000,symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.3325633147538986,0.3319091796875,0.5831981753075937,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,0.11094484460145874,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.3325633147538986,0.6674366852461013,217.16378340170976,1.0,1.0,1.0,1.0,0.5831981753075937,0.6585693359375,0.3414306640625,0.9883620383902002,0.38407643503228367,0.0
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,random_uniform,0.5718888846057201,0.57281494140625,0.9816663475581411,0.0,0.0,0.0,0.0,0.0,343.875,516.0,2.0,2.1989805711020343,1.0,0.40118408203125,1.0078125,0.6517333984375,-0.00421142578125,0.0,1.0,0.5718888846057201,0.42811111539427993,33.15847718104397,0.0,0.0,0.0,0.0,0.9816663475581411,0.74267578125,0.25732421875,0.4528832616668155,0.7290598215995765,0.07084139140568768
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,sparse_active_010,0.5640981573807565,0.56646728515625,0.9787529914686467,0.0,0.0,0.0,0.0,0.0,338.21875,516.0,2.0,2.170412687602459,1.0,0.40423583984375,1.0078125,0.65087890625,-0.0020751953125,0.0,1.0,0.5640981573807565,0.4359018426192435,33.28248431918264,0.0,0.0,0.0,0.0,0.9787529914686467,0.7310791015625,0.2689208984375,0.4639416279260776,0.7155458576545074,0.07484232583872513
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,sparse_active_025,0.5693085728100633,0.573760986328125,0.9807519514234739,0.0,0.0,0.0,0.0,0.0,351.3125,516.0,2.0,2.1824940886830952,1.0,0.4027099609375,1.0078125,0.649139404296875,-0.00225830078125,0.0,1.0,0.5693085728100633,0.4306914271899367,33.245349285892,0.0,0.0,0.0,0.0,0.9807519514234739,0.73748779296875,0.26251220703125,0.4580863718138826,0.7232925921050924,0.07233544051171906
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,single_active_1,0.46615344785575047,0.640625,0.9228503030897416,0.0,0.0,0.0,0.0,0.0,380.0,380.0,1.0,2.064755309037302,1.0,0.421875,0.7421875,0.578125,0.0,0.0,1.0,0.46615344785575047,0.5338465521442495,28.652859193424355,0.0,0.0,0.0,0.0,0.9228503030897416,0.76171875,0.23828125,0.5219179815320059,0.7029523793066391,0.07244887037906922
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,single_active_2,0.4694276924951267,0.52734375,0.9252797419891146,0.0,0.0,0.0,0.0,0.0,508.0,508.0,1.0,2.0521089826973937,1.0,0.40234375,0.9921875,0.625,-0.01171875,0.0,1.0,0.4694276924951267,0.5305723075048733,32.79450760136672,0.0,0.0,0.0,0.0,0.9252797419891146,0.68359375,0.31640625,0.5125719120215573,0.6325154486253712,0.09240944529195987
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,two_cell_active,0.470432809454191,0.51953125,0.9260250033910844,0.0,0.0,0.0,0.0,0.0,460.0,460.0,1.0,2.0582827102686214,1.0,0.40234375,0.8984375,0.66015625,-0.03125,0.0,1.0,0.470432809454191,0.529567190545809,32.38229141649911,0.0,0.0,0.0,0.0,0.9260250033910844,0.72265625,0.27734375,0.49587395341285256,0.6691977563568383,0.08786429832605767
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,short_random_active_block,0.4765695791263097,0.56646728515625,0.9303548284185867,0.0,0.0,0.0,0.0,0.0,352.15625,516.0,1.0,2.09438470186282,1.0,0.406036376953125,1.0078125,0.6485595703125,-0.002197265625,0.0,1.0,0.4765695791263097,0.5234304208736903,17.621508781490014,0.0,0.0,0.0078125,0.002734375,0.9303548284185867,0.73150634765625,0.26849365234375,0.48439993100300144,0.6805604625608376,0.08389079962745019
q3_radius1,q3r1_s5_0025,q3r1_s5_0016,stratum_null_q3r1_s5_0025,S5_asymmetric_neighbor_dependent,periodic_background_perturbation,0.5647791812294408,0.5711669921875,0.9794407767770071,0.0,0.0,0.0,0.0,0.0,356.3125,516.0,1.0,2.086783622315209,1.0,0.403045654296875,1.0078125,0.6513671875,-0.001983642578125,0.0,1.0,0.5647791812294408,0.4352208187705592,33.48508669464598,0.0,0.0,0.0,0.0,0.9794407767770071,0.7347412109375,0.2652587890625,0.4857260594636309,0.7196355023707038,0.07360429181953687
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,random_uniform,0.6435237535026803,0.641143798828125,0.998391118549736,0.0,0.0,0.0,0.0,0.0,469.40625,516.0,2.0,2.517304382402335,1.0,0.39208984375,1.0078125,0.66302490234375,-0.00164794921875,0.0,1.0,0.6435237535026803,0.3564762464973197,38.427957660180866,0.0,0.0,0.0,0.0,0.998391118549736,0.7579345703125,0.2420654296875,0.37681574339525736,0.7567151434418103,0.06324562810729939
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,sparse_active_010,0.6382717556423612,0.640960693359375,0.9978689861962042,0.0,0.0,0.0,0.0,0.0,464.21875,516.0,2.0,2.510960593752593,1.0,0.390411376953125,1.0078125,0.6656494140625,-0.00347900390625,0.0,1.0,0.6382717556423612,0.36172824435763884,38.77577455438009,0.0,0.0,0.0,0.0,0.9978689861962042,0.75811767578125,0.24188232421875,0.38208960500520806,0.7565021165492586,0.06327952485732373
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,sparse_active_025,0.641935709159509,0.641448974609375,0.9982498763521411,0.0,0.0,0.0,0.0,0.0,469.1875,516.0,2.0,2.5116406759247463,1.0,0.39007568359375,1.0078125,0.668060302734375,-0.001190185546875,0.0,1.0,0.641935709159509,0.35806429084049096,39.13842183789495,0.0,0.0,0.0,0.0,0.9982498763521411,0.759735107421875,0.240264892578125,0.37986463131188447,0.7584054770442674,0.06295810226655568
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,single_active_1,0.5633223684210527,0.625,0.9786771171593065,0.0,0.0,0.0,0.0,0.0,408.0,408.0,2.0,2.4799091511113605,1.0,0.39453125,0.796875,0.62890625,-0.0078125,0.0,1.0,0.5633223684210527,0.43667763157894735,42.184371426887246,0.0,0.0,0.0,0.0,0.9786771171593065,0.74609375,0.25390625,0.3895741748690133,0.7301848803805764,0.06694738250932995
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,single_active_2,0.5624238547758285,0.64453125,0.9782763398682087,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,2.4883432438314634,1.0,0.3828125,1.0078125,0.65234375,-0.015625,0.0,1.0,0.5624238547758285,0.43757614522417154,37.01712668243291,0.0,0.0,0.0,0.0,0.9782763398682087,0.76953125,0.23046875,0.392726219651384,0.7528142146642075,0.061728554730309755
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,two_cell_active,0.5630025584795322,0.68359375,0.978516030558659,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,2.504506743436361,1.0,0.39453125,1.0078125,0.6328125,0.0078125,0.0,1.0,0.5630025584795322,0.4369974415204678,34.76316010575419,0.0,0.0,0.0,0.0,0.978516030558659,0.76953125,0.23046875,0.3783573961000187,0.752998664140843,0.06166741725658457
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,short_random_active_block,0.5728173209445053,0.642578125,0.9822386915169956,0.0,0.0,0.0,0.0,0.0,479.28125,516.0,2.0,2.5134799651417814,1.0,0.391632080078125,1.0078125,0.66796875,-0.001983642578125,0.0,1.0,0.5728173209445053,0.4271826790554947,38.544971113839416,0.0,0.0,0.0,0.0,0.9822386915169956,0.757659912109375,0.242340087890625,0.37933686962213115,0.7442028806851944,0.06691601251370193
q3_radius1,q3r1_s5_0022,q3r1_s5_0016,stratum_null_q3r1_s5_0022,S5_asymmetric_neighbor_dependent,periodic_background_perturbation,0.6458882411785758,0.6455078125,0.9972835247209989,0.0,0.0,0.0,0.0,0.0,465.59375,516.0,2.0,2.408309541507347,1.0,0.3897705078125,1.0078125,0.6671142578125,-0.001129150390625,0.0,1.0,0.6458882411785758,0.3541117588214242,39.09830455955176,0.0,0.0,0.0,0.0,0.9972835247209989,0.760955810546875,0.239044189453125,0.41383854025454514,0.7588886928991122,0.06269411482702465
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,random_uniform,0.3091366416529605,0.2938232421875,0.7448353410269544,0.0,0.0,0.0,0.0,0.0,72.4375,180.0,1.0,1.3901323728411947,1.0,0.660430908203125,0.3515625,0.37054443359375,-0.00164794921875,0.0,1.0,0.3091366416529605,0.6908633583470395,16.775765006676043,0.0,0.0,0.0,0.0,0.7448353410269544,0.451080322265625,0.548919677734375,0.5668643581767073,0.3359805656652653,0.16249816983136733
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,sparse_active_010,0.2909672013965034,0.219451904296875,0.7193498363442895,0.0,0.0,0.0,0.0,0.0,75.90625,172.0,1.0,0.6436079447290346,0.9921875,0.7623291015625,0.3359375,0.257110595703125,-0.00286865234375,0.0,1.0,0.2909672013965034,0.7090327986034966,11.282953910260712,0.0,0.0,0.0,0.0,0.7193498363442895,0.39849853515625,0.60150146484375,0.8414230260160774,0.2866598560480875,0.13981672935710818
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,sparse_active_025,0.3046297961973075,0.2557373046875,0.7385803415881466,0.0,0.0,0.0,0.0,0.0,72.84375,176.0,1.0,1.075385382454639,0.9921875,0.700103759765625,0.34375,0.32537841796875,-0.0006103515625,0.0,1.0,0.3046297961973075,0.6953702038026925,14.136383394838392,0.0,0.0,0.0,0.0,0.7385803415881466,0.426544189453125,0.573455810546875,0.6929556342054479,0.31503715314872816,0.15603361439279786
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,single_active_1,7.614522417153996e-06,0.0,8.861642337443353e-05,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,1.0,0.0,7.614522417153996e-06,0.9999923854775828,0.0,1.0,1.0,1.0,1.0,8.861642337443353e-05,0.0,1.0,0.007751937984496124,0.0,0.0
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,single_active_2,0.02498324805068226,0.0,0.12083373092803415,1.0,1.0,0.0,1.0,1.0,132.0,132.0,1.0,-0.0,1.0,1.0,0.2578125,0.0,-0.03125,1.0,0.0,0.02498324805068226,0.9750167519493177,0.0,1.0,1.0,1.0,1.0,0.12083373092803415,0.0,1.0,0.2558139534883721,0.0,0.0
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,two_cell_active,0.02499847709551657,0.0,0.1208949439214455,1.0,1.0,0.0,1.0,1.0,132.0,132.0,3.0,0.021291562180063846,1.0,1.0,0.2578125,0.0,-0.03125,1.0,0.0,0.02499847709551657,0.9750015229044834,0.0,1.0,1.0,1.0,1.0,0.1208949439214455,0.0,1.0,0.08656330749354003,0.0,0.0
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,short_random_active_block,0.17001110768457603,0.17279052734375,0.5137422194057725,0.1875,0.1875,0.0,0.1875,0.1875,169.25,516.0,1.0,1.0939420397726727,1.0,0.80487060546875,1.0078125,0.223419189453125,-0.0108642578125,0.0,0.8125,0.17001110768457603,0.8299888923154239,6.257419935665563,0.1875,0.1875,0.21875,0.1984375,0.5137422194057725,0.265716552734375,0.734283447265625,0.5389631299672616,0.13650981153460878,0.10112643718656672
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0013,S7_symmetric_control,periodic_background_perturbation,0.17462848269219056,0.167572021484375,0.5231904629566221,0.15625,0.15625,0.0,0.15625,0.15625,113.1875,508.0,3.0,1.1963067667386231,1.0,0.70501708984375,0.9921875,0.320831298828125,-0.0079345703125,0.0,0.84375,0.17462848269219056,0.8253715173078094,6.452581621496871,0.15625,0.15625,0.125,0.1453125,0.5231904629566221,0.234893798828125,0.765106201171875,0.36686532817836986,0.12289419535452638,0.14307030314469218
q3_radius1,q3r1_s5_0033,q3r1_s5_0016,stratum_null_q3r1_s5_0033,S5_asymmetric_neighbor_dependent,random_uniform,0.6331236246268884,0.6336669921875,0.9946077736632375,0.0,0.0,0.0,0.0,0.0,491.75,516.0,2.0,2.2411470051690086,1.0,0.39422607421875,1.0078125,0.663360595703125,-0.000762939453125,0.0,1.0,0.6331236246268884,0.3668763753731116,42.67108204161688,0.0,0.0,0.0,0.0,0.9946077736632375,0.75531005859375,0.24468994140625,0.44242558856967135,0.7512372558033792,0.06505495109095792
q3_radius1,q3r1_s5_0033,q3r1_s5_0016,stratum_null_q3r1_s5_0033,S5_asymmetric_neighbor_dependent,sparse_active_010,0.6277274862367507,0.63372802734375,0.9939472681603889,0.0,0.0,0.0,0.0,0.0,499.75,516.0,2.0,2.231100103165261,1.0,0.39306640625,1.0078125,0.6614990234375,-0.00244140625,0.0,1.0,0.6277274862367507,0.3722725137632493,42.18108349962817,0.0,0.0,0.0,0.0,0.9939472681603889,0.76171875,0.23828125,0.44818323957540207,0.7571082706690463,0.06315501787673072
q3_radius1,q3r1_s5_0033,q3r1_s5_0016,stratum_null_q3r1_s5_0033,S5_asymmetric_neighbor_dependent,sparse_active_025,0.6312385544209917,0.6343994140625,0.9943625627466626,0.0,0.0,0.0,0.0,0.0,493.09375,516.0,2.0,2.2319196942075155,1.0,0.394561767578125,1.0078125,0.6640625,-0.002166748046875,0.0,1.0,0.6312385544209917,0.36876144557900825,42.5650579018062,0.0,0.0,0.0,0.0,0.9943625627466626,0.752838134765625,0.247161865234375,0.44598594259388635,0.7485940570189642,0.06587179473117685
