point_id,T,seed,p_viable,survival_depth,collapse_rate
phase_002,100,0,0.7653333333333333,0.7653333333333333,0.0
phase_002,100,2,0.7533333333333333,0.7533333333333333,0.0
phase_002,100,3,0.7626666666666667,0.7626666666666667,0.0
phase_002,100,1,0.7626666666666667,0.7626666666666667,0.0
phase_002,100,4,0.763,0.763,0.0
phase_002,100,5,0.7663333333333333,0.7663333333333333,0.0
phase_002,100,7,0.753,0.753,0.0
phase_002,100,6,0.766,0.766,0.0
phase_002,100,8,0.754,0.754,0.0
phase_002,100,10,0.7733333333333333,0.7733333333333333,0.0
phase_002,100,9,0.7496666666666667,0.7496666666666667,0.0
phase_002,100,11,0.766,0.766,0.0
phase_002,100,13,0.746,0.746,0.0
phase_002,100,12,0.7576666666666667,0.7576666666666667,0.0
phase_002,100,15,0.7553333333333333,0.7553333333333333,0.0
phase_002,100,14,0.7596666666666667,0.7596666666666667,0.0
phase_002,100,16,0.7636666666666667,0.7636666666666667,0.0003333333333332
