kappa,variant_id,split,alpha,T,singleton_fraction,small_fiber_fraction,macro_path_entropy,macro_node_entropy
joint_basin,noise_test_006,test,0.525,2400,0.5118603488384422,0.7988351336563221,5.240813099519567,1.4082725429050245
predictive_kmeans_k13,noise_test_006,test,0.525,2400,0.5580492112181431,0.8457874024030474,7.65017760923793,2.470052748948819
predictive_kmeans_k21,noise_test_006,test,0.525,2400,0.6516236298324009,0.9048245738676328,9.028161112416186,3.07491602045168
predictive_kmeans_k5,noise_test_006,test,0.525,2400,0.3767014920846268,0.6682463789167588,4.259093689719221,1.4787357178083826
predictive_kmeans_k8,noise_test_006,test,0.525,2400,0.4768389977464139,0.7764435587757303,5.83862242211541,1.8805288211828672
predictive_kmeans_no_COM_k13,noise_test_006,test,0.525,2400,0.5353641597967942,0.8376443691441351,8.114562469602447,2.663156261580025
predictive_kmeans_no_COM_k8,noise_test_006,test,0.525,2400,0.4874856342287995,0.7905338180318394,5.986564653762204,1.8823542284371535
random_matched_predictive_kmeans_k13,noise_test_006,test,0.525,2400,0.9999733010706882,1.0,11.549191983552198,3.7000227879920207
random_matched_predictive_kmeans_k21,noise_test_006,test,0.525,2400,0.9999966633299967,1.0,11.54923869248187,4.391636260633914
random_matched_predictive_kmeans_k5,noise_test_006,test,0.525,2400,0.9812109481253863,1.0,11.511810819754874,2.32178444432226
random_matched_predictive_kmeans_k8,noise_test_006,test,0.525,2400,0.9992617919806697,1.0,11.547770501572927,2.999745821178584
random_matched_predictive_kmeans_no_COM_k13,noise_test_006,test,0.525,2400,0.9999733010706882,1.0,11.549191983552198,3.7000227879920207
random_matched_predictive_kmeans_no_COM_k8,noise_test_006,test,0.525,2400,0.9992617919806697,1.0,11.547770501572927,2.999745821178584
all_one_diagnostic,noise_test_007,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,noise_test_007,test,0.525,1500,0.213747113997114,0.3947362914862915,1.462929629834865,0.5151061687498976
center_of_mass,noise_test_007,test,0.525,1500,0.41079176396947437,0.7099601973200995,6.537514938977882,1.9809553320849416
identity_diagnostic,noise_test_007,test,0.525,1500,0.9999933277729586,1.0,11.54931865587669,7.240541121339145
joint_basin,noise_test_007,test,0.525,1500,0.4063904402959651,0.6862508655573317,5.607068411785467,1.5197920976031012
predictive_kmeans_k13,noise_test_007,test,0.525,1500,0.5173236596729284,0.8114638994671168,7.96029238904891,2.8602254985231186
predictive_kmeans_k21,noise_test_007,test,0.525,1500,0.6273414271914673,0.8942729964279159,9.27572046586992,3.4705746218063247
predictive_kmeans_k5,noise_test_007,test,0.525,1500,0.37830606766418035,0.6746561342220414,4.223225616328604,1.5494135580839075
predictive_kmeans_k8,noise_test_007,test,0.525,1500,0.4351136987770544,0.7313635712928273,6.3056996315123754,2.1282713047005797
predictive_kmeans_no_COM_k13,noise_test_007,test,0.525,1500,0.5109568387501652,0.8166316245603595,7.954083726779072,2.938677364715629
predictive_kmeans_no_COM_k8,noise_test_007,test,0.525,1500,0.4231062141513145,0.7210391087038276,6.316385320534949,2.1598909822469374
random_matched_predictive_kmeans_k13,noise_test_007,test,0.525,1500,0.9999733021784527,1.0,11.549278618050703,3.700024038817328
random_matched_predictive_kmeans_k21,noise_test_007,test,0.525,1500,0.9999966633299967,1.0,11.549325324766318,4.3916362114505585
random_matched_predictive_kmeans_k5,noise_test_007,test,0.525,1500,0.981225982615005,1.0,11.511935438243801,2.3217842203942305
random_matched_predictive_kmeans_k8,noise_test_007,test,0.525,1500,0.9992618242998393,1.0,11.547857198440578,2.999745223096067
random_matched_predictive_kmeans_no_COM_k13,noise_test_007,test,0.525,1500,0.9999733021784527,1.0,11.549278618050703,3.700024038817328
random_matched_predictive_kmeans_no_COM_k8,noise_test_007,test,0.525,1500,0.9992618242998393,1.0,11.547857198440578,2.999745223096067
all_one_diagnostic,noise_test_007,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,noise_test_007,test,0.525,2400,0.15354761904761902,0.32756746031746026,1.1290629344273284,0.46752612414326505
center_of_mass,noise_test_007,test,0.525,2400,0.4212127626276944,0.7369342492923385,6.997654534311752,1.9022829180130523
identity_diagnostic,noise_test_007,test,0.525,2400,1.0,1.0,11.549264523890745,6.892650545536664
joint_basin,noise_test_007,test,0.525,2400,0.5162092154842725,0.7986047113938711,5.234575428439999,1.4076571158217843
predictive_kmeans_k13,noise_test_007,test,0.525,2400,0.5581378217305804,0.8440939704713657,7.6434143094281,2.4685131029972864
predictive_kmeans_k21,noise_test_007,test,0.525,2400,0.6524944160351531,0.9044434044812227,9.021726281563888,3.0741253856427533
predictive_kmeans_k5,noise_test_007,test,0.525,2400,0.369370635297012,0.6712333006253192,4.2634291036869705,1.4789207279424854
predictive_kmeans_k8,noise_test_007,test,0.525,2400,0.4745842621788771,0.7737729289816145,5.835359696694699,1.878801194669149
predictive_kmeans_no_COM_k13,noise_test_007,test,0.525,2400,0.5339888297425807,0.8377611966135836,8.107098877633199,2.662305660745176
predictive_kmeans_no_COM_k8,noise_test_007,test,0.525,2400,0.4893065870685886,0.790068358330871,5.986758146918235,1.880939265140087
random_matched_predictive_kmeans_k13,noise_test_007,test,0.525,2400,0.9999766410788453,1.0,11.54921782163293,3.700022005065204
random_matched_predictive_kmeans_k21,noise_test_007,test,0.525,2400,0.9999966611018364,1.0,11.549257848323323,4.391635276350937
random_matched_predictive_kmeans_k5,noise_test_007,test,0.525,2400,0.9812146314209415,1.0,11.511846067120926,2.32178368413456
random_matched_predictive_kmeans_k8,noise_test_007,test,0.525,2400,0.9992650837935105,1.0,11.547796230259953,2.9997450362387683
random_matched_predictive_kmeans_no_COM_k13,noise_test_007,test,0.525,2400,0.9999766410788453,1.0,11.54921782163293,3.700022005065204
random_matched_predictive_kmeans_no_COM_k8,noise_test_007,test,0.525,2400,0.9992650837935105,1.0,11.547796230259953,2.9997450362387683
all_one_diagnostic,potential_shape_test_000,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_000,test,0.525,1500,0.2576999944499945,0.4495579420579421,1.482761855099705,0.5165126365686468
center_of_mass,potential_shape_test_000,test,0.525,1500,0.45206097100553727,0.7751627137412095,7.707986389402834,2.014417541211447
identity_diagnostic,potential_shape_test_000,test,0.525,1500,1.0,1.0,11.549153903786234,7.592780534938323
joint_basin,potential_shape_test_000,test,0.525,1500,0.48942624629153236,0.7614451648853656,7.121849645937187,1.7926114557691242
predictive_kmeans_k13,potential_shape_test_000,test,0.525,1500,0.621502396611057,0.8928426192049667,9.1131732682618,3.0288176699218177
predictive_kmeans_k21,potential_shape_test_000,test,0.525,1500,0.7406794547640827,0.9550252767651679,10.300346094451452,3.6318635208216556
predictive_kmeans_k5,potential_shape_test_000,test,0.525,1500,0.40088382642127557,0.7138049341739472,4.834557054645999,1.647225571519351
predictive_kmeans_k8,potential_shape_test_000,test,0.525,1500,0.4850765130829558,0.7843238603350645,7.472775749530452,2.3632655262072833
predictive_kmeans_no_COM_k13,potential_shape_test_000,test,0.525,1500,0.6115787735058772,0.8894839895516142,9.130058771535294,3.0734554099539455
predictive_kmeans_no_COM_k8,potential_shape_test_000,test,0.525,1500,0.49030125768476174,0.7827581321040066,7.4941825306565155,2.3885711926430853
random_matched_predictive_kmeans_k13,potential_shape_test_000,test,0.525,1500,0.9999732876920472,1.0,11.549100497003064,3.7000217417159447
random_matched_predictive_kmeans_k21,potential_shape_test_000,test,0.525,1500,0.9999966588706982,1.0,11.549147223759514,4.3916357295783675
random_matched_predictive_kmeans_k5,potential_shape_test_000,test,0.525,1500,0.9812130290103955,1.0,11.511723360750963,2.3217841547919567
random_matched_predictive_kmeans_k8,potential_shape_test_000,test,0.525,1500,0.9992617092963285,1.0,11.547678876895379,2.999745388070648
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_000,test,0.525,1500,0.9999732876920472,1.0,11.549100497003064,3.7000217417159447
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_000,test,0.525,1500,0.9992617092963285,1.0,11.547678876895379,2.999745388070648
all_one_diagnostic,potential_shape_test_000,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_000,test,0.525,2400,0.18596031746031744,0.3606388888888889,1.1448446295786132,0.4682062695651206
center_of_mass,potential_shape_test_000,test,0.525,2400,0.48599511686107705,0.8039584654964486,8.345705191827824,1.950630157981341
identity_diagnostic,potential_shape_test_000,test,0.525,2400,1.0,1.0,11.549250191026868,7.331479674989988
joint_basin,potential_shape_test_000,test,0.525,2400,0.541633700159347,0.836648363229688,8.028686338923375,1.8444615133643225
predictive_kmeans_k13,potential_shape_test_000,test,0.525,2400,0.6421759793418113,0.9123062665670099,9.504542074007379,2.835807320191819
predictive_kmeans_k21,potential_shape_test_000,test,0.525,2400,0.7680123229306439,0.9666666571691894,10.529685277711003,3.3851762099760987
predictive_kmeans_k5,potential_shape_test_000,test,0.525,2400,0.39433876866968987,0.7072716908961625,5.715105344764023,1.74523046099546
predictive_kmeans_k8,potential_shape_test_000,test,0.525,2400,0.5264165987185084,0.8182040256672924,7.966516961896316,2.3068057913985767
predictive_kmeans_no_COM_k13,potential_shape_test_000,test,0.525,2400,0.6286315123577589,0.9138854692082026,9.78692027591283,2.9437430663638615
predictive_kmeans_no_COM_k8,potential_shape_test_000,test,0.525,2400,0.521049442423016,0.8262010745902917,8.095258077065473,2.3118702862866005
random_matched_predictive_kmeans_k13,potential_shape_test_000,test,0.525,2400,0.9999732932695228,1.0,11.549196795391202,3.70002135418897
random_matched_predictive_kmeans_k21,potential_shape_test_000,test,0.525,2400,0.9999966622162885,1.0,11.549243517686861,4.391636922344889
random_matched_predictive_kmeans_k5,potential_shape_test_000,test,0.525,2400,0.9812282862006644,1.0,11.511848990814702,2.3217843912984217
random_matched_predictive_kmeans_k8,potential_shape_test_000,test,0.525,2400,0.9992617370867366,1.0,11.54777521977554,2.9997464366399527
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_000,test,0.525,2400,0.9999732932695228,1.0,11.549196795391202,3.70002135418897
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_000,test,0.525,2400,0.9992617370867366,1.0,11.54777521977554,2.9997464366399527
all_one_diagnostic,potential_shape_test_001,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_001,test,0.525,1500,0.39249766899766897,0.5747993672993673,1.4942736557685405,0.5210220083936133
center_of_mass,potential_shape_test_001,test,0.525,1500,0.45839488528773825,0.7660240102550105,7.70553183523698,2.070405838457864
identity_diagnostic,potential_shape_test_001,test,0.525,1500,1.0,1.0,11.549336882765601,7.55766955212137
joint_basin,potential_shape_test_001,test,0.525,1500,0.4589022395418101,0.7375656675317168,6.497781513855318,1.6444724869384708
predictive_kmeans_k13,potential_shape_test_001,test,0.525,1500,0.5990221382912856,0.8834826400940112,8.986019123094454,2.9514379557275934
predictive_kmeans_k21,potential_shape_test_001,test,0.525,1500,0.7341785008858414,0.9553040882246054,10.269781680921103,3.5968938720447414
predictive_kmeans_k5,potential_shape_test_001,test,0.525,1500,0.383727196277458,0.6908555670892165,4.86422561266458,1.6385434545453803
predictive_kmeans_k8,potential_shape_test_001,test,0.525,1500,0.4717050746682596,0.7742816111869366,7.092522129166554,2.2240757590690214
predictive_kmeans_no_COM_k13,potential_shape_test_001,test,0.525,1500,0.5954078636241816,0.8808758909211808,9.087365542410097,3.0491575186713233
predictive_kmeans_no_COM_k8,potential_shape_test_001,test,0.525,1500,0.4758176321107968,0.7689218461564198,7.130560332385549,2.248824955360236
random_matched_predictive_kmeans_k13,potential_shape_test_001,test,0.525,1500,0.9999732921535811,1.0,11.549283484899542,3.7000226516591943
random_matched_predictive_kmeans_k21,potential_shape_test_001,test,0.525,1500,0.9999966633299967,1.0,11.549330211651528,4.391636506444296
random_matched_predictive_kmeans_k5,potential_shape_test_001,test,0.525,1500,0.9812086068451918,1.0,11.511897877901372,2.3217857869273693
random_matched_predictive_kmeans_k8,potential_shape_test_001,test,0.525,1500,0.9992617919254605,1.0,11.5478620207752,2.9997469323410177
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_001,test,0.525,1500,0.9999732921535811,1.0,11.549283484899542,3.7000226516591943
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_001,test,0.525,1500,0.9992617919254605,1.0,11.5478620207752,2.9997469323410177
all_one_diagnostic,potential_shape_test_001,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_001,test,0.525,2400,0.32035644420938536,0.4958074082779965,1.1593044133347228,0.47087817227336265
center_of_mass,potential_shape_test_001,test,0.525,2400,0.49208931926749755,0.8015253256428992,8.331513718658156,2.0371478547661304
identity_diagnostic,potential_shape_test_001,test,0.525,2400,1.0,1.0,11.549023848457278,7.322077807858673
joint_basin,potential_shape_test_001,test,0.525,2400,0.5483093163367205,0.8318730120138789,6.290921038108914,1.5483594613271223
predictive_kmeans_k13,potential_shape_test_001,test,0.525,2400,0.6221283453746159,0.8867893099128659,8.867150586828377,2.630592892990995
predictive_kmeans_k21,potential_shape_test_001,test,0.525,2400,0.7524427982383252,0.9551137319254955,10.235966891905056,3.2769869764098956
predictive_kmeans_k5,potential_shape_test_001,test,0.525,2400,0.3983297165864536,0.6770068200703068,5.035412726997726,1.5801109299587233
predictive_kmeans_k8,potential_shape_test_001,test,0.525,2400,0.5187762978355839,0.8124555897966254,6.743857544353152,1.9980643080449547
predictive_kmeans_no_COM_k13,potential_shape_test_001,test,0.525,2400,0.6212897215640214,0.8968745844197784,9.32664206291235,2.8303484204327276
predictive_kmeans_no_COM_k8,potential_shape_test_001,test,0.525,2400,0.5239407159571422,0.8257565029850744,6.880182140247839,2.000460419643585
random_matched_predictive_kmeans_k13,potential_shape_test_001,test,0.525,2400,0.9999732809934112,1.0,11.548970428285784,3.7000225154638513
random_matched_predictive_kmeans_k21,potential_shape_test_001,test,0.525,2400,0.9999966655551851,1.0,11.54901718179061,4.391634607617408
random_matched_predictive_kmeans_k5,potential_shape_test_001,test,0.525,2400,0.9812251227935613,1.0,11.511616676426868,2.321784526734012
random_matched_predictive_kmeans_k8,potential_shape_test_001,test,0.525,2400,0.9992650203586879,1.0,11.5475554235904,2.999745578679375
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_001,test,0.525,2400,0.9999732809934112,1.0,11.548970428285784,3.7000225154638513
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_001,test,0.525,2400,0.9992650203586879,1.0,11.5475554235904,2.999745578679375
all_one_diagnostic,potential_shape_test_002,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_002,test,0.525,1500,0.4839116744968138,0.6764332474800742,1.5193960179138515,0.528276051484011
center_of_mass,potential_shape_test_002,test,0.525,1500,0.46407367200803984,0.76884158730863,7.763144499969709,2.0922562982155704
identity_diagnostic,potential_shape_test_002,test,0.525,1500,1.0,1.0,11.548975643020066,7.623585080919002
joint_basin,potential_shape_test_002,test,0.525,1500,0.46475776865371826,0.7407971636444425,6.363421131960123,1.640142508888685
predictive_kmeans_k13,potential_shape_test_002,test,0.525,1500,0.6041393297747372,0.8868699607412089,9.028679709200972,2.9743428741827342
predictive_kmeans_k21,potential_shape_test_002,test,0.525,1500,0.7398552781024391,0.9574672621481968,10.310266249991903,3.630474318944295
predictive_kmeans_k5,potential_shape_test_002,test,0.525,1500,0.3868184496463143,0.6882087174014387,4.914781206021523,1.6449982638949854
predictive_kmeans_k8,potential_shape_test_002,test,0.525,1500,0.4757556673412002,0.7794483924067211,7.045738551076892,2.2217399897397967
predictive_kmeans_no_COM_k13,potential_shape_test_002,test,0.525,1500,0.6087386025619281,0.8866337173682711,9.164336002352824,3.081386249713849
predictive_kmeans_no_COM_k8,potential_shape_test_002,test,0.525,1500,0.47903200945902313,0.7815013968349558,7.055693446311019,2.241492544013832
random_matched_predictive_kmeans_k13,potential_shape_test_002,test,0.525,1500,0.9999732843479512,1.0,11.548922229553169,3.700022508243093
random_matched_predictive_kmeans_k21,potential_shape_test_002,test,0.525,1500,0.99999665998664,1.0,11.54896896522374,4.391633376559904
random_matched_predictive_kmeans_k5,potential_shape_test_002,test,0.525,1500,0.9812283296649617,1.0,11.51157442947309,2.3217856732554574
random_matched_predictive_kmeans_k8,potential_shape_test_002,test,0.525,1500,0.999268296570055,1.0,11.547513777712059,2.9997466354487785
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_002,test,0.525,1500,0.9999732843479512,1.0,11.548922229553169,3.700022508243093
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_002,test,0.525,1500,0.999268296570055,1.0,11.547513777712059,2.9997466354487785
all_one_diagnostic,potential_shape_test_002,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_002,test,0.525,2400,0.4013363263413573,0.6032416385214373,1.1756717010395574,0.47510062360618177
center_of_mass,potential_shape_test_002,test,0.525,2400,0.4963534333699073,0.8074992312602975,8.401964440178054,2.0666437154444863
identity_diagnostic,potential_shape_test_002,test,0.525,2400,1.0,1.0,11.549144263367458,7.40177595867073
joint_basin,potential_shape_test_002,test,0.525,2400,0.5484955796024591,0.8333446220453812,6.175084186856322,1.5422172608215683
predictive_kmeans_k13,potential_shape_test_002,test,0.525,2400,0.6198735238073882,0.8865479100739893,8.965034135963734,2.66923170084844
predictive_kmeans_k21,potential_shape_test_002,test,0.525,2400,0.7589555986906895,0.9588058930153833,10.284258437848685,3.311660324164437
predictive_kmeans_k5,potential_shape_test_002,test,0.525,2400,0.3926510614341774,0.6811780583917217,5.0268724118712065,1.5765442563317358
predictive_kmeans_k8,potential_shape_test_002,test,0.525,2400,0.5250741259528265,0.815358544129667,6.680200716145533,1.9874787932622815
predictive_kmeans_no_COM_k13,potential_shape_test_002,test,0.525,2400,0.6280584868723977,0.9028315455787735,9.384330834478082,2.861982365001518
predictive_kmeans_no_COM_k8,potential_shape_test_002,test,0.525,2400,0.5282817231900626,0.8274697790982006,6.825073505959569,1.990308063509313
random_matched_predictive_kmeans_k13,potential_shape_test_002,test,0.525,2400,0.9999732921528367,1.0,11.549090865499911,3.70002235091878
random_matched_predictive_kmeans_k21,potential_shape_test_002,test,0.525,2400,0.9999966622162885,1.0,11.54913759002745,4.391634978797395
random_matched_predictive_kmeans_k5,potential_shape_test_002,test,0.525,2400,0.9812062199910208,1.0,11.511709546673284,2.32178495051126
random_matched_predictive_kmeans_k8,potential_shape_test_002,test,0.525,2400,0.999261707106443,1.0,11.547669232039766,2.999746598166687
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_002,test,0.525,2400,0.9999732921528367,1.0,11.549090865499911,3.70002235091878
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_002,test,0.525,2400,0.999261707106443,1.0,11.547669232039766,2.999746598166687
all_one_diagnostic,potential_shape_test_003,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_003,test,0.525,1500,0.4829178533884416,0.6814774512123583,1.5254005218037974,0.5286951761626577
center_of_mass,potential_shape_test_003,test,0.525,1500,0.462643127679326,0.7682863432410966,7.760389440426691,2.09760263184677
identity_diagnostic,potential_shape_test_003,test,0.525,1500,1.0,1.0,11.549158634838292,7.6228072007338685
joint_basin,potential_shape_test_003,test,0.525,1500,0.46005998898999534,0.7424584127101111,6.268851092072269,1.615560147030194
predictive_kmeans_k13,potential_shape_test_003,test,0.525,1500,0.6060306494455163,0.886221070047033,9.024851670460077,2.972337757073341
predictive_kmeans_k21,potential_shape_test_003,test,0.525,1500,0.7437062644958131,0.9585319896016061,10.320078872109745,3.6331804149029496
predictive_kmeans_k5,potential_shape_test_003,test,0.525,1500,0.3922613174743644,0.6895708957078324,4.874592411527254,1.6335347348520102
predictive_kmeans_k8,potential_shape_test_003,test,0.525,1500,0.47520704606372555,0.7797099982631697,6.9949572613506295,2.204680746075098
predictive_kmeans_no_COM_k13,potential_shape_test_003,test,0.525,1500,0.6079047512538445,0.8890137783831866,9.151824503688863,3.0783745513796896
predictive_kmeans_no_COM_k8,potential_shape_test_003,test,0.525,1500,0.47971751867105444,0.784705285533531,7.00013750586787,2.2244884528928925
random_matched_predictive_kmeans_k13,potential_shape_test_003,test,0.525,1500,0.9999732921453883,1.0,11.549105236955864,3.7000214825173328
random_matched_predictive_kmeans_k21,potential_shape_test_003,test,0.525,1500,0.99999665998664,1.0,11.549151957041966,4.391634981204046
random_matched_predictive_kmeans_k5,potential_shape_test_003,test,0.525,1500,0.9812166743472203,1.0,11.511735093846774,2.3217844688233593
random_matched_predictive_kmeans_k8,potential_shape_test_003,test,0.525,1500,0.9992617841339714,1.0,11.5476837571415,2.999745265161384
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_003,test,0.525,1500,0.9999732921453883,1.0,11.549105236955864,3.7000214825173328
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_003,test,0.525,1500,0.9992617841339714,1.0,11.5476837571415,2.999745265161384
all_one_diagnostic,potential_shape_test_003,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_003,test,0.525,2400,0.4092122795075581,0.607747171859788,1.1808672673355896,0.47574160818777117
center_of_mass,potential_shape_test_003,test,0.525,2400,0.4960293373275765,0.8089631041789559,8.40835188473347,2.074243589895079
identity_diagnostic,potential_shape_test_003,test,0.525,2400,1.0,1.0,11.549303212681593,7.403984424271455
joint_basin,potential_shape_test_003,test,0.525,2400,0.5505307615163679,0.832371618249923,6.033146291832878,1.5141382556649372
predictive_kmeans_k13,potential_shape_test_003,test,0.525,2400,0.6222824913663597,0.8858607816426288,8.940707773438163,2.664901168443949
predictive_kmeans_k21,potential_shape_test_003,test,0.525,2400,0.7615755772375868,0.9600726888655431,10.29504953066533,3.315203907120868
predictive_kmeans_k5,potential_shape_test_003,test,0.525,2400,0.4019888102299383,0.6789915295708028,4.92622705253632,1.555634959019251
predictive_kmeans_k8,potential_shape_test_003,test,0.525,2400,0.5272365825720758,0.8155936439993051,6.581928479787258,1.9624313558602393
predictive_kmeans_no_COM_k13,potential_shape_test_003,test,0.525,2400,0.6299257925699083,0.902775706097088,9.350555748279284,2.855855641190262
predictive_kmeans_no_COM_k8,potential_shape_test_003,test,0.525,2400,0.528003093837964,0.8272293781820912,6.729477678739445,1.9660201005132145
random_matched_predictive_kmeans_k13,potential_shape_test_003,test,0.525,2400,0.9999732966128795,1.0,11.549249823728179,3.700023496919393
random_matched_predictive_kmeans_k21,potential_shape_test_003,test,0.525,2400,0.9999966633299967,1.0,11.549296541567516,4.391634817090045
random_matched_predictive_kmeans_k5,potential_shape_test_003,test,0.525,2400,0.9812221620715045,1.0,11.511899394256632,2.321784870457475
random_matched_predictive_kmeans_k8,potential_shape_test_003,test,0.525,2400,0.9992651587945255,1.0,11.54783507758881,2.9997468937585414
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_003,test,0.525,2400,0.9999732966128795,1.0,11.549249823728179,3.700023496919393
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_003,test,0.525,2400,0.9992651587945255,1.0,11.54783507758881,2.9997468937585414
all_one_diagnostic,potential_shape_test_004,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_004,test,0.525,1500,0.4554123765811072,0.6566104880671445,1.4875776532511804,0.5214954319320664
center_of_mass,potential_shape_test_004,test,0.525,1500,0.4606840035516288,0.7695165369317428,7.743708378831208,2.073470991949399
identity_diagnostic,potential_shape_test_004,test,0.525,1500,1.0,1.0,11.549100880427632,7.626763132346704
joint_basin,potential_shape_test_004,test,0.525,1500,0.46417255962833304,0.7424753789422909,6.643347772877004,1.7106608782796497
predictive_kmeans_k13,potential_shape_test_004,test,0.525,1500,0.6012735947433098,0.8887311047836904,9.045300074144082,2.982476941652548
predictive_kmeans_k21,potential_shape_test_004,test,0.525,1500,0.734489680994346,0.9564038505543395,10.285091320413656,3.619376356395417
predictive_kmeans_k5,potential_shape_test_004,test,0.525,1500,0.38730784558760206,0.6800678023104951,5.064212240401944,1.6853057794725474
predictive_kmeans_k8,potential_shape_test_004,test,0.525,1500,0.4753600985768076,0.7794738413100091,7.204826877478931,2.272524044115417
predictive_kmeans_no_COM_k13,potential_shape_test_004,test,0.525,1500,0.6049188134161778,0.8866804695684487,9.186661567774285,3.089918104278778
predictive_kmeans_no_COM_k8,potential_shape_test_004,test,0.525,1500,0.47833884840418633,0.7760875336329083,7.227056906488019,2.2908783516213607
random_matched_predictive_kmeans_k13,potential_shape_test_004,test,0.525,1500,0.9999732966136231,1.0,11.549047491475703,3.70002232136341
random_matched_predictive_kmeans_k21,potential_shape_test_004,test,0.525,1500,0.9999966555183947,1.0,11.549094193700785,4.391636064690149
random_matched_predictive_kmeans_k5,potential_shape_test_004,test,0.525,1500,0.9812056163164,1.0,11.511655729573752,2.321784608420771
random_matched_predictive_kmeans_k8,potential_shape_test_004,test,0.525,1500,0.9992650671668113,1.0,11.547632553595285,2.999746577585546
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_004,test,0.525,1500,0.9999732966136231,1.0,11.549047491475703,3.70002232136341
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_004,test,0.525,1500,0.9992650671668113,1.0,11.547632553595285,2.999746577585546
all_one_diagnostic,potential_shape_test_004,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_004,test,0.525,2400,0.3866126998646348,0.5740769037464084,1.1579511133394322,0.472727449884432
center_of_mass,potential_shape_test_004,test,0.525,2400,0.4971955176741086,0.8058575675167816,8.396730948127365,2.042820501784599
identity_diagnostic,potential_shape_test_004,test,0.525,2400,1.0,1.0,11.549144221519164,7.395935347091641
joint_basin,potential_shape_test_004,test,0.525,2400,0.5393261026618967,0.8233766996222078,6.599678543729755,1.6273182697981128
predictive_kmeans_k13,potential_shape_test_004,test,0.525,2400,0.616402680976687,0.8860702283260795,9.044063559894168,2.6829466960892283
predictive_kmeans_k21,potential_shape_test_004,test,0.525,2400,0.7502284762478676,0.9573734695422987,10.30162571502475,3.3044043444653384
predictive_kmeans_k5,potential_shape_test_004,test,0.525,2400,0.3934521957330497,0.6733922501964195,5.314999990738008,1.6402953052125335
predictive_kmeans_k8,potential_shape_test_004,test,0.525,2400,0.5225697681133677,0.8093111429851189,6.974061012492375,2.0613108659454706
predictive_kmeans_no_COM_k13,potential_shape_test_004,test,0.525,2400,0.6221524452167532,0.9011555402386568,9.477258042881012,2.8775485411023682
predictive_kmeans_no_COM_k8,potential_shape_test_004,test,0.525,2400,0.5233755942582601,0.8209529088490646,7.108070680697768,2.062255745613493
random_matched_predictive_kmeans_k13,potential_shape_test_004,test,0.525,2400,0.9999732932672916,1.0,11.54909082587904,3.700021998598816
random_matched_predictive_kmeans_k21,potential_shape_test_004,test,0.525,2400,0.9999966566365763,1.0,11.549137537027184,4.391634320275181
random_matched_predictive_kmeans_k5,potential_shape_test_004,test,0.525,2400,0.9812127789958908,1.0,11.511722238333286,2.3217841957943612
random_matched_predictive_kmeans_k8,potential_shape_test_004,test,0.525,2400,0.9992617305396404,1.0,11.54766923691058,2.999746931340386
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_004,test,0.525,2400,0.9999732932672916,1.0,11.54909082587904,3.700021998598816
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_004,test,0.525,2400,0.9992617305396404,1.0,11.54766923691058,2.999746931340386
all_one_diagnostic,potential_shape_test_005,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_005,test,0.525,1500,0.436617487990166,0.6229610808438207,1.5129125092878914,0.5255173277214044
