rule,ic_family,T,ring_size,motif_type,confirmed,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index
118,bernoulli_050,512,512,global_periodic_artifact,False,0.6362443295603375,0.6360244750976562,0.9444309344304905,0.0,0.0,0.0,0.0,0.8359375,507.953125,516.0,2.0,0.8316579666891916,0.99609375,0.8277587890625,1.0078125,0.6357421875,-0.002197265625,3.0,1.0,0.6362443295603375,0.3637556704396625,66.02992832430692,0.0,0.8359375,0.0,0.0,0.9444309344304905,0.623260498046875,0.376739501953125,0.4745840394080107,0.5856759428920557
62,g0_candidate_window_seed,1024,256,global_periodic_artifact,False,0.5980182777963033,0.626861572265625,0.944912081501046,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.1633332003410546,1.0,0.8421630859375,1.00390625,0.66729736328125,-0.001953125,3.0,1.0,0.5980182777963033,0.40198172220369666,104.44009293073229,0.0,1.0,0.0,0.0,0.944912081501046,0.58270263671875,0.41729736328125,0.4665125761444325,0.5557927604417402
118,single_seed,256,512,emitter,False,0.31484830982490275,0.623046875,0.7764636224874414,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.159408603447126,1.0,0.607421875,1.015625,0.646484375,0.0078125,0.0,1.0,0.31484830982490275,0.6851516901750972,22.203966276212558,0.0,0.0,0.0,0.0,0.7764636224874414,0.58203125,0.41796875,0.4870117365376688,0.577755529327326
118,two_cell_seed,256,256,emitter,True,0.471957076848249,0.62890625,0.8684081225875105,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.2031451495395775,1.0,0.8203125,1.015625,0.65625,-0.03125,0.0,1.0,0.471957076848249,0.5280429231517509,312.3737335868512,0.0,0.0,0.0,0.0,0.8684081225875105,0.578125,0.421875,0.461120302016041,0.5517561467814618
118,single_seed,512,256,global_periodic_artifact,False,0.5475907651072125,0.62109375,0.9102513621109138,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.152027644816134,1.0,0.83203125,1.0078125,0.66796875,-0.00390625,3.0,1.0,0.5475907651072125,0.4524092348927875,312.3737335868512,0.0,1.0,0.0,0.0,0.9102513621109138,0.5859375,0.4140625,0.4760360487370894,0.5592650228143914
118,two_cell_seed,256,512,emitter,False,0.31630745379377434,0.625,0.7786477344308655,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.1452255003472052,1.0,0.609375,1.015625,0.64453125,0.0078125,0.0,1.0,0.31630745379377434,0.6836925462062257,22.21895295118205,0.0,0.0,0.0,0.0,0.7786477344308655,0.58203125,0.41796875,0.46127238415190047,0.5775083316341305
118,short_random_block,256,256,global_periodic_artifact,False,0.48507506374255227,0.6245574951171875,0.8868968883310996,0.0,0.0,0.0,0.0,0.875,260.0,260.0,2.0,1.2201844900015701,1.0,0.7682037353515625,1.015625,0.6031646728515625,0.00274658203125,3.0,1.0,0.48507506374255227,0.5149249362574477,157.65099434761686,0.0,0.875,0.0,0.0,0.8868968883310996,0.57928466796875,0.42071533203125,0.46589992649399004,0.5533979560231713
118,bernoulli_050,1024,256,global_periodic_artifact,False,0.6395172119140625,0.6428070068359375,0.941377929786053,0.0,0.0,0.0,0.0,0.9453125,1027.703125,1028.0,2.0,0.7346299119694235,1.0,0.92437744140625,1.00390625,0.544952392578125,0.0007476806640625,3.0,1.0,0.6395172119140625,0.3604827880859375,46.96805987707846,0.0,0.9453125,0.1796875,0.06289062499999999,0.941377929786053,0.6134033203125,0.3865966796875,0.4777674010682116,0.5760211290419167
118,bernoulli_025,512,512,global_periodic_artifact,False,0.6370890061525342,0.6405029296875,0.9426379926324253,0.0,0.0,0.0,0.0,0.8203125,505.65625,516.0,2.0,0.7953703691500257,0.99609375,0.828521728515625,1.0078125,0.6248626708984375,-0.00244140625,3.0,1.0,0.6370890061525342,0.36291099384746583,67.161340419068,0.0,0.8203125,0.0,0.0,0.9426379926324253,0.6288299560546875,0.3711700439453125,0.47781174030740003,0.5898792576943851
62,g0_motif_seed,1024,512,global_periodic_artifact,False,0.5504268292682927,0.609375,0.9224074460257681,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.2605001386083692,1.0,0.828125,1.00390625,0.65625,-0.001953125,3.0,1.0,0.5504268292682927,0.44957317073170733,134.74848897060295,0.0,1.0,0.0,0.0,0.9224074460257681,0.578125,0.421875,0.4591111029417722,0.5540193222733083
118,two_cell_seed,512,256,global_periodic_artifact,False,0.5486339546783626,0.62890625,0.9110999295956852,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.197152428777281,1.0,0.65625,1.0078125,0.4921875,-0.01171875,3.0,1.0,0.5486339546783626,0.4513660453216374,538.9937379966366,0.0,1.0,0.0,0.0,0.9110999295956852,0.5859375,0.4140625,0.46359507748014367,0.5586555897278113
118,bernoulli_025,1024,256,global_periodic_artifact,False,0.6425542915158156,0.6443328857421875,0.9383666061515591,0.0,0.0,0.0,0.0,0.89453125,1027.375,1028.0,2.0,0.6749589618657404,1.0,0.9393768310546875,1.00390625,0.4908905029296875,0.000732421875,3.0,1.0,0.6425542915158156,0.35744570848418444,49.7553858211842,0.0,0.89453125,0.26171875,0.0916015625,0.9383666061515591,0.62164306640625,0.37835693359375,0.48105376592762145,0.5817697275411255
118,periodic_perturbation,256,256,global_periodic_artifact,False,0.2366847769295659,0.30517578125,0.4283329045606315,0.51171875,0.51171875,0.0,0.51171875,1.0,129.0,260.0,2.0,1.3012327622402045,0.48828125,0.9179840087890625,1.015625,0.3261566162109375,-0.028167724609375,1.0,0.48828125,0.2366847769295659,0.7633152230704341,1.5628901789969147,0.51171875,1.0,0.51171875,0.51171875,0.4283329045606315,0.28228759765625,0.71771240234375,0.23809075480912675,0.13155511807585274
118,single_seed,512,512,global_periodic_artifact,False,0.46962186281676416,0.625,0.8652714616086055,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.1526319711349553,1.0,0.833984375,1.0078125,0.666015625,-0.00390625,3.0,1.0,0.46962186281676416,0.5303781371832359,632.0261219874571,0.0,1.0,0.0,0.0,0.8652714616086055,0.5859375,0.4140625,0.4769356888047863,0.5592386735888465
118,short_random_block,256,512,emitter,False,0.328858757761202,0.62225341796875,0.7949158895390207,0.00390625,0.00390625,0.0,0.00390625,0.00390625,258.984375,260.0,2.0,1.1953060348861584,0.99609375,0.6194839477539062,1.015625,0.6445846557617188,0.007537841796875,0.0,0.99609375,0.328858757761202,0.671141242238798,17.802895826202285,0.00390625,0.00390625,0.00390625,0.00390625,0.7949158895390207,0.579010009765625,0.420989990234375,0.46536152439492195,0.5696979901666216
118,short_random_block,512,256,global_periodic_artifact,False,0.5542782491643061,0.623443603515625,0.9205110850723356,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.2050527824033468,1.0,0.796966552734375,1.0078125,0.64593505859375,-0.002838134765625,3.0,1.0,0.5542782491643061,0.4457217508356939,164.22855105155858,0.0,1.0,0.0,0.0,0.9205110850723356,0.5828857421875,0.4171142578125,0.4659151425527874,0.5565001794223128
118,periodic_perturbation,256,512,emitter,True,0.1371807885077213,0.2595977783203125,0.32676271413355334,0.5859375,0.5859375,0.0,0.5859375,0.5859375,110.0,260.0,2.0,1.3660208627061066,0.4140625,0.8374481201171875,1.015625,0.2676849365234375,-0.03338623046875,1.0,0.4140625,0.1371807885077213,0.8628192114922787,1.5121642192794769,0.5859375,0.5859375,0.5859375,0.5859375,0.32676271413355334,0.240997314453125,0.759002685546875,0.20410616816909913,0.098983897180039
118,periodic_perturbation,512,256,global_periodic_artifact,False,0.2558549728542276,0.286285400390625,0.422210184194179,0.5390625,0.5390625,0.0,0.5390625,1.0,240.0,516.0,2.0,1.2282406728633062,0.4609375,0.922576904296875,1.0078125,0.307891845703125,-0.018646240234375,1.0,0.4609375,0.2558549728542276,0.7441450271457724,1.4796305349976386,0.5390625,1.0,0.5390625,0.5390625,0.422210184194179,0.27008056640625,0.72991943359375,0.22042317099794942,0.11882333645724029
118,single_seed,1024,256,global_periodic_artifact,False,0.5862614329268293,0.625,0.9323026974757384,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.1504052537459446,1.0,0.83203125,1.00390625,0.66796875,0.001953125,3.0,1.0,0.5862614329268293,0.4137385670731707,316.0131608580148,0.0,1.0,0.0,0.0,0.9323026974757384,0.578125,0.421875,0.47135613596273396,0.5517821579409953
62,g0_candidate_window_seed,1024,512,global_periodic_artifact,False,0.5595713396770198,0.62542724609375,0.9252624265804563,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.1681295733681687,1.0,0.7786483764648438,1.00390625,0.6132583618164062,-0.00164031982421875,3.0,1.0,0.5595713396770198,0.4404286603229802,212.38948851582268,0.0,1.0,0.0,0.0,0.9252624265804563,0.583282470703125,0.416717529296875,0.46656834649250284,0.5564540536201685
118,g0_motif_seed,256,256,global_periodic_artifact,False,0.5097580252918288,0.63671875,0.9052823140730665,0.0,0.0,0.0,0.0,1.0,260.0,260.0,2.0,1.0715546722859044,1.0,0.69921875,1.015625,0.50390625,0.0078125,3.0,1.0,0.5097580252918288,0.4902419747081712,188.7462053012336,0.0,1.0,0.0,0.0,0.9052823140730665,0.59375,0.40625,0.4641179917160337,0.5634203572060249
118,two_cell_seed,512,512,global_periodic_artifact,False,0.4703528569688109,0.625,0.8663695370322094,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.1802473009380814,1.0,0.6640625,1.0078125,0.50390625,-0.03125,3.0,1.0,0.4703528569688109,0.5296471430311891,999999999.9999999,0.0,1.0,0.0,0.0,0.8663695370322094,0.58203125,0.41796875,0.46343182147188794,0.5555104157649209
118,periodic_perturbation,512,512,global_periodic_artifact,False,0.21625582748918737,0.282318115234375,0.39477625785422826,0.546875,0.546875,0.0,0.546875,1.0,236.0,516.0,2.0,1.2409886712807012,0.453125,0.92388916015625,1.0078125,0.30267333984375,-0.01885986328125,1.0,0.453125,0.21625582748918737,0.7837441725108126,1.4564767616200445,0.546875,1.0,0.546875,0.546875,0.39477625785422826,0.26373291015625,0.73626708984375,0.216726860475046,0.11406134449936332
118,periodic_perturbation,1024,256,global_periodic_artifact,False,0.24215598501810212,0.25634765625,0.38367351124405,0.58984375,0.58984375,0.0,0.58984375,1.0,424.0,1028.0,2.0,1.1924119895557224,0.41015625,0.9311065673828125,1.00390625,0.2739715576171875,-0.00841522216796875,1.0,0.41015625,0.24215598501810212,0.7578440149818979,1.3341870472631792,0.58984375,1.0,0.58984375,0.58984375,0.38367351124405,0.23712158203125,0.76287841796875,0.19420512277759397,0.09282529131588883
118,two_cell_seed,1024,256,global_periodic_artifact,False,0.5874275914634146,0.625,0.9322605729782272,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.166826308906603,1.0,0.83984375,1.00390625,0.66796875,0.001953125,3.0,1.0,0.5874275914634146,0.4125724085365854,545.2250830935068,0.0,1.0,0.0,0.0,0.9322605729782272,0.5859375,0.4140625,0.4656867018919957,0.5586822347515021
118,bernoulli_050,1024,512,global_periodic_artifact,False,0.6397249324147294,0.6444320678710938,0.9417956807691857,0.0,0.0,0.0,0.0,0.98046875,1020.296875,1028.0,2.0,0.7279789111990729,1.0,0.8859176635742188,1.00390625,0.6393356323242188,0.00196075439453125,3.0,1.0,0.6397249324147294,0.3602750675852706,61.86698527769244,0.0,0.98046875,0.0,0.0,0.9417956807691857,0.615753173828125,0.384246826171875,0.4780042298360347,0.57803112768275
118,g0_candidate_window_seed,256,256,global_periodic_artifact,False,0.5159920421555813,0.6261138916015625,0.9181768148550719,0.0,0.0,0.0,0.0,0.93359375,260.0,260.0,2.0,1.2107001960265282,1.0,0.776641845703125,1.015625,0.605316162109375,0.005462646484375,3.0,1.0,0.5159920421555813,0.48400795784441875,106.03351388503832,0.0,0.93359375,0.0,0.0,0.9181768148550719,0.580780029296875,0.419219970703125,0.46528571397180757,0.5542711795138816
118,g0_motif_seed,256,512,emitter,False,0.35223127431906615,0.62890625,0.8251087095361396,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.1043660778502817,1.0,0.650390625,1.015625,0.646484375,0.0078125,0.0,1.0,0.35223127431906615,0.6477687256809339,25.805734365362586,0.0,0.0,0.0,0.0,0.8251087095361396,0.58984375,0.41015625,0.46190504806723665,0.5775522105450057
118,short_random_block,512,512,global_periodic_artifact,False,0.4751434326171875,0.621612548828125,0.8727945143650971,0.00390625,0.00390625,0.0,0.00390625,1.0,513.984375,516.0,2.0,1.1861080953996133,0.99609375,0.8084030151367188,1.0078125,0.6440353393554688,-0.0130767822265625,3.0,0.99609375,0.4751434326171875,0.5248565673828125,25.4852956630391,0.00390625,1.0,0.00390625,0.00390625,0.8727945143650971,0.5797119140625,0.4202880859375,0.46506683020819256,0.5513596363425349
118,g0_motif_seed,512,256,global_periodic_artifact,False,0.5711805555555556,0.63671875,0.9267997286107432,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.0350224690086332,1.0,0.8046875,1.0078125,0.6640625,0.015625,3.0,1.0,0.5711805555555556,0.4288194444444444,538.9937379966366,0.0,1.0,0.0,0.0,0.9267997286107432,0.6015625,0.3984375,0.4688186825949913,0.5699371851104302
118,bernoulli_025,1024,512,global_periodic_artifact,False,0.6431145495903201,0.6464691162109375,0.9384260185895873,0.0,0.0,0.0,0.0,0.9375,1018.703125,1028.0,2.0,0.65055016623347,1.0,0.8780136108398438,1.00390625,0.6129684448242188,0.00131988525390625,3.0,1.0,0.6431145495903201,0.3568854504096799,66.99217771473735,0.0,0.9375,0.0,0.0,0.9384260185895873,0.62493896484375,0.37506103515625,0.48186349972336456,0.5842831061966993
118,g0_candidate_window_seed,256,512,emitter,False,0.36331901104997566,0.625,0.8389951214010611,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,1.1980437395493677,1.0,0.6475982666015625,1.015625,0.6494903564453125,0.0078125,0.0,1.0,0.36331901104997566,0.6366809889500243,29.284694335072658,0.0,0.0,0.0,0.0,0.8389951214010611,0.5811309814453125,0.4188690185546875,0.4664692204116531,0.5668292103590374
118,short_random_block,1024,256,global_periodic_artifact,False,0.5896066954077744,0.62567138671875,0.937809629637031,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.182295010015298,1.0,0.8348388671875,1.00390625,0.667327880859375,0.001953125,3.0,1.0,0.5896066954077744,0.41039330459222556,158.70033988367626,0.0,1.0,0.0,0.0,0.937809629637031,0.581878662109375,0.418121337890625,0.46611028590102677,0.5555265700226663
118,periodic_perturbation,1024,512,global_periodic_artifact,False,0.24969768245045731,0.284088134765625,0.4136062854817927,0.546875,0.546875,0.0,0.546875,1.0,468.0,1028.0,2.0,1.1931260779663013,0.453125,0.92388916015625,1.00390625,0.30267333984375,-0.007659912109375,1.0,0.453125,0.24969768245045731,0.7503023175495427,1.456334536212117,0.546875,1.0,0.546875,0.546875,0.4136062854817927,0.26373291015625,0.73626708984375,0.2141027994991738,0.11405596911374322
109,bernoulli_050,256,256,emitter,True,0.5363318298577334,0.5435791015625,0.9932766542716935,0.0,0.0,0.0,0.0,0.01171875,189.84375,260.0,1.0,1.560787275799821,0.99609375,0.825408935546875,1.015625,0.174591064453125,0.0,0.0,1.0,0.5363318298577334,0.4636681701422666,33.18766517406632,0.0,0.01171875,0.0,0.0,0.9932766542716935,0.546844482421875,0.453155517578125,0.5042377798210249,0.5443887696773893
118,g0_candidate_window_seed,512,256,global_periodic_artifact,False,0.571125469244944,0.624481201171875,0.9359367931093572,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.1755382791466449,1.0,0.7948455810546875,1.0078125,0.6539459228515625,-0.0023345947265625,3.0,1.0,0.571125469244944,0.428874530755056,110.42910499112196,0.0,1.0,0.0,0.0,0.9359367931093572,0.585693359375,0.414306640625,0.466327235094811,0.5583828032703094
118,single_seed,1024,512,global_periodic_artifact,False,0.547235137195122,0.623046875,0.9098053209518571,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.150485840053559,1.0,0.833984375,1.00390625,0.666015625,0.001953125,3.0,1.0,0.547235137195122,0.45276486280487804,624.7472720190646,0.0,1.0,0.0,0.0,0.9098053209518571,0.58203125,0.41796875,0.471814571641566,0.5555235042152087
118,g0_motif_seed,512,512,global_periodic_artifact,False,0.490135386208577,0.626953125,0.888306890473305,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.0948347701929655,1.0,0.798828125,1.0078125,0.669921875,-0.03125,3.0,1.0,0.490135386208577,0.509864613791423,734.3684087685845,0.0,1.0,0.0,0.0,0.888306890473305,0.58984375,0.41015625,0.46588425226003854,0.5613916560568588
109,bernoulli_050,256,512,emitter,True,0.5367616586648073,0.5473098754882812,0.9943656296702015,0.0,0.0,0.0,0.0,0.0,122.125,260.0,1.0,1.5571543808273398,0.984375,0.8296737670898438,1.015625,0.17032623291015625,0.0,0.0,1.0,0.5367616586648073,0.4632383413351927,43.85687360229803,0.0,0.0,0.0,0.0,0.9943656296702015,0.546844482421875,0.453155517578125,0.5027166648633714,0.5444729081042278
109,bernoulli_025,256,256,emitter,True,0.5604045585899502,0.5707244873046875,0.9843883327857983,0.0,0.0,0.0,0.0,0.0,165.578125,260.0,1.0,1.609451922090725,0.9921875,0.7791748046875,1.015625,0.2208251953125,0.0,0.0,1.0,0.5604045585899502,0.4395954414100498,30.207645040516685,0.0,0.0,0.0,0.0,0.9843883327857983,0.520782470703125,0.479217529296875,0.4646232295472454,0.5147026407528824
109,bernoulli_050,512,256,emitter,True,0.5371282030964455,0.5417327880859375,0.9931076205291244,0.0,0.0,0.0,0.0,0.01953125,361.5,516.0,1.0,1.5422614922707754,1.0,0.816986083984375,1.0078125,0.183013916015625,0.0,0.0,1.0,0.5371282030964455,0.4628717969035545,32.141494727556996,0.0,0.01953125,0.0,0.0,0.9931076205291244,0.522247314453125,0.477752685546875,0.5022203892793816,0.5198382695360377
118,two_cell_seed,1024,512,global_periodic_artifact,False,0.5477572408536585,0.623046875,0.9102389141653697,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.1770341781643086,1.0,0.818359375,1.00390625,0.662109375,-0.0078125,3.0,1.0,0.5477572408536585,0.4522427591463415,410.1127938118123,0.0,1.0,0.0,0.0,0.9102389141653697,0.5859375,0.4140625,0.46491701354526843,0.5589744422008879
118,g0_motif_seed,1024,256,global_periodic_artifact,False,0.6026143292682927,0.6328125,0.9371167105109686,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.0042125679237413,1.0,0.87109375,1.00390625,0.66796875,0.001953125,3.0,1.0,0.6026143292682927,0.3973856707317073,545.2250830935068,0.0,1.0,0.0,0.0,0.9371167105109686,0.6015625,0.3984375,0.4715744905143052,0.5699663164977231
118,g0_candidate_window_seed,512,512,global_periodic_artifact,False,0.4940497712549875,0.623199462890625,0.8964885803061885,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,1.1764371268038554,1.0,0.8060531616210938,1.0078125,0.6465377807617188,-0.0118865966796875,3.0,1.0,0.4940497712549875,0.5059502287450125,196.18352442613843,0.0,1.0,0.0,0.0,0.8964885803061885,0.58441162109375,0.41558837890625,0.46655259795739396,0.5577105416718888
109,single_seed,256,256,global_periodic_artifact,False,0.5625303988326849,0.5703125,0.8531126129943273,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,1.0414388568460955,1.0,0.7421875,1.015625,0.4921875,-0.0625,3.0,1.0,0.5625303988326849,0.43746960116731515,102.02604793538224,0.0,1.0,0.0,0.0,0.8531126129943273,0.515625,0.484375,0.43074241201754154,0.5052956876101022
109,bernoulli_025,256,512,emitter,True,0.5615165205781097,0.5725326538085938,0.9855020091593617,0.0,0.0,0.0,0.0,0.0,93.515625,260.0,1.0,1.6100928422660186,0.9765625,0.7840957641601562,1.015625,0.21590423583984375,0.0,0.0,1.0,0.5615165205781097,0.43848347942189025,41.06222612949187,0.0,0.0,0.0,0.0,0.9855020091593617,0.52056884765625,0.47943115234375,0.4619629093463066,0.514399048511995
109,bernoulli_025,512,256,emitter,True,0.5615165963275158,0.56427001953125,0.9850172975474949,0.0,0.0,0.0,0.0,0.0,285.671875,516.0,1.0,1.5911162601733724,1.0,0.7745361328125,1.0078125,0.2254638671875,0.0,0.0,1.0,0.5615165963275158,0.4384834036724842,30.71240440633844,0.0,0.0,0.0,0.0,0.9850172975474949,0.50457763671875,0.49542236328125,0.4639623186268562,0.49862089983593705
118,short_random_block,1024,512,global_periodic_artifact,False,0.5506447471060404,0.625152587890625,0.9152759316282457,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.179032631676956,1.0,0.7705535888671875,1.00390625,0.605194091796875,0.000946044921875,3.0,1.0,0.5506447471060404,0.4493552528939596,300.6800313908162,0.0,1.0,0.0,0.0,0.9152759316282457,0.5826568603515625,0.4173431396484375,0.46623651573152386,0.5561876738435177
118,g0_candidate_window_seed,1024,256,global_periodic_artifact,False,0.598510176495808,0.628265380859375,0.9447522662113975,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.1560262950542077,1.0,0.8426513671875,1.00390625,0.66796875,0.001953125,3.0,1.0,0.598510176495808,0.40148982350419204,109.03703300558516,0.0,1.0,0.0,0.0,0.9447522662113975,0.58331298828125,0.41668701171875,0.4668716616771653,0.5562229018911866
109,single_seed,256,512,emitter,False,0.5418211940661478,0.5859375,0.7208436065903681,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.0867072854338469,1.0,0.580078125,1.015625,0.537109375,-0.0625,0.0,1.0,0.5418211940661478,0.4581788059338522,14.756941086730096,0.0,0.0,0.0,0.0,0.7208436065903681,0.5,0.5,0.4288142352074813,0.49182482558436114
109,bernoulli_050,512,512,emitter,True,0.5365044517591451,0.5389480590820312,0.9944048841625456,0.0,0.0,0.0,0.0,0.0,171.25,516.0,1.0,1.5401534240933994,0.98046875,0.8122711181640625,1.0078125,0.1877288818359375,0.0,0.0,1.0,0.5365044517591451,0.4634955482408549,42.00744349356416,0.0,0.0,0.0,0.0,0.9944048841625456,0.522125244140625,0.477874755859375,0.5035683504858436,0.5198756220906771
109,two_cell_seed,256,256,global_periodic_artifact,False,0.5615576361867705,0.5703125,0.8556090882950295,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,1.1432783425075956,1.0,0.734375,1.015625,0.484375,-0.03125,3.0,1.0,0.5615576361867705,0.43844236381322954,134.74848897060295,0.0,1.0,0.0,0.0,0.8556090882950295,0.5078125,0.4921875,0.4207544402480133,0.49826013562733035
109,single_seed,512,256,global_periodic_artifact,False,0.5729318957115009,0.59375,0.9162166944043983,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.9821317735089029,1.0,0.7421875,1.0078125,0.4921875,-0.03125,3.0,1.0,0.5729318957115009,0.42706810428849906,102.52822998905721,0.0,1.0,0.0,0.0,0.9162166944043983,0.5,0.5,0.42972531287448484,0.48989483487746727
109,bernoulli_050,1024,256,emitter,True,0.5381082823218369,0.55029296875,0.9928700793261965,0.0,0.0,0.0,0.0,0.00390625,629.328125,1028.0,1.0,1.521276073803974,0.984375,0.83099365234375,1.00390625,0.16900634765625,0.0,0.0,1.0,0.5381082823218369,0.46189171767816306,31.946287232638408,0.0,0.00390625,0.0,0.0,0.9928700793261965,0.54290771484375,0.45709228515625,0.5048305589125132,0.5402194404250149
109,two_cell_seed,256,512,emitter,False,0.5421327821011673,0.58203125,0.7226825438551537,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.1691090833704485,1.0,0.578125,1.015625,0.53125,-0.0625,0.0,1.0,0.5421327821011673,0.45786721789883267,14.94557701098521,0.0,0.0,0.0,0.0,0.7226825438551537,0.50390625,0.49609375,0.41736462134012997,0.4956133701850451
109,bernoulli_025,512,512,emitter,True,0.5615025421796951,0.5654754638671875,0.9863002710039125,0.0,0.0,0.0,0.0,0.0,133.28125,516.0,1.0,1.5928456514205096,0.9921875,0.7707672119140625,1.0078125,0.2292327880859375,0.0,0.0,1.0,0.5615025421796951,0.4384974578203049,39.277169291248946,0.0,0.0,0.0,0.0,0.9863002710039125,0.5014495849609375,0.4985504150390625,0.4620065077052168,0.4956233453543197
109,short_random_block,256,256,emitter,False,0.5734068874255228,0.6114349365234375,0.8681473722619237,0.0,0.0,0.0,0.0,0.109375,226.15625,260.0,1.0,1.6716455378163873,1.0,0.6888275146484375,1.015625,0.3933258056640625,-0.00860595703125,0.0,1.0,0.5734068874255228,0.4265931125744772,25.7022590909022,0.0,0.109375,0.0,0.0,0.8681473722619237,0.45318603515625,0.54681396484375,0.3979537415095506,0.4388153141623207
109,two_cell_seed,512,256,global_periodic_artifact,False,0.5711348684210527,0.5859375,0.9181538702281167,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,1.070344313138815,1.0,0.734375,1.0078125,0.484375,-0.015625,3.0,1.0,0.5711348684210527,0.42886513157894735,136.30632651159783,0.0,1.0,0.0,0.0,0.9181538702281167,0.5078125,0.4921875,0.4256719923871887,0.498201898120768
118,g0_motif_seed,1024,512,global_periodic_artifact,False,0.5594969512195122,0.626953125,0.9198375723953993,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,1.0861291190480857,1.0,0.671875,1.00390625,0.47265625,0.005859375,3.0,1.0,0.5594969512195122,0.44050304878048785,410.1127938118123,0.0,1.0,0.0,0.0,0.9198375723953993,0.59375,0.40625,0.46802712736485574,0.5646815056616841
109,single_seed,512,512,global_periodic_artifact,False,0.5625380726120858,0.583984375,0.8500943497434801,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.9914705664159931,1.0,0.751953125,1.0078125,0.501953125,-0.015625,3.0,1.0,0.5625380726120858,0.43746192738791423,413.5276123226508,0.0,1.0,0.0,0.0,0.8500943497434801,0.49609375,0.50390625,0.4286714652329425,0.4861043161231598
109,bernoulli_025,1024,256,emitter,True,0.5617487018864329,0.574371337890625,0.9851975891787789,0.0,0.0,0.0,0.0,0.0,488.15625,1028.0,1.0,1.5821843313050243,1.0,0.7880401611328125,1.00390625,0.2119598388671875,0.0,0.0,1.0,0.5617487018864329,0.4382512981135671,29.814096426558333,0.0,0.0,0.0,0.0,0.9851975891787789,0.516448974609375,0.483551025390625,0.46334146580796276,0.5102506235413693
109,short_random_block,256,512,emitter,False,0.5466817417961151,0.5948028564453125,0.7419365422232267,0.0,0.0,0.0,0.0,0.0,259.5,260.0,1.0,1.4570555878230278,1.0,0.5908737182617188,1.015625,0.5041885375976562,-0.0184326171875,0.0,1.0,0.5466817417961151,0.45331825820388494,16.63836326737131,0.0,0.0,0.0,0.0,0.7419365422232267,0.48138427734375,0.51861572265625,0.40775540409612365,0.4716426930971675
109,periodic_perturbation,256,256,emitter,True,0.5314987716971669,0.240020751953125,0.4388685311678906,0.4921875,0.4921875,0.0,0.0,0.4921875,134.0,260.0,1.0,1.2583692657739507,0.5078125,0.8095703125,1.015625,0.1904296875,-0.03076171875,0.0,0.5078125,0.5314987716971669,0.46850122830283314,1.4299345540967725,0.0,0.4921875,0.4921875,0.17226562499999998,0.4388685311678906,0.17852783203125,0.82147216796875,0.23002650333686173,0.1766166967686592
