condition,alpha,T,control,sample_n,effective_rank,covariance_spectrum_entropy,top_eigenvalue_fraction,mean_pairwise_distance_sketch,median_pairwise_distance_sketch,nearest_neighbor_distance_sketch,collapse_score,effective_rank_early,covariance_spectrum_entropy_early,top_eigenvalue_fraction_early,mean_pairwise_distance_sketch_early,median_pairwise_distance_sketch_early,nearest_neighbor_distance_sketch_early,collapse_score_early,effective_rank_middle,covariance_spectrum_entropy_middle,top_eigenvalue_fraction_middle,mean_pairwise_distance_sketch_middle,median_pairwise_distance_sketch_middle,nearest_neighbor_distance_sketch_middle,collapse_score_middle,effective_rank_late,covariance_spectrum_entropy_late,top_eigenvalue_fraction_late,mean_pairwise_distance_sketch_late,median_pairwise_distance_sketch_late,nearest_neighbor_distance_sketch_late,collapse_score_late,effective_rank_A,covariance_spectrum_entropy_A,top_eigenvalue_fraction_A,mean_pairwise_distance_sketch_A,median_pairwise_distance_sketch_A,nearest_neighbor_distance_sketch_A,collapse_score_A,effective_rank_B,covariance_spectrum_entropy_B,top_eigenvalue_fraction_B,mean_pairwise_distance_sketch_B,median_pairwise_distance_sketch_B,nearest_neighbor_distance_sketch_B,collapse_score_B,rank_retention_late_over_early,segment_geometry_drift,component_rank_balance,component_distance_balance,component_erasure_score,gpu_used,p_viable_T,mean_hazard,late_hazard
coupled,0.5,2400,none,270000,3.1196658611297607,1.1377259492874146,0.7300109267234802,1.2268003225326538,1.0754810571670532,0.30745819211006165,0.24273813306930772,1.763533592224121,0.5673195123672485,0.8678712844848633,0.9871315360069275,0.8395284414291382,0.11612099409103394,0.36185556159467175,2.3847970962524414,0.8691139817237854,0.7765291333198547,0.6141412854194641,0.5274435877799988,0.09403284639120102,0.2954386840815876,2.7275404930114746,1.0034003257751465,0.7256935834884644,0.558500349521637,0.493550181388855,0.09073449671268463,0.2682734102754445,2.044729709625244,0.7152655720710754,0.8145463466644287,1.0999993085861206,0.9530526399612427,0.15171805024147034,0.32843637871654735,4.818352699279785,1.5724321603775024,0.4325180649757385,0.49081388115882874,0.46691828966140747,0.11043987423181534,0.17186995214707132,1.0,0.9640069007873535,0.4243628138577063,0.44619471787640874,0.5756371861422938,1.0,0.9988948148148148,2.780822483657216e-06,0.0
coupled,0.5,2400,rigid_collapse,270000,3.119666814804077,1.1377261877059937,0.7300109267234802,0.03680402785539627,0.03226444125175476,0.009223802015185356,0.24273807687711219,1.763533592224121,0.5673195123672485,0.8678713440895081,0.029613977298140526,0.025185851380228996,0.0034837883431464434,0.36185556159467175,2.3847970962524414,0.8691140413284302,0.77652907371521,0.018424268811941147,0.015823351219296455,0.0028211830649524927,0.2954386840815876,2.7275397777557373,1.0034000873565674,0.7256937026977539,0.01675504446029663,0.014806531369686127,0.0027222398202866316,0.26827346175285516,2.0447299480438232,0.7152656316757202,0.8145463466644287,0.03300000727176666,0.028591591864824295,0.004551659803837538,0.3284363529982288,4.818352699279785,1.572432041168213,0.4325180649757385,0.014724456705152988,0.014007584191858768,0.0033133598044514656,0.17186995214707132,1.0,0.9640061855316162,0.4243628633390527,0.4461955594097877,0.5756371366609473,1.0,0.9988948148148148,2.780822483657216e-06,0.0
coupled,0.5,2400,noise_fakeout,270000,7.756313800811768,2.0485072135925293,0.4073193669319153,1.3060697317123413,1.2453196048736572,0.4761122763156891,0.11420330777858755,3.4955337047576904,1.25148606300354,0.5740755796432495,1.0571938753128052,0.9858953952789307,0.1854325383901596,0.22244299913527177,4.967132091522217,1.6028425693511963,0.3239663243293762,0.6590043902397156,0.6380785703659058,0.13540375232696533,0.16758469305895654,5.162489891052246,1.6414189338684082,0.2678382694721222,0.5972232222557068,0.5789671540260315,0.12583176791667938,0.16227207146448558,4.905083179473877,1.590272068977356,0.4760199785232544,1.1867098808288574,1.1257960796356201,0.27926236391067505,0.16934562471126727,6.723352432250977,1.9055869579315186,0.24009133875370026,0.503995418548584,0.49453312158584595,0.13220757246017456,0.12947745279941203,1.0,1.6669561862945557,0.7295591342118082,0.42469977430083283,0.5753002256991672,1.0,0.9988948148148148,2.780822483657216e-06,0.0
coupled,0.5,2400,single_component_erasure,270000,2.0471694469451904,0.7164580225944519,0.814456045627594,1.1001302003860474,0.9531682133674622,0.15232397615909576,0.32817341385544124,1.261040449142456,0.23193712532520294,0.9483470916748047,0.893387496471405,0.749789834022522,0.03324379771947861,0.44227426377058826,1.584559440612793,0.46030640602111816,0.8718870282173157,0.5234763026237488,0.44075828790664673,0.026637256145477295,0.38691313663999244,1.7098033428192139,0.5363783836364746,0.8404957056045532,0.4691539704799652,0.40679144859313965,0.025439700111746788,0.36903046955415747,2.044729709625244,0.7152655720710754,0.8145463466644287,1.0999993085861206,0.9530526399612427,0.15171805024147034,0.32843637871654735,4.818352699279785,1.572432041168213,0.4325180649757385,0.014724456705152988,0.014007584191858768,0.0033133598044514656,0.17186995214707132,1.0,0.4487628936767578,0.4243628138577063,0.013385878145759023,0.986614121854241,1.0,0.9988948148148148,2.780822483657216e-06,0.0
coupled,0.525,900,none,270000,1.9252878427505493,0.6550754308700562,0.8614113926887512,1.3879324197769165,1.1708983182907104,0.24230360984802246,0.3418467015060418,1.4869662523269653,0.3967379331588745,0.9059220552444458,1.1022469997406006,0.9367908835411072,0.09547014534473419,0.40209632883612145,1.5928540229797363,0.4655274450778961,0.8943116664886475,0.79076087474823,0.6584552526473999,0.08277493715286255,0.3856753951966756,1.7280503511428833,0.5469938516616821,0.8725603818893433,0.6648594737052917,0.5508619546890259,0.07762143015861511,0.36656214925837505,1.3436132669448853,0.2953624129295349,0.9401035308837891,1.2525588274002075,1.041946291923523,0.10840176790952682,0.42669155961196265,2.975058078765869,1.0902636051177979,0.6477957367897034,0.5072686672210693,0.4632863998413086,0.08819928765296936,0.25156865137187345,1.0,0.24108409881591797,0.4516258948135395,0.40498590255752587,0.5950140974424741,1.0,0.99892,2.224558106855813e-06,0.0
coupled,0.525,900,rigid_collapse,270000,1.9252883195877075,0.65507572889328,0.8614112734794617,0.04163798317313194,0.035126943141222,0.0072691794484853745,0.34184664578325763,1.4869683980941772,0.3967394530773163,0.9059217572212219,0.03306743875145912,0.02810373529791832,0.002864299574866891,0.40209598190565016,1.59285306930542,0.465526819229126,0.8943118453025818,0.023722851648926735,0.019753683358430862,0.0024834726937115192,0.38567553705150076,1.7280499935150146,0.5469935536384583,0.8725603818893433,0.019945817068219185,0.01652589999139309,0.0023288829252123833,0.3665621973120546,1.3436133861541748,0.29536253213882446,0.9401035308837891,0.037576790899038315,0.03125842660665512,0.0032522177789360285,0.42669153790804254,2.9750587940216064,1.090263843536377,0.6477956771850586,0.015218102373182774,0.013898639008402824,0.002646184526383877,0.2515686061056446,1.0,0.2410815954208374,0.45162582630439835,0.4049867487106847,0.5950132512893154,1.0,0.99892,2.224558106855813e-06,0.0
coupled,0.525,900,noise_fakeout,270000,8.674246788024902,2.160358428955078,0.29289960861206055,1.5626616477966309,1.5156679153442383,0.5676496624946594,0.10336722040601988,3.8488576412200928,1.3477764129638672,0.44649890065193176,1.2257640361785889,1.1670246124267578,0.21237021684646606,0.2062341429657595,4.459572792053223,1.4950530529022217,0.3639109432697296,0.8846004605293274,0.8508268594741821,0.1694071888923645,0.18316451453043497,4.847521781921387,1.578467607498169,0.3140207529067993,0.7418602705001831,0.7161897420883179,0.1484583616256714,0.1710126165056231,5.877455711364746,1.7711238861083984,0.33343419432640076,1.4505647420883179,1.4066166877746582,0.359136164188385,0.14540260845991873,6.88333797454834,1.9291037321090698,0.20415963232517242,0.5405912399291992,0.532697856426239,0.14208249747753143,0.12684981961049221,1.0,0.998664140701294,0.8538670820896898,0.37267639578150263,0.6273236042184973,1.0,0.99892,2.224558106855813e-06,0.0
coupled,0.525,900,single_component_erasure,270000,1.3449127674102783,0.2963291108608246,0.9400213360786438,1.2527101039886475,1.0420609712600708,0.10934623330831528,0.4264550962824941,1.0942957401275635,0.09011104702949524,0.984187126159668,1.0052708387374878,0.8432861566543579,0.027015341445803642,0.4774874822307045,1.1583709716796875,0.14701469242572784,0.9713040590286255,0.7021960616111755,0.5752954483032227,0.02347036823630333,0.4633123837936812,1.216867446899414,0.19627989828586578,0.9588105082511902,0.5720841884613037,0.4623100757598877,0.021464474499225616,0.4510869611977179,1.3436132669448853,0.2953624129295349,0.9401035308837891,1.2525588274002075,1.041946291923523,0.10840176790952682,0.42669155961196265,2.9750587940216064,1.090263843536377,0.6477956771850586,0.015218102373182774,0.013898639008402824,0.002646184526383877,0.2515686061056446,1.0,0.12257170677185059,0.4516257862348408,0.01214961089274285,0.9878503891072572,1.0,0.99892,2.224558106855813e-06,0.0
coupled,0.525,1500,none,270000,2.398183822631836,0.8747117519378662,0.8076656460762024,1.2978360652923584,1.101733684539795,0.2775484621524811,0.2942748397953107,1.5979254245758057,0.4687061905860901,0.8920803666114807,1.0464938879013062,0.8808549046516418,0.10728008300065994,0.3849225195381742,1.8741846084594727,0.6281737089157104,0.8538095355033875,0.6884510517120361,0.5716167688369751,0.08916358649730682,0.34792476344655804,2.1566059589385986,0.7685357332229614,0.8087117671966553,0.5950146317481995,0.5063162446022034,0.08383437991142273,0.3167959552152172,1.6229101419448853,0.48422083258628845,0.8884425163269043,1.1674062013626099,0.9767818450927734,0.13106676936149597,0.38125591266291,3.8358566761016846,1.3443927764892578,0.5416117310523987,0.4992155432701111,0.46522051095962524,0.1003277450799942,0.20678859341342745,1.0,0.558680534362793,0.4230893589054065,0.42762796932843167,0.5769106410945934,1.0,0.9989344444444445,1.9156896759008675e-06,0.0
coupled,0.525,1500,rigid_collapse,270000,2.398183822631836,0.8747116923332214,0.8076657652854919,0.038935087621212006,0.033052027225494385,0.008326513692736626,0.2942748397953107,1.5979247093200684,0.4687057435512543,0.8920804262161255,0.0313948318362236,0.02642565220594406,0.0032185749150812626,0.38492262551431716,1.874184250831604,0.6281735301017761,0.8538095355033875,0.020653560757637024,0.01714852824807167,0.0026751176919788122,0.3479248067380038,2.1566073894500732,0.7685363292694092,0.808711588382721,0.017850473523139954,0.0151895210146904,0.0025152526795864105,0.31679581164961235,1.622909426689148,0.4842204451560974,0.8884426355361938,0.03502221032977104,0.029303470626473427,0.003932142164558172,0.38125601662970204,3.835857629776001,1.344393014907837,0.5416116714477539,0.014976500533521175,0.01395665854215622,0.0030100131407380104,0.20678855263286988,1.0,0.5586826801300049,0.42308906725089257,0.42762865029081915,0.5769109327491074,1.0,0.9989344444444445,1.9156896759008675e-06,0.0
coupled,0.525,1500,noise_fakeout,270000,8.221811294555664,2.106790542602539,0.3528437316417694,1.415945053100586,1.3617560863494873,0.5154127478599548,0.10843856679114394,3.7124874591827393,1.3117021322250366,0.5091723799705505,1.1413294076919556,1.0780014991760254,0.20044369995594025,0.21220215622036362,4.748389720916748,1.5578055381774902,0.3490431606769562,0.7512130737304688,0.725615382194519,0.1507439911365509,0.17396176121484694,5.0664777755737305,1.6226458549499512,0.2900150716304779,0.6416312456130981,0.6222207546234131,0.1326294094324112,0.16484029728526056,5.35080623626709,1.6772472858428955,0.40820303559303284,1.2993779182434082,1.2470500469207764,0.3099678158760071,0.15746032279954825,6.805751323699951,1.9177680015563965,0.22187137603759766,0.5220508575439453,0.5138412117958069,0.13762934505939484,0.12811066590909492,1.0,1.3539903163909912,0.7862183000477485,0.40176983940876176,0.5982301605912382,1.0,0.9989344444444445,1.9156896759008675e-06,0.0
coupled,0.525,1500,single_component_erasure,270000,1.624643325805664,0.48528826236724854,0.8883569240570068,1.1675446033477783,0.9768944978713989,0.13179033994674683,0.3810041502279319,1.1628016233444214,0.15083235502243042,0.9700944423675537,0.9517937302589417,0.7902010679244995,0.030930206179618835,0.46236325569871844,1.3173952102661133,0.27565649151802063,0.9360338449478149,0.5969237685203552,0.4850357174873352,0.025193657726049423,0.4315189724954886,1.4258297681808472,0.35475394129753113,0.9106540083885193,0.5041123032569885,0.41753464937210083,0.02344568818807602,0.41223008024586555,1.6229101419448853,0.48422083258628845,0.8884425163269043,1.1674062013626099,0.9767818450927734,0.13106676936149597,0.38125591266291,3.835857629776001,1.344393014907837,0.5416116714477539,0.014976500533521175,0.01395665854215622,0.0030100131407380104,0.20678855263286988,1.0,0.2630281448364258,0.4230892537165559,0.012828868405907416,0.9871711315940925,1.0,0.9989344444444445,1.9156896759008675e-06,0.0
coupled,0.525,2400,none,270000,3.109234094619751,1.1343764066696167,0.7307276725769043,1.2273577451705933,1.0778405666351318,0.30775803327560425,0.2433543519239527,1.7609641551971436,0.5658614635467529,0.8682312965393066,0.9869327545166016,0.8394103050231934,0.11532119661569595,0.3621923153611518,2.3684568405151367,0.8622386455535889,0.7788626551628113,0.6134089827537537,0.5295038223266602,0.09410073608160019,0.2968718458767815,2.705221176147461,0.9951837062835693,0.7290620803833008,0.5619044899940491,0.4987127184867859,0.09057071805000305,0.26988942156477674,2.0469417572021484,0.7163468599319458,0.8143289685249329,1.099509358406067,0.9534847736358643,0.15229827165603638,0.3281979373699119,4.783646106719971,1.565203070640564,0.43623965978622437,0.4930928349494934,0.46878331899642944,0.11064336448907852,0.17290131200076508,1.0,0.9442570209503174,0.4279040948130852,0.4484662464940895,0.5720959051869148,1.0,0.9988874074074074,1.4831418566713139e-06,0.0
coupled,0.525,2400,rigid_collapse,270000,3.109234571456909,1.1343765258789062,0.7307276129722595,0.036820750683546066,0.03233521431684494,0.009232796728610992,0.24335432368502022,1.7609636783599854,0.5658612251281738,0.868231475353241,0.029608022421598434,0.02518230490386486,0.003459797240793705,0.3621923779142219,2.368457078933716,0.8622387647628784,0.7788625955581665,0.018402308225631714,0.01588514819741249,0.002823219634592533,0.2968718248642639,2.7052228450775146,0.9951843023300171,0.7290617823600769,0.016857171431183815,0.014961415901780128,0.0027173254638910294,0.2698892999994659,2.046942949295044,0.716347336769104,0.8143288493156433,0.03298530727624893,0.028604557737708092,0.004569066688418388,0.3281978089650038,4.783646106719971,1.565203070640564,0.4362396001815796,0.014792822301387787,0.014063538983464241,0.0033194650895893574,0.17290131200076508,1.0,0.9442591667175293,0.42790434401481736,0.4484670152531627,0.5720956559851826,1.0,0.9988874074074074,1.4831418566713139e-06,0.0
coupled,0.525,2400,noise_fakeout,270000,7.773481369018555,2.050718069076538,0.40758392214775085,1.3146207332611084,1.2522348165512085,0.47576385736465454,0.1139798396941105,3.498600721359253,1.2523630857467651,0.5748218297958374,1.0703239440917969,0.9975595474243164,0.18627314269542694,0.2222913438954524,4.994622230529785,1.608361840248108,0.32042843103408813,0.6614693403244019,0.6405159831047058,0.13581803441047668,0.16681618316282512,5.175534725189209,1.6439425945281982,0.26885634660720825,0.591571569442749,0.5732555389404297,0.12369219213724136,0.16192929754262883,4.896657943725586,1.5885529518127441,0.4772680401802063,1.1956418752670288,1.1333231925964355,0.27822232246398926,0.16958758834978088,6.730898857116699,1.9067087173461914,0.23782150447368622,0.5053009986877441,0.49659091234207153,0.13260747492313385,0.12935106492558074,1.0,1.676934003829956,0.7274894553716644,0.42261902091284037,0.5773809790871596,1.0,0.9988874074074074,1.4831418566713139e-06,0.0
coupled,0.525,2400,single_component_erasure,270000,2.0493574142456055,0.7175263166427612,0.814239501953125,1.0996413230895996,0.9536018967628479,0.15289856493473053,0.3279379436888327,1.2624136209487915,0.2330254167318344,0.948013961315155,0.8930056691169739,0.7487393617630005,0.03321070969104767,0.44200582543373684,1.5860025882720947,0.46121668815612793,0.8714580535888672,0.5219851136207581,0.4426918625831604,0.026668552309274673,0.3866972154378918,1.7113664150238037,0.5372921228408813,0.8401704430580139,0.4713278114795685,0.4106786251068115,0.025165636092424393,0.3688177276442442,2.0469417572021484,0.7163468599319458,0.8143289685249329,1.099509358406067,0.9534847736358643,0.15229827165603638,0.3281979373699119,4.783646106719971,1.565203070640564,0.4362396001815796,0.014792822301387787,0.014063538983464241,0.0033194650895893574,0.17290131200076508,1.0,0.4489527940750122,0.4279040948130852,0.013454021276210506,0.9865459787237895,1.0,0.9988874074074074,1.4831418566713139e-06,0.0
independent_alpha0,0.45,900,none,270000,1.9305557012557983,0.6578078866004944,0.8562328815460205,1.49575674533844,1.2565301656723022,0.2527892589569092,0.3412322105228988,1.4830275774002075,0.3940855860710144,0.9049455523490906,1.1772133111953735,0.9987698197364807,0.09952187538146973,0.40273414967345034,1.6303950548171997,0.488822340965271,0.8784359693527222,0.9015135169029236,0.7539856433868408,0.08961206674575806,0.38017103102769306,1.8692268133163452,0.6255248785018921,0.8321698904037476,0.7222197651863098,0.6054641008377075,0.08435431122779846,0.3485259496944989,1.2901285886764526,0.2547418475151062,0.9502205848693848,1.3559815883636475,1.1151707172393799,0.10842546820640564,0.4366567034464802,2.9078564643859863,1.0674161911010742,0.6770222783088684,0.49288803339004517,0.4485396146774292,0.08708927780389786,0.2558947620296292,1.0,0.3861992359161377,0.4436699694353284,0.3634916857424633,0.6365083142575367,1.0,0.9988600000000001,9.454810265011404e-06,0.0
independent_alpha0,0.45,1500,none,270000,2.463379144668579,0.9015340805053711,0.7996862530708313,1.3368000984191895,1.1369609832763672,0.2906370759010315,0.28873535302635567,1.6054151058197021,0.4733823239803314,0.8889243006706238,1.101941704750061,0.9358912706375122,0.1121751070022583,0.3838159983667498,2.0185070037841797,0.7023581266403198,0.8186654448509216,0.7382156848907471,0.6228635311126709,0.09773442149162292,0.3312896073278414,2.677337408065796,0.9848228096961975,0.7054597735404968,0.5664209127426147,0.4952160716056824,0.08993568271398544,0.27193588431853455,1.532861351966858,0.4271361231803894,0.9061149954795837,1.1946557760238647,0.9885480403900146,0.1288626492023468,0.39481039861240885,3.9970860481262207,1.3855656385421753,0.5272772908210754,0.4927466809749603,0.46116018295288086,0.10152678191661835,0.20011662604348676,1.0,1.0719223022460938,0.38349470927338236,0.41245912911830857,0.6165052907266176,1.0,0.9988514814814816,8.837036231615622e-06,0.0
independent_alpha0,0.45,2400,none,270000,3.2156341075897217,1.1680245399475098,0.7338091731071472,1.2275677919387817,1.0523744821548462,0.3189433813095093,0.2372122377033683,1.7874642610549927,0.5807980298995972,0.863574743270874,1.0370516777038574,0.8739826679229736,0.1213654950261116,0.35874899419213446,2.845022678375244,1.0455710887908936,0.6990045309066772,0.6135787963867188,0.5309348106384277,0.10132837295532227,0.2600764894376542,4.069671630859375,1.403562307357788,0.5082653760910034,0.4860331416130066,0.4497571587562561,0.09292133152484894,0.19725143417828958,1.8610467910766602,0.6211391687393188,0.8536095023155212,1.087645173072815,0.9053606390953064,0.14508356153964996,0.34952242064649464,5.093294620513916,1.627924919128418,0.3986629247665405,0.4841732382774353,0.4639020562171936,0.11175283044576645,0.16411482822993034,1.0,2.2822073698043823,0.3653915451073748,0.44515734567142806,0.6346084548926252,1.0,0.9988685185185185,8.09520757335581e-06,0.0
independent_alpha0,0.5,900,none,270000,1.9269596338272095,0.6559433937072754,0.8567367792129517,1.4841346740722656,1.239875078201294,0.2519777715206146,0.34165144897896266,1.4816830158233643,0.3931785821914673,0.9052555561065674,1.161468505859375,0.980807900428772,0.09876677393913269,0.40295234871816354,1.628469705581665,0.48764073848724365,0.8787807822227478,0.8982855081558228,0.7463036775588989,0.089195117354393,0.3804495056102257,1.8657585382461548,0.6236677169799805,0.8328934907913208,0.7237990498542786,0.6029624342918396,0.08480861037969589,0.3489477521061493,1.2891572713851929,0.25398874282836914,0.9504176378250122,1.342052698135376,1.0942038297653198,0.10954731702804565,0.43684198220023984,2.903510570526123,1.0659205913543701,0.6779211759567261,0.49655216932296753,0.45038288831710815,0.08590889722108841,0.25617965724253644,1.0,0.3840755224227905,0.44399951027269535,0.36999453897217915,0.6300054610278208,1.0,0.9988481481481482,8.713237408308466e-06,0.0
independent_alpha0,0.5,1500,none,270000,2.456505537033081,0.8987398147583008,0.8005276918411255,1.3338708877563477,1.123494029045105,0.29053613543510437,0.28930953220990874,1.6022592782974243,0.471414715051651,0.8896086812019348,1.0967042446136475,0.925834059715271,0.11178435385227203,0.38428146201260477,2.01416015625,0.700202226638794,0.8194386959075928,0.735508143901825,0.6115313768386841,0.09774929285049438,0.3317673740482747,2.6746418476104736,0.9838155508041382,0.705558717250824,0.5716467499732971,0.4931109547615051,0.09051751345396042,0.2721353648792398,1.5305752754211426,0.425643652677536,0.9065418243408203,1.1932048797607422,0.9769953489303589,0.1279229074716568,0.3951670632811262,3.9988224506378174,1.3859999179840088,0.5266974568367004,0.49005332589149475,0.4600123465061188,0.10173244029283524,0.20004711307008044,1.0,1.0723825693130493,0.38275649752266794,0.410703420849032,0.6172435024773321,1.0,0.9988248148148148,1.0134626257314017e-05,0.0
independent_alpha0,0.5,2400,none,270000,3.22330904006958,1.1704084873199463,0.7329578399658203,1.2343723773956299,1.0567915439605713,0.3213227689266205,0.23678115679252418,1.7882070541381836,0.5812134742736816,0.8634350299835205,1.038814663887024,0.8736536502838135,0.1224922388792038,0.35865342156559943,2.852456569671631,1.0481805801391602,0.697786808013916,0.6175242066383362,0.5306729674339294,0.10121425986289978,0.2595746329426463,4.072040557861328,1.404144287109375,0.5076113343238831,0.49430540204048157,0.4548860788345337,0.09464583545923233,0.19715930671139173,1.8640210628509521,0.6227360963821411,0.8529807925224304,1.0945844650268555,0.9099681377410889,0.1468956619501114,0.34915944333334026,5.092692852020264,1.6278067827224731,0.3984312117099762,0.4856223464012146,0.46583741903305054,0.11115635186433792,0.164131037668904,1.0,2.2838335037231445,0.36601874823679925,0.4436590888299332,0.6339812517632007,1.0,0.9988911111111111,8.960220683489814e-06,0.0
independent_alpha0,0.525,900,none,270000,1.9315725564956665,0.658334493637085,0.8559871315956116,1.496995210647583,1.258065938949585,0.25344711542129517,0.3411138495563544,1.483670711517334,0.39451929926872253,0.9047540426254272,1.1724916696548462,0.994696855545044,0.09926079958677292,0.40262986367829573,1.6307826042175293,0.48906007409095764,0.8783400058746338,0.907442033290863,0.7608251571655273,0.09061222523450851,0.3801150267592821,1.8692352771759033,0.625529408454895,0.8320138454437256,0.728691041469574,0.6107195019721985,0.08480694144964218,0.3485249215896537,1.290415644645691,0.25496432185173035,0.9501478672027588,1.3533939123153687,1.1117403507232666,0.10910683870315552,0.4366019776094797,2.9006152153015137,1.06492280960083,0.6781426668167114,0.501019299030304,0.45416969060897827,0.08623862266540527,0.25636981470952425,1.0,0.38556456565856934,0.4448765344118746,0.3701947337513634,0.6298052662486366,1.0,0.998844074074074,8.342640564641095e-06,0.0
independent_alpha0,0.525,1500,none,270000,2.464085578918457,0.9018207788467407,0.7996355891227722,1.3479870557785034,1.137321949005127,0.2899066209793091,0.28867647095260734,1.605345368385315,0.4733388423919678,0.8890151381492615,1.1088054180145264,0.9352254271507263,0.1115148589015007,0.38382627199239944,2.016573905944824,0.7013999223709106,0.8190714120864868,0.7496952414512634,0.6267029047012329,0.0979684442281723,0.3315019061953959,2.6753320693969727,0.9840735197067261,0.7056413888931274,0.5761929154396057,0.5011076927185059,0.09014113247394562,0.2720842582705933,1.5337018966674805,0.42768433690071106,0.905949592590332,1.2083832025527954,0.9928042888641357,0.12772157788276672,0.39467942196170624,4.001067161560059,1.3865610361099243,0.5265429615974426,0.4897534251213074,0.45912227034568787,0.10142698884010315,0.19995732264632393,1.0,1.0699867010116577,0.3833232072189145,0.40529645238916634,0.6166767927810854,1.0,0.9988674074074074,9.33089573799976e-06,0.0
independent_alpha0,0.525,2400,none,270000,3.2185051441192627,1.1689170598983765,0.7335193753242493,1.2295832633972168,1.0499590635299683,0.3211718201637268,0.23705079544445584,1.7879338264465332,0.5810606479644775,0.8635112047195435,1.0360318422317505,0.8691600561141968,0.1229194775223732,0.3586885709100879,2.846926212310791,1.0462398529052734,0.6986311078071594,0.6185265779495239,0.5321838855743408,0.10159327834844589,0.2599477985306391,4.073919773101807,1.4046056270599365,0.5079275965690613,0.49013257026672363,0.453014075756073,0.09449297189712524,0.19708628530180256,1.8624268770217896,0.6218804121017456,0.8533226847648621,1.0891351699829102,0.9019196629524231,0.1467304676771164,0.3493539024621127,5.097363471984863,1.628723382949829,0.3985386788845062,0.4860926866531372,0.4659576416015625,0.11190847307443619,0.16400531222956138,1.0,2.2859859466552734,0.36537062488435396,0.44631070600792794,0.634629375115646,1.0,0.99885,8.713394057790672e-06,0.0
product,0.45,900,none,270000,1.933292269706726,0.6592243909835815,0.8558169603347778,1.5016655921936035,1.265570878982544,0.25402265787124634,0.3409138633498602,1.48423433303833,0.39489901065826416,0.9046949744224548,1.1771503686904907,1.0004947185516357,0.0988822728395462,0.4025385152683866,1.6318445205688477,0.48971104621887207,0.8781647086143494,0.9100416898727417,0.7648389339447021,0.09109445661306381,0.379961655099542,1.8712877035140991,0.6266268491744995,0.8318082690238953,0.7284981608390808,0.6126102805137634,0.08467113226652145,0.348275792347846,1.2913835048675537,0.2557141184806824,0.9499590992927551,1.3598581552505493,1.1219350099563599,0.10873978585004807,0.43641756077745786,2.9068899154663086,1.067083716392517,0.677367627620697,0.49825263023376465,0.45182931423187256,0.0870666354894638,0.25595806936900717,1.0,0.38705337047576904,0.44424919498900134,0.36640044280350936,0.6335995571964906,1.0,0.9988511111111111,8.033570032750732e-06,0.0
product,0.45,1500,none,270000,2.4562597274780273,0.8986397981643677,0.8004928231239319,1.3561266660690308,1.143334150314331,0.2905271649360657,0.28933010793424446,1.602203369140625,0.47137969732284546,0.8895453810691833,1.1145573854446411,0.9400136470794678,0.11166343092918396,0.384289718420528,2.0151824951171875,0.7007097601890564,0.8192515969276428,0.750883936882019,0.6281847357749939,0.09836718440055847,0.3316548837821288,2.6696715354919434,0.9819554090499878,0.7062249779701233,0.5807061195373535,0.5027625560760498,0.09029503166675568,0.27250395309997233,1.5304714441299438,0.425575852394104,0.9065728187561035,1.2145479917526245,0.9960618019104004,0.12816037237644196,0.39518327793018493,3.9904394149780273,1.3839013576507568,0.5278491377830505,0.4934914708137512,0.4626407325267792,0.10169696062803268,0.20038315604005844,1.0,1.0674681663513184,0.3835345647362425,0.40631697896237934,0.6164654352637575,1.0,0.9988633333333333,8.280322473413808e-06,0.0
product,0.45,2400,none,270000,3.227874279022217,1.1718237400054932,0.7326574325561523,1.2489967346191406,1.0663069486618042,0.32116004824638367,0.23652548160236936,1.7918373346328735,0.5832415223121643,0.8627184629440308,1.055045247077942,0.8866446614265442,0.12173766642808914,0.35818705753195323,2.860262870788574,1.0509135723114014,0.6967653036117554,0.6247336864471436,0.5383943319320679,0.10341127216815948,0.2590497159059326,4.086254596710205,1.4076287746429443,0.5053040385246277,0.49128612875938416,0.45066192746162415,0.09403970092535019,0.19660832563253933,1.863690733909607,0.6225588321685791,0.8532782196998596,1.1079140901565552,0.9184403419494629,0.146397665143013,0.3491997191452187,5.083206653594971,1.625942349433899,0.40061143040657043,0.48863980174064636,0.4684044122695923,0.1138266995549202,0.16438698484935302,1.0,2.2944172620773315,0.36663682217042237,0.4410448482260917,0.6333631778295776,1.0,0.9988718518518518,9.701500889724389e-06,0.0
product,0.5,900,none,270000,1.9315941333770752,0.658345639705658,0.856162428855896,1.4790719747543335,1.2401797771453857,0.25210773944854736,0.34111133891786083,1.4827778339385986,0.3939172625541687,0.905073881149292,1.1620659828186035,0.9848513603210449,0.09841237962245941,0.40277466083770863,1.6314682960510254,0.4894804358482361,0.878253698348999,0.8919186592102051,0.7442675828933716,0.0898832157254219,0.38001597872209725,1.870185136795044,0.6260374784469604,0.8319918513298035,0.7152589559555054,0.5977687239646912,0.08415643125772476,0.3484095806853203,1.2907638549804688,0.25523412227630615,0.9501175284385681,1.3387519121170044,1.096968650817871,0.10794834792613983,0.4365356113969792,2.9127063751220703,1.0690826177597046,0.6761018633842468,0.4918700158596039,0.4464755654335022,0.08660642802715302,0.25557757320054497,1.0,0.3874073028564453,0.44314932188328576,0.36740938437338744,0.6325906156266126,1.0,0.9988470370370371,8.836813626444464e-06,0.0
