world,T,metric,mean,ci_low,ci_high,n_seeds
W6_noncommutative_no_relation_control,50,dynamic_lock_in_index,0.0,0.0,0.0,50
W6_noncommutative_no_relation_control,100,order_sensitivity,1.0,1.0,1.0,50
W6_noncommutative_no_relation_control,100,history_mark_predictive_gain,0.7353963050646874,0.7351911629988194,0.7355772349479575,50
W6_noncommutative_no_relation_control,100,history_erasure_delta,0.9878264163585326,0.9874103451888468,0.9882646288696671,50
W6_noncommutative_no_relation_control,100,relation_lineage_excess_local,0.6505024559516521,0.6494268024002079,0.6514777639602083,50
W6_noncommutative_no_relation_control,100,future_distinct_ratio,0.9878264163585326,0.9874084424753418,0.9882990991658918,50
W6_noncommutative_no_relation_control,100,dynamic_lock_in_index,0.0,0.0,0.0,50
W7_reversible_history_control,50,order_sensitivity,1.0,1.0,1.0,50
W7_reversible_history_control,50,history_mark_predictive_gain,0.14697281967865,0.1468741508830913,0.14706427199524116,50
W7_reversible_history_control,50,history_erasure_delta,0.017506692155834752,-0.002658943484393008,0.057603858755811595,50
W7_reversible_history_control,50,relation_lineage_excess_local,0.017813873388828397,0.017491999758170257,0.0181363487278315,50
W7_reversible_history_control,50,future_distinct_ratio,0.9975066921558348,0.9972881741998331,0.9977033178037018,50
W7_reversible_history_control,50,dynamic_lock_in_index,0.0,0.0,0.0,50
W7_reversible_history_control,100,order_sensitivity,1.0,1.0,1.0,50
W7_reversible_history_control,100,history_mark_predictive_gain,0.1462692744875536,0.14621062055250328,0.1463233870457961,50
W7_reversible_history_control,100,history_erasure_delta,0.9974483053496382,0.9972381177329714,0.9976120119478057,50
W7_reversible_history_control,100,relation_lineage_excess_local,0.0182780464716203,0.01804786366777088,0.01853076125198271,50
W7_reversible_history_control,100,future_distinct_ratio,0.9974483053496384,0.997226947220971,0.9976425781153745,50
W7_reversible_history_control,100,dynamic_lock_in_index,0.0,0.0,0.0,50
W8_random_order_history_control,50,order_sensitivity,1.0,1.0,1.0,50
W8_random_order_history_control,50,history_mark_predictive_gain,0.10540998201300285,0.10257609661599537,0.10849255362753008,50
W8_random_order_history_control,50,history_erasure_delta,0.11036684512275695,0.08154420196245574,0.140249390590149,50
W8_random_order_history_control,50,relation_lineage_excess_local,0.03994018825936863,0.038747805552629015,0.041338308836607815,50
W8_random_order_history_control,50,future_distinct_ratio,0.9979425194314913,0.997793869928526,0.9980992882394196,50
W8_random_order_history_control,50,dynamic_lock_in_index,0.0,0.0,0.0,50
W8_random_order_history_control,100,order_sensitivity,1.0,1.0,1.0,50
W8_random_order_history_control,100,history_mark_predictive_gain,0.10366820940092816,0.1017290327016768,0.10599495755099934,50
W8_random_order_history_control,100,history_erasure_delta,0.05402453815807837,0.01860719429788885,0.10648249593899184,50
W8_random_order_history_control,100,relation_lineage_excess_local,0.03917785427283715,0.03792318530254066,0.0401953465431214,50
W8_random_order_history_control,100,future_distinct_ratio,0.9979823722747867,0.9977923782773636,0.9981520339069555,50
W8_random_order_history_control,100,dynamic_lock_in_index,0.0,0.0,0.0,50
W9_lock_in_history_control,50,order_sensitivity,1.0,1.0,1.0,50
W9_lock_in_history_control,50,history_mark_predictive_gain,0.0,0.0,0.0,50
W9_lock_in_history_control,50,history_erasure_delta,0.03251776825104252,0.03094825860397766,0.03414117506128009,50
W9_lock_in_history_control,50,relation_lineage_excess_local,-0.05080030494602774,-0.05085861448920779,-0.050746224649066266,50
W9_lock_in_history_control,50,future_distinct_ratio,0.997942141236644,0.997741216344704,0.9981068607624413,50
W9_lock_in_history_control,50,dynamic_lock_in_index,0.0,0.0,0.0,50
W9_lock_in_history_control,100,order_sensitivity,1.0,1.0,1.0,50
W9_lock_in_history_control,100,history_mark_predictive_gain,0.0,0.0,0.0,50
W9_lock_in_history_control,100,history_erasure_delta,0.03045391302390335,0.02833925913972248,0.03298869890398221,50
W9_lock_in_history_control,100,relation_lineage_excess_local,-0.05058680147391656,-0.050621396231494004,-0.050557694329394276,50
W9_lock_in_history_control,100,future_distinct_ratio,0.9978550052459885,0.9976694309600941,0.9980327529676422,50
W9_lock_in_history_control,100,dynamic_lock_in_index,0.0,0.0,0.0,50
