world,T,n_sites,seed,p_viable,viable_future_entropy,viability_weighted_richness,noncollapse_diversity,state_diversity,distinction_entropy,distinction_survival,nontrivial_future_classes
W5_distinction_relation,100,16,6,0.977,10.887816140145375,10.637396368922031,0.99975,0.99975,0.9993362364389594,0.99975,1911.0
W5_distinction_relation,100,16,7,0.978,10.889723374788636,10.650149460543288,0.9995,0.9995,0.9995646656467811,0.9995,1913.0
W5_distinction_relation,100,16,9,0.9765,10.885393284578033,10.629586542390449,0.99975,0.99975,0.9995715065073464,0.99975,1908.0
W5_distinction_relation,100,16,8,0.982,10.892736037125283,10.696666788457028,1.0,1.0,0.9996973347373423,1.0,1918.0
W5_distinction_relation,100,16,10,0.9805,10.892113806167586,10.67971758694732,0.9995,0.9995,0.999732234547601,1.0,1917.0
W5_distinction_relation,100,16,11,0.9795,10.882428028616662,10.65933825403002,0.9995,0.9995,0.9994407202362396,0.9995,1907.0
W5_distinction_relation,100,16,12,0.9825,10.889038845236472,10.698480665444832,0.9995,0.9995,0.9994168656826612,0.9995,1915.0
W5_distinction_relation,100,16,13,0.973,10.87863161271422,10.584908559170938,0.99975,0.99975,0.9996072697790834,0.99975,1900.0
W5_distinction_relation,100,16,14,0.982,10.88993065270353,10.693911900954866,1.0,1.0,0.999763088531594,1.0,1916.0
W5_distinction_relation,100,16,15,0.978,10.887292450707776,10.647772016792208,0.99975,0.99975,0.9997264790551836,1.00025,1911.0
W6_asymmetry_relation,50,16,0,0.9975,10.924077793014463,10.89676759853193,1.0,1.0,0.999553428746595,1.0,1957.0
W6_asymmetry_relation,50,16,1,0.996,10.93188948226888,10.888161924339803,1.0,1.0,0.999571401159287,1.0,1964.0
W6_asymmetry_relation,50,16,2,0.9965,10.931624138341316,10.89336345385712,1.0,1.0,0.9997230162229978,1.0005,1964.0
W5_distinction_relation,100,16,17,0.9755,10.880018680238791,10.61345822257294,0.99975,0.99975,0.9997968764005616,0.99975,1903.0
W5_distinction_relation,100,16,16,0.979,10.89226413029828,10.663526583562016,0.9995,0.9995,0.9998751519898595,0.9995,1916.0
W5_distinction_relation,100,16,18,0.9805,10.877065476231676,10.664962699445155,0.9995,0.9995,0.9997589965719544,0.9995,1903.0
W6_asymmetry_relation,50,16,3,0.999,10.933309836761389,10.922376526924625,1.0,1.0,0.9993012483748536,1.0,1967.0
W5_distinction_relation,100,16,19,0.977,10.880651349971371,10.630396368922032,0.99975,0.99975,0.9995522364626488,0.99975,1904.0
W6_asymmetry_relation,50,16,4,0.9975,10.93071694714872,10.90339015478085,1.0,1.0,0.9997568345043716,1.0,1964.0
W6_asymmetry_relation,50,16,5,0.9945,10.921248934638587,10.861182065498078,1.0,1.0,0.9996998591103584,1.0,1953.0
W6_asymmetry_relation,50,16,6,0.9985,10.935576554349332,10.919173189517808,1.0,1.0,0.9996957655078764,1.0,1969.0
W6_asymmetry_relation,50,16,7,0.995,10.93945723804408,10.88475995185386,1.0,1.0,0.999689190871071,1.0,1971.0
W6_asymmetry_relation,50,16,8,0.9945,10.928667178732184,10.86855950924916,1.0,1.0,0.9997446420283208,1.0,1960.0
W6_asymmetry_relation,50,16,10,0.9955,10.925123814108249,10.87596075694476,1.0,1.0,0.999676714645822,1.0,1957.0
W6_asymmetry_relation,50,16,9,0.998,10.930831877080749,10.908970213326588,1.0,1.0,0.9995795339589064,1.0,1964.0
W6_asymmetry_relation,50,16,11,0.9965,10.919581990825009,10.88136345385712,1.0,1.0,0.99959488587342,1.0005,1952.0
W6_asymmetry_relation,50,16,12,0.997,10.938380486775326,10.905565345315,1.0,1.0,0.9998993672653848,1.0,1971.0
W6_asymmetry_relation,50,16,13,0.9965,10.929617113755263,10.89136345385712,1.0,1.0,0.99965554790518,1.0,1962.0
W6_asymmetry_relation,50,16,15,0.9955,10.93315997684054,10.88396075694476,1.0,1.0,0.9997542206074091,1.0,1965.0
W6_asymmetry_relation,50,16,14,0.997,10.944398540937817,10.911565345315,1.0,1.0,0.999869020319884,1.0,1977.0
W6_asymmetry_relation,50,16,16,0.998,10.935841897120827,10.913970213326586,0.99975,0.99975,0.999454068322842,0.99975,1969.0
W6_asymmetry_relation,50,16,18,0.999,10.92730383075538,10.916376526924626,1.0,1.0,0.9997286370943675,1.0005,1961.0
W6_asymmetry_relation,50,16,17,0.996,10.92486136981908,10.881161924339803,1.0,1.0,0.9994867105021256,1.0,1957.0
W6_asymmetry_relation,50,16,19,0.997,10.939004916312856,10.90618790156392,1.0,1.0,0.9996820041789116,1.0,1972.0
W6_asymmetry_relation,100,16,0,0.995,10.919356735531515,10.86475995185386,1.0,1.0,0.9996412774187504,1.0,1951.0
W6_asymmetry_relation,100,16,1,0.992,10.916897923290104,10.829562739903784,0.99975,0.99975,0.9996163282370848,1.00025,1947.0
W6_asymmetry_relation,100,16,2,0.995,10.921366785782771,10.86675995185386,1.0,1.0,0.9995036401557222,1.0005,1953.0
W6_asymmetry_relation,100,16,4,0.9935,10.909068658507849,10.838159712227547,0.99975,0.99975,0.9996416061686592,0.99975,1940.0
W6_asymmetry_relation,100,16,3,0.9955,10.929141895474393,10.879960756944756,1.0,1.0,0.9996185303141172,1.0,1961.0
W6_asymmetry_relation,100,16,5,0.9935,10.929199509036284,10.858159712227549,1.0,1.0,0.9997672512182189,1.0,1960.0
W6_asymmetry_relation,100,16,6,0.997,10.929353405531597,10.896565345315,1.0,1.0,0.9997146668889652,1.0005,1962.0
W6_asymmetry_relation,100,16,7,0.995,10.926012570957566,10.871382508102778,1.0,1.0,0.999694700579884,1.0,1958.0
W6_asymmetry_relation,100,16,8,0.9945,10.931683769984073,10.87155950924916,1.0,1.0,0.9995931086729176,1.0,1963.0
W6_asymmetry_relation,100,16,9,0.9945,10.92162846581112,10.861559509249158,1.0,1.0,0.9997199453782988,1.0,1953.0
W6_asymmetry_relation,100,16,10,0.9955,10.928762745548646,10.879583313193676,1.0,1.0,0.9995562987022616,1.0,1961.0
W6_asymmetry_relation,100,16,13,0.9935,10.922153711351331,10.851159712227547,0.99975,0.99975,0.9994832486644022,0.99975,1953.0
W6_asymmetry_relation,100,16,12,0.9965,10.92560306458316,10.88736345385712,0.99975,0.99975,0.9997616151931048,0.99975,1958.0
W6_asymmetry_relation,100,16,11,0.9915,10.929263213363496,10.836364476049903,1.0,1.0,0.9995929537038382,1.0,1959.0
W6_asymmetry_relation,100,16,14,0.9935,10.922780340690956,10.851782268476466,1.0,1.0,0.9996506459754476,1.0,1954.0
W6_asymmetry_relation,100,16,15,0.997,10.930356414558675,10.897565345315002,1.0,1.0,0.9996021027812014,1.0005,1963.0
W7_full_DAR,50,16,0,0.9545,10.898601387403936,10.402715024277056,0.975125,0.975125,1.9984973653815032,0.987125,1909.0
W7_full_DAR,50,16,1,0.946,10.885696373339393,10.297868769179065,0.97425,0.97425,1.999357660034068,0.9873333333333332,1892.0
W7_full_DAR,50,16,2,0.9555,10.90011206297746,10.415057076174962,0.97625,0.97625,1.9986540401020525,0.9909166666666668,1911.0
W7_full_DAR,50,16,3,0.949,10.89026427702111,10.334860798893033,0.96925,0.96925,1.99920662771448,0.9808333333333332,1898.0
W6_asymmetry_relation,100,16,17,0.995,10.931417037039054,10.87675995185386,1.0,1.0,0.9996572427333644,1.0,1963.0
W6_asymmetry_relation,100,16,16,0.9935,10.920767255638117,10.849782268476469,1.0,1.0,0.999680188136194,1.0,1952.0
W6_asymmetry_relation,100,16,18,0.994,10.926920955043173,10.861359429312913,1.0,1.0,0.999628885287487,1.0,1958.0
W6_asymmetry_relation,100,16,19,0.997,10.93236243261284,10.899565345315,1.0,1.0,0.9995776590179672,1.0,1965.0
W7_full_DAR,50,16,5,0.948,10.88874324889826,10.32252859995555,0.975625,0.975625,1.9987513781842237,0.9874166666666666,1896.0
W7_full_DAR,50,16,4,0.9495,10.8910241901495,10.34102746854695,0.973875,0.973875,1.9990128142861765,0.986875,1899.0
W7_full_DAR,50,16,6,0.949,10.89026427702111,10.334860798893033,0.975,0.975,1.998930233655792,0.9880416666666668,1898.0
W7_full_DAR,50,16,7,0.9535,10.897089128312755,10.390374483846214,0.9755,0.9755,1.9991972673640577,0.9877083333333332,1907.0
W7_full_DAR,50,16,9,0.9535,10.897089128312755,10.390374483846214,0.975125,0.975125,1.9993631967805752,0.98625,1907.0
W7_full_DAR,50,16,8,0.9545,10.898601387403936,10.402715024277056,0.975625,0.975625,1.9989714160630372,0.9907916666666668,1909.0
W7_full_DAR,50,16,10,0.9555,10.90011206297746,10.415057076174962,0.977,0.977,1.9989061095052345,0.9887916666666668,1911.0
W7_full_DAR,50,16,11,0.949,10.89026427702111,10.334860798893033,0.976,0.976,1.999102073891716,0.9890833333333332,1898.0
W7_full_DAR,50,16,13,0.949,10.89026427702111,10.334860798893033,0.973875,0.973875,1.9992445023691023,0.98975,1898.0
W7_full_DAR,50,16,12,0.9355,10.869593843240786,10.168505040351755,0.975,0.975,1.9989529912426507,0.98725,1871.0
W7_full_DAR,50,16,14,0.9525,10.895575282380683,10.3780354564676,0.975875,0.975875,1.9990115543735236,0.9875833333333331,1905.0
W7_full_DAR,50,16,15,0.9445,10.88340698638837,10.279377898643816,0.975375,0.975375,1.9989861762284773,0.9902916666666668,1889.0
W7_full_DAR,50,16,16,0.9545,10.898601387403936,10.402715024277056,0.9735,0.9735,1.9987773664313744,0.9880833333333332,1909.0
W7_full_DAR,50,16,17,0.9525,10.895575282380683,10.3780354564676,0.976875,0.976875,1.9987704747358053,0.9914583333333332,1905.0
W7_full_DAR,50,16,19,0.9435,10.881878707600444,10.267052560621018,0.97475,0.97475,1.998866400212968,0.9874583333333332,1887.0
W7_full_DAR,50,16,18,0.948,10.88874324889826,10.32252859995555,0.97425,0.97425,1.9989686784838725,0.989625,1896.0
W7_full_DAR,100,16,1,0.91,10.829722735086058,9.855047688928313,0.97525,0.97525,1.9985526142169363,0.9888333333333332,1820.0
W7_full_DAR,100,16,0,0.8995,10.81297947125148,9.726275034390708,0.976375,0.976375,1.999114607433484,0.9903333333333334,1799.0
W7_full_DAR,100,16,2,0.887,10.792790294301064,9.573204991045044,0.978375,0.978375,1.9986427458534688,0.9907083333333334,1774.0
W7_full_DAR,100,16,3,0.902,10.816983623255382,9.756919228176354,0.974875,0.974875,1.9988551558391645,0.98725,1804.0
W7_full_DAR,100,16,4,0.904,10.820178962415191,9.781441782023334,0.974625,0.974625,1.9988592563280951,0.9892916666666668,1808.0
W7_full_DAR,100,16,5,0.908,10.826548487290914,9.830506026460151,0.975,0.975,1.998888939601347,0.9877916666666666,1816.0
W7_full_DAR,100,16,6,0.902,10.816983623255382,9.756919228176354,0.975625,0.975625,1.9989274427241364,0.9885833333333331,1804.0
W7_full_DAR,100,16,7,0.903,10.81858217748086,9.769179706265216,0.9745,0.9745,1.998724159796683,0.9877916666666666,1806.0
W7_full_DAR,100,16,8,0.9045,10.820976692621237,9.787573418475908,0.97375,0.97375,1.9993433177842557,0.988375,1809.0
W7_full_DAR,100,16,9,0.9065,10.82416320974416,9.81210394963308,0.978125,0.978125,1.9987005448018869,0.9897083333333332,1813.0
W7_full_DAR,100,16,10,0.891,10.799281621521924,9.622159924776035,0.97525,0.97525,1.9990021917518783,0.9877083333333332,1782.0
W7_full_DAR,100,16,11,0.898,10.810571634741148,9.707893327997551,0.9745,0.9745,1.9988073297724864,0.9881666666666667,1796.0
W7_full_DAR,100,16,12,0.905,10.821773981970573,9.793705453683367,0.977,0.977,1.9988234513451515,0.9882916666666668,1810.0
W7_full_DAR,100,16,14,0.896,10.807354922057602,9.683390010163611,0.9745,0.9745,1.998831785175425,0.9889166666666668,1792.0
W7_full_DAR,100,16,13,0.894,10.804131021183316,9.658893132937886,0.975625,0.975625,1.99901710045794,0.9886666666666668,1788.0
W7_full_DAR,100,16,15,0.8965,10.808159772868375,9.6895152363765,0.975125,0.975125,1.998929714299724,0.988375,1793.0
W8_full_random_relation_control,50,16,0,0.92,10.845490050944374,9.977850846868824,0.968625,0.968625,1.999213577202532,0.98025,1840.0
W8_full_random_relation_control,50,16,1,0.911,10.83130724380205,9.867320899103667,0.964625,0.964625,1.9991825688317184,0.9770833333333332,1822.0
W7_full_DAR,100,16,16,0.891,10.799281621521924,9.622159924776035,0.97275,0.97275,1.998940166443989,0.9867083333333334,1782.0
W7_full_DAR,100,16,17,0.9035,10.8193807908646,9.775310544546166,0.97675,0.97675,1.9987298109565308,0.99125,1807.0
W8_full_random_relation_control,50,16,2,0.9135,10.835260918627489,9.89801084916621,0.96925,0.96925,1.998880724186644,0.9824166666666666,1827.0
W7_full_DAR,100,16,18,0.9005,10.814582465906277,9.738531510548604,0.974125,0.974125,1.998799964150712,0.9876666666666666,1801.0
W7_full_DAR,100,16,19,0.9005,10.814582465906277,9.738531510548604,0.974,0.974,1.998991705037632,0.9860833333333332,1801.0
W8_full_random_relation_control,50,16,3,0.919,10.843921051289035,9.965563446134626,0.96825,0.96825,1.9985195087353131,0.9800416666666668,1838.0
W8_full_random_relation_control,50,16,4,0.9115,10.832098846039134,9.87345809816467,0.965375,0.965375,1.999219149028414,0.97975,1823.0
W8_full_random_relation_control,50,16,5,0.9175,10.84156434773058,9.947135289042803,0.968375,0.968375,1.9989661737614552,0.9809166666666668,1835.0
W8_full_random_relation_control,50,16,7,0.9125,10.833680748654745,9.885733683147452,0.96975,0.96975,1.9988438082173463,0.9839583333333332,1825.0
W8_full_random_relation_control,50,16,6,0.912,10.83289001416474,9.879595692918244,0.970375,0.970375,1.9989986326182567,0.982125,1824.0
W8_full_random_relation_control,50,16,9,0.904,10.820178962415191,9.781441782023334,0.968875,0.968875,1.99882768548036,0.9815833333333333,1808.0
W8_full_random_relation_control,50,16,8,0.91,10.829722735086058,9.855047688928313,0.9705,0.9705,1.9989936173856289,0.9859166666666668,1820.0
W8_full_random_relation_control,50,16,10,0.908,10.826548487290914,9.830506026460151,0.967625,0.967625,1.9990178215600487,0.982875,1816.0
W8_full_random_relation_control,50,16,11,0.9155,10.838416075797335,9.922569917392462,0.96375,0.96375,1.9991635781796455,0.976875,1831.0
W8_full_random_relation_control,50,16,12,0.9065,10.82416320974416,9.81210394963308,0.967875,0.967875,1.998983644217018,0.9794583333333332,1813.0
W8_full_random_relation_control,50,16,13,0.9095,10.828929827651484,9.848911678249024,0.9655,0.9655,1.9990285413560476,0.9792083333333332,1819.0
W8_full_random_relation_control,50,16,14,0.9115,10.832098846039134,9.87345809816467,0.968125,0.968125,1.998982665934168,0.9796666666666668,1823.0
W8_full_random_relation_control,50,16,15,0.9055,10.822570830950168,9.799837887425376,0.96725,0.96725,1.999144953234681,0.982625,1811.0
W8_full_random_relation_control,50,16,16,0.924,10.851749041416058,10.027016114268438,0.965125,0.965125,1.9987320049385495,0.97775,1848.0
W8_full_random_relation_control,50,16,17,0.905,10.821773981970573,9.793705453683367,0.96575,0.96575,1.998592972553202,0.9782083333333332,1810.0
W8_full_random_relation_control,50,16,18,0.905,10.821773981970573,9.793705453683367,0.966125,0.966125,1.998687733571243,0.9784166666666668,1810.0
W8_full_random_relation_control,50,16,19,0.9035,10.8193807908646,9.775310544546166,0.96975,0.96975,1.9992919004492815,0.9833333333333332,1807.0
W8_full_random_relation_control,100,16,0,0.8165,10.67330907556169,8.71475686019612,0.96775,0.96775,1.9990155044832123,0.9812916666666668,1633.0
W8_full_random_relation_control,100,16,1,0.8485,10.728770849542665,9.103362065836947,0.966625,0.966625,1.9987262768280352,0.9782916666666668,1697.0
W8_full_random_relation_control,100,16,2,0.825,10.688250309133176,8.81780650503487,0.97,0.97,1.9989669064001103,0.9822916666666668,1650.0
W8_full_random_relation_control,100,16,3,0.8135,10.667998535672524,8.678416808769597,0.968625,0.968625,1.998579626570466,0.98225,1627.0
W8_full_random_relation_control,100,16,4,0.8275,10.69261550169458,8.848139327652266,0.97025,0.97025,1.998743702382321,0.9837083333333332,1655.0
W8_full_random_relation_control,100,16,6,0.823,10.684748620421622,8.793548114606995,0.96875,0.96875,1.9988733834740824,0.9817916666666668,1646.0
W8_full_random_relation_control,100,16,5,0.846,10.72451385311995,9.072938719739478,0.96875,0.96875,1.9988063550455195,0.979625,1692.0
W8_full_random_relation_control,100,16,7,0.8325,10.701306461958628,8.908837629580557,0.966375,0.966375,1.998986091364478,0.9779166666666668,1665.0
W8_full_random_relation_control,100,16,8,0.84,10.714245517666122,8.999966234839542,0.967875,0.967875,1.9990650524241729,0.9787083333333332,1680.0
W8_full_random_relation_control,100,16,9,0.8215,10.682116764950075,8.775358922406488,0.968125,0.968125,1.9992028499272096,0.979375,1643.0
W8_full_random_relation_control,100,16,10,0.828,10.693486957499324,8.85420720080944,0.968125,0.968125,1.999333185992633,0.9817083333333334,1656.0
W8_full_random_relation_control,100,16,11,0.827,10.691743519171276,8.842071890354644,0.97075,0.97075,1.999008883893679,0.981875,1654.0
W8_full_random_relation_control,100,16,12,0.81,10.66177809777199,8.636040259195312,0.96675,0.96675,1.998879085950392,0.9804166666666668,1620.0
W8_full_random_relation_control,100,16,13,0.8135,10.667998535672524,8.678416808769597,0.966125,0.966125,1.99901479094184,0.97925,1627.0
W8_full_random_relation_control,100,16,14,0.83,10.696967526234287,8.878483046774459,0.964375,0.964375,1.9990262157279133,0.9803333333333334,1660.0
W8_full_random_relation_control,100,16,15,0.83,10.696967526234287,8.878483046774459,0.9655,0.9655,1.9989712887307456,0.9769583333333334,1660.0
W9_full_symmetric_control,50,16,0,0.92,10.845490050944374,9.977850846868824,0.95175,0.95175,1.99900412152006,0.963875,1840.0
W9_full_symmetric_control,50,16,1,0.9185,10.843135911111354,9.959420334355778,0.95425,0.95425,1.9984051990491387,0.9672916666666668,1837.0
W8_full_random_relation_control,100,16,16,0.836,10.707359132080882,8.951352234419616,0.9665,0.9665,1.999008890790496,0.977625,1672.0
W8_full_random_relation_control,100,16,17,0.826,10.689997971419448,8.829938324392463,0.96775,0.96775,1.998569258965252,0.9805833333333334,1652.0
W8_full_random_relation_control,100,16,18,0.835,10.705632387361415,8.939203043446781,0.967,0.967,1.9986579318664024,0.9802083333333332,1670.0
W8_full_random_relation_control,100,16,19,0.821,10.681238411777803,8.769296736069577,0.966,0.966,1.998836319258714,0.97775,1642.0
W9_full_symmetric_control,50,16,2,0.9215,10.847840355630716,9.996284887713704,0.947625,0.947625,1.9986914396154996,0.9589583333333334,1843.0
W9_full_symmetric_control,50,16,4,0.912,10.83289001416474,9.879595692918244,0.952375,0.952375,1.998786647449168,0.9637916666666668,1824.0
W9_full_symmetric_control,50,16,3,0.9275,10.857203471508166,10.070056219823824,0.953625,0.953625,1.9989671826194135,0.965875,1855.0
W9_full_symmetric_control,50,16,5,0.9285,10.858758099935422,10.082356895790038,0.952,0.952,1.9992642767219035,0.964,1857.0
W9_full_symmetric_control,50,16,6,0.9195,10.844705764411938,9.971706950376776,0.953125,0.953125,1.998963973957934,0.9670416666666666,1839.0
W9_full_symmetric_control,50,16,7,0.902,10.816983623255382,9.756919228176354,0.951875,0.951875,1.9987701981730184,0.9639166666666666,1804.0
W9_full_symmetric_control,50,16,8,0.914,10.836050355058068,9.904150024523076,0.9505,0.9505,1.998827065736008,0.9636666666666668,1828.0
W9_full_symmetric_control,50,16,9,0.926,10.854868383260236,10.051608122898978,0.959125,0.959125,1.9987818700415103,0.9735833333333332,1852.0
W9_full_symmetric_control,50,16,11,0.916,10.83920378809694,9.928710669896798,0.953875,0.953875,1.9988183219743283,0.9642083333333332,1832.0
W9_full_symmetric_control,50,16,10,0.912,10.83289001416474,9.879595692918244,0.953375,0.953375,1.9992212931538165,0.9632916666666668,1824.0
W9_full_symmetric_control,50,16,12,0.933,10.865733270851765,10.137729141704696,0.95225,0.95225,1.998693760906044,0.9667916666666666,1866.0
W9_full_symmetric_control,50,16,13,0.9145,10.836839359748716,9.9102895944902,0.953375,0.953375,1.9990725148429185,0.9652916666666668,1829.0
W9_full_symmetric_control,50,16,14,0.9165,10.839991070539885,9.934851816149804,0.949375,0.949375,1.9988778175823707,0.9610416666666668,1833.0
W9_full_symmetric_control,50,16,15,0.9215,10.847840355630716,9.996284887713704,0.95325,0.95325,1.9983380697438096,0.9649166666666666,1843.0
W9_full_symmetric_control,50,16,16,0.9245,10.851447843638915,10.032163531444176,0.954625,0.954625,1.9990405181367696,0.967375,1848.0
W9_full_symmetric_control,50,16,17,0.93,10.861086905995393,10.100810822575715,0.95525,0.95525,1.9988926913216951,0.9676666666666668,1860.0
W9_full_symmetric_control,50,16,18,0.9295,10.860311054919482,10.094659125547658,0.95175,0.95175,1.998846667751116,0.962875,1859.0
W9_full_symmetric_control,50,16,19,0.915,10.837627933171404,9.916429558851837,0.95425,0.95425,1.9991711292076035,0.9671666666666668,1830.0
W9_full_symmetric_control,100,16,1,0.831,10.698704666770343,8.890623578086155,0.94875,0.94875,1.9989720389244008,0.9627083333333332,1662.0
W9_full_symmetric_control,100,16,0,0.833,10.702172685365552,8.914909846909504,0.95175,0.95175,1.99913011845063,0.965875,1666.0
W9_full_symmetric_control,100,16,2,0.846,10.72451385311995,9.072938719739478,0.9495,0.9495,1.9990397482597613,0.9622083333333332,1692.0
W9_full_symmetric_control,100,16,3,0.8455,10.723660944409982,9.06685532849864,0.951125,0.951125,1.9988029800724312,0.963375,1691.0
W9_full_symmetric_control,100,16,4,0.8405,10.71510400923617,9.006044919763001,0.95325,0.95325,1.998891403421231,0.9670416666666666,1681.0
W9_full_symmetric_control,100,16,5,0.832,10.700439718141093,8.902765845493388,0.947875,0.947875,1.999051584980477,0.9615,1664.0
W9_full_symmetric_control,100,16,6,0.839,10.712527000439824,8.987810153369011,0.956,0.956,1.998800298992422,0.9687916666666668,1678.0
W9_full_symmetric_control,100,16,7,0.8315,10.699572453287267,8.896694494908363,0.9505,0.9505,1.9987085701566805,0.9619583333333332,1663.0
W9_full_symmetric_control,100,16,8,0.8425,10.718532876069222,9.03036394808832,0.952,0.952,1.998712739879384,0.9636666666666668,1685.0
W9_full_symmetric_control,100,16,10,0.842,10.717676423066392,9.024283548221902,0.95225,0.95225,1.999184982449902,0.9632916666666668,1684.0
W9_full_symmetric_control,100,16,11,0.8285,10.694357887221454,8.860275509562975,0.952125,0.952125,1.9987641117772503,0.9645,1657.0
W9_full_symmetric_control,100,16,9,0.8335,10.703038388986418,8.92098249722018,0.95675,0.95675,1.9989086745395463,0.9682083333333332,1667.0
W9_full_symmetric_control,100,16,12,0.8395,10.713386514937028,8.993887979289635,0.95375,0.95375,1.9986836047151904,0.9676666666666668,1679.0
W9_full_symmetric_control,100,16,13,0.8505,10.732167425663386,9.12770839552671,0.952875,0.952875,1.9991198161467525,0.9653333333333334,1701.0
W9_full_symmetric_control,100,16,14,0.8275,10.69261550169458,8.848139327652266,0.94825,0.94825,1.9989508763976067,0.958875,1655.0
W10_noise_rich_control,50,16,0,0.0255,5.672425341971495,0.1446468462202731,0.991125,0.991125,1.9989633884337108,1.003375,51.0
W10_noise_rich_control,50,16,1,0.0285,5.832890014164743,0.1662373654036952,0.989625,0.989625,1.9989115408888616,1.0014583333333331,57.0
W9_full_symmetric_control,100,16,15,0.8435,10.720244258287565,9.04252603186556,0.947375,0.947375,1.9990536954628089,0.9602083333333332,1687.0
W10_noise_rich_control,50,16,2,0.0265,5.727920454563199,0.1517898920459247,0.98925,0.98925,1.999013835970136,1.001375,53.0
W10_noise_rich_control,50,16,3,0.0345,6.108524456778168,0.2107440937588468,0.990125,0.990125,1.998723641522845,1.0048333333333337,69.0
W9_full_symmetric_control,100,16,16,0.855,10.739780609773264,9.18251242135614,0.95325,0.95325,1.9988113929208648,0.9659166666666668,1710.0
W10_noise_rich_control,50,16,4,0.0285,5.832890014164743,0.1662373654036952,0.991375,0.991375,1.998694309478214,1.008125,57.0
W9_full_symmetric_control,100,16,17,0.836,10.707359132080882,8.951352234419616,0.949,0.949,1.9988274829068515,0.96125,1672.0
W10_noise_rich_control,50,16,5,0.028,5.807354922057605,0.1626059378176129,0.99025,0.99025,1.999022404277687,1.0059166666666666,56.0
W9_full_symmetric_control,100,16,18,0.8385,10.711666973564348,8.981732757333706,0.95525,0.95525,1.998741729801768,0.9672083333333332,1677.0
W10_noise_rich_control,50,16,6,0.031,5.954196310386872,0.184580085621993,0.987625,0.987625,1.998945897726567,0.9994166666666668,62.0
W10_noise_rich_control,50,16,7,0.0285,5.832890014164743,0.1662373654036952,0.988625,0.988625,1.9984890216551796,1.0001666666666666,57.0
W9_full_symmetric_control,100,16,19,0.835,10.705632387361415,8.939203043446781,0.948625,0.948625,1.998911560138831,0.9605,1670.0
W10_noise_rich_control,50,16,8,0.028,5.807354922057605,0.1626059378176129,0.992375,0.992375,1.9992265554208624,1.0035416666666668,56.0
W10_noise_rich_control,50,16,9,0.03,5.906890595608518,0.1772067178682555,0.990125,0.990125,1.9987644161237528,1.0056666666666667,60.0
W10_noise_rich_control,50,16,10,0.0245,5.614709844115208,0.1375603911808226,0.990625,0.990625,1.9992603454238007,1.0028333333333332,49.0
W10_noise_rich_control,50,16,12,0.0265,5.727920454563199,0.1517898920459247,0.990125,0.990125,1.998987218091547,1.0039583333333335,53.0
W10_noise_rich_control,50,16,13,0.035,6.129283016944968,0.2145249055930739,0.991125,0.991125,1.9988516388550048,1.0029583333333334,70.0
W10_noise_rich_control,50,16,14,0.0305,5.930737337562885,0.180887488795668,0.99075,0.99075,1.9987332659387649,1.0038333333333334,61.0
W10_noise_rich_control,50,16,11,0.0255,5.672425341971495,0.1446468462202731,0.990375,0.990375,1.9988538264354252,1.001625,51.0
W10_noise_rich_control,50,16,16,0.029,5.857980995127571,0.1698814488586995,0.989625,0.989625,1.99920255966092,1.0057916666666666,58.0
W10_noise_rich_control,50,16,15,0.0305,5.930737337562885,0.180887488795668,0.98925,0.98925,1.9989826862544875,1.0030416666666666,61.0
W10_noise_rich_control,50,16,17,0.0245,5.614709844115208,0.1375603911808226,0.989375,0.989375,1.9992874614622989,1.0022916666666666,49.0
W10_noise_rich_control,50,16,18,0.029,5.857980995127571,0.1698814488586995,0.99,0.99,1.9993403020132017,1.006,58.0
W10_noise_rich_control,50,16,19,0.0295,5.882643049361841,0.1735379699561743,0.989,0.989,1.999374584315996,1.0042083333333331,59.0
W10_noise_rich_control,100,16,1,0.003,2.584962500721156,0.0077548875021634,0.99,0.99,1.9989684690602645,1.0026666666666666,6.0
W10_noise_rich_control,100,16,0,0.0045,3.169925001442312,0.0142646625064904,0.99025,0.99025,1.9989850645496057,1.004625,9.0
W10_noise_rich_control,100,16,3,0.0015,1.584962500721156,0.0023774437510817,0.99025,0.99025,1.9988790897586064,1.0020833333333334,3.0
W10_noise_rich_control,100,16,2,0.001,1.0,0.001,0.991375,0.991375,1.9992512013231871,1.0041666666666669,2.0
W10_noise_rich_control,100,16,4,0.005,3.321928094887362,0.0166096404744368,0.991375,0.991375,1.999049735993406,1.0048333333333332,10.0
W10_noise_rich_control,100,16,5,0.005,3.321928094887362,0.0166096404744368,0.989875,0.989875,1.9987809798325904,1.003,10.0
W10_noise_rich_control,100,16,7,0.0015,1.584962500721156,0.0023774437510817,0.99,0.99,1.998704955467994,1.003625,3.0
W10_noise_rich_control,100,16,6,0.0025,2.321928094887362,0.0058048202372184,0.990375,0.990375,1.9988800817731185,1.0039583333333333,5.0
W10_noise_rich_control,100,16,8,0.0045,3.169925001442312,0.0142646625064904,0.9905,0.9905,1.998842740810985,1.003125,9.0
W10_noise_rich_control,100,16,9,0.006,3.584962500721156,0.0215097750043269,0.98975,0.98975,1.9986085649659129,1.0035,12.0
W10_noise_rich_control,100,16,10,0.003,2.584962500721156,0.0077548875021634,0.990125,0.990125,1.9985103719164328,1.0048333333333332,6.0
W10_noise_rich_control,100,16,12,0.004,3.0,0.012,0.989125,0.989125,1.9990183654544729,1.0022916666666668,8.0
