alpha,T,seed,condition,kappa,condition_family,threshold,component_threshold,p_viable,node_count,node_entropy,node_singleton_fraction,macro_path_entropy,fiber_entropy,singleton_fraction,small_fiber_fraction,certified_node_fraction,certified_edge_count,certified_edge_fraction,transport_survival_mean,certified_path_count,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,mean_certified_path_length,max_certified_path_length,component_A_preservation,component_B_preservation,component_balance,lower_rank_erasure_score,edge_component_balance_mean,nonfragmentation,viable_propagation_index,delta_vs_product,delta_vs_shuffled,delta_vs_time_shuffled,component_necessity_A,component_necessity_B,component_necessity_min,ordered_edge_predictivity,edge_order_delta_vs_time_shuffled,edge_order_delta_vs_endpoint_fakeout,local_edge_survival_min,edge_transition_consistency,within_fiber_A_diversity,within_fiber_B_diversity,within_fiber_component_balance,within_fiber_effective_radius,rigid_collapse_diversity_delta,early_edge_survival,middle_edge_survival,late_edge_survival,late_to_early_transport_ratio,final_segment_certified_mass,delayed_trap_late_delta,base_signal_positive,R1_component_necessity_pass,R2_edge_order_pass,R3_nondegeneracy_pass,R4_late_retention_pass,refined_positive
0.5,900,3,component_swap_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.999,4684,10.85496673484266,0.9844150298889838,10.85496673484266,10.85496673484266,0.4812001519179643,0.8382073680212685,0.0155849701110162,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2417018289227404,0.2630175833190986,0.2417018289227404,0.7582981710772596,0.334274189466017,0.5187998480820357,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,3,component_swap_fakeout,joint_basin,false_positive_control,main,0.6,0.999,40,2.224861018241961,0.35,2.224861018241961,2.224861018241961,0.1111111111111111,0.2222222222222222,0.65,81,0.7941176470588235,0.995995995995996,987,0.987987987987988,0.9901806568473236,5.94994994994995,6,1.0,1.0,1.0,0.0,0.3431894214861923,0.8888888888888888,0.8746951823361566,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,3,component_swap_fakeout,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.999,18,1.0958533401281907,0.2222222222222222,1.0958533401281907,1.0958533401281907,0.0,0.2,0.7777777777777778,23,0.7666666666666667,0.9978311644978312,989,0.98998998998999,0.992134992134992,5.954954954954955,6,1.0,1.0,1.0,0.0,0.3727020147647479,1.0,0.987842864552908,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,3,component_swap_fakeout,basin_transition_profile,false_positive_control,main,0.6,0.999,106,3.633172679588389,0.3584905660377358,3.633172679588389,3.633172679588389,0.2058823529411764,0.2941176470588235,0.6415094339622641,149,0.645021645021645,0.9824824824824824,952,0.9529529529529528,0.9653462986796318,5.836836836836837,6,0.7221416497616677,0.7858275313054974,0.7221416497616677,0.2778583502383323,0.3621557536577718,0.7941176470588236,0.5369125021981482,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,coupled,component_A_only,base,main,0.6,0.998,74,2.9662599487473607,0.1081081081081081,2.9662599487473607,2.9662599487473607,0.0625,0.0625,0.8918918918918919,49,0.2722222222222222,0.0983633934535738,55,0.0551102204408817,0.0598816680981009,0.3717434869739479,6,0.8992022403132178,0.5086554219676019,0.5086554219676019,0.491344578032398,0.2032430248484673,0.9375,0.0025850003480533,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,coupled,component_B_only,base,main,0.6,0.998,33,1.947765395765225,0.0606060606060606,1.947765395765225,1.947765395765225,0.0,0.0,0.9393939393939394,75,0.9493670886075948,0.997995991983968,992,0.9939879759519038,0.9958488405382192,5.981963927855712,6,1.0,0.7746334384911471,0.7746334384911471,0.2253665615088529,0.1154697670466999,1.0,0.7684332849057685,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,coupled,time_shuffled_COM,base,main,0.6,0.998,50,2.127733823789034,0.14,2.127733823789034,2.127733823789034,0.0,0.0,0.86,84,0.6511627906976745,0.7788911155644622,617,0.6182364729458918,0.6657600916117951,4.1392785571142285,6,1.0,0.7091132307183198,0.7091132307183198,0.2908867692816802,0.1980019272996531,1.0,0.3414656023267878,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,coupled,random_balanced_k_COM_cardinality,base,main,0.6,0.998,56,2.9992194463262027,0.0,2.9992194463262027,2.9992194463262027,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.8893205845714893,0.5030656252058672,0.5030656252058672,0.4969343747941328,0.2750707382897456,1.0,0.5030656252058672,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,coupled,hash_high_cardinality,base,main,0.6,0.998,3354,9.899623023997162,0.9141323792486584,9.899623023997162,9.899623023997162,0.3659761456371626,0.7156308851224106,0.0858676207513416,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2694312283204534,0.1524102687787476,0.1524102687787476,0.8475897312212524,0.1403813140454707,0.6340238543628374,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,product,component_A_only,base,main,0.6,1.0,90,2.8884732033125298,0.1555555555555555,2.8884732033125298,2.8884732033125298,0.0625,0.0625,0.8444444444444444,27,0.1279620853080568,0.0196666666666666,2,0.002,0.0121428571428571,0.108,6,0.8268783640515728,0.3393926296725055,0.3393926296725055,0.6606073703274944,0.1352955962305279,0.9375,1.251510321917364e-05,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,product,component_B_only,base,main,0.6,1.0,33,1.4961465307356725,0.1212121212121212,1.4961465307356725,1.4961465307356725,0.0,0.1666666666666666,0.8787878787878788,64,0.9014084507042254,0.9981666666666666,993,0.993,0.9931428571428572,5.96,6,1.0,0.6552342942831725,0.6552342942831725,0.3447657057168275,0.1349660656557336,1.0,0.6494548001904478,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,product,time_shuffled_COM,base,main,0.6,1.0,50,2.0375046006476847,0.12,2.0375046006476847,2.0375046006476847,0.1111111111111111,0.1111111111111111,0.88,75,0.6302521008403361,0.7286666666666667,569,0.569,0.6117619047619048,3.842,6,1.0,0.4811407620376306,0.4811407620376306,0.5188592379623693,0.2041694361964303,0.8888888888888888,0.1773212558839449,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,product,random_balanced_k_COM_cardinality,base,main,0.6,1.0,49,2.80588742646273,0.0,2.80588742646273,2.80588742646273,0.0,0.0,1.0,294,1.0,1.0,1000,1.0,1.0,6.0,6,0.8512159021193701,0.3493819840971537,0.3493819840971537,0.6506180159028463,0.2095774281138947,1.0,0.3493819840971537,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,product,hash_high_cardinality,base,main,0.6,1.0,3746,9.53953181398091,0.9468766684463428,9.53953181398091,9.53953181398091,0.3144453312051077,0.6472466081404629,0.0531233315536572,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2503703581617564,0.1027646361820464,0.1027646361820464,0.8972353638179535,0.0404199019255788,0.6855546687948922,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,shuffled,component_A_only,base,main,0.6,0.998,86,2.881098199444398,0.1744186046511628,2.881098199444398,2.881098199444398,0.0,0.0,0.8255813953488372,17,0.0862944162436548,0.0156980627922511,1,0.001002004008016,0.007968317587556,0.0751503006012024,6,0.829366314696043,0.3367826148675064,0.3367826148675064,0.6632173851324936,0.1230999314304075,1.0,5.297429494517694e-06,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,shuffled,component_B_only,base,main,0.6,0.998,31,1.470305703660523,0.064516129032258,1.470305703660523,1.470305703660523,0.0,0.1666666666666666,0.935483870967742,66,0.9565217391304348,0.9993319973279892,995,0.996993987975952,0.9969939879759518,5.981963927855712,6,1.0,0.6599333613977336,0.6599333613977336,0.3400666386022664,0.1284683983918858,1.0,0.6575100816916093,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,shuffled,time_shuffled_COM,base,main,0.6,0.998,53,2.0202943466319194,0.1886792452830188,2.0202943466319194,2.0202943466319194,0.0,0.2,0.8113207547169812,82,0.5985401459854015,0.7371409485637943,574,0.5751503006012024,0.6174253268441644,3.8557114228456912,6,1.0,0.4802784242388072,0.4802784242388072,0.5197215757611928,0.156316256305524,1.0,0.2036221249571144,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,shuffled,random_balanced_k_COM_cardinality,base,main,0.6,0.998,49,2.8058971002757893,0.0,2.8058971002757893,2.8058971002757893,0.0,0.0,1.0,294,1.0,1.0,998,1.0,1.0,6.0,6,0.85159423548203,0.3458087558533698,0.3458087558533698,0.6541912441466302,0.2071462885107631,1.0,0.3458087558533698,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,shuffled,hash_high_cardinality,base,main,0.6,0.998,3694,9.50346979887805,0.9396318354087708,9.50346979887805,9.50346979887805,0.3276561232765612,0.635036496350365,0.060368164591229,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2514329867426632,0.1020999493693871,0.1020999493693871,0.8979000506306128,0.0498034110541769,0.6723438767234388,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,time_shuffled,component_A_only,base,main,0.6,0.998,74,2.9662599487473607,0.1081081081081081,2.9662599487473607,2.9662599487473607,0.0625,0.0625,0.8918918918918919,69,0.2684824902723735,0.0925183700734803,42,0.0420841683366733,0.0542513598625823,0.3827655310621242,6,0.8992022403132178,0.5086554219676019,0.5086554219676019,0.491344578032398,0.3455767882714762,0.9375,0.0018566997406546,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,time_shuffled,component_B_only,base,main,0.6,0.998,33,1.947765395765225,0.0606060606060606,1.947765395765225,1.947765395765225,0.0,0.0,0.9393939393939394,93,0.96875,0.998997995991984,992,0.9939879759519038,0.9961351273976524,5.978957915831663,6,1.0,0.7746334384911471,0.7746334384911471,0.2253665615088529,0.2826781287450211,1.0,0.7692048042681238,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,time_shuffled,time_shuffled_COM,base,main,0.6,0.998,50,2.127733823789034,0.14,2.127733823789034,2.127733823789034,0.0,0.0,0.86,76,0.6178861788617886,0.7641950567802271,616,0.6172344689378757,0.6294970894169291,3.8547094188376754,6,1.0,0.7091132307183198,0.7091132307183198,0.2908867692816802,0.2736660584417697,1.0,0.334479868313864,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,time_shuffled,random_balanced_k_COM_cardinality,base,main,0.6,0.998,56,2.9992194463262027,0.0,2.9992194463262027,2.9992194463262027,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.8893205845714893,0.5030656252058672,0.5030656252058672,0.4969343747941328,0.339933428970634,1.0,0.5030656252058672,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,time_shuffled,hash_high_cardinality,base,main,0.6,0.998,3354,9.899623023997162,0.9141323792486584,9.899623023997162,9.899623023997162,0.3659761456371626,0.7156308851224106,0.0858676207513416,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2694312283204534,0.1524102687787476,0.1524102687787476,0.8475897312212524,0.4448746002356505,0.6340238543628374,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,independent_alpha0,component_A_only,base,main,0.6,1.0,94,2.9096783286909047,0.2553191489361702,2.9096783286909047,2.9096783286909047,0.0588235294117647,0.1176470588235294,0.7446808510638298,18,0.0865384615384615,0.0128333333333333,2,0.002,0.0069523809523809,0.066,6,0.8343739962559541,0.334208874980914,0.334208874980914,0.665791125019086,0.1340557701157697,0.9411764705882352,8.073437921107572e-06,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,independent_alpha0,component_B_only,base,main,0.6,1.0,31,1.459861222352547,0.064516129032258,1.459861222352547,1.459861222352547,0.1666666666666666,0.1666666666666666,0.935483870967742,62,0.9393939393939394,0.999,997,0.997,0.997,5.982,6,1.0,0.6661183309061797,0.6661183309061797,0.3338816690938203,0.1072330571786287,0.8333333333333334,0.5528798799479564,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,independent_alpha0,time_shuffled_COM,base,main,0.6,1.0,51,2.033591785527716,0.1764705882352941,2.033591785527716,2.033591785527716,0.0,0.1111111111111111,0.8235294117647058,76,0.5801526717557252,0.7561666666666667,591,0.591,0.6403809523809524,4.006,6,1.0,0.4781885566752454,0.4781885566752454,0.5218114433247546,0.2085952947699637,1.0,0.2136998359411054,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,independent_alpha0,random_balanced_k_COM_cardinality,base,main,0.6,1.0,49,2.80588742646273,0.0,2.80588742646273,2.80588742646273,0.0,0.0,1.0,294,1.0,1.0,1000,1.0,1.0,6.0,6,0.86523782530711,0.3465713954226774,0.3465713954226774,0.6534286045773225,0.2084988233767564,1.0,0.3465713954226774,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,independent_alpha0,hash_high_cardinality,base,main,0.6,1.0,3702,9.524337621843792,0.9419232847109672,9.524337621843792,9.524337621843792,0.3193885760257441,0.6154465004022526,0.0580767152890329,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2549006588511918,0.1021005721760503,0.1021005721760503,0.8978994278239497,0.0475390145284175,0.6806114239742558,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,endpoint_fakeout,center_of_mass,false_positive_control,main,0.6,0.998,53,2.21285463557925,0.1509433962264151,2.21285463557925,2.21285463557925,0.0,0.0,0.8490566037735849,74,0.5692307692307692,0.7882431529726119,603,0.6042084168336673,0.6154690333047047,3.769539078156313,6,1.0,0.7126120047252804,0.7126120047252804,0.2873879952747196,0.2693582841348635,1.0,0.3393908363435127,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,component_A_only,false_positive_control,main,0.6,0.998,87,3.110336103612047,0.1724137931034483,3.110336103612047,3.110336103612047,0.0588235294117647,0.1176470588235294,0.8275862068965517,70,0.2517985611510791,0.1232464929859719,57,0.0571142284569138,0.06312625250501,0.4128256513026052,6,0.9002618849308118,0.506989188787183,0.506989188787183,0.493010811212817,0.2821197263505681,0.9411764705882352,0.0033588348004148,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,component_B_only,false_positive_control,main,0.6,0.998,36,2.0320301761886954,0.0833333333333333,2.0320301761886954,2.0320301761886954,0.0,0.0,0.9166666666666666,98,0.9158878504672896,0.996993987975952,989,0.9909819639278558,0.9930814008970322,5.965931863727455,6,1.0,0.7760252758565958,0.7760252758565958,0.2239747241434042,0.2308863642684754,1.0,0.7667153473611175,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,time_shuffled_COM,false_positive_control,main,0.6,0.998,53,2.21285463557925,0.1509433962264151,2.21285463557925,2.21285463557925,0.0,0.0,0.8490566037735849,91,0.6066666666666667,0.7635270541082164,602,0.6032064128256514,0.627254509018036,3.896793587174349,6,1.0,0.7126120047252804,0.7126120047252804,0.2873879952747196,0.2435246733794332,1.0,0.3282037313661386,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,56,2.9992194463262027,0.0,2.9992194463262027,2.9992194463262027,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.933615260075768,0.5257723905322568,0.5257723905322568,0.4742276094677432,0.3014941281844819,1.0,0.5257723905322568,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.998,3912,10.15414963926979,0.956799591002045,10.15414963926979,10.15414963926979,0.3537762634866553,0.7308347529812607,0.043200408997955,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2757608606216583,0.1552967834871457,0.1552967834871457,0.8447032165128543,0.2124514263331862,0.6462237365133447,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,endpoint_fakeout,joint_basin,false_positive_control,main,0.6,0.998,33,1.516780698485186,0.1818181818181818,1.516780698485186,1.516780698485186,0.0,0.0,0.8181818181818182,81,0.8350515463917526,0.9953239812959253,987,0.9889779559118236,0.9902185323027008,5.945891783567134,6,1.0,1.0,1.0,0.0,0.2756502023992292,1.0,0.9843534764920624,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,19,0.7024561366648949,0.2631578947368421,0.7024561366648949,0.7024561366648949,0.0,0.0,0.7368421052631579,21,0.65625,0.9973279893119572,991,0.9929859719438878,0.9935108311861818,5.962925851703407,6,1.0,1.0,1.0,0.0,0.2759790613449419,1.0,0.9903327028137772,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,endpoint_fakeout,basin_transition_profile,false_positive_control,main,0.6,0.998,100,2.847682128778378,0.31,2.847682128778378,2.847682128778378,0.0,0.0454545454545454,0.69,165,0.6991525423728814,0.9839679358717436,956,0.9579158316633266,0.9704647390018132,5.85871743486974,6,0.983296911937062,0.5537509829800539,0.5537509829800539,0.4462490170199461,0.3151773854594458,1.0,0.5219426757460921,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,center_of_mass,false_positive_control,main,0.6,0.998,9,0.4365940313339792,0.0,0.4365940313339792,0.4365940313339792,0.0,0.0,1.0,9,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0007895217260884,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,component_A_only,false_positive_control,main,0.6,0.998,10,1.8114617845608096,0.0,1.8114617845608096,1.8114617845608096,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.4764773819260533,0.4764773819260533,0.5235226180739467,0.0006607540973808,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,rigid_collapse,component_B_only,false_positive_control,main,0.6,0.998,7,1.1488348542809166,0.0,1.1488348542809166,1.1488348542809166,0.0,0.0,1.0,6,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.7513008204359181,0.7513008204359181,0.2486991795640819,0.0011842825891326,1.0,0.7513008204359181,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,time_shuffled_COM,false_positive_control,main,0.6,0.998,9,0.4365940313339792,0.0,0.4365940313339792,0.4365940313339792,0.0,0.0,1.0,10,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0007105695534796,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,14,0.9999467897596286,0.0,0.9999467897596286,0.9999467897596286,0.0,0.0,1.0,24,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.8631664978634629,0.8631664978634629,0.1368335021365371,0.0014526470129946,1.0,0.8631664978634629,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,hash_high_cardinality,false_positive_control,main,0.6,0.998,34,3.9762314139827177,0.2352941176470588,3.9762314139827177,3.9762314139827177,0.0625,0.25,0.7647058823529411,0,0.0,0.0,0,0.0,0.0,0.0,0,0.4684911827135566,0.217070003906564,0.217070003906564,0.7829299960934359,0.0014881866539441,0.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,rigid_collapse,joint_basin,false_positive_control,main,0.6,0.998,8,0.6455718612138837,0.0,0.6455718612138837,0.6455718612138837,0.0,0.0,1.0,8,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0008882119418495,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,7,0.5916727785823275,0.0,0.5916727785823275,0.5916727785823275,0.0,0.0,1.0,6,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0011842825891326,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,rigid_collapse,basin_transition_profile,false_positive_control,main,0.6,0.998,9,1.2900474208452244,0.0,1.2900474208452244,1.2900474208452244,0.0,0.0,1.0,8,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.6690611171495728,0.6690611171495728,0.3309388828504271,0.0008882119418495,1.0,0.6690611171495728,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,center_of_mass,false_positive_control,main,0.6,0.998,37,1.9521629528017248,0.1081081081081081,1.9521629528017248,1.9521629528017248,0.0,0.0,0.8918918918918919,49,0.6533333333333333,0.8662324649298597,664,0.6653306613226453,0.6674300982918216,4.028056112224449,6,1.0,0.585308028572589,0.585308028572589,0.414691971427411,0.2253525782551132,1.0,0.3373311723903379,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,component_A_only,false_positive_control,main,0.6,0.998,54,2.4188254562528466,0.1296296296296296,2.4188254562528466,2.4188254562528466,0.0625,0.125,0.8703703703703703,25,0.2066115702479339,0.0392451569806279,0,0.0,0.018656360339727,0.1973947895791583,3,0.9274041012098176,0.4723849116119856,0.4723849116119856,0.5276150883880144,0.2214284183740119,0.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,delayed_trap,component_B_only,false_positive_control,main,0.6,0.998,22,1.5278090986328294,0.0454545454545454,1.5278090986328294,1.5278090986328294,0.0,0.1428571428571428,0.9545454545454546,45,0.9574468085106383,0.998997995991984,995,0.996993987975952,0.9974234182651016,5.987975951903808,6,1.0,0.7478792019103042,0.7478792019103042,0.2521207980896958,0.1704958821390723,1.0,0.7448839427181523,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,time_shuffled_COM,false_positive_control,main,0.6,0.998,37,1.9521629528017248,0.1081081081081081,1.9521629528017248,1.9521629528017248,0.0,0.0,0.8918918918918919,52,0.6753246753246753,0.8096192384769539,622,0.6232464929859719,0.6707701116518753,4.163326653306613,6,1.0,0.585308028572589,0.585308028572589,0.414691971427411,0.1512155319192392,1.0,0.2953419542169484,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,56,2.9992194463262027,0.0,2.9992194463262027,2.9992194463262027,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.7479374845303064,0.3809713393117777,0.3809713393117777,0.6190286606882223,0.1737341932387878,1.0,0.3809713393117777,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,hash_high_cardinality,false_positive_control,main,0.6,0.998,2248,7.434492137992527,0.9461743772241992,7.434492137992527,7.434492137992527,0.4188034188034188,0.8034188034188035,0.0538256227758007,0,0.0,0.0,0,0.0,0.0,0.0,0,0.3017326007752451,0.1536912849120791,0.1536912849120791,0.8463087150879209,0.2243676021188762,0.5811965811965811,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,delayed_trap,joint_basin,false_positive_control,main,0.6,0.998,20,1.1530859925986658,0.25,1.1530859925986658,1.1530859925986658,0.0,0.0,0.75,27,0.75,0.9983299933199732,994,0.995991983967936,0.9963259853039412,5.979959919839679,6,1.0,0.9909205876152828,0.9909205876152828,0.0090794123847171,0.1753180973351517,1.0,0.9853007506542104,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,15,0.6276086442952263,0.2,0.6276086442952263,0.6276086442952263,0.0,0.0,0.8,13,0.7222222222222222,0.9981629926519706,993,0.99498997995992,0.9955625536787862,5.977955911823647,6,1.0,1.0,1.0,0.0,0.1506521242494899,1.0,0.993162176055518,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,delayed_trap,basin_transition_profile,false_positive_control,main,0.6,0.998,39,2.209376377513576,0.358974358974359,2.209376377513576,2.209376377513576,0.1111111111111111,0.3888888888888889,0.6410256410256411,36,0.6101694915254238,0.9953239812959253,987,0.9889779559118236,0.9899322454432676,5.94689378757515,6,1.0,0.5171670435992975,0.5171670435992975,0.4828329564007024,0.1875511122582804,0.8888888888888888,0.4525112687058581,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,center_of_mass,false_positive_control,main,0.6,0.998,109,3.2889068264092742,0.2018348623853211,3.2889068264092742,3.2889068264092742,0.0434782608695652,0.217391304347826,0.7981651376146789,425,0.5427841634738186,0.6548096192384769,67,0.0671342685370741,0.1565034831567897,1.408817635270541,6,1.0,1.0,1.0,0.0,0.8630382518708408,0.9565217391304348,0.0420488533047623,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,component_A_only,false_positive_control,main,0.6,0.998,150,3.805997298937956,0.2,3.805997298937956,3.805997298937956,0.0967741935483871,0.1612903225806451,0.8,688,0.5292307692307693,0.6040414161656646,44,0.0440881763527054,0.127731653783758,1.217434869739479,6,0.8888895523761959,0.8787230617229354,0.8787230617229354,0.1212769382770646,0.7207830543194025,0.9032258064516128,0.0211367015019884,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,component_B_only,false_positive_control,main,0.6,0.998,146,3.777716397076434,0.2191780821917808,3.777716397076434,3.777716397076434,0.064516129032258,0.1935483870967742,0.7808219178082192,661,0.5212933753943217,0.6098864395457582,48,0.0480961923847695,0.1367974043324744,1.2895791583166332,6,0.8955439953131876,0.8853013958433247,0.8853013958433247,0.1146986041566753,0.7005246511861498,0.935483870967742,0.0242933342879371,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,time_shuffled_COM,false_positive_control,main,0.6,0.998,109,3.2889068264092742,0.2018348623853211,3.2889068264092742,3.2889068264092742,0.0434782608695652,0.217391304347826,0.7981651376146789,397,0.5293333333333333,0.6297595190380761,61,0.0611222444889779,0.1728695486210516,1.588176352705411,6,1.0,1.0,1.0,0.0,0.8215720549521769,0.9565217391304348,0.0368187363661713,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,98,3.805311396201673,0.0,3.805311396201673,3.805311396201673,0.0,0.0,1.0,1169,1.0,1.0,998,1.0,1.0,6.0,6,0.8890497736334725,0.8788814504826759,0.8788814504826759,0.1211185495173241,0.9136571074565508,1.0,0.8788814504826759,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,2,noise_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.998,6362,11.864414062183824,1.0,11.864414062183824,11.864414062183824,0.6414964425063117,0.9763598806518248,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2851477719562375,0.2818864532123715,0.2818864532123715,0.7181135467876285,0.7633600534402137,0.3585035574936883,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,2,noise_fakeout,joint_basin,false_positive_control,main,0.6,0.998,63,3.004267720612193,0.0,3.004267720612193,3.004267720612193,0.0,0.0,1.0,478,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.6275120050682407,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
