alpha,T,condition,threshold,kappa,seed,certified_node_fraction,certified_edge_fraction,certified_path_count,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,small_fiber_fraction,label_imbalance,macro_node_entropy,macro_path_entropy,breadth_index,p_viable,Delta_viable_propagation_vs_product,Delta_viable_propagation_vs_shuffled,Delta_R,Delta_H_weighted
0.525,1500,coupled,main,center_of_mass,49.5,0.7976566996885949,0.8857240259787895,348.22,0.6815181565301125,0.6864142070917575,0.8857240259787895,0.2689160907418228,1.0,0.8220628350750034,0.08896858246249822,0.45807347102900364,0.7696380779301064,0.16021594379240092,2.044155318360482,7.693503939093675,0.666150549762463,0.9989266666666667,0.07588464267767406,0.07630655776178819,0.3490400538708913,0.34893471455552927
0.525,1500,coupled,main,joint_basin,49.5,0.7397209542908072,0.9960241604368091,397.84,0.9896957863182759,0.9906811284093032,0.9960241604368091,0.5063881678498061,1.0,0.969295753367279,0.01535212331636038,0.47001454215385785,0.743684647380827,0.25159487449374535,1.6276705490197525,6.524827759469937,0.5649594424425225,0.9989266666666667,-0.055196480300081396,-0.06165706967760476,5.429688182959948,5.423900472761376
0.525,1500,coupled,strict,boundary_v2_regime_sequence,49.5,0.6287760360554479,0.9979973007239182,4.05,0.9936132139570466,0.9937594015338286,0.9979973007239182,0.6384932038380371,1.0,1.0,0.0,0.3561623931623932,0.5586434953934954,0.57660475757079,0.5217890886027541,1.4987379198112194,0.12976986976735622,0.9989266666666667,-0.13002090931123766,-0.13817115652697598,-2.3269984732534725,-2.3243605512244345
0.525,1500,coupled,strict,center_of_mass,49.5,0.7722002167421758,0.8850644652910815,342.25,0.6788921897910905,0.6838503583930362,0.8850644652910815,0.26768468352845914,1.0,0.8220628350750034,0.08896858246249822,0.45807347102900364,0.7696380779301064,0.16021594379240092,2.044155318360482,7.693503939093675,0.666150549762463,0.9989266666666667,0.07799360102356676,0.078394401653723,0.3490400538708913,0.34893471455552927
0.525,1500,coupled,strict,joint_basin,49.5,0.7078158899923607,0.994029657902606,384.15,0.9831116489590574,0.9845788279065022,0.9940296579026058,0.5020187399050449,1.0,0.969295753367279,0.01535212331636038,0.47001454215385785,0.743684647380827,0.25159487449374535,1.6276705490197525,6.524827759469937,0.5649594424425225,0.9989266666666667,-0.0571264988799316,-0.06358938683217807,5.429688182959948,5.423900472761376
0.525,2400,coupled,loose,boundary_v2_regime_sequence,49.5,0.7558630144365438,0.9991701876056055,5.89,0.9977841787448036,0.9979802680458388,0.9991701876056055,0.70082259269264,1.0,1.0,0.0,0.2970658508158508,0.45515009990009986,0.6526613267883823,0.4713234796902085,1.1573677918540914,0.10021233753942127,0.9988966666666667,-0.10171752403227641,-0.0960189554975146,-3.1788027822123768,-3.1752810492407555
0.525,2400,coupled,loose,center_of_mass,49.5,0.8246517093788104,0.9371847023231359,494.51,0.742983517775468,0.7460161982761828,0.9371847023231359,0.2704551452352321,1.0,0.7600037004932609,0.11999814975336948,0.4889186244673291,0.8028783845555736,0.12462312678012849,2.003243763233507,8.336998941220976,0.7218709771136514,0.9988966666666667,0.08621311939883305,0.08505006799535006,0.7201266498407213,0.7193574996780354
0.525,2400,coupled,loose,joint_basin,49.5,0.8023947033358797,0.9977402894744288,527.01,0.9932892172832472,0.9945104088578569,0.9977402894744288,0.4327495025668874,1.0,0.9674343257405696,0.016282837129715136,0.548651602985153,0.8410220262904466,0.27896285978155183,1.5678095089496702,6.549537605121993,0.567101076204015,0.9988966666666667,-0.16678106253019542,-0.16518883919068839,5.5613904471778515,5.555257673541658
0.525,2400,coupled,main,boundary_v2_regime_sequence,49.5,0.6730672538246067,0.9980190006828599,4.09,0.9937233065884478,0.9939039856611872,0.9980190006828599,0.6972278290294384,1.0,1.0,0.0,0.2970658508158508,0.45515009990009986,0.6526613267883823,0.4713234796902085,1.1573677918540914,0.10021233753942127,0.9988966666666667,-0.10338995067970158,-0.09813731993712516,-3.1788027822123768,-3.1752810492407555
0.525,2400,coupled,main,center_of_mass,49.5,0.7824942845671568,0.9362820578060363,486.17,0.7399101753294555,0.7432500612545528,0.9362820578060363,0.26907597899366203,1.0,0.7600037004932609,0.11999814975336948,0.4889186244673291,0.8028783845555736,0.12462312678012849,2.003243763233507,8.336998941220976,0.7218709771136514,0.9988966666666667,0.08686828273473352,0.08577319833985991,0.7201266498407213,0.7193574996780354
0.525,2400,coupled,main,joint_basin,49.5,0.7398008658008658,0.996270325140778,521.46,0.9893816124459383,0.9904775885361287,0.996270325140778,0.43041262140942266,1.0,0.9674343257405696,0.016282837129715136,0.548651602985153,0.8410220262904466,0.27896285978155183,1.5678095089496702,6.549537605121993,0.567101076204015,0.9988966666666667,-0.1661010688212538,-0.16465736656484592,5.5613904471778515,5.555257673541658
0.525,2400,coupled,strict,boundary_v2_regime_sequence,49.5,0.6199719618616677,0.9970873649892978,3.0,0.990155877162776,0.9903267032014785,0.9970873649892978,0.6939862552039728,1.0,1.0,0.0,0.2970658508158508,0.45515009990009986,0.6526613267883823,0.4713234796902085,1.1573677918540914,0.10021233753942127,0.9988966666666667,-0.10526083809685838,-0.0998069152399238,-3.1788027822123768,-3.1752810492407555
0.525,2400,coupled,strict,center_of_mass,49.5,0.7517213205231582,0.9340407068286726,470.8,0.7342105855508188,0.7383781943287605,0.9340407068286726,0.26637203949678195,1.0,0.7600037004932609,0.11999814975336948,0.4889186244673291,0.8028783845555736,0.12462312678012849,2.003243763233507,8.336998941220976,0.7218709771136514,0.9988966666666667,0.0880326894974505,0.08674892490080766,0.7201266498407213,0.7193574996780354
0.525,2400,coupled,strict,joint_basin,49.5,0.7351285968933028,0.9957959036314784,515.24,0.9867619536642632,0.9880193816482564,0.9957959036314784,0.42907326381403105,1.0,0.9674343257405696,0.016282837129715136,0.548651602985153,0.8410220262904466,0.27896285978155183,1.5678095089496702,6.549537605121993,0.567101076204015,0.9988966666666667,-0.16355433582221496,-0.16201547214644857,5.5613904471778515,5.555257673541658
