variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
potential_shape_001,potential_shape,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4066506277767677
potential_shape_001,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.7008283471716686,0.14958582641416565,0.42059999614802274
potential_shape_001,potential_shape,moderate,0.525,2400,joint_basin,1.0,1.0,0.0,0.4977287883578737
reference_000,reference,reference,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.39648421504636916
reference_000,reference,reference,0.45,900,center_of_mass,1.0,0.7990864351728109,0.10045678241359453,0.3524920785220227
reference_000,reference,reference,0.45,900,joint_basin,1.0,1.0,0.0,0.45075358097889373
reference_000,reference,reference,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3675516251020819
reference_000,reference,reference,0.45,1500,center_of_mass,1.0,0.7745002723706718,0.11274986381466408,0.38036874159362555
reference_000,reference,reference,0.45,1500,joint_basin,1.0,0.9994139609712432,0.0002930195143783658,0.44320003611361714
reference_000,reference,reference,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.34699656348553404
reference_000,reference,reference,0.45,2400,center_of_mass,1.0,0.7160073550577819,0.14199632247110905,0.42096250748337044
reference_000,reference,reference,0.45,2400,joint_basin,1.0,0.9268157418957609,0.03659212905211952,0.45843948225007203
reference_000,reference,reference,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3914582923251976
reference_000,reference,reference,0.5,900,center_of_mass,1.0,0.8249144506999464,0.0875427746500268,0.3547218209357855
reference_000,reference,reference,0.5,900,joint_basin,1.0,1.0,0.0,0.4497536510301566
reference_000,reference,reference,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3974423643078366
reference_000,reference,reference,0.5,1500,center_of_mass,1.0,0.805242684179183,0.09737865791040852,0.38258340600444296
reference_000,reference,reference,0.5,1500,joint_basin,1.0,0.9757400748063061,0.012129962596846948,0.43614647097765935
reference_000,reference,reference,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.35446562322481434
reference_000,reference,reference,0.5,2400,center_of_mass,1.0,0.7446458551877686,0.12767707240611567,0.4206346290006947
reference_000,reference,reference,0.5,2400,joint_basin,1.0,0.949523861883859,0.025238069058070512,0.46479745242938997
reference_000,reference,reference,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42011631158839646
reference_000,reference,reference,0.525,900,center_of_mass,1.0,0.8372194908749073,0.08139025456254637,0.35121450230628193
