variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,singleton_fraction,estimator_stable,ci_width,category
sink_threshold_001,sink_threshold,moderate,0.45,2400,center_of_mass,0.42075043962812214,True,0.0031809782238378242,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.45,2400,joint_basin,0.45876530159965556,True,0.03623703605410908,Entropy-only pseudo-risk
sink_threshold_001,sink_threshold,moderate,0.5,900,boundary_v2_regime_sequence,0.39617744508697833,True,0.038617543946395744,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.5,900,center_of_mass,0.3510842468512283,True,0.005089878593121808,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.5,900,joint_basin,0.4509107605409821,False,0.02539737447071441,Estimator-limited
sink_threshold_001,sink_threshold,moderate,0.5,1500,boundary_v2_regime_sequence,0.4230620441019511,True,0.043405122416398934,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.5,1500,center_of_mass,0.383936439186321,True,0.004536328653225161,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.5,1500,joint_basin,0.43237972770074223,False,0.02643121431537098,Estimator-limited
sink_threshold_001,sink_threshold,moderate,0.5,2400,boundary_v2_regime_sequence,0.3558316870715284,True,0.050063374511605974,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.5,2400,center_of_mass,0.421482609456696,True,0.0041604063972857375,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.5,2400,joint_basin,0.46338095085108516,True,0.02427518067238882,Entropy-only pseudo-risk
sink_threshold_001,sink_threshold,moderate,0.525,900,boundary_v2_regime_sequence,0.3932028909841201,True,0.03797356412601191,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.525,900,center_of_mass,0.3517547307821098,True,0.0045140640147662975,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.525,900,joint_basin,0.45395759999501023,False,0.02146593762682253,Estimator-limited
sink_threshold_001,sink_threshold,moderate,0.525,1500,boundary_v2_regime_sequence,0.41035305971314767,True,0.04263327544191048,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.525,1500,center_of_mass,0.3834363608919951,True,0.004023676648492333,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.525,1500,joint_basin,0.4296111969692971,False,0.02867395567751159,Estimator-limited
sink_threshold_001,sink_threshold,moderate,0.525,2400,boundary_v2_regime_sequence,0.36374569273176083,True,0.05513718117800506,Propagation lost
sink_threshold_001,sink_threshold,moderate,0.525,2400,center_of_mass,0.4190402656973844,True,0.0037087545480223166,Robust propagation retained
sink_threshold_001,sink_threshold,moderate,0.525,2400,joint_basin,0.4733688051741652,True,0.024959540637405825,Entropy-only pseudo-risk
time_discretization_000,time_discretization,mild,0.45,900,boundary_v2_regime_sequence,0.3980280935386975,True,0.03638502041184874,Propagation lost
time_discretization_000,time_discretization,mild,0.45,900,center_of_mass,0.3604995924540043,True,0.004179094832572568,Robust propagation retained
time_discretization_000,time_discretization,mild,0.45,900,joint_basin,0.44846019836788314,False,0.021714824973241377,Estimator-limited
time_discretization_000,time_discretization,mild,0.45,1500,boundary_v2_regime_sequence,0.395846976864295,True,0.04261874023599782,Propagation lost
time_discretization_000,time_discretization,mild,0.45,1500,center_of_mass,0.3994479167269943,True,0.00429263746068706,Robust propagation retained
time_discretization_000,time_discretization,mild,0.45,1500,joint_basin,0.4444417421474703,False,0.03005428599166729,Estimator-limited
time_discretization_000,time_discretization,mild,0.45,2400,boundary_v2_regime_sequence,0.31070776445776443,True,0.04078057738005733,Propagation lost
time_discretization_000,time_discretization,mild,0.45,2400,center_of_mass,0.4396153601320051,True,0.0032428652329665186,Component-erasing
time_discretization_000,time_discretization,mild,0.45,2400,joint_basin,0.4778919756632301,True,0.03143890603826721,Entropy-only pseudo-risk
time_discretization_000,time_discretization,mild,0.5,900,boundary_v2_regime_sequence,0.40744005635037406,True,0.040648510617120825,Propagation lost
time_discretization_000,time_discretization,mild,0.5,900,center_of_mass,0.3591779722935792,True,0.0039929517031963985,Robust propagation retained
time_discretization_000,time_discretization,mild,0.5,900,joint_basin,0.4453114090468403,False,0.025942839294480793,Estimator-limited
time_discretization_000,time_discretization,mild,0.5,1500,boundary_v2_regime_sequence,0.37224178013893566,True,0.04776413190648915,Propagation lost
time_discretization_000,time_discretization,mild,0.5,1500,center_of_mass,0.39804416640869794,True,0.003435276852031696,Robust propagation retained
time_discretization_000,time_discretization,mild,0.5,1500,joint_basin,0.435508637255007,False,0.02486650655660061,Estimator-limited
time_discretization_000,time_discretization,mild,0.5,2400,boundary_v2_regime_sequence,0.36828860885846176,True,0.06212214185377815,Propagation lost
time_discretization_000,time_discretization,mild,0.5,2400,center_of_mass,0.44223441437727307,True,0.0039697892895871195,Robust propagation retained
time_discretization_000,time_discretization,mild,0.5,2400,joint_basin,0.5004188236667612,True,0.030387054626545007,Entropy-only pseudo-risk
time_discretization_000,time_discretization,mild,0.525,900,boundary_v2_regime_sequence,0.39775448263522867,True,0.03758467692862441,Propagation lost
time_discretization_000,time_discretization,mild,0.525,900,center_of_mass,0.36005596764531494,True,0.004074755410515149,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,900,joint_basin,0.44349062868686495,False,0.026257617574134123,Estimator-limited
time_discretization_000,time_discretization,mild,0.525,1500,boundary_v2_regime_sequence,0.3913164853722129,True,0.04246532196206809,Propagation lost
time_discretization_000,time_discretization,mild,0.525,1500,center_of_mass,0.3991025030156566,True,0.0038138026529097035,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,1500,joint_basin,0.4354835325829961,False,0.02548778469159768,Estimator-limited
time_discretization_000,time_discretization,mild,0.525,2400,boundary_v2_regime_sequence,0.40159433091418384,True,0.05068981377729642,Propagation lost
time_discretization_000,time_discretization,mild,0.525,2400,center_of_mass,0.4420417838329126,True,0.003684738640134161,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,2400,joint_basin,0.5158258705072144,True,0.03285335195910627,Entropy-only pseudo-risk
time_discretization_001,time_discretization,moderate,0.45,900,boundary_v2_regime_sequence,0.38635151041757443,True,0.034166951611748125,Propagation lost
time_discretization_001,time_discretization,moderate,0.45,900,center_of_mass,0.3404425413329707,True,0.004400880808153533,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,900,joint_basin,0.4464684381316572,False,0.02958528524701124,Estimator-limited
time_discretization_001,time_discretization,moderate,0.45,1500,boundary_v2_regime_sequence,0.4004565749940758,True,0.04397411655406058,Propagation lost
time_discretization_001,time_discretization,moderate,0.45,1500,center_of_mass,0.3652527445824821,True,0.003596990608301945,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,1500,joint_basin,0.4457180151750146,False,0.02519303783761058,Estimator-limited
time_discretization_001,time_discretization,moderate,0.45,2400,boundary_v2_regime_sequence,0.3855254352845297,True,0.041222514124344356,Propagation lost
time_discretization_001,time_discretization,moderate,0.45,2400,center_of_mass,0.4029155072657297,True,0.004574647387958999,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,2400,joint_basin,0.44474088374035803,False,0.030534717636987854,Estimator-limited
time_discretization_001,time_discretization,moderate,0.5,900,boundary_v2_regime_sequence,0.394135996680848,True,0.03737501934528126,Propagation lost
time_discretization_001,time_discretization,moderate,0.5,900,center_of_mass,0.3411636617855463,True,0.004093074219039067,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,900,joint_basin,0.4627969039183018,False,0.02176456340232371,Estimator-limited
time_discretization_001,time_discretization,moderate,0.5,1500,boundary_v2_regime_sequence,0.3993384688104704,True,0.034723370026115086,Propagation lost
time_discretization_001,time_discretization,moderate,0.5,1500,center_of_mass,0.3645494231978999,True,0.005111817272158967,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,1500,joint_basin,0.4452672094793565,False,0.023583295793878332,Estimator-limited
time_discretization_001,time_discretization,moderate,0.5,2400,boundary_v2_regime_sequence,0.3700010593659007,True,0.04481102964814018,Propagation lost
time_discretization_001,time_discretization,moderate,0.5,2400,center_of_mass,0.39925736361781256,True,0.003641295030218497,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,2400,joint_basin,0.4391031535296417,False,0.03045263237612872,Estimator-limited
time_discretization_001,time_discretization,moderate,0.525,900,boundary_v2_regime_sequence,0.38048841015280244,True,0.034813865386292775,Propagation lost
time_discretization_001,time_discretization,moderate,0.525,900,center_of_mass,0.3444189341861077,True,0.005410264051838365,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,900,joint_basin,0.462068218444913,False,0.027659123273544757,Estimator-limited
time_discretization_001,time_discretization,moderate,0.525,1500,boundary_v2_regime_sequence,0.3987222835438443,True,0.03929361835122189,Propagation lost
time_discretization_001,time_discretization,moderate,0.525,1500,center_of_mass,0.3633758209986117,True,0.004401419977756352,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,1500,joint_basin,0.43448901422259867,False,0.025256788769279094,Estimator-limited
time_discretization_001,time_discretization,moderate,0.525,2400,boundary_v2_regime_sequence,0.3729936604288384,True,0.04236414755614987,Propagation lost
time_discretization_001,time_discretization,moderate,0.525,2400,center_of_mass,0.40220764777871737,True,0.004060189378186876,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,2400,joint_basin,0.43920976676091916,True,0.026668626204670837,Entropy-only pseudo-risk
