variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_001,initial_location,moderate,0.45,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.07059141780487618,0.004499396412877517,0.0005030478118456419,0.06966432309691276,0.07156750265435641,0.0019031795574436516,True
initial_location_001,initial_location,moderate,0.45,1500,center_of_mass,Delta_robust_reachability_vs_product,0.07036772376360038,0.00391269466324606,0.0004374525621109419,0.06950409264387718,0.07114463995240877,0.0016405473085315952,True
initial_location_001,initial_location,moderate,0.45,1500,center_of_mass,component_B_preservation,0.7743290538520254,0.0057085180152991535,0.0006382317166495545,0.7732522235462596,0.7755085326895855,0.002256309143325974,True
initial_location_001,initial_location,moderate,0.45,1500,center_of_mass,lower_rank_erasure_score,0.1128354730739872,0.0028542590076495815,0.0003191158583247778,0.11223029994886194,0.11341843153216179,0.001188131583299848,True
initial_location_001,initial_location,moderate,0.45,1500,center_of_mass,singleton_fraction,0.3808611540818308,0.013942054202944773,0.001558769047188558,0.3776967738308924,0.3838157743286188,0.006119000497726401,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_viable_propagation_vs_shuffled,-0.049555339564700006,0.0686373807593687,0.007673892458774228,-0.06211535260155316,-0.03548545467771859,0.02662989792383457,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_viable_propagation_vs_product,-0.046688097165466354,0.055484348094275826,0.0062033387013030825,-0.05930423169154997,-0.034834494399950976,0.024469737291598993,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_depth_vs_shuffled,-0.0051387164187897405,0.001670041158565943,0.00018671627778879768,-0.005518506884393145,-0.004783171691905796,0.0007353351924873491,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_depth_vs_product,-0.005438547603352046,0.0016605443009922883,0.0001856544968334314,-0.005814929270956422,-0.005049486215164955,0.0007654430557914671,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_robust_reachability_vs_shuffled,0.3788062819880122,0.0031675472260785723,0.0003541425459726291,0.37814647023390147,0.3794575950921751,0.0013111248582736157,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,Delta_robust_reachability_vs_product,0.37878371191805926,0.003038238335473851,0.00033968537249826704,0.37808407453847015,0.37948561079125964,0.0014015362527894926,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,component_B_preservation,0.998466933072466,0.003215663935752429,0.00035952215765684735,0.9977680154293294,0.999140794622141,0.0013727791928116462,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,lower_rank_erasure_score,0.0007665334637669517,0.001607831967876198,0.00017976107882842183,0.0004160423049067461,0.0011248283212780834,0.0007087860163713373,True
initial_location_001,initial_location,moderate,0.45,1500,joint_basin,singleton_fraction,0.44353158281602817,0.019684440162428422,0.0022007873151108476,0.4389553905342625,0.44834792825454095,0.009392537720278427,True
