variant_id,perturbation_family,perturbation_strength,condition,alpha,T,kappa,seed,p_viable,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,certified_transport_density,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,certified_node_fraction,viable_fiber_fraction,macro_path_entropy,macro_node_entropy,breadth_index,Delta_viable_propagation_vs_product,Delta_viable_propagation_vs_shuffled,Delta_depth_vs_product,Delta_depth_vs_shuffled,Delta_robust_reachability_vs_product,Delta_robust_reachability_vs_shuffled,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,Delta_R,Delta_H_weighted_product,ci_low,ci_high,ci_width,estimator_stable,category,propagation_retained
reference_000,reference,reference,coupled,0.5,900,center_of_mass,39.5,0.9989399999999999,0.6441494179782616,0.652043367072056,0.8064207181035069,0.5129350725939522,0.2765047146042384,1.0,0.8249144506999464,0.0875427746500268,0.3547218209357855,0.7341418210362982,1.0,7.135243825475326,2.12599691212916,0.5543596924335413,0.06641057317797341,0.06690807620684164,0.04624357222100117,0.046241002035772416,0.03132275900355502,0.031274128889555275,0.00951184299409158,0.009432851374562734,0.12151274538372814,0.12293537043438629,0.06470510032890682,0.06896371727887365,0.004258616949966834,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.5,900,joint_basin,39.5,0.9989399999999999,0.9868810830064703,0.988838611856426,0.9946601324646615,0.602353936366311,0.5401341051610482,1.0,1.0,0.0,0.4497536510301566,0.6728814404549699,1.0,5.030048462348288,1.3928270219200107,0.3908004104705553,-0.04174406296287525,-0.0422043987754942,-0.008174930805304736,-0.00812135324823382,0.2944102090179806,0.29466193717597067,0.29908364072111127,0.29933169458362596,3.85275817861368,3.8455753040532423,-0.055424993228231745,-0.03019991308417551,0.025225080144056236,False,Estimator-limited,False
reference_000,reference,reference,coupled,0.5,1500,boundary_v2_regime_sequence,39.5,0.9989399999999999,0.9947710758690576,0.9949222664216787,0.9981788853055609,0.37523571993038063,0.5982994655959206,1.0,1.0,0.0,0.3974423643078366,0.5895220588235295,1.0,1.5433588869995687,0.5294719080174388,0.11990844652522,-0.27079121264984907,-0.27794831608212156,0.0009498065693485103,0.0009284024237800059,-0.17763838555555167,-0.17777467399721908,-0.1788573870138983,-0.17898808538069827,-2.30372642847375,-2.2993098645513355,-0.29825143901538165,-0.25831997697068654,0.03993146204469511,True,Propagation lost,False
reference_000,reference,reference,coupled,0.5,1500,center_of_mass,39.5,0.9989399999999999,0.6790547457031444,0.6842432495575944,0.8830016838376349,0.5122518346321725,0.29811414142108006,1.0,0.805242684179183,0.09737865791040852,0.38258340600444296,0.7538496582703467,1.0,7.840941596703146,2.0378740103119193,0.6091875827477881,0.08601143015278262,0.08620310617592314,0.09731907397767026,0.09823804557262017,0.07556227275351846,0.07586135903154695,0.02797954829472693,0.027574898434732042,0.35502827574859275,0.3604268208546655,0.08373766145109428,0.08827197238726647,0.004534310936172195,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.5,1500,joint_basin,39.5,0.9989399999999999,0.9878270238370698,0.9887645997570665,0.9953277843086124,0.6931772599902436,0.5409261968391962,1.0,0.9757400748063061,0.012129962596846948,0.43614647097765935,0.7020651897122485,1.0,6.470788303956633,1.5732698538762582,0.5027360449805498,-0.06676012753208183,-0.05471659156634945,-0.0065398747227174425,-0.006724849820991752,0.41080811842077725,0.4109880886772939,0.416441808122645,0.416638813976889,5.362634285791701,5.354501907425659,-0.06662195972200302,-0.041345881650863975,0.025276078071139046,False,Estimator-limited,False
reference_000,reference,reference,coupled,0.5,2400,boundary_v2_regime_sequence,39.5,0.9989399999999999,0.9958572156793275,0.9960042811459772,0.9988098368225214,0.4922891253069356,0.642114352213891,1.0,1.0,0.0,0.35446562322481434,0.6566024294333117,1.0,1.1744899670867004,0.4726164635315997,0.09124984852432179,-0.24426142496478898,-0.24508229435834594,-0.0006555253283789808,-0.0007370315171842945,-0.2468274390655088,-0.2466638009290245,-0.24763117652570182,-0.24743926388138088,-3.1847641548049217,-3.183522201290131,-0.26766091058056607,-0.22386375412596396,0.04379715645460211,True,Propagation lost,False
reference_000,reference,reference,coupled,0.5,2400,center_of_mass,39.5,0.9989399999999999,0.7366573768587102,0.7403269006057562,0.9343216812478741,0.5492970336050289,0.2969360147189685,1.0,0.7446458551877686,0.12767707240611567,0.4206346290006947,0.7436400916666738,1.0,8.522805039468587,1.992475841614756,0.6621637225586876,0.09249317620226524,0.0924261598675028,0.17769442286329917,0.17782716231946027,0.15015073914891552,0.15012607185129284,0.058121810033411436,0.05793419044903325,0.7457911990748354,0.748007505652688,0.09055425874546943,0.09413818095785167,0.00358392221238224,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.5,2400,joint_basin,39.5,0.9989399999999999,0.9898959128176061,0.990847004809791,0.996511844564864,0.7554380832554386,0.5013023349737192,1.0,0.949523861883859,0.025238069058070512,0.46479745242938997,0.7253666390798744,1.0,6.683912574002197,1.5383953645257271,0.5192943598455164,-0.1310511821464101,-0.13636793852291007,-0.002256867745945579,-0.002258141533613589,0.4373148247991171,0.43756972327947824,0.44195492073452575,0.44221193424292865,5.691787728024183,5.682526168059558,-0.15221850272426377,-0.12227676774410752,0.029941734980156245,True,Entropy-only pseudo-risk,False
reference_000,reference,reference,coupled,0.525,900,boundary_v2_regime_sequence,39.5,0.9988983333333333,0.9940451355236926,0.9943226694516332,0.9973476268804392,0.37806277118239345,0.5749050642889972,1.0,1.0,0.0,0.42011631158839646,0.5749028822055138,1.0,1.913642859886964,0.6283793591772417,0.1486776740547064,-0.25793256352558513,-0.25784538861858786,-0.00013957033305112,-0.00042884551536592763,-0.10514490651833128,-0.10519583355324938,-0.10573905925786187,-0.10571626387816663,-1.3606849305708433,-1.3591131043866882,-0.2726228400429401,-0.2411534105585407,0.031469429484399375,True,Propagation lost,False
reference_000,reference,reference,coupled,0.525,900,center_of_mass,39.5,0.9988983333333333,0.6447136212787207,0.6521951144542342,0.8085905534882307,0.5131560368519668,0.28316132173686,1.0,0.8372194908749073,0.08139025456254637,0.35121450230628193,0.7333630140585476,1.0,7.140733166746912,2.1284512004939944,0.5547887703923279,0.07326553675761938,0.07232389537449879,0.046616459084452555,0.046843132468750714,0.03183793211154973,0.03183306323959967,0.00999109254108288,0.009776397205305654,0.12582890795362545,0.1292342870312675,0.07029710432002703,0.0744639991759443,0.004166894855917272,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.525,900,joint_basin,39.5,0.9988983333333333,0.9864850452447422,0.9882550874327002,0.994301732371946,0.611141330479062,0.5361017670890507,1.0,1.0,0.0,0.4534508422767397,0.672635334436805,1.0,5.264552812705539,1.458652909006593,0.4090217041729988,-0.04258426470589893,-0.049781551911993405,-0.008510664420651404,-0.008731384710659484,0.31234007391156277,0.3125970624849293,0.31740952981872594,0.31768807148133765,4.088989328215138,4.081035096657276,-0.0629418094067355,-0.03739834439153015,0.025543465015205345,False,Estimator-limited,False
reference_000,reference,reference,coupled,0.525,1500,boundary_v2_regime_sequence,39.5,0.9988983333333333,0.9947442723003487,0.994875295474327,0.9981924577645971,0.37938254133006755,0.559908277329827,1.0,1.0,0.0,0.4361071998662859,0.5943321078431373,1.0,1.498896944628632,0.5212062564439144,0.11645459882063551,-0.3092065461889083,-0.31297731645782456,0.0011485857729242044,0.0010494778335971011,-0.18188777992741587,-0.18200973701750525,-0.18319477478708723,-0.18328761965118856,-2.359112706237726,-2.3548889262523085,-0.33607021069259685,-0.29248451295618366,0.04358569773641319,True,Propagation lost,False
reference_000,reference,reference,coupled,0.525,1500,center_of_mass,39.5,0.9988983333333333,0.6812187486124531,0.6859185949403803,0.885291169653293,0.5135399353048532,0.304718584896091,1.0,0.8199710342039502,0.09001448289802484,0.3837625528583062,0.7522947010505988,1.0,7.849014126375593,2.04478681751658,0.6098176106058057,0.09281293594524298,0.09229608321256674,0.10049926830890221,0.09953933960543593,0.07772014124558929,0.07725221372117819,0.02829923592236394,0.02845445657078738,0.3662358068612175,0.3646728064634974,0.09057722316874237,0.09402089983721729,0.003443676668474921,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.525,1500,joint_basin,39.5,0.9988983333333333,0.9896235706747106,0.9905293261826383,0.995942184776393,0.7205566566093357,0.5460973469936562,1.0,0.9704360577312265,0.01478197113438667,0.42905147630414675,0.7230726381461676,1.0,6.632055731159173,1.6276363423203795,0.5152678499923462,-0.05131296817633313,-0.04059934787701336,-0.004724681689015631,-0.004960482419948953,0.42424867728611065,0.4246574884767298,0.42910836605546726,0.42953983050391986,5.528642618667861,5.517128385487043,-0.055838954558506675,-0.026106976992283062,0.029731977566223613,False,Estimator-limited,False
reference_000,reference,reference,coupled,0.525,2400,boundary_v2_regime_sequence,39.5,0.9988983333333333,0.9926503487067853,0.992808540920705,0.9977358603300832,0.3822877027307805,0.648824404920598,1.0,1.0,0.0,0.3449071581690583,0.5949522934173669,1.0,1.1580806065712328,0.4711729468155502,0.08997537257589826,-0.24071824980008727,-0.24052318717147292,-0.0037119612967896343,-0.00367066235579383,-0.2489312011400735,-0.24890294042089334,-0.24950483729007733,-0.24949054415978544,-3.211216416083874,-3.207374141474066,-0.26271425748693256,-0.21641235976225934,0.04630189772467322,True,Propagation lost,False
reference_000,reference,reference,coupled,0.525,2400,center_of_mass,39.5,0.9988983333333333,0.7395930962365977,0.7428639243297025,0.936020643489244,0.5499904049312179,0.3042882361689814,1.0,0.7579437114660863,0.12102814426695682,0.42007269722155216,0.7396079781523885,1.0,8.527941650390705,2.0042201629454475,0.66256589005007,0.0996542155308005,0.09972255897350127,0.18108855293756476,0.18029667148557804,0.15239130228466158,0.15210949947804175,0.058026750934330074,0.05837883708387703,0.7513948121531291,0.7469098388112272,0.0976771779726097,0.10187617342308758,0.004198995450477874,True,Robust propagation retained,True
reference_000,reference,reference,coupled,0.525,2400,joint_basin,39.5,0.9988983333333333,0.9886925165122668,0.9898317780636537,0.9960128220314199,0.754700300378915,0.5032715933166132,1.0,0.9638676869140111,0.01806615654299441,0.46977490437379965,0.725514705882353,1.0,6.706066079067493,1.5685999022004173,0.5210179571523076,-0.14046186826160945,-0.1464501579408426,-0.0033829812191858988,-0.0036691742869733313,0.4385710099467714,0.43889464383439053,0.44385090138560324,0.44419928098071104,5.717325871507207,5.706659135588786,-0.16473615652349788,-0.12901307779174306,0.035723078731754815,True,Entropy-only pseudo-risk,False
