variant_id,perturbation_family,perturbation_strength,condition,alpha,T,kappa,seed,p_viable,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,certified_transport_density,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,certified_node_fraction,viable_fiber_fraction,macro_path_entropy,macro_node_entropy,breadth_index,Delta_viable_propagation_vs_product,Delta_viable_propagation_vs_shuffled,Delta_depth_vs_product,Delta_depth_vs_shuffled,Delta_robust_reachability_vs_product,Delta_robust_reachability_vs_shuffled,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,Delta_R,Delta_H_weighted_product,ci_low,ci_high,ci_width,estimator_stable,category,propagation_retained
initial_location_000,initial_location,mild,coupled,0.5,900,joint_basin,39.5,0.9987450000000001,0.9873475440865744,0.9891833430766903,0.9948104612722609,0.6036034098176644,0.5395402723013143,1.0,1.0,0.0,0.4506950192757696,0.673434555640438,1.0,5.027939277695302,1.3892624363276007,0.39064507318376507,-0.033469607911903676,-0.040916038966711143,-0.007885388781934566,-0.007798248931640495,0.2961501340450285,0.2964155197667724,0.30066380687420874,0.3009226079156997,3.8731275492100217,3.864791526676608,-0.05509503441445012,-0.027120578969165587,0.027974455445284534,False,Estimator-limited,False
initial_location_000,initial_location,mild,coupled,0.5,1500,boundary_v2_regime_sequence,39.5,0.9987450000000001,0.9944813712666193,0.9946149460920607,0.998128765621663,0.37097498677942525,0.5818066124324992,1.0,1.0,0.0,0.4138494404496124,0.5883884803921569,1.0,1.547822313893252,0.5326903061349787,0.12025784430813828,-0.2871896527168756,-0.28938577510507324,0.0009587899355111285,0.0010058386977277456,-0.17640254898720475,-0.1774818645424192,-0.17766868545805714,-0.17876919834823812,-2.300934511385515,-2.2843911515600483,-0.31015651364686647,-0.2684550040374341,0.04170150960943236,True,Propagation lost,False
initial_location_000,initial_location,mild,coupled,0.5,1500,center_of_mass,39.5,0.9987450000000001,0.6746249558855737,0.6797906512079067,0.8814599001039021,0.5132793125088908,0.2945472348754295,1.0,0.8059405901820792,0.09702970490896035,0.3853969296865376,0.7525924721885732,1.0,7.837523795108801,2.0362856628892905,0.608935378755034,0.08233821315015502,0.08404967045032086,0.09789607414038326,0.09803556956661819,0.0759296403772779,0.07557248065447453,0.028292769633101233,0.027532858470236676,0.35433093885491207,0.3626980807788698,0.08244284071885898,0.085871953573268,0.0034291128544090277,True,Robust propagation retained,True
initial_location_000,initial_location,mild,coupled,0.5,1500,joint_basin,39.5,0.9987450000000001,0.988113275111207,0.988989873945193,0.9954386762449818,0.6933073772507871,0.545858495842516,1.0,0.9750825634907923,0.012458718254603785,0.4308755810432426,0.7017637509549275,1.0,6.478023385189092,1.573717598603918,0.5033091777433463,-0.04744335728556737,-0.04925277130317263,-0.006554059250356792,-0.006353379089918176,0.4133571327737017,0.4134727847818912,0.41888964938545437,0.41898890930862775,5.39274302522907,5.384559804728419,-0.06165053403202217,-0.03696169596840921,0.02468883806361296,False,Estimator-limited,False
initial_location_000,initial_location,mild,coupled,0.5,2400,boundary_v2_regime_sequence,39.5,0.9987450000000001,0.9955577162770759,0.9957106818170682,0.9987653928890652,0.4891190587184383,0.6637541813769928,1.0,1.0,0.0,0.33246688258636786,0.64546875,1.0,1.1737667830742855,0.4751112550471685,0.09119565239837052,-0.22292335565313748,-0.22793779427922733,-0.0005395187474848129,-0.0006477906122087651,-0.24593394526612788,-0.2470269692978061,-0.2468481337526322,-0.2479085810130494,-3.1908210694253225,-3.173741794655924,-0.2500642425478115,-0.20376636746535282,0.046297875082458695,True,Propagation lost,False
initial_location_000,initial_location,mild,coupled,0.5,2400,center_of_mass,39.5,0.9987450000000001,0.7329432179376144,0.7366780506087632,0.9334276027415825,0.5449189479469668,0.29535545753551257,1.0,0.745755806905585,0.12712209654720746,0.42108616105403635,0.7413692732812545,1.0,8.514376415025549,1.992311283140675,0.6615233519789054,0.0912019271634611,0.09268998314217536,0.17778846102510648,0.17873251280578428,0.14982606694068307,0.15000143369671465,0.05802859087319445,0.057317013950972884,0.7376773004267267,0.7449040945279517,0.09092144955820526,0.09454976053536192,0.003628310977156657,True,Robust propagation retained,True
initial_location_000,initial_location,mild,coupled,0.5,2400,joint_basin,39.5,0.9987450000000001,0.9901726657402202,0.9910797564005888,0.9966049129843775,0.7565586898968781,0.5031543722210948,1.0,0.9474843171353114,0.026257841432344258,0.46185112005712947,0.7257037815126051,1.0,6.7016618313518705,1.5423224584260329,0.5206847488566564,-0.13206830181561768,-0.11963025409818251,-0.002116920803893363,-0.0020412127766246124,0.4404789454427509,0.4405768898709792,0.4450124235988286,0.44510536265940903,5.728884767352086,5.720375265138872,-0.1335266769985283,-0.1062665570335235,0.027260119965004798,True,Entropy-only pseudo-risk,False
initial_location_000,initial_location,mild,coupled,0.525,900,boundary_v2_regime_sequence,39.5,0.9988333333333334,0.9939713274716875,0.9942414790183273,0.9973277355649414,0.3798369539690881,0.5957989441369418,1.0,1.0,0.0,0.39899329063663724,0.5727046783625731,1.0,1.9199006905942144,0.6322407973083283,0.14916494836953742,-0.23814374645673575,-0.23373430638004045,-0.00013322777108792927,-0.0002265133124237373,-0.10296135439784837,-0.10313189911349879,-0.10355196638155711,-0.10369979398228618,-1.3346920794373642,-1.3311227325122001,-0.2518827290599027,-0.21601420180751316,0.035868527252389565,True,Propagation lost,False
initial_location_000,initial_location,mild,coupled,0.525,900,center_of_mass,39.5,0.9988333333333334,0.6400082326141321,0.6474717580334751,0.8056865823167764,0.5123719518901735,0.2795399920545171,1.0,0.8376118468610416,0.08119407656947915,0.3527629952595934,0.7364172144075435,1.0,7.140993878663513,2.12790291543135,0.554813075466991,0.07257040001725582,0.07268806851011783,0.04758452955164716,0.046383950315598166,0.03270905069941077,0.03168312601232437,0.010648681816071925,0.010020991497156517,0.12903792973233053,0.13719785846705435,0.0705407823581803,0.07480925310321429,0.004268470745033989,True,Robust propagation retained,True
initial_location_000,initial_location,mild,coupled,0.525,900,joint_basin,39.5,0.9988333333333334,0.9866159954215886,0.9884164217793698,0.9944357217021593,0.6124148559139477,0.5436032019188278,1.0,1.0,0.0,0.4459455613939496,0.6707776822850352,1.0,5.269392001433585,1.4579681445391737,0.4094006629775701,-0.04411229153407692,-0.0447289984560304,-0.008528151950028096,-0.008598067467617265,0.3146755302141503,0.31433155667054047,0.3197194719145066,0.319380144478017,4.110748004011288,4.110354397775445,-0.0578902750585692,-0.030936047441975933,0.02695422761659327,False,Estimator-limited,False
initial_location_000,initial_location,mild,coupled,0.525,1500,boundary_v2_regime_sequence,39.5,0.9988333333333334,0.9946437419571742,0.9947905844545508,0.9981642563477175,0.38113065924105965,0.5811003063421263,1.0,1.0,0.0,0.41470811072237906,0.5908343545751634,1.0,1.5029426601196156,0.5246568553368322,0.11676977339669097,-0.28762272298550984,-0.28691438722171725,0.001243413034303309,0.0012685870284773193,-0.17970918405987352,-0.1800732067849276,-0.18104924256783866,-0.1814232402638587,-2.335065250065414,-2.3274011241541945,-0.30732091566064607,-0.2659819253621212,0.04133899029852489,True,Propagation lost,False
initial_location_000,initial_location,mild,coupled,0.525,1500,center_of_mass,39.5,0.9988333333333334,0.6767226470879367,0.6813832924373757,0.88353464097245,0.5117666839255384,0.301636956351058,1.0,0.8209204283576208,0.08953978582118953,0.38547362726263495,0.7545966337627983,1.0,7.8474978080308855,2.045092479806582,0.6097042550750131,0.09180297637412566,0.090776231327278,0.10099566034966401,0.09970221524058154,0.07825388525767796,0.07716380789532429,0.0289658150173846,0.02837844575158599,0.36532042691035116,0.3727026596653005,0.08881344446314929,0.09252835889652943,0.003714914433380137,True,Robust propagation retained,True
initial_location_000,initial_location,mild,coupled,0.525,1500,joint_basin,39.5,0.9988333333333334,0.9896579060213921,0.9905510957695739,0.996018414831019,0.7169451682282595,0.5444977801871116,1.0,0.9711578905829523,0.014421054708523779,0.431212208970258,0.7194568585009762,1.0,6.633522289453792,1.629411970309274,0.5153855288252724,-0.05735979571583161,-0.054289786141939134,-0.00488720731431469,-0.004813580526332184,0.4262169136982336,0.4258557291211452,0.4310872416701338,0.4307178080622589,5.543773632566065,5.542092706498923,-0.06761373933394577,-0.0419511665827044,0.02566257275124137,False,Estimator-limited,False
initial_location_000,initial_location,mild,coupled,0.525,2400,boundary_v2_regime_sequence,39.5,0.9988333333333334,0.9927948971030928,0.9929584252532113,0.9978068864869615,0.39316484000680224,0.6451848839366275,1.0,1.0,0.0,0.34862448229659915,0.5976667542016807,1.0,1.1602842356099028,0.47395984769034205,0.09014723845588749,-0.2373971639913569,-0.24224838303699936,-0.003181880177560159,-0.0032101632960316318,-0.24723457973412225,-0.24698949027088932,-0.24794528111113892,-0.24768960793823744,-3.1879747201528303,-3.1873926614454122,-0.26675379945254063,-0.21947583040802504,0.04727796904451559,True,Propagation lost,False
initial_location_000,initial_location,mild,coupled,0.525,2400,center_of_mass,39.5,0.9988333333333334,0.736506054370023,0.7398034533965288,0.935107954513648,0.549142725605846,0.30288323691131486,1.0,0.7585565730382395,0.12072171348088019,0.42026831873998177,0.7393995026735878,1.0,8.53014719519173,2.006601853627453,0.662742084321801,0.10052014132101461,0.0996288862136904,0.18269196538996924,0.1809139708520877,0.1539062113202762,0.15249662645142414,0.05927721602269309,0.058671326127571866,0.7552221531867094,0.7623974723134479,0.09773011253435311,0.10162070387830469,0.0038905913439515744,True,Robust propagation retained,True
initial_location_000,initial_location,mild,coupled,0.525,2400,joint_basin,39.5,0.9988333333333334,0.9889153869426937,0.9900104030605712,0.9961435558586722,0.7554433453276049,0.5008464449501905,1.0,0.9643053069310774,0.01784734653446121,0.47275646715727265,0.7238015130294542,1.0,6.710154976309527,1.57078512533579,0.5213394272459865,-0.12675799920475206,-0.12792891943180706,-0.003345288052648332,-0.0032365360871744464,0.4406418496413537,0.44040196581529706,0.44583635263059374,0.4455862952270232,5.735144883954488,5.731702274263173,-0.14225423957006217,-0.11229911736293738,0.02995512220712479,True,Entropy-only pseudo-risk,False
initial_location_001,initial_location,moderate,coupled,0.45,900,boundary_v2_regime_sequence,39.5,0.998875,0.9944153158600605,0.9946113428745802,0.9975769816822035,0.40739185421181634,0.5879923228831028,1.0,1.0,0.0,0.4072770102634428,0.5980237050960735,1.0,2.046901153111152,0.6664292406310321,0.15903138490551874,-0.23913774997328274,-0.24102822697138848,0.00019106006853408797,0.0001755570921524452,-0.09427082576727241,-0.09430224990907726,-0.0948490340738026,-0.09487668156971416,-1.2211371850727994,-1.2188640391599734,-0.2551569984909927,-0.22584131156768336,0.029315686923309353,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.45,900,center_of_mass,39.5,0.998875,0.6366264287869785,0.6456537303733858,0.800365776940071,0.5096387457882073,0.2637347118098714,1.0,0.7991985396301514,0.10040073018492428,0.35239521055520895,0.7294894730214364,1.0,7.128041709773538,2.1168683302833644,0.5538041778249323,0.05623291252005963,0.05416479557629539,0.041539249323476635,0.04105746757316897,0.028357729291415612,0.02803010154530078,0.008995521424590036,0.008886132114041101,0.11442763119671451,0.11687339874017866,0.05237001434948032,0.05614953630617682,0.0037795219566965008,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.45,900,joint_basin,39.5,0.998875,0.9857423245968622,0.9884617300391134,0.9943425495995024,0.5402310565417892,0.5378556162886202,1.0,1.0,0.0,0.4512645169829347,0.6430712389122315,1.0,4.490761269043633,1.2486818760187377,0.34890401896665124,-0.05072052701211538,-0.04001820137956147,-0.009346306358743117,-0.009201638491607045,0.25333552876831505,0.2529712555332738,0.25786295274317317,0.2574835907228821,3.314093309168167,3.31543741310832,-0.055600583531295655,-0.025072940935244762,0.030527642596050893,False,Estimator-limited,False
initial_location_001,initial_location,moderate,coupled,0.45,1500,boundary_v2_regime_sequence,39.5,0.998875,0.9931973300559683,0.9933945404227273,0.9976643252064019,0.379198701131658,0.6260550993699266,1.0,1.0,0.0,0.36818886119180994,0.5866891339869281,1.0,1.633937254535408,0.5486133323973715,0.12694668189954197,-0.2434052538305731,-0.24471870180204813,-0.00035107007900681,-0.00041663422901649927,-0.1712551710828385,-0.17118787118744938,-0.17232235880802096,-0.17223487894281006,-2.2168141763407965,-2.2148036391694967,-0.26508145619281476,-0.22685017005731006,0.038231286135504694,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.45,1500,center_of_mass,39.5,0.998875,0.6698772378951573,0.6761952937518761,0.8771109063786298,0.5098062308709703,0.2816809634685377,1.0,0.7743290538520254,0.11283547307398722,0.3808611540818308,0.7487970347589125,1.0,7.823034744722794,2.0201396521091977,0.6078007836065973,0.0706379549534367,0.07043967621669112,0.0905449865524438,0.0914071224429841,0.07035903781116448,0.07058599216270883,0.026454118508714153,0.025980030969951606,0.3344476698914933,0.3414129193275022,0.06874890709168056,0.07234900106289568,0.003600093971215121,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.45,1500,joint_basin,39.5,0.998875,0.9891544689780497,0.9900329975120845,0.9960853301807158,0.6778431200362278,0.5474386087394012,1.0,0.998466933072466,0.0007665334637669516,0.44353158281602817,0.6946283740769035,1.0,6.039471531883821,1.4440900312621936,0.46922909602922164,-0.0466880971654664,-0.04955533956469993,-0.005438547603352051,-0.005138716418789713,0.37878369294126013,0.378805996921366,0.3834087022123011,0.38340525488883337,4.934836990333873,4.92951357384867,-0.06211535260155316,-0.03548545467771859,0.02662989792383457,False,Estimator-limited,False
initial_location_001,initial_location,moderate,coupled,0.45,2400,boundary_v2_regime_sequence,39.5,0.998875,0.9956584248750419,0.9957596552046318,0.9988047632498113,0.5048519532642144,0.6737739749674913,1.0,1.0,0.0,0.3225136046551488,0.6647818021439345,1.0,1.2266288556960088,0.47815215485021445,0.09530137112258892,-0.2158287970657894,-0.21829704086585477,-0.0005800211996022098,-0.0005653269003363937,-0.24311432095389948,-0.2433327903591281,-0.2439767759375207,-0.24420107781695055,-3.1430907392740384,-3.135943845421738,-0.2432877656997072,-0.19364317373463855,0.04964459196506865,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.45,2400,center_of_mass,39.5,0.998875,0.7258470064318489,0.7304818953046869,0.9301685207726532,0.5445042673049827,0.2794693828686557,1.0,0.7167260406802367,0.14163697965988165,0.42248639853937986,0.7602490360274545,1.0,8.49220546937061,1.96479628332009,0.6597911464371757,0.0751790100990784,0.07659044813873025,0.1685414305951487,0.16971646487520564,0.14210990754418518,0.1428051422522752,0.05545927614890189,0.05543252711262703,0.7135346154591486,0.7143717713441546,0.07470791043141337,0.07846865009284638,0.0037607396614330185,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.45,2400,joint_basin,39.5,0.998875,0.9907011363450877,0.991330589659581,0.9970958792476742,0.7440880486621396,0.4949645830469337,1.0,0.9243086823355391,0.037845658832230386,0.45786771121339037,0.7214211442152619,1.0,6.58513133096406,1.46637759857462,0.5116234250852266,-0.15804451388780172,-0.13153570349056698,-0.0016473286167023593,-0.0014378138081653224,0.4306271075935503,0.43049239706845044,0.4347967823170684,0.4346447805793817,5.594342900864648,5.590168073467462,-0.1462096621945975,-0.1171826893378548,0.02902697285674269,True,Entropy-only pseudo-risk,False
initial_location_001,initial_location,moderate,coupled,0.5,900,boundary_v2_regime_sequence,39.5,0.9988033333333334,0.9930299322753458,0.9934227112883616,0.9970089124091789,0.373022635189386,0.5826610118330423,1.0,1.0,0.0,0.4115054254497559,0.5670175438596491,1.0,1.9533633110173387,0.6404093766834921,0.15176531259565498,-0.2498000602958529,-0.25199735548899616,-0.0011270310319272392,-0.0012170419349958328,-0.10135973558699285,-0.10152223790818571,-0.10178341560220214,-0.10192390400681292,-1.311885596983483,-1.308898485704694,-0.2695177526680157,-0.23414768563829788,0.03537006702971782,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.5,900,center_of_mass,39.5,0.9988033333333334,0.6406497965924377,0.6486712249113247,0.8050804666758659,0.5098395192308525,0.27582064028169484,1.0,0.8259528929514687,0.0870235535242656,0.3525581621530417,0.7312086230661808,1.0,7.131876976116024,2.1237932459468305,0.5541066191949463,0.06774468169318176,0.06615094879491396,0.04619691412852711,0.045237187881760677,0.03152476870204923,0.030580610543514186,0.00997009682665917,0.00926145201460582,0.11914205607327322,0.12727531188327657,0.06404774927841668,0.06844883067607105,0.004401081397654369,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.5,900,joint_basin,39.5,0.9988033333333334,0.9868475537357895,0.9887987966554318,0.9945907428528804,0.5988036026519864,0.5368859252320446,1.0,1.0,0.0,0.4530016960297534,0.6744213670316611,1.0,5.039863819606716,1.3928082697384212,0.3915689802134358,-0.04325554216342442,-0.049253633704283706,-0.008172007620815047,-0.008340393191458073,0.29605665271086556,0.29563204583046926,0.3007544464686098,0.30034315227581654,3.86569068922147,3.8662130196848827,-0.06115156375242637,-0.036785820942079335,0.024365742810347035,False,Estimator-limited,False
initial_location_001,initial_location,moderate,coupled,0.5,1500,boundary_v2_regime_sequence,39.5,0.9988033333333334,0.9944933681667394,0.9946465669346528,0.9981093973212337,0.36460340533335284,0.5786618439073938,1.0,1.0,0.0,0.4170322790370702,0.5775020424836602,1.0,1.5408165802048202,0.5298038583761314,0.11971276203130507,-0.2878035260043026,-0.29432067509166926,0.00115390423544659,0.0009722765017449175,-0.17764259894477016,-0.1781137082673274,-0.17897279073592895,-0.17939236888682666,-2.308983488109257,-2.301284394440764,-0.31632841918096916,-0.2719492231321348,0.044379196048834335,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.5,1500,center_of_mass,39.5,0.9988033333333334,0.6757267403406592,0.6809892308612876,0.8821427498224542,0.513480203013674,0.29641251388965795,1.0,0.8057936819703124,0.09710315901484372,0.38288685313706283,0.7552420945722486,1.0,7.841493759456293,2.0364828380897855,0.6092398283074375,0.0850406612300979,0.08593836545019068,0.09798027996692005,0.09759184492901807,0.0757604665588657,0.07548953787375168,0.027809737863060402,0.02773176148375389,0.3568684187947273,0.35655238479922247,0.08389218612723318,0.08798209434171064,0.004089908214477467,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.5,1500,joint_basin,39.5,0.9988033333333334,0.9879705109136288,0.988861660519877,0.9953382939890858,0.6933692377848716,0.5424235316278416,1.0,0.9747166704678938,0.012641664766053103,0.43407763281992795,0.7033702571937867,1.0,6.482550592326568,1.574356488446551,0.5036576137422281,-0.059784975122187056,-0.052829960570024204,-0.006433395217692484,-0.006463245337033907,0.4127989857231701,0.4122577776378867,0.4183805108181379,0.4178388331546452,5.377971936921753,5.378369231104305,-0.06528679806708283,-0.041062774226765845,0.024224023840316987,False,Estimator-limited,False
initial_location_001,initial_location,moderate,coupled,0.5,2400,boundary_v2_regime_sequence,39.5,0.9988033333333334,0.9955212414746762,0.9956530630823238,0.9987365293548327,0.485224312783456,0.6614369692361756,1.0,1.0,0.0,0.3347677775333541,0.6441388237987502,1.0,1.1715950600666858,0.47313224032052303,0.09102632749907515,-0.22761176510548287,-0.22657747639277925,-0.0004794252499115137,-0.0005961234483209399,-0.2468977377787528,-0.2468868945495662,-0.24784531346825156,-0.24779472812464254,-3.189390947797711,-3.1867441891612955,-0.2539043381832109,-0.2009002838249636,0.05300405435824729,True,Propagation lost,False
initial_location_001,initial_location,moderate,coupled,0.5,2400,center_of_mass,39.5,0.9988033333333334,0.7342050371829532,0.7379069420353912,0.9337250571631867,0.5470996162415935,0.2962878977021778,1.0,0.7449224957115554,0.12753875214422222,0.4198227788202189,0.7413129559533911,1.0,8.521428387888985,1.9924003933809664,0.6620669243696375,0.09443914748238863,0.09184084789866714,0.17845217584060213,0.17706861813864505,0.1502164673344628,0.14954683343529102,0.05770403781844069,0.05800295388567389,0.7464843967680981,0.7408219284779234,0.09004287891686043,0.0935708655581674,0.0035279866413069766,True,Robust propagation retained,True
initial_location_001,initial_location,moderate,coupled,0.5,2400,joint_basin,39.5,0.9988033333333334,0.9901498507351689,0.9910301934470137,0.9965756277246118,0.7569593696537956,0.5000742906186972,1.0,0.9475865371499234,0.02620673142503822,0.4651808808708481,0.7271364379084968,1.0,6.698963656339211,1.5415793845695058,0.5204717023024688,-0.13129043611467017,-0.13200959415076308,-0.00215847624974419,-0.002001395603822176,0.4394827457025314,0.4391796093579803,0.4440214392328828,0.4437038009671266,5.710879403730334,5.708011657265966,-0.1478246154119363,-0.11651433296708837,0.031310282444847945,True,Entropy-only pseudo-risk,False
