space,parent_rule_id,rule_id,control_type,ic_family,raw_persistence_score
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.10567534766435578
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.10562727308384666
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.10494423662050742
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.10405682173556491
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.10105540886223213
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.1050708653301714
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,random_uniform,0.1113382645167289
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,sparse_active_010,0.11186871909365126
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,sparse_active_025,0.10856485988935334
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,single_active_1,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,single_active_2,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,two_cell_active,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.12585154457865105
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.13290456623455507
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,random_uniform,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,sparse_active_010,0.00022192842224659222
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,sparse_active_025,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,single_active_1,0.005809678295303494
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,single_active_2,0.10078571958105417
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,two_cell_active,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,short_random_active_block,0.1126882854867565
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,periodic_background_perturbation,0.1553962442965593
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,random_uniform,0.1550834178006915
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,sparse_active_010,0.15524854831030446
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,sparse_active_025,0.15431116989754698
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,single_active_1,0.18555408855798752
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,single_active_2,0.1835021126835763
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,two_cell_active,0.18466538422941725
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,short_random_active_block,0.17881108513490715
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,periodic_background_perturbation,0.15057794906687663
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,random_uniform,0.0625681233475177
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,sparse_active_010,0.055631320378957703
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,sparse_active_025,0.07186059917396058
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,single_active_1,0.06860578482627158
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,single_active_2,0.06614957508910627
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,short_random_active_block,0.019879561984431228
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,periodic_background_perturbation,0.11377359858029018
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,random_uniform,0.17705259189594988
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,sparse_active_010,0.07697292520352961
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,sparse_active_025,0.13902310980046895
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,single_active_2,0.2526317249483044
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.19370271407610842
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.11177484628740182
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,random_uniform,0.10943567521054219
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,sparse_active_010,0.10802598367720881
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,sparse_active_025,0.11055918525548643
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,single_active_1,0.10337125886371556
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,single_active_2,0.11543581573209954
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,two_cell_active,0.09162475567815309
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,short_random_active_block,0.10367899396047746
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,periodic_background_perturbation,0.11349361462897746
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,random_uniform,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,sparse_active_010,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,sparse_active_025,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,short_random_active_block,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,random_uniform,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,sparse_active_010,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,sparse_active_025,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,short_random_active_block,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.001416756034823844
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.0007515526709423507
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.0006821822628442546
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.0002020318859697544
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,random_uniform,0.13930547791040124
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,sparse_active_010,0.18206947728086537
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,sparse_active_025,0.1447289550323081
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,single_active_1,0.03743146627640578
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,single_active_2,0.03746160559878674
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,two_cell_active,0.041023387122902086
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,short_random_active_block,0.10623192874997861
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,periodic_background_perturbation,0.14418738189932617
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,random_uniform,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,sparse_active_010,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,sparse_active_025,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,two_cell_active,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,short_random_active_block,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,periodic_background_perturbation,0.0009538604419008698
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,random_uniform,0.2066162959979543
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,sparse_active_010,0.2094428186842574
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,sparse_active_025,0.20471058688888513
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,single_active_1,0.2343473104543199
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,single_active_2,0.23087892618782768
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,two_cell_active,0.273582410197573
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,short_random_active_block,0.21943613324108094
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,periodic_background_perturbation,0.0819301248003232
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,random_uniform,1.6531235846527025e-06
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,sparse_active_010,8.634114903767418e-05
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,sparse_active_025,7.927199376350211e-06
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,short_random_active_block,0.0009985064101943025
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,random_uniform,0.18216552786303844
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,sparse_active_010,0.181057804312403
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,sparse_active_025,0.1826154607558311
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,single_active_1,0.2446546051510652
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,single_active_2,0.24942943941959125
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,two_cell_active,0.24689371491818968
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,short_random_active_block,0.23770839530801452
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,periodic_background_perturbation,0.13191109394404835
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,random_uniform,0.11049236672434279
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,sparse_active_010,0.1104883462049027
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,sparse_active_025,0.11219093297330854
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,single_active_1,0.10441719295330902
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,two_cell_active,0.0898073635485836
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,short_random_active_block,0.1091874549077674
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,periodic_background_perturbation,0.11136633738613012
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,random_uniform,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,sparse_active_010,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,sparse_active_025,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,random_uniform,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,sparse_active_010,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,sparse_active_025,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,single_active_1,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,single_active_2,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,two_cell_active,0.02526668176188497
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.004778339409691364
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,random_uniform,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,sparse_active_010,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,sparse_active_025,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,short_random_active_block,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.09232326095611298
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.12797595206982249
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.09428973176010387
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.17402004380753583
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.09349451350658684
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,random_uniform,0.11526581202404171
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,sparse_active_010,0.201781362324079
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,sparse_active_025,0.14172109407268507
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,single_active_1,0.022849302820712427
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,two_cell_active,0.037459840451270605
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,short_random_active_block,0.08824854164690522
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,periodic_background_perturbation,0.15752225431184633
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,random_uniform,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,sparse_active_010,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,sparse_active_025,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,two_cell_active,0.0035831549572427537
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,short_random_active_block,0.00579483535758344
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,random_uniform,0.1909700993038331
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,sparse_active_010,0.11683037719873042
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,sparse_active_025,0.17395390452595244
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,single_active_1,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,single_active_2,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,two_cell_active,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,short_random_active_block,0.04602650927280049
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,periodic_background_perturbation,0.1956620400710839
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,random_uniform,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,sparse_active_010,0.00029059725845241813
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,sparse_active_025,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,single_active_1,0.007006654031587803
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,single_active_2,0.003254109163653613
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,two_cell_active,0.0032541476953127924
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.005277047052242598
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.029435681465866986
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.0006531795091215358
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.010694286236737481
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.0
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.00030524485430269394
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.00011425848278975151
q3_radius1,q3g3_s2_00025,q3g3_s2_00025,raw,random_uniform,0.00011797413615265997
