I_cost_constrained,I_max,I_mean,I_unconstrained,N_eff_mean,adaptive_idx,bounded_cost_score,coarse_name,compression_gate,compression_ratio,cost_sustainment_ratio,estimator_warning,fake_short_horizon_lure_detected,fake_viability_rate,family,hidden_nonviability_rate,horizon_coherence_score,irreversibility_sensitivity,label_entropy,macro_viability_purity,mixed_viability_label_fraction,nondegeneracy_score,omega_profile_score,pair_id,raw_I_nonzero,recoverability_preservation_score,recoverability_purity,room_purity,scale_consistency_score,sector_purity,singleton_fraction,total_cases,truncated_cases,truncation_fraction,variant,viability_preservation_score,world_seed
,2.5148869952586033,1.5175308602950794,,4.56094965853914,,,checkerboard,0.0,0.003527336860670194,,1,0,1.0,B,0.0,0.7820421145391809,,0.6930709707288083,0.7550087108013938,1.0,0.0,0.8223940068957342,3,1,0.7747072915612241,0.7091898954703832,,,,0.0,5,2,0.4,lure,1.0,103
,2.8299998748409703,1.963012686524981,,7.120747362261105,,,region,0.3527336860670194,0.01763668430335097,,1,0,0.8,B,0.2,0.5780921142141645,,2.2412195809216087,0.8627551020408163,0.6,0.3527336860670194,0.6855591186568516,3,1,0.8607817303469477,0.838265306122449,,,,0.0,5,2,0.4,lure,1.0,103
,4.16187547344,2.5837054716011796,,13.246130494120322,,,viability_signature,1.0,0.05114638447971781,,1,0,0.6206896551724138,B,0.3793103448275862,0.47959400366614036,,3.0506757053836338,0.9080399938839141,0.27586206896551724,1.0,0.8269895071225148,3,1,0.8882214862054727,0.8741546837917074,,,,0.0,5,2,0.4,lure,1.0,103
,4.813414410933705,2.9902013113620933,,19.889686108366515,,,hash_k34_s1206,1.0,0.059964726631393295,,1,0,1.0,B,0.0,0.4339998084756551,,3.5234439856557835,0.7569895940832473,1.0,1.0,0.7607696158038467,3,1,0.7756867053837702,0.7108197252069042,,,,0.0,5,2,0.4,lure,1.0,103
,4.403409903097296,2.7625815413050683,,15.84068358866361,,,trap_mixing_adversarial,0.0,0.007054673721340388,,1,0,1.0,B,0.0,0.4636461818047841,,1.3185336278708624,0.7894444444444444,1.0,0.0,0.7354304649268555,3,1,0.7992050235744339,0.7487566137566137,,,,0.0,5,2,0.4,lure,1.0,103
,1.0761302839653792,0.8324408969051103,,2.2989233322126266,,,behavioral_quotient_k5,0.0,0.008818342151675485,,1,0,0.6,B,0.4,0.6558450255408974,,1.4103215709110222,0.9265851485950278,0.4,0.0,0.8737126176039047,3,1,0.958932121262321,0.9571733203768187,,,,0.0,5,2,0.4,lure,1.0,103
,1.5897368013227369,1.1934300274466723,,3.298375344671284,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,1,0,0.75,B,0.25,0.5875744457875347,,1.8883521214447496,0.9191886107879322,0.375,0.2821869488536155,0.6826708311431691,3,1,0.9728643216080402,0.9721074380165289,,,,0.0,5,2,0.4,lure,1.0,103
,1.9515115320016805,1.4314225318151108,,4.184647754476154,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,1,0,0.6923076923076923,B,0.3076923076923077,0.5290237160804969,,2.379185015829206,0.9094904685322305,0.46153846153846156,0.4585537918871252,0.7381207692166523,3,1,0.9930555555555555,0.9930069930069929,,,,0.0,5,2,0.4,lure,1.0,103
,2.175504721208778,1.6368199866501456,,5.138802042544052,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,1,0,0.7142857142857143,B,0.2857142857142857,0.5229036604769112,,2.862988313162584,0.9114664202899496,0.38095238095238093,0.7407407407407407,0.8120181140675612,3,1,1.0,1.0,,,,0.0,5,2,0.4,lure,1.0,103
,0.0,0.0,,1.0,6,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.7548500881834215,1.0,0.0,0.8744463553804954,3,0,0.7745901639344261,0.708994708994709,,,,0.0,5,2,0.4,lure,1.0,103
,4.781049139187765,2.652304044064088,,14.186687772169465,,,identity,0.0,1.0,,1,0,0.7548500881834215,B,0.24514991181657847,0.3279524832207576,,6.340359303727763,1.0,0.0,0.0,0.7567505249953868,5,1,1.0,1.0,,,,1.0,5,2,0.4,lure,1.0,105
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.7548500881834215,1.0,0.0,0.8744463553804954,5,0,0.7745901639344261,0.708994708994709,,,,0.0,5,2,0.4,lure,1.0,105
,2.2289513012433244,1.549778842579569,,4.710428321210657,,,random_k,0.4585537918871252,0.02292768959435626,,1,0,1.0,B,0.0,0.4412490816446309,,2.560914164659947,0.7555753633155249,1.0,0.4585537918871252,0.6526590782438834,5,1,0.7746045150268627,0.709018627440713,,,,0.0,5,2,0.4,lure,1.0,105
,2.4912181601700647,1.2846485143458781,,3.613397676541867,,,checkerboard,0.0,0.003527336860670194,,1,0,1.0,B,0.0,0.5482780289321362,,0.6930709707288083,0.7550087108013938,1.0,0.0,0.7525279105949634,5,1,0.7747072915612241,0.7091898954703832,,,,0.0,5,2,0.4,lure,1.0,105
,2.8522324174878935,1.7553315295759866,,5.785365443804281,,,region,0.3527336860670194,0.01763668430335097,,1,0,0.8,B,0.2,0.4458566221700057,,2.2412195809216087,0.8627551020408163,0.6,0.3527336860670194,0.6508554518551145,5,1,0.8607817303469477,0.838265306122449,,,,0.0,5,2,0.4,lure,1.0,105
,4.135640749787448,2.278296516899023,,9.760040176869145,,,viability_signature,1.0,0.05114638447971781,,1,0,0.6206896551724138,B,0.3793103448275862,0.35970962725800976,,3.0506757053836338,0.9080399938839141,0.27586206896551724,1.0,0.7807565972455033,5,1,0.8882214862054727,0.8741546837917074,,,,0.0,5,2,0.4,lure,1.0,105
,4.781049139187765,2.652304044064088,,14.186687772169465,,,hash_k34_s1206,1.0,0.059964726631393295,,1,0,1.0,B,0.0,0.3279524832207576,,3.5234439856557835,0.7569895940832473,1.0,1.0,0.719312216526689,5,1,0.7756867053837702,0.7108197252069042,,,,0.0,5,2,0.4,lure,1.0,105
,4.384427964931369,2.446053802427172,,11.54270692457736,,,trap_mixing_adversarial,0.0,0.007054673721340388,,1,0,1.0,B,0.0,0.34836691691621446,,1.3185336278708624,0.7894444444444444,1.0,0.0,0.6847060585982702,5,1,0.7992050235744339,0.7487566137566137,,,,0.0,5,2,0.4,lure,1.0,105
,1.0761302839653792,0.7968945001055678,,2.2186402319760647,,,behavioral_quotient_k5,0.0,0.008818342151675485,,1,1,0.6,B,0.4,0.616178045698842,,1.4124768876464522,0.9265777488614184,0.4,0.0,0.860186916769254,5,1,0.9589219147243696,0.9571622207764042,,,,0.0,5,2,0.4,lure,1.0,105
,1.5680566290740015,1.0791363879065998,,2.9421375879870517,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,1,0,0.75,B,0.25,0.5423683686925427,,1.897852524140362,0.9220799267586441,0.375,0.2821869488536155,0.6720256013462728,5,1,0.9712460063897764,0.9703947368421053,,,,0.0,5,2,0.4,lure,1.0,105
,2.021729750120013,1.4266327336317606,,4.1646520621578675,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,1,0,0.6923076923076923,B,0.3076923076923077,0.46223628808634726,,2.421584548727016,0.9128434175173414,0.38461538461538464,0.4585537918871252,0.7199960649537887,5,1,1.0,1.0,,,,0.0,5,2,0.4,lure,1.0,105
,2.2645372193592817,1.5393100668395514,,4.6613731254155875,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,1,0,0.7142857142857143,B,0.23809523809523808,0.4303508736120543,,2.8383765981093942,0.9059804152757677,0.3333333333333333,0.7407407407407407,0.7771102732255663,5,1,0.9813084112149534,0.980952380952381,,,,0.0,5,2,0.4,lure,1.0,105
,0.0,0.0,,1.0,7,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.7548500881834215,1.0,0.0,0.8744463553804954,5,0,0.7745901639344261,0.708994708994709,,,,0.0,5,2,0.4,lure,1.0,105
,0.0,0.0,,1.0,,,identity,0.0,1.0,,1,0,0.8324514991181657,B,0.1675485008818342,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,7,0,1.0,1.0,,,,1.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,7,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,random_k,0.4585537918871252,0.02292768959435626,,1,0,1.0,B,0.0,1.0,,2.5590392482942503,0.8309850927848035,1.0,0.0,0.9135902052302397,7,0,0.838325170905996,0.8071454434330314,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,checkerboard,0.0,0.003527336860670194,,1,0,1.0,B,0.0,1.0,,0.6930709707288083,0.8326219512195122,1.0,0.0,0.9141895143763484,7,0,0.8388746803069054,0.8079268292682926,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,region,0.3527336860670194,0.01763668430335097,,1,0,0.8,B,0.2,1.0,,2.212135418118876,0.9074273345701916,0.6,0.0,0.9533558983371341,7,0,0.9103499527090932,0.9015213358070501,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,viability_signature,0.7407407407407407,0.037037037037037035,,1,0,0.6666666666666666,B,0.3333333333333333,1.0,,2.6068148133732536,0.9148412698412698,0.23809523809523808,0.0,0.9556433524731885,7,0,0.9116699176060222,0.9031117724867724,,,,0.047619047619047616,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,hash_k34_s1206,1.0,0.059964726631393295,,1,0,1.0,B,0.0,1.0,,3.5234439856557835,0.835307649891742,1.0,0.0,0.9151456969952172,7,0,0.8396813538479182,0.8090720421295453,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,trap_mixing_adversarial,0.0,0.007054673721340388,,1,0,1.0,B,0.0,1.0,,1.3443626516720724,0.8527257266542981,1.0,0.0,0.9233876237781299,7,0,0.8525636885374472,0.8270670995670996,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,behavioral_quotient_k5,0.0,0.008818342151675485,,1,0,0.6,B,0.4,1.0,,1.4341943439987248,0.9081725230414748,0.4,0.0,0.961523393319303,7,0,0.9411764705882353,0.9375,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,1,0,0.75,B,0.25,1.0,,1.8880468881121089,0.9509680134680134,0.25,0.0,0.9795676784345704,7,0,0.9682151589242053,0.9671717171717171,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,1,0,0.6923076923076923,B,0.3076923076923077,1.0,,2.375484428178286,0.9030238523202876,0.38461538461538464,0.0,0.9719578999766162,7,0,0.9883040935672514,0.9881656804733728,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,1,0,0.6666666666666666,B,0.3333333333333333,1.0,,2.8452951459315665,0.8972741707458936,0.3333333333333333,0.0,0.9703901546485776,7,0,0.9882352941176471,0.9880952380952381,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,0,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,7,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,107
,0.0,0.0,,1.0,,,identity,0.0,1.0,,1,0,0.8324514991181657,B,0.1675485008818342,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,8,0,1.0,1.0,,,,1.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,8,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,random_k,0.4585537918871252,0.02292768959435626,,1,0,1.0,B,0.0,1.0,,2.5598674488611963,0.8313304811408914,1.0,0.0,0.9136509879877317,8,0,0.838199907041712,0.8069671785942631,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,checkerboard,0.0,0.003527336860670194,,1,0,1.0,B,0.0,1.0,,0.6930709707288083,0.8326219512195122,1.0,0.0,0.9141895143763484,8,0,0.8388746803069054,0.8079268292682926,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,region,0.3527336860670194,0.01763668430335097,,1,0,0.8,B,0.2,1.0,,2.212135418118876,0.9074273345701916,0.6,0.0,0.9533558983371341,8,0,0.9103499527090932,0.9015213358070501,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,viability_signature,0.7407407407407407,0.037037037037037035,,1,0,0.6666666666666666,B,0.3333333333333333,1.0,,2.6068148133732536,0.9148412698412698,0.23809523809523808,0.0,0.9556433524731885,8,0,0.9116699176060222,0.9031117724867724,,,,0.047619047619047616,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,hash_k34_s1206,1.0,0.059964726631393295,,1,0,1.0,B,0.0,1.0,,3.5234439856557835,0.835307649891742,1.0,0.0,0.9151456969952172,8,0,0.8396813538479182,0.8090720421295453,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,trap_mixing_adversarial,0.0,0.007054673721340388,,1,0,1.0,B,0.0,1.0,,1.3443626516720724,0.8527257266542981,1.0,0.0,0.9233876237781299,8,0,0.8525636885374472,0.8270670995670996,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,behavioral_quotient_k5,0.0,0.008818342151675485,,1,0,0.6,B,0.4,1.0,,1.4319688986689711,0.9081977739726028,0.4,0.0,0.9615300768258013,8,0,0.9411764705882353,0.9375,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,1,0,0.75,B,0.25,1.0,,1.9199902915329465,0.9280737354750512,0.375,0.0,0.9815120156065921,8,0,1.0,1.0,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,1,0,0.7692307692307693,B,0.23076923076923078,1.0,,2.354349078880883,0.8976643010577263,0.38461538461538464,0.0,0.9710453180203574,8,0,0.9904761904761905,0.9903846153846154,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,1,0,0.7619047619047619,B,0.23809523809523808,1.0,,2.868337636942826,0.9124666524415898,0.38095238095238093,0.0,0.9735189153492695,8,0,0.984375,0.9841269841269842,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,0,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,8,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,108
,0.0,0.0,,1.0,,,identity,0.0,1.0,,1,0,0.8324514991181657,B,0.1675485008818342,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,9,0,1.0,1.0,,,,1.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,9,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,random_k,0.4585537918871252,0.02292768959435626,,1,0,1.0,B,0.0,1.0,,2.554390094491416,0.834339512358084,1.0,0.0,0.9149110992312777,9,0,0.8397940123208328,0.8092318052656436,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,checkerboard,0.0,0.003527336860670194,,1,0,1.0,B,0.0,1.0,,0.6930709707288083,0.8326219512195122,1.0,0.0,0.9141895143763484,9,0,0.8388746803069054,0.8079268292682926,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,region,0.3527336860670194,0.01763668430335097,,1,0,0.8,B,0.2,1.0,,2.212135418118876,0.9074273345701916,0.6,0.0,0.9533558983371341,9,0,0.9103499527090932,0.9015213358070501,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,viability_signature,0.7407407407407407,0.037037037037037035,,1,0,0.6666666666666666,B,0.3333333333333333,1.0,,2.6068148133732536,0.9148412698412698,0.23809523809523808,0.0,0.9556433524731885,9,0,0.9116699176060222,0.9031117724867724,,,,0.047619047619047616,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,hash_k34_s1206,1.0,0.059964726631393295,,1,0,1.0,B,0.0,1.0,,3.5234439856557835,0.835307649891742,1.0,0.0,0.9151456969952172,9,0,0.8396813538479182,0.8090720421295453,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,trap_mixing_adversarial,0.0,0.007054673721340388,,1,0,1.0,B,0.0,1.0,,1.3443626516720724,0.8527257266542981,1.0,0.0,0.9233876237781299,9,0,0.8525636885374472,0.8270670995670996,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,behavioral_quotient_k5,0.0,0.008818342151675485,,1,0,0.6,B,0.4,1.0,,1.4370740942817544,0.9064270309130122,0.4,0.0,0.9605832902304602,9,0,0.939306358381503,0.9353846153846155,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,1,0,0.75,B,0.25,1.0,,1.9134960488917994,0.9284188190087066,0.375,0.0,0.9802294054750235,9,0,0.9944134078212289,0.9943820224719101,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,1,0,0.7692307692307693,B,0.23076923076923078,1.0,,2.3844610153380006,0.9035518464763748,0.38461538461538464,0.0,0.9737173409633287,9,0,0.9948979591836735,0.9948717948717949,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,1,0,0.7142857142857143,B,0.19047619047619047,1.0,,2.7873913221414512,0.9243751417664461,0.2857142857142857,0.0,0.9805326613006041,9,0,1.0,1.0,,,,0.0,5,2,0.4,control,1.0,109
,0.0,0.0,,1.0,0,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,1,0,1.0,B,0.0,1.0,,0.0,0.8324514991181657,1.0,0.0,0.9141107697227363,9,0,0.838757396449704,0.8077601410934744,,,,0.0,5,2,0.4,control,1.0,109
,5.293170553092262,4.335760791430654,,76.38304835861925,,,identity,0.0,1.0,,0,0,0.8042328042328042,A,0.19576719576719576,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,11,1,1.0,1.0,,,,1.0,5,1,0.2,reversible,1.0,11
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,A,0.0,1.0,,0.0,0.8042328042328042,1.0,0.0,0.8990365641510185,11,0,0.8123209169054441,0.7689594356261023,,,,0.0,5,1,0.2,reversible,1.0,11
,1.9718373740112707,1.8438452029067585,,6.320796336973396,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,A,0.0,0.8542038503239393,,2.554260955163289,0.8032453506133229,1.0,0.4585537918871252,0.761171023609713,11,1,0.8121031620383369,0.7686293481605813,,,,0.0,5,1,0.2,reversible,1.0,11
,3.154364962278325,2.4189675009851745,,11.23425396850371,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,A,0.0,1.0,,0.6930709707288083,0.8043989547038328,1.0,0.0,0.8991203058640186,11,1,0.8124557678697806,0.769163763066202,,,,0.0,5,1,0.2,reversible,1.0,11
,2.2689175112938957,1.366372571893399,,3.9211013536046626,,,region,0.3527336860670194,0.01763668430335097,,0,0,0.8,A,0.2,1.0,,2.2162699113243334,0.8918367346938776,0.6,0.3527336860670194,0.7749083239947788,11,1,0.8882175226586102,0.8741496598639455,,,,0.0,5,1,0.2,reversible,1.0,11
,3.784839011804432,2.769064948584174,,15.943718840780196,,,viability_signature,0.7054673721340388,0.03527336860670194,,0,0,0.6,A,0.4,1.0,,2.6397097367398277,0.9128803245436105,0.3,0.7054673721340388,0.9027037424303408,11,1,0.9307551236513434,0.9256035507201835,,,,0.0,5,1,0.2,reversible,1.0,11
,5.293170553092262,4.335760791430654,,76.38304835861925,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,A,0.0,1.0,,3.5234439856557835,0.8067396902001255,1.0,1.0,0.9194023849407191,11,1,0.8143192584963954,0.771980412391995,,,,0.0,5,1,0.2,reversible,1.0,11
,3.9399483380637936,3.077113206290354,,21.695680952520153,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,A,0.0,1.0,,1.323316351131474,0.8299408924408924,1.0,0.0,0.9106151124415046,11,1,0.8284994999482705,0.792998667998668,,,,0.0,5,1,0.2,reversible,1.0,11
,1.0880705922635054,0.8103198850741371,,2.2486271739119412,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.6,A,0.4,1.0,,1.39852933654924,0.9208726097495287,0.4,0.0,0.969120353115701,11,1,0.9578804347826085,0.9560283687943262,,,,0.0,5,1,0.2,reversible,1.0,11
,1.2527322399461012,1.0209149602828627,,2.77573328817729,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.75,A,0.25,0.800818842415346,,1.8107187745509137,0.9416498146275699,0.25,0.2821869488536155,0.7279470443486358,11,1,0.9605905349294611,0.9589737108190091,,,,0.0,5,1,0.2,reversible,1.0,11
,2.0151605860323643,1.5389407045989278,,4.659651708126446,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.6923076923076923,A,0.3076923076923077,0.6046882817104591,,2.3327624447539153,0.8990497387912478,0.38461538461538464,0.4585537918871252,0.754715141734355,11,1,0.9822222222222223,0.9819004524886878,,,,0.0,5,1,0.2,reversible,1.0,11
,2.0151605860323643,1.5389407045989278,,4.659651708126446,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.7142857142857143,A,0.23809523809523808,0.6046882817104591,,2.7553500413667646,0.9183759109704488,0.3333333333333333,0.7407407407407407,0.837227824958869,11,1,1.0,1.0,,,,0.0,5,1,0.2,reversible,1.0,11
,0.0,0.0,,1.0,7,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,A,0.0,1.0,,0.0,0.8042328042328042,1.0,0.0,0.8990365641510185,11,0,0.8123209169054441,0.7689594356261023,,,,0.0,5,1,0.2,reversible,1.0,11
,5.417864548123446,4.4182192052502165,,82.94843961018823,,,identity,0.0,1.0,,0,0,0.783068783068783,A,0.21693121693121692,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,11,1,1.0,1.0,,,,1.0,5,1,0.2,irreversible,1.0,11
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,A,0.0,1.0,,0.0,0.783068783068783,1.0,0.0,0.8911536243864453,11,0,0.8053977272727273,0.7583774250440917,,,,0.0,5,1,0.2,irreversible,1.0,11
,1.9835803016658986,1.7183072307563427,,5.575083142881614,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,A,0.0,0.6816102962512743,,2.554260955163289,0.7829527212197858,1.0,0.4585537918871252,0.7227208604783066,11,1,0.8057326867517356,0.7588935928224014,,,,0.0,5,1,0.2,irreversible,1.0,11
,3.154364962278325,2.4189675009851745,,11.23425396850371,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,A,0.0,1.0,,0.6930709707288083,0.7831010452961673,1.0,0.0,0.8911991808510495,11,1,0.8055292425358735,0.7585801393728223,,,,0.0,5,1,0.2,irreversible,1.0,11
,2.2689175112938957,1.366372571893399,,3.9211013536046626,,,region,0.3527336860670194,0.01763668430335097,,0,0,0.8,A,0.2,1.0,,2.2221980945690585,0.8861224489795918,0.6,0.3527336860670194,0.7722217524274061,11,1,0.8785560602438441,0.8617687074829933,,,,0.0,5,1,0.2,irreversible,1.0,11
,3.9481833660904933,2.8797571602347176,,17.80994769091617,,,viability_signature,0.7054673721340388,0.03527336860670194,,0,0,0.6,A,0.4,1.0,,2.69949602891644,0.9225786004056795,0.3,0.7054673721340388,0.9025233107030117,11,1,0.9200508481397702,0.9131035507201835,,,,0.0,5,1,0.2,irreversible,1.0,11
,5.417864548123446,4.4182192052502165,,82.94843961018823,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,A,0.0,1.0,,3.5234439856557835,0.7863560826807503,1.0,1.0,0.9131129059138736,11,1,0.8072408947985752,0.7612124132418705,,,,0.0,5,1,0.2,irreversible,1.0,11
,3.9399483380637936,3.077113206290354,,21.695680952520153,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,A,0.0,1.0,,1.3081340497002458,0.8186486132914704,1.0,0.0,0.9073620335510145,11,1,0.8279896013864818,0.7922553636839351,,,,0.0,5,1,0.2,irreversible,1.0,11
,1.0880705922635054,0.8103198850741371,,2.2486271739119412,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.6,A,0.4,1.0,,1.405970783597383,0.9293684210526315,0.4,0.0,0.9705187361882307,11,1,0.9546139675096298,0.9524561403508771,,,,0.0,5,1,0.2,irreversible,1.0,11
,1.523566475620886,1.17348259616933,,3.2332330993811995,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.75,A,0.25,0.7873987964658635,,1.8896338573205909,0.9055874065394487,0.375,0.2821869488536155,0.723642523633896,11,1,0.9861849096705632,0.9859913793103449,,,,0.0,5,1,0.2,irreversible,1.0,11
,1.835883843007449,1.438429868368731,,4.214073968935282,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.7692307692307693,A,0.23076923076923078,0.6098980334612705,,2.2973497572138695,0.9111219662690251,0.3076923076923077,0.4585537918871252,0.7584355686377708,11,1,0.9848484848484849,0.9846153846153847,,,,0.0,5,1,0.2,irreversible,1.0,11
,2.110173704425691,1.6258373112561564,,5.082673035315116,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.7142857142857143,A,0.2857142857142857,0.6079594695996379,,2.786764830311843,0.9259064261675628,0.3333333333333333,0.7054673721340388,0.8313496755543168,11,1,1.0,1.0,,,,0.047619047619047616,5,1,0.2,irreversible,1.0,11
,0.0,0.0,,1.0,6,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,A,0.0,1.0,,0.0,0.783068783068783,1.0,0.0,0.8911536243864453,11,0,0.8053977272727273,0.7583774250440917,,,,0.0,5,1,0.2,irreversible,1.0,11
,5.29317055309226,4.335760791430653,,76.38304835861918,,,identity,0.0,1.0,,0,0,0.8042328042328042,A,0.19576719576719576,1.0,,6.340359303727763,1.0,0.0,0.0,1.0,14,1,1.0,1.0,,,,1.0,5,1,0.2,reversible,1.0,14
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,A,0.0,1.0,,0.0,0.8042328042328042,1.0,0.0,0.8990365641510185,14,0,0.8123209169054441,0.7689594356261023,,,,0.0,5,1,0.2,reversible,1.0,14
,1.9449711463548023,1.7679404684669549,,5.858774596327216,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,A,0.0,0.9537582769648252,,2.555598980799428,0.8044209318395337,1.0,0.4585537918871252,0.7785121234301176,14,1,0.8128584567133038,0.7697735174665211,,,,0.0,5,1,0.2,reversible,1.0,14
