condition,alpha,T,kappa,seed,p_viable,macro_node_count,macro_edge_count,reachable_node_count,certified_reachable_node_count,macro_path_entropy,macro_node_entropy,breadth_index,mean_fiber_mass,median_fiber_mass,fiber_mass_entropy,singleton_fraction,certified_node_fraction,viable_fiber_fraction,transport_survival_mean,transport_survival_median,certified_edge_fraction,certified_transport_density,max_certified_path_length,mean_certified_path_length,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,depth_index,collapse_segment_index,robust_reachability_index,viable_propagation_index,component_A_preservation,component_B_preservation,component_A_entropy,component_B_entropy,lower_rank_erasure_score,baseline,Delta_breadth_vs_product,Delta_depth_vs_product,Delta_robust_reachability_vs_product,Delta_viable_propagation_vs_product,Delta_breadth_vs_shuffled,Delta_depth_vs_shuffled,Delta_robust_reachability_vs_shuffled,Delta_viable_propagation_vs_shuffled,certified_transport_density_advantage,strict_certified_mass_advantage,Delta_R,Delta_H_weighted_product,category
coupled,0.45,2400,center_of_mass,79.5,0.9989000000000001,10.49375,140.98125,49.5,37.0875,8.531229286284363,1.9649211835539482,0.642115714310798,0.14151252350972293,0.06385383311101765,1.9649211835539482,0.40627123676566723,0.749777115215148,1.0,0.930928543612646,0.9749289299335537,0.5324369406464264,0.5324369406464264,6.0,4.424910166553508,0.7285850234216541,0.7332318907786177,0.7285850234216541,0.0,0.4678356823173493,0.2884242782795964,1.0,0.7162097403701455,10.231361396218563,6.110131819122647,0.1418951298149272,coupled_vs_product_shuffled,0.0542864932657533,0.16861588694932583,0.13867332777478047,0.07858727736872886,0.054408139130412425,0.16936321639223328,0.1391801891467196,0.07873150194405557,0.12370459941639073,0.07857895359480493,0.7228785639576412,0.7207072398820706,Viable propagation positive
coupled,0.45,2400,joint_basin,79.5,0.9989000000000001,5.0375,106.84375,34.7125,25.0625,6.599759160216472,1.4646254022239071,0.4967407468344171,0.20169934640522874,0.06297552025097333,1.4646254022239071,0.43945811153485304,0.7221667833800187,1.0,0.9970878305486741,0.9979048626244478,0.7377535654419093,0.7377535654419093,6.0,5.951574955386247,0.9907880046482157,0.9914383059177065,0.9907880046482157,0.0,0.4921644792951437,0.5126892627022791,1.0,0.9258208725903199,10.231361396218563,6.110131819122647,0.03708956370484002,coupled_vs_product_shuffled,0.4218327795411416,-0.0014857949581872365,0.4178351651673262,-0.12654913293200565,0.4220170780667885,-0.0013038585789401091,0.418031677975761,-0.1306657325665911,0.17663427890287264,0.08318316049462582,5.606971905675276,5.598388616903044,Local transport artifact
coupled,0.5,900,basin_transition_profile,79.5,0.9988725,23.66875,248.975,104.86875,47.84375,5.043757161557185,2.4883889349145187,0.3796270506904108,0.06679008764019892,0.003520221472432257,2.4883889349145187,0.4476296997179355,0.45648742843735296,1.0,0.9829981245244677,0.9849564920708918,0.3433368600438563,0.3433368600438563,6.0,5.861450626874172,0.9592753161519537,0.9711336014191627,0.9592753161519537,0.0,0.3641661994341314,0.5208641705383423,1.0,1.0,8.365383130642133,5.903403541502454,0.0,coupled_vs_product_shuffled,0.2906060127051987,-0.01987304326365913,0.2770028232330034,-0.07069660475102435,0.29097849012029225,-0.020250143845464308,0.27733372099046816,-0.06747154099824293,0.04120717932407453,0.046494129917703575,3.865962186779242,3.8566636303081077,Local transport artifact
coupled,0.5,900,boundary_v2_regime_sequence,79.5,0.9988725,4.00625,33.79375,19.925,11.40625,1.9561487425235675,0.6399286345390832,0.14723289521080826,0.35160087719298244,0.042139169196943355,0.6399286345390832,0.3957022260577151,0.572797619047619,1.0,0.9969795091181795,0.996468508834705,0.36790996715608293,0.36790996715608293,6.0,5.96405629003223,0.9931147314498021,0.9935346952542072,0.9931147314498021,0.0,0.14621900677990565,0.5983372745687092,1.0,1.0,8.365383130642133,5.903403541502454,0.0,coupled_vs_product_shuffled,-0.09920511178424984,-0.0012182423714555135,-0.09882251163345537,-0.26564423622752886,-0.09912562276967227,-0.0011232592443246592,-0.09872019233375925,-0.262688317852254,-0.2253019378258757,-0.09697271659499918,-1.3169991266856818,-1.3165591646494814,Overfragmented/inconclusive
coupled,0.5,900,center_of_mass,79.5,0.9988725,10.56875,132.6125,58.35,42.25,7.154603679920423,2.1254576220734434,0.5385035374328212,0.12007136839520009,0.06645018807213095,2.1254576220734434,0.33118396675128386,0.7246962768385502,1.0,0.806501139228117,0.8078679918936602,0.5009121609654408,0.5009121609654408,6.0,3.9475693946729797,0.6435249154908027,0.6514322817570573,0.6435249154908027,0.0,0.3465385006022971,0.28641311043827167,1.0,0.8251294132865779,8.365383130642133,5.903403541502454,0.08743529335671102,coupled_vs_product_shuffled,0.009201064386746616,0.04422900692530085,0.029332003681782903,0.06824666426331127,0.009121515762208765,0.045311327947508584,0.02985696634721824,0.06992949188834893,0.025011253257801125,0.01014347344300015,0.12117301162086846,0.12211321149143117,Viable propagation positive
coupled,0.5,900,joint_basin,79.5,0.9988725,5.00625,100.20625,34.55,23.1,5.043757161557185,1.3925425372161055,0.3796270506904108,0.20267400568181815,0.11958755665227076,1.3925425372161055,0.4476296997179355,0.668817849583015,1.0,0.9947081019717136,0.9948222918001945,0.5953624752632916,0.5953624752632916,6.0,5.942520196932869,0.9873100613350448,0.989089721360507,0.9873100613350448,0.0,0.37480917792462093,0.5424734527467278,1.0,1.0,8.365383130642133,5.903403541502454,0.0,coupled_vs_product_shuffled,0.2906060127051987,-0.0077275093014480545,0.2862301697415845,-0.06235861480862537,0.29097849012029225,-0.007671853534321538,0.2866057536821567,-0.05870564292697644,0.05360839266124229,0.09090063676362825,3.865962186779242,3.8566636303081077,Local transport artifact
coupled,0.5,1500,basin_transition_profile,79.5,0.9988725,23.68125,296.775,110.16875,62.9125,6.497506474508048,2.920306744324087,0.4890459898408534,0.06355946221691987,0.011048774571056946,2.920306744324087,0.4249510609389625,0.571257024065088,1.0,0.9822662348325144,0.9810180780744439,0.48312389033545244,0.48312389033545244,6.0,5.833492344006144,0.9510512784057885,0.9653172599862725,0.9510512784057885,0.0,0.46510799836599526,0.5241787706489954,1.0,0.9757556822960691,9.431314110032185,6.339923918571798,0.012122158851965372,coupled_vs_product_shuffled,0.4054013097642719,-0.03340871787852473,0.38276428500224247,-0.08234589241258594,0.40566161419332125,-0.03345406601359946,0.38301666515684735,-0.07770896976731445,0.13974012665089164,0.1026110407223968,5.389652070466184,5.380123968800932,Local transport artifact
coupled,0.5,1500,boundary_v2_regime_sequence,79.5,0.9988725,4.0,29.28125,17.83125,10.4,1.5447545188566782,0.5296689886870716,0.11626860159271635,0.3928027982026144,0.08267978563902198,0.5296689886870716,0.4060344125395171,0.5834507761437908,1.0,0.9981540718284126,0.998591232891662,0.35635287468654403,0.35635287468654403,6.0,5.970782692812195,0.9948341821532745,0.9949944490827033,0.9948341821532745,0.0,0.1156680440895819,0.5898025981663815,1.0,1.0,9.431314110032185,6.339923918571798,0.0,coupled_vs_product_shuffled,-0.17408976933270204,0.0011670095378304435,-0.17285160218021753,-0.3061261855133822,-0.1738608443832267,0.0012212477645812125,-0.17260844863999916,-0.3037004326342211,-0.2914088850430974,-0.1285674209051556,-2.309938836155531,-2.31036089463531,Overfragmented/inconclusive
coupled,0.5,1500,center_of_mass,79.5,0.9988725,10.56875,134.94375,53.01875,39.39375,7.870997336219821,2.0374925439802807,0.5924241360580401,0.13215323172850627,0.06025665615925686,2.0374925439802807,0.36653220348148186,0.7437161636674772,1.0,0.8831803568046805,0.9141544580830223,0.4967648441737163,0.4967648441737163,6.0,4.135232090377604,0.679031805098627,0.6842473793599205,0.679031805098627,0.0,0.40227263060833873,0.30599163974141363,1.0,0.8054852993918689,9.431314110032185,6.339923918571798,0.09725735030406554,coupled_vs_product_shuffled,0.027189800999936842,0.09675192595263249,0.07315043391164394,0.08673482317719394,0.027128927937594693,0.09778326270730509,0.073698824628733,0.08669193511558976,0.07744586722980057,0.05685272210649428,0.36041995073192634,0.36084403929339715,Viable propagation positive
coupled,0.5,1500,joint_basin,79.5,0.9988725,5.0125,105.50625,34.65625,24.23125,6.497506474508048,1.5738418443232747,0.4890459898408534,0.20202855763517524,0.13102706723060722,1.5738418443232747,0.4249510609389625,0.6993664056531703,1.0,0.9953076468091131,0.9958725492694589,0.6873075674708681,0.6873075674708681,6.0,5.938613492743089,0.9880096529822777,0.988900560173497,0.9880096529822777,0.0,0.483182064410624,0.5517756738849511,1.0,0.9757556822960691,9.431314110032185,6.339923918571798,0.012122158851965372,coupled_vs_product_shuffled,0.4054013097642719,-0.006476009366313429,0.3999989233259016,-0.06353467371535193,0.40566161419332125,-0.0064635655546072535,0.4002586197190151,-0.058778463030513595,0.08309123821455688,0.051846639902140335,5.389652070466184,5.380123968800932,Local transport artifact
coupled,0.5,2400,basin_transition_profile,79.5,0.9988725,23.6875,318.925,112.5,72.2875,6.718611891988085,2.9835411687031277,0.5056878802321243,0.06223396763669855,0.014207299877997048,2.9835411687031277,0.4414734711207723,0.6426788415693255,1.0,0.9836495872931804,0.9836713053455497,0.5903523966423572,0.5903523966423572,6.0,5.820596982251067,0.9500730582531576,0.9634939345900241,0.9500730582531576,0.0,0.4804425170975525,0.4951157830460186,1.0,0.9485451973930275,10.080670361803733,6.372826422939648,0.02572740130348623,coupled_vs_product_shuffled,0.43077991293884876,-0.03662256203127201,0.40653186569288713,-0.13865278009918908,0.4309642114644957,-0.03669230280008706,0.4067087553117995,-0.14299037682431764,0.2355465993835853,0.18408942134135897,5.725824637446889,5.716925848842679,Local transport artifact
coupled,0.5,2400,boundary_v2_regime_sequence,79.5,0.9988725,4.0,24.95,16.3875,10.4,1.1767331335189375,0.47301434430847145,0.0885688383146305,0.42818474264705875,0.12456420413252596,0.47301434430847145,0.3705611560620752,0.636047575280112,1.0,0.9988039659285812,0.9993499007779161,0.45976110119335384,0.45976110119335384,6.0,5.97758341056578,0.9960230112664616,0.9961757687769822,0.9960230112664616,0.0,0.08821690695040037,0.6261699484640206,1.0,1.0,10.080670361803733,6.372826422939648,0.0,coupled_vs_product_shuffled,-0.24041593844382605,-0.000309022569473294,-0.2395611312093205,-0.28285438251029216,-0.24015017676642605,-0.00020717661125535525,-0.2392627394872796,-0.28188940487451675,-0.2855979816045305,-0.15462182186471085,-3.190665640723668,-3.1905820827407156,Overfragmented/inconclusive
coupled,0.5,2400,center_of_mass,79.5,0.9988725,10.56875,141.8625,49.85625,36.39375,8.558898880202936,1.9926013772461963,0.6442002326518926,0.14048318662494177,0.059029299880291944,1.9926013772461963,0.406191716728619,0.7303868609816545,1.0,0.934381401388141,0.9795178714267598,0.5280885633740204,0.5280885633740204,6.0,4.4640685445403125,0.7369695355314129,0.7405887597293997,0.7369695355314129,0.0,0.47475431850960537,0.3044680620591857,1.0,0.7445873777000023,10.080670361803733,6.372826422939648,0.1277063111499988,coupled_vs_product_shuffled,0.05637101160684799,0.1770003990590846,0.14559196396703655,0.09463106114831818,0.05649265747150711,0.17774772850199205,0.14609882533897567,0.09477528572364488,0.11935622214398472,0.059188699361311436,0.7505481578762137,0.7481110275281271,Viable propagation positive
coupled,0.5,2400,joint_basin,79.5,0.9988725,5.00625,107.8375,34.6625,25.0625,6.718611891988085,1.5394427503038077,0.5056878802321243,0.2019875222816399,0.08315350898083243,1.5394427503038077,0.4414734711207723,0.7231907308377897,1.0,0.9965003303853723,0.9975397509828989,0.7499008880352609,0.7499008880352609,6.0,5.948265974095612,0.9899918281385917,0.9909141199887603,0.9899918281385917,0.0,0.5006263012048465,0.5226515193909401,1.0,0.9485451973930275,10.080670361803733,6.372826422939648,0.02572740130348623,coupled_vs_product_shuffled,0.43077991293884876,-0.0022819714678112835,0.426296987077029,-0.11658687624334463,0.4309642114644957,-0.002100035088564156,0.42649349988546387,-0.12070347587793007,0.18878160149622425,0.08420710795239683,5.725824637446889,5.716925848842679,Local transport artifact
coupled,0.525,900,basin_transition_profile,79.5,0.9989100000000001,23.71875,256.98125,106.0,51.09375,5.285373347707749,2.5849462907223684,0.3978110854334692,0.0660746696907431,0.004310316347938629,2.5849462907223684,0.4441092905702068,0.48227495653057895,1.0,0.9833883420368021,0.9836684520546488,0.37077464289138684,0.37077464289138684,6.0,5.854868532204002,0.9576237737748124,0.9699730433579676,0.9576237737748124,0.0,0.3809532648313902,0.5234894451707766,1.0,1.0,8.408453563996886,5.994443338464899,0.0,coupled_vs_product_shuffled,0.3087900474482571,-0.021524585640800398,0.29378988863026223,-0.06807133011859012,0.30916252486335066,-0.021901686222605576,0.294120786387727,-0.0648462663658087,0.0686449621716051,0.07228165801092956,4.107578372929806,4.0982055957093255,Local transport artifact
coupled,0.525,900,boundary_v2_regime_sequence,79.5,0.9989100000000001,4.00625,33.0125,19.7125,11.31875,1.9125540498092206,0.6280315599122854,0.14395108214451977,0.3553947368421052,0.0375210769761842,0.6280315599122854,0.41613277483913225,0.5745989974937343,1.0,0.9973731721037449,0.9971253062745588,0.37378792613309425,0.37378792613309425,6.0,5.968346482915952,0.994186746738413,0.9944564746519611,0.994186746738413,0.0,0.14311419953475546,0.5789417610262124,1.0,1.0,8.408453563996886,5.994443338464899,0.0,coupled_vs_product_shuffled,-0.10248692485053834,-0.00014622708284461883,-0.10192731887860557,-0.28503974977002566,-0.10240743583596076,-5.12439557137645e-05,-0.10182499957890945,-0.2820838313947508,-0.2194239788488644,-0.0951713381488839,-1.3605938194000287,-1.3600329835709248,Overfragmented/inconclusive
coupled,0.525,900,center_of_mass,79.5,0.9989100000000001,10.45625,132.5,58.19375,42.06875,7.16133060469013,2.128478905991457,0.5390076569197448,0.12039935772454184,0.06527612753341688,2.128478905991457,0.3319277298234984,0.7235952239817219,1.0,0.8085874216200377,0.8100857369103801,0.5005254293351362,0.5005254293351362,6.0,3.9515690122209706,0.6449472901801144,0.6523637373875342,0.6449472901801144,0.0,0.3476296472659343,0.29163930671758675,1.0,0.8370685035228009,8.408453563996886,5.994443338464899,0.08146574823859949,coupled_vs_product_shuffled,0.009705183873670253,0.045651381614612574,0.030423150345420147,0.07347286054262636,0.009625635249132403,0.04673370263682031,0.030948113010855482,0.07515568816766402,0.024624521627496565,0.009042420586171884,0.12789993639057595,0.12910110155113674,Viable propagation positive
coupled,0.525,900,joint_basin,79.5,0.9989100000000001,5.01875,101.30625,34.60625,23.10625,5.285373347707749,1.4599760932521861,0.3978110854334692,0.2023360442661913,0.13549112611591269,1.4599760932521861,0.4441092905702068,0.6679134835752483,1.0,0.9942589596617838,0.9945321694806746,0.6023275127605369,0.6023275127605369,6.0,5.937615150461674,0.9863870507318054,0.9881577252631815,0.9863870507318054,0.0,0.3923950680824318,0.5451796012117974,1.0,1.0,8.408453563996886,5.994443338464899,0.0,coupled_vs_product_shuffled,0.3087900474482571,-0.00865051990468746,0.30381605989939536,-0.0596524663435557,0.30916252486335066,-0.008594864137560942,0.30419164383996755,-0.055999494461906774,0.060573430158487596,0.08999627075586147,4.107578372929806,4.0982055957093255,Local transport artifact
coupled,0.525,1500,basin_transition_profile,79.5,0.9989100000000001,23.74375,301.81875,110.7125,65.08125,6.650332144720766,3.000622293300154,0.5005466365341672,0.06324359415454883,0.01286619302723376,3.000622293300154,0.4172208740374118,0.5880233314889078,1.0,0.9823168146702475,0.9815623231339347,0.504684282928621,0.504684282928621,6.0,5.83159979411122,0.952067539970391,0.9651085676707666,0.952067539970391,0.0,0.47655555216289996,0.5291091266434061,1.0,0.970781036169708,9.415649618117083,6.455975489321977,0.01460948191514593,coupled_vs_product_shuffled,0.41690195645758577,-0.03239245631392229,0.39421183879914723,-0.07741553641817522,0.417162260886635,-0.03243780444899702,0.39446421895375205,-0.07277861377290373,0.1613005192440602,0.11937734814621659,5.542477740678901,5.533026715525912,Local transport artifact
coupled,0.525,1500,boundary_v2_regime_sequence,79.5,0.9989100000000001,4.00625,28.84375,17.64375,10.31875,1.4977615117011882,0.5213472642843835,0.11273113600415349,0.397124935500516,0.0805466691872738,0.5213472642843835,0.43160076012453724,0.5854403164774682,1.0,0.9981951054252406,0.9986992069513381,0.3646041981452507,0.3646041981452507,6.0,5.970605713250987,0.9948261730843635,0.9949875405706461,0.9948261730843635,0.0,0.11214791316035488,0.564441202668363,1.0,1.0,9.415649618117083,6.455975489321977,0.0,coupled_vs_product_shuffled,-0.1776272349212649,0.00115900046891948,-0.17637173310944454,-0.33148758101140074,-0.17739830997178954,0.001213238695670249,-0.17612857956922617,-0.3290618281322396,-0.28315756158439076,-0.12657788057147823,-2.356931843311021,-2.3572447511185435,Overfragmented/inconclusive
coupled,0.525,1500,center_of_mass,79.5,0.9989100000000001,10.44375,134.14375,52.66875,39.28125,7.8756409345587155,2.0451239366604184,0.592771231539143,0.13302497710114794,0.062008952476861966,2.0451239366604184,0.36371684341526916,0.7464923609527232,1.0,0.8853391256481979,0.9176179486255063,0.5000202203178213,0.5000202203178213,6.0,4.144558853702205,0.6814325547817076,0.6861363154055885,0.6814325547817076,0.0,0.40393149720871036,0.31467847146962163,1.0,0.819743421262707,9.415649618117083,6.455975489321977,0.09012828936864638,coupled_vs_product_shuffled,0.02753689648103974,0.09915267563571306,0.07480930051201556,0.09542165490540194,0.027476023418697593,0.10018401239038566,0.07535769122910463,0.09537876684379776,0.0807012433739056,0.05962891939174031,0.36506354907082095,0.3657777385102108,Viable propagation positive
coupled,0.525,1500,joint_basin,79.5,0.9989100000000001,5.03125,106.01875,34.70625,24.95,6.650332144720766,1.6278529468917398,0.5005466365341672,0.20173406862745097,0.11689115874544516,1.6278529468917398,0.4172208740374118,0.7190400326797386,1.0,0.9959376738494632,0.99625249693084,0.713751201742816,0.713751201742816,6.0,5.947148788622858,0.9895811671906369,0.990493624270691,0.9895811671906369,0.0,0.49533110670129304,0.5575818117132474,1.0,0.970781036169708,9.415649618117083,6.455975489321977,0.01460948191514593,coupled_vs_product_shuffled,0.41690195645758577,-0.004904495157954214,0.41214796561657063,-0.05772853588705562,0.417162260886635,-0.004892051346248039,0.41240766200968415,-0.052972325202217285,0.10953487248650484,0.07152026692870861,5.542477740678901,5.533026715525912,Local transport artifact
coupled,0.525,2400,basin_transition_profile,79.5,0.9989100000000001,23.7375,321.8875,112.88125,73.775,6.733192739110035,3.020126655782931,0.5067832519680585,0.062023844696794395,0.01347251839925527,3.020126655782931,0.44899937918385185,0.6537041596453392,1.0,0.9841434686392665,0.984153346452332,0.6053025062198285,0.6053025062198285,6.0,5.828015287148215,0.9503021389574962,0.9648826377285532,0.9503021389574962,0.0,0.4815986945920662,0.496688769967694,1.0,0.9638512792440256,9.991626472468242,6.489715847632146,0.018074360377987167,coupled_vs_product_shuffled,0.431875284674783,-0.03639348132693343,0.4076880431874008,-0.13707979317751368,0.4320595832004299,-0.03646322209574848,0.40786493280631325,-0.14141738990264224,0.25049670896105664,0.19511473941737267,5.740405484568839,5.731742750787216,Local transport artifact
