condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
product,0.5,900,seed_effective_rank,1.9311780052025203,1.9264418618983201,1.9354135848888996,0.008971722990579467
product,0.5,900,seed_distance,1.4994845539302661,1.492003129710726,1.5073658203883964,0.015362690677670487
product,0.5,900,seed_component_rank_balance,0.4435904330341507,0.4424146768946799,0.4447862897211313,0.0023716128264514302
product,0.5,900,seed_component_distance_balance,0.3656503649036466,0.36293912640439757,0.36865494831339146,0.00571582190899389
product,0.5,1500,p_viable_T,0.9988681481481482,0.9988288888888889,0.9989079722222223,7.908333333339623e-05
product,0.5,1500,seed_effective_rank,2.4580950230037866,2.450761206347766,2.465458504779413,0.01469729843164691
product,0.5,1500,seed_distance,1.3382164938892516,1.3308673984522028,1.3454587759470036,0.014591377494800772
product,0.5,1500,seed_component_rank_balance,0.3833010229722408,0.38239423384877336,0.3843215308135211,0.001927296964747749
product,0.5,1500,seed_component_distance_balance,0.40717289698010356,0.40414827169429207,0.4100287599506369,0.005880488256344851
product,0.5,2400,p_viable_T,0.9988437037037039,0.998806712962963,0.998881888888889,7.517592592598543e-05
product,0.5,2400,seed_effective_rank,3.221456240512887,3.210634175537839,3.232343932225556,0.021709756687716908
product,0.5,2400,seed_distance,1.21926218202384,1.2145430217438118,1.2246752569099963,0.010132235166184556
product,0.5,2400,seed_component_rank_balance,0.36696528623434055,0.36604149561206,0.3678815273819828,0.001840031769922812
product,0.5,2400,seed_component_distance_balance,0.4516760703580104,0.44880824992865787,0.4545166383217236,0.005708388393065755
product,0.525,900,p_viable_T,0.9988270370370369,0.9987918333333333,0.9988643055555554,7.247222222206418e-05
product,0.525,900,seed_effective_rank,1.9307471085967651,1.9264357484896266,1.9345830326297961,0.00814728414016952
product,0.525,900,seed_distance,1.4951852121185583,1.4865399895844882,1.5034874031922798,0.016947413607791617
product,0.525,900,seed_component_rank_balance,0.4433098986389401,0.4419763601625223,0.4445365827164576,0.0025602225539352874
product,0.525,900,seed_component_distance_balance,0.36617812937968575,0.3632958403141441,0.3692176046762636,0.005921764362119497
product,0.525,1500,p_viable_T,0.9988362962962962,0.9987944444444445,0.9988718518518519,7.740740740735941e-05
product,0.525,1500,seed_effective_rank,2.4616462945478874,2.454200028633242,2.4692229424583014,0.01502291382505927
product,0.525,1500,seed_distance,1.3334609766312064,1.3259898369341818,1.340099450505481,0.014109613571299251
product,0.525,1500,seed_component_rank_balance,0.38449837573222695,0.3833100607791073,0.385732133119685,0.00242207234057773
product,0.525,1500,seed_component_distance_balance,0.4094512331395072,0.40628591273479864,0.41246810958370217,0.006182196848903532
product,0.525,2400,p_viable_T,0.9988562962962962,0.9988180185185185,0.9988946388888889,7.662037037037273e-05
product,0.525,2400,seed_effective_rank,3.2324516519831845,3.220786820184009,3.2433587742744665,0.022571954090457425
product,0.525,2400,seed_distance,1.2199256927074922,1.2141902248496113,1.2256020956834333,0.011411870833822002
product,0.525,2400,seed_component_rank_balance,0.3680115088968468,0.3670116447347054,0.36900684104903486,0.0019951963143294837
product,0.525,2400,seed_component_distance_balance,0.45117126545825414,0.44835239780307573,0.4538035846327471,0.005451186829671384
shuffled,0.45,900,p_viable_T,0.9988662962962962,0.9988155555555555,0.998908824074074,9.326851851854112e-05
