space,rule_id,stratum,target_role,raw_persistence_score,adjusted_persistence,center_only_score,left_removed_score,right_removed_score,symmetrized_rule_score,symbol_phase_only_score,output_distribution_matched_score,stratum_null_persistence_q90,relation_load_bearing_adjusted,asymmetry_load_bearing_adjusted,local_phase_fakeout_rejected,future_distinct_descendant_count_raw,future_distinct_descendant_count_symbol_phase,composition_adjusted_delta,composition_emission_only_flag,interaction_outcome_diversity,matched_control_interaction_diversity,dominant_interaction_outcome,reclassification,recurrence_up_to_shift,motif_material_turnover,pattern_background_contrast,localized_component_lifetime_max,frozen_order_index,chaos_index,future_distinct_descendant_count,post_perturbation_survival_rate,active_fraction_mean,translation_velocity_estimate,period_estimate,collapse_rate,explosion_rate,classification,stage1_score,relation_asymmetry_priority,low_artifact_priority,active_fraction_mean_stage1,output_entropy,depends_center,relation_degree,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,activity_density,table_json,table_digest,q,radius,DAR_complete_structural,DAR_asymmetric_structural,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length,depends_center_numeric,control_adjusted_positive,adjusted_persistence_positive,relation_positive,asymmetry_positive,composition_positive,non_emission_composition_positive,post_perturbation_survival_above_baseline,pra_positive,all_core_invariants,motif_family,mechanism_label_g4
q3_radius1,q3g3_s3_00213,S3_sparse_active_preserving,candidate,0.1038723623207557,-0.0323846669010822,0.0,0.0638169377279356,0.0894141395181676,0.0,0.0,0.040218240048805,0.136257029221838,0.0144582228025881,0.1038723623207557,True,64.0,61.0,-0.5,True,-0.0,1.0,emission,generic_persistence,0.9308522542317708,0.1981353759765625,1.0,483.5,0.2269531249999999,0.260330450782184,64.0,1.0,0.2263040524012396,-0.0059865315755208,0.0,0.0,0.0,transported_identity,0.2122911446158357,0.7626755936198544,0.1507732027242569,0.2125654406120805,1.540709585192697,True,2,0.5925925925925926,0.0279204810891892,0.0,0.2263040524012396,"[0,2,2,1,0,0,0,0,1,2,2,2,2,0,2,1,1,0,0,0,0,2,1,2,0,2,1]",67750899f62d,3,1,True,True,"(0, 2, 0)",989,travelling,0.2978515625,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s3_00214,S3_sparse_active_preserving,candidate,0.0,-0.2852981093605292,0.0,0.1038425134363574,0.0,0.0,0.0,0.1588432469919609,0.2852981093605292,-0.1038425134363574,0.0,False,62.0,1.0,0.0,False,1.0,1.0,pass_through,self_persistence_fakeout,1.0,0.0,1.0,385.5,0.35,0.132904307155748,62.0,1.0,0.1406504511445896,0.0,0.0,0.0,0.0,transported_identity,0.1653944307992557,0.5574404889900841,0.1365527914655525,0.1423018340470725,1.446554269396512,True,2,0.3703703703703703,0.0873258712819189,0.0,0.1406504511445896,"[0,1,2,1,2,1,0,2,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,0,2,2,1]",0710a03c7301,3,1,True,True,"(0, 2, 0)",344,travelling,0.048583984375,3,1,False,False,False,False,False,False,False,False,False,regular_life_like_discovery,travelling_identity
q3_radius1,q3g3_s3_00223,S3_sparse_active_preserving,candidate,0.0025401023698243,-0.1617890981881589,0.0,0.0,0.0,0.1962365805093556,0.0,0.1171866606026449,0.1643292005579833,0.0025401023698243,-0.1936964781395312,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.9973500569661458,0.0076243082682291,1.0,450.5,0.3427083333333333,0.423120032576798,64.0,1.0,0.3382924001196749,-4.57763671875e-05,0.0,0.0,0.0,transported_identity,0.1773930036107887,0.6110203457704947,0.1021421454107717,0.3132742796426617,1.4277655050602365,True,2,0.4444444444444444,0.0991802617345176,0.0,0.3382924001196749,"[0,2,0,1,0,1,1,0,1,1,2,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1]",165bd6d44338,3,1,True,True,"(0, 2, 0)",490,travelling,0.4356689453125,17,1,False,False,True,False,False,False,False,False,False,regular_life_like_discovery,emitter
q3_radius1,q3g3_s3_00226,S3_sparse_active_preserving,candidate,0.3415022550331041,0.1891515765702541,0.0,0.0,0.0,0.1321744883777614,0.0,0.0083156902459568,0.15235067846285,0.3415022550331041,0.2093277666553427,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout,0.8302408854166667,0.6520182291666666,1.0,515.0,0.0,0.36932137828908,64.0,1.0,0.5850621967675083,-9.663899739583326e-05,3.0,0.0,0.0,localized_persistence,0.2990093583095806,0.9856234403538028,0.1898931132091164,0.5402062857661266,1.446554269396512,True,2,0.2962962962962963,0.0873258712819189,0.0,0.5850621967675083,"[0,2,2,2,1,1,2,2,0,2,1,2,0,0,1,2,0,0,2,2,2,2,0,0,2,0,0]",76ab17f18138,3,1,True,True,"(2, 2, 2)",304,travelling,0.6455078125,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s3_00229,S3_sparse_active_preserving,candidate,0.0001791408397063,-0.1339069744475585,0.0,0.0,0.087141786383175,0.0,0.0,0.1024235813281911,0.1340861152872649,-0.0869626455434686,0.0001791408397063,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,output_distribution_fakeout,0.9995320638020831,0.0004679361979166,1.0,384.5,0.3495442708333333,0.1589222102778964,64.0,1.0,0.2261634811788042,0.0,0.0,0.0,0.0,transported_identity,0.1879642818297338,0.6613558064379526,0.1582746416522727,0.2283211793417132,1.4618278953766808,True,2,0.5185185185185185,0.0776892862061084,0.0,0.2261634811788042,"[0,0,0,1,0,0,1,2,2,1,1,0,2,0,0,2,0,0,1,0,2,2,2,0,0,2,0]",fc91b14950b0,3,1,True,True,"(2, 2, 2)",257,travelling,0.097412109375,6,1,False,False,False,True,False,False,False,False,False,regular_life_like_discovery,emitter
q3_radius1,q3g3_s3_00244,S3_sparse_active_preserving,candidate,0.137440381858007,-0.014488326277341,0.0,0.0,0.0,0.0577673094983251,0.0,0.0,0.1519287081353481,0.137440381858007,0.0796730723596819,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,generic_persistence,0.6956278483072917,0.3353525797526042,1.0,168.0,0.0879557291666666,0.2412804619529524,64.0,1.0,0.2331985860307779,-0.0042775472005208,0.0,0.0,0.0,emitter_or_generator,0.1813595314455463,0.6381168699009964,0.1378973387514316,0.2243357261331164,1.321326418825343,True,2,0.5185185185185185,0.1663358481830699,0.0,0.2331985860307779,"[0,1,0,0,0,1,2,0,0,2,0,0,2,0,2,1,0,0,1,0,0,2,0,0,0,1,0]",7921e004b3e8,3,1,True,True,"(0, 1, 0)",287,emitter-like,0.2960205078125,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s3_00249,S3_sparse_active_preserving,candidate,0.0016997113935131,-0.0839135730567006,0.0,0.0,0.0,0.139914547198962,0.0,0.073691004717683,0.0856132844502137,0.0016997113935131,-0.1382148358054489,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.9958445231119792,0.0041554768880208,1.0,516.0,0.3386067708333333,0.3656021001249057,64.0,1.0,0.3766477310944099,0.0,0.0,0.0,0.0,emitter_or_generator,0.2305836661970404,0.8283931711523304,0.1472169931539579,0.3636351410980818,1.5175287893989995,True,2,0.5925925925925926,0.0425459348668969,0.0,0.3766477310944099,"[0,1,0,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,1,1,1,2,0,0,2,2,2]",5c524c421f4e,3,1,True,True,"(0, 2, 2)",186,travelling,0.4912109375,17,1,False,False,True,False,False,False,False,False,False,regular_life_like_discovery,emitter
q3_radius1,q3g3_s4_00004,S4_neighbor_dependent,candidate,0.0851524962400415,-0.088462779493714,0.0,0.0003277571182597,0.0,0.0,0.0,0.0,0.1736152757337555,0.0848247391217817,0.0851524962400415,True,64.0,1.0,1.0,False,0.6500224216483541,-0.0,emission,generic_persistence,0.7246907552083333,0.3021087646484375,0.9765625,418.5,0.1139322916666666,0.2402621215913862,64.0,1.0,0.5434650027031555,-0.0059712727864583,0.0,0.0,0.0,emitter_or_generator,0.1826374843124263,0.6426133707289073,0.1345345831337223,0.487436287134074,1.4265732850165125,True,2,0.5185185185185185,0.0999324688329071,0.0,0.5434650027031555,"[0,1,2,1,1,1,1,0,1,0,0,1,0,2,2,2,1,1,1,1,1,0,1,0,1,2,1]",e97ba4291e42,3,1,True,True,"(2, 2, 2)",251,travelling,0.2486572265625,17,1,False,False,True,True,True,True,False,False,False,composition_without_validation,emitter
q3_radius1,q3g3_s4_00017,S4_neighbor_dependent,candidate,0.1982478593737311,0.0528441117543654,0.0523773614054166,0.0449543235718499,0.0792751272847515,0.1142500118062305,0.0,0.1454037476193657,0.0737621357776115,0.1189727320889796,0.0839978475675006,True,64.0,57.0,0.0,False,1.0,1.0,pass_through,control_adjusted_positive,0.61932373046875,0.5481669108072917,1.0,403.0,0.0036458333333333,0.4061749002869426,64.0,1.0,0.6313459211700221,-0.01593017578125,0.0,0.0,0.0,emitter_or_generator,0.1991851647498125,0.7008366907863774,0.1289371617490939,0.6322248881892936,1.446554269396512,True,2,0.5185185185185185,0.0873258712819189,0.0,0.6313459211700221,"[2,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,2,0,2,0,2,0,2,2,2,2,1]",e04062a4ec84,3,1,True,True,"(2, 2, 2)",398,travelling,0.827880859375,17,1,True,True,True,True,False,False,False,True,False,validation_strong_persistence,travelling_identity
q3_radius1,q3g3_s4_00024,S4_neighbor_dependent,candidate,0.1213329560254321,0.018008348391093,0.0,0.0,0.0,0.0,0.0,3.222871525921047e-05,0.1033246076343391,0.1213329560254321,0.1213329560254321,True,62.0,1.0,-0.5,True,-0.0,1.0,emission,emission_only,0.8064066569010417,0.283447265625,1.0,450.5,0.1335286458333333,0.2421468917315971,62.0,1.0,0.1885693744067018,-0.0078074137369791,0.0,0.0,0.0,transported_identity,0.1695475728802813,0.5588790365312977,0.1197961438837809,0.1630922903810494,1.3992075416402177,True,2,0.2962962962962963,0.1171983305576126,0.0,0.1885693744067018,"[0,0,0,0,0,2,2,1,0,1,0,0,0,2,0,1,1,0,1,0,1,1,1,2,0,0,0]",f5b806f9051a,3,1,True,True,"(0, 1, 0)",667,travelling,0.14404296875,17,1,False,True,True,True,False,False,False,True,False,near_validation_pra,emitter
q3_radius1,q3g3_s4_00040,S4_neighbor_dependent,candidate,0.1234400735537914,0.0171909346132447,0.0,0.0099091671040395,0.0088967920095669,0.0734842659533795,0.0,0.025754019258387,0.1062491389405467,0.1135309064497518,0.0499558076004118,True,64.0,63.0,-0.5,False,-0.0,1.0,pass_through,control_adjusted_positive,0.7618815104166666,0.2944386800130208,1.0,420.0,0.04375,0.1521036724314234,64.0,1.0,0.5286074831084511,-0.0111236572265625,0.25,0.0,0.0,transported_identity,0.1749529034542433,0.5896560820124497,0.1412216885948761,0.530008308618449,1.5677116575334586,True,2,0.3703703703703703,0.0108840702413137,0.0,0.5286074831084511,"[2,2,2,0,1,0,1,2,2,0,1,0,0,2,1,1,0,0,2,0,0,1,1,2,1,0,0]",bb9da0c68c52,3,1,False,False,"(0, 1, 2)",241,emitter-like,0.091064453125,5,1,True,True,True,True,False,False,False,True,False,validation_weak_persistence,domain_wall
q3_radius1,q3g3_s4_00043,S4_neighbor_dependent,candidate,0.1214380187043158,-0.0002692803981656,0.0,0.0,0.119483034324969,0.0,0.0,0.0,0.1217072991024815,0.0019549843793468,0.1214380187043158,False,63.0,64.0,-0.5,True,-0.0,1.0,emission,generic_persistence,0.7001088460286458,0.3004099527994791,1.0,516.0,0.0091145833333333,0.3443002560736669,63.0,1.0,0.776916464247279,-0.0004425048828125,0.0,0.0,0.0,emitter_or_generator,0.1975797411693813,0.695187978188564,0.1291073385034951,0.7028233865819553,1.478434599662112,True,2,0.5185185185185185,0.0672116223636672,0.0,0.776916464247279,"[0,1,2,1,1,1,2,1,1,0,2,0,2,0,2,2,2,2,1,2,0,2,2,2,0,2,2]",4a1c4a972bd6,3,1,True,True,"(2, 2, 2)",362,travelling,0.501708984375,17,1,False,False,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s4_00050,S4_neighbor_dependent,candidate,0.0627515182633313,-0.0702917182529691,0.0,0.0711034229146519,0.0,0.1568969577340042,0.0,0.0,0.1330432365163005,-0.0083519046513206,-0.0941454394706729,True,64.0,1.0,0.0,True,-0.0,1.0,emission,symmetric_fakeout,0.6889190673828125,0.340301513671875,1.0,377.0,0.1626953124999999,0.3416608468648635,64.0,1.0,0.5681155615615101,-0.0005391438802083,0.0,0.0,0.0,emitter_or_generator,0.1739970371583314,0.612211797408944,0.1145901743602049,0.5648158626333748,1.5012404120907163,True,2,0.5185185185185185,0.052822756748091,0.0,0.5681155615615101,"[1,0,1,2,2,2,2,0,0,1,0,0,0,0,2,2,0,1,2,2,0,1,2,2,0,2,2]",bbab3cf7766b,3,1,True,True,"(0, 2, 2)",133,travelling,0.2506103515625,17,1,False,False,False,False,False,False,False,False,False,symmetric_control_fakeout,emitter
q3_radius1,q3g3_s4_00054,S4_neighbor_dependent,candidate,0.1464275307852816,0.0261039725486116,0.0,0.0777209761663069,0.0,0.0125766808038697,0.0,0.0,0.1203235582366699,0.0687065546189747,0.1338508499814119,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout,0.4334665934244791,0.6209157307942709,1.0,512.5,0.0,0.4558487853889105,64.0,1.0,0.8328767792600715,-0.0060628255208333,0.0,0.0,0.0,emitter_or_generator,0.1758725151099691,0.605783107601005,0.098753324228058,0.8483435782940936,1.5098693043797229,True,2,0.4444444444444444,0.0473785318625936,0.0,0.8328767792600715,"[2,1,0,0,1,0,2,1,1,1,1,1,1,2,2,0,2,2,1,1,1,1,0,0,0,0,1]",8cc421744ffd,3,1,True,True,"(1, 1, 1)",911,travelling,0.4744873046875,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s4_00058,S4_neighbor_dependent,candidate,0.0003361390694683,-0.1174366465800247,0.0,0.0971669202034333,0.0,0.0047991336175121,0.0,0.0443733195864188,0.117772785649493,-0.096830781133965,-0.0044629945480438,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,symmetric_fakeout,0.999267578125,0.0010579427083333,1.0,324.0,0.3490885416666666,0.1432828380705322,64.0,1.0,0.9321660567910116,3.5603841145833336e-05,0.0,0.0,1.0,transported_identity,0.1631338013031007,0.5619053155995691,0.1393840820550802,0.9303794890526204,1.566367266898636,True,2,0.4444444444444444,0.0117322862932461,0.0,0.9321660567910116,"[1,2,2,1,2,1,0,2,2,0,2,2,0,1,0,0,2,1,0,1,2,1,1,1,2,1,0]",f440b2613cfd,3,1,False,False,"(1, 1, 1)",898,travelling,0.10205078125,4,1,False,False,False,False,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s4_00068,S4_neighbor_dependent,candidate,0.1382537882597437,0.0376155636058834,0.0,0.0,0.1141202317258453,0.0045779136039447,0.0,0.0969280023492777,0.1006382246538602,0.0241335565338983,0.1336758746557989,True,63.0,1.0,0.0,False,-0.0,-0.0,pass_through,control_adjusted_positive,0.7853495279947917,0.2541097005208333,1.0,387.5,0.0879557291666666,0.0736288721271109,63.0,1.0,0.4787590418487806,-0.0238901774088541,0.0,0.0,0.0,transported_identity,0.1804902590189773,0.5815797235055936,0.1519833513753508,0.4820350320422696,1.561015010593309,True,2,0.2222222222222222,0.0151091840450174,0.0,0.4787590418487806,"[1,1,0,2,0,0,1,2,0,0,1,0,0,0,2,2,1,1,0,2,1,1,2,2,0,1,0]",927d5cb531ee,3,1,False,False,"(1, 1, 1)",457,travelling,0.0859375,8,1,True,True,True,True,False,False,False,True,False,validation_weak_persistence,travelling_identity
q3_radius1,q3g3_s4_00069,S4_neighbor_dependent,candidate,0.1918652572496387,0.0745971185066067,0.0,0.1478574546354253,0.048657235780404,0.0210739001058488,0.0,0.0,0.117268138743032,0.0440078026142133,0.1707913571437899,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only,0.5970967610677083,0.5886993408203125,1.0,516.0,0.0,0.4371909846315015,64.0,1.0,0.6796811446499096,-0.0083821614583333,0.0,0.0,0.0,emitter_or_generator,0.1959222395824258,0.6313049942100389,0.1134319019954984,0.6291478079116761,1.4265732850165125,True,2,0.2222222222222222,0.0999324688329071,0.0,0.6796811446499096,"[0,1,1,1,0,1,0,0,1,1,1,1,2,2,1,0,1,2,0,1,2,1,1,2,1,1,0]",cb9ada125ade,3,1,True,True,"(1, 1, 1)",202,travelling,0.6475830078125,17,1,False,True,True,True,False,False,False,True,False,near_validation_pra,emitter
q3_radius1,q3g3_s4_00081,S4_neighbor_dependent,candidate,0.1002771169702599,-0.1012665449287618,0.0,0.0,0.0,0.0,0.0,0.2015436618990217,0.116322271736343,0.1002771169702599,0.1002771169702599,True,64.0,1.0,-0.5,False,-0.0,1.0,pass_through,output_distribution_fakeout,0.7383015950520833,0.285125732421875,1.0,329.0,0.0947916666666666,0.1936038943203355,64.0,1.0,0.496301959597344,0.0003306070963541,0.0,0.0,0.0,transported_identity,0.1761803781245437,0.5937931262716104,0.1452945157535846,0.4959447541589403,1.3800943362833298,True,2,0.3703703703703703,0.1292574205033946,0.0,0.496301959597344,"[2,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,0,1,1,2,0,1,0]",1da183c46a2b,3,1,True,True,"(2, 2, 2)",286,travelling,0.1790771484375,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,travelling_identity
q3_radius1,q3g3_s4_00100,S4_neighbor_dependent,candidate,0.051765963311567,-0.0929858223237554,0.0,0.0,0.0,0.0,0.0,0.0911261781477129,0.1447517856353225,0.051765963311567,0.051765963311567,True,64.0,1.0,0.0,False,-0.0,-0.0,pass_through,output_distribution_fakeout,0.8814748128255208,0.175994873046875,0.9505208333333331,417.5,0.243359375,0.2279166780080471,64.0,1.0,0.3514068385391284,-0.003021240234375,0.0,0.0,0.0,transported_identity,0.1638146271294578,0.5642503823347991,0.1172859271540368,0.3340525348826605,1.5677116575334584,True,2,0.4444444444444444,0.0108840702413138,0.0,0.3514068385391284,"[0,0,0,2,2,1,0,1,0,2,1,2,2,2,2,2,0,1,2,2,0,1,1,1,2,0,1]",158531628b3c,3,1,False,False,"(0, 1, 1)",403,travelling,0.22021484375,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,travelling_identity
q3_radius1,q3g3_s4_00104,S4_neighbor_dependent,candidate,0.0751267502688029,0.0124844508952215,0.0,0.0,0.0658597746646727,0.0055535961904132,0.0,0.0,0.0626422993735813,0.0092669756041301,0.0695731540783896,True,64.0,61.0,-0.5,True,-0.0,1.0,emission,emission_only,0.802734375,0.2184600830078125,0.953125,467.0,0.2078125,0.2241138266301139,64.0,1.0,0.6277436670968872,-0.0009104410807291,0.0,0.0,0.0,emitter_or_generator,0.2229839243952567,0.7680557395836622,0.1700382969796082,0.6139904868278059,1.4558764720277595,True,2,0.4444444444444444,0.0814442162730427,0.0,0.6277436670968872,"[1,2,1,0,1,1,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,2,2,0,1,1,0]",8c6bcee8f1de,3,1,True,True,"(0, 1, 1)",381,travelling,0.3599853515625,17,1,False,True,True,True,False,False,False,True,False,near_validation_pra,emitter
q3_radius1,q3g3_s4_00127,S4_neighbor_dependent,candidate,0.0950839126527977,0.0060948876499722,0.0,0.0,0.0,0.0,0.0,0.0889890250028255,0.0604541586073509,0.0950839126527977,0.0950839126527977,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout,0.7622121175130209,0.2978973388671875,1.0,483.5,0.1052734375,0.4497382174999592,64.0,1.0,0.5903421839465561,0.0012156168619791,0.0,0.0,0.0,emitter_or_generator,0.1772908449207619,0.6369337761968112,0.1031697328454454,0.4833639716359891,1.5610150105933092,True,2,0.5925925925925926,0.0151091840450173,0.0,0.5903421839465561,"[0,0,0,1,2,2,0,1,2,1,0,0,0,0,1,1,2,2,2,1,1,0,2,2,0,0,2]",2e2aaef6b9ec,3,1,False,False,"(2, 2, 2)",229,travelling,0.34326171875,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s4_00147,S4_neighbor_dependent,candidate,0.1645926803474239,0.0453779337003753,0.0,0.000686865490964,0.0,5.269990052555982e-05,0.0,0.1192147466470485,0.0894053997660933,0.1639058148564598,0.1645399804468983,True,64.0,1.0,0.5,False,1.0,1.0,pass_through,control_adjusted_positive,0.7994791666666666,0.2871042887369792,1.0,429.0,0.04921875,0.1541465955544746,64.0,1.0,0.4323381172363598,-0.0065663655598958,0.0,0.0,0.0,transported_identity,0.1920254312185189,0.675645035768863,0.1579364986868636,0.3747151000026599,1.5790132072799707,True,2,0.5185185185185185,0.0037535862447714,0.0,0.4323381172363598,"[0,2,0,0,1,0,2,0,2,1,2,2,1,1,0,0,1,1,2,0,2,1,2,0,1,2,2]",532a87ba53df,3,1,False,False,"(2, 2, 2)",305,travelling,0.2568359375,17,1,True,True,True,True,True,True,False,True,True,validation_composition_overlap,travelling_identity
q3_radius1,q3g3_s4_00148,S4_neighbor_dependent,candidate,0.0905430479158068,0.0064576788237302,0.0,0.0,0.0,0.1254150967045096,0.0,0.0668457245112384,0.0840853690920766,0.0905430479158068,-0.0348720487887027,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,self_persistence_fakeout,0.7928059895833333,0.2285868326822916,0.9973958333333331,388.0,0.0455729166666666,0.1417919998378423,64.0,1.0,0.9309962460404484,-0.016937255859375,0.0,0.0,1.0,transported_identity,0.1740030386557172,0.6122329137886348,0.1420837210564627,0.9207861043135944,1.540709585192697,True,2,0.5185185185185185,0.0279204810891892,0.0,0.9309962460404484,"[1,2,2,1,1,1,0,1,1,1,1,1,0,2,2,2,2,2,0,2,1,0,0,0,1,2,2]",37ae6d33b1ab,3,1,True,True,"(2, 2, 2)",1025,travelling,0.08056640625,6,1,False,True,True,False,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s4_00153,S4_neighbor_dependent,candidate,0.1511045355517078,0.0284799994515139,0.0,0.0,0.0,0.109582957844319,0.0,0.0008570785527193,0.1226245361001938,0.1511045355517078,0.0415215777073887,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only,0.5973459879557292,0.5490824381510417,1.0,516.0,0.002734375,0.4237609968299409,64.0,1.0,0.8002547474167733,-0.0202687581380208,0.0,0.0,0.0,emitter_or_generator,0.212867091779087,0.7174409389591451,0.1215388688640389,0.7475152219779762,1.5677116575334584,True,2,0.3703703703703703,0.0108840702413138,0.0,0.8002547474167733,"[0,2,2,0,1,0,1,0,2,2,1,2,1,2,0,0,2,2,1,1,2,1,1,0,2,0,2]",d1324a40e412,3,1,False,False,"(0, 2, 0)",295,travelling,0.759765625,17,1,False,True,True,True,False,False,False,True,False,near_validation_pra,emitter
q3_radius1,q3g3_s4_00158,S4_neighbor_dependent,candidate,0.0,-0.1330432365163005,0.0,0.0,0.0,0.0,0.0,0.0,0.1330432365163005,0.0,0.0,False,60.0,61.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout,1.0,0.0,0.9986979166666669,384.0,0.35,0.1761983147043103,60.0,1.0,0.4793939026553108,-0.0003662109375,0.0,0.0,0.0,transported_identity,0.1679596131773684,0.5660861036718715,0.1319146861154218,0.4791590471675888,1.5012404120907163,True,2,0.3703703703703703,0.052822756748091,0.0,0.4793939026553108,"[2,1,0,2,2,1,0,0,0,1,1,2,2,2,1,0,2,2,2,0,2,0,0,0,2,2,0]",a3257c661d6c,3,1,True,True,"(0, 2, 2)",498,travelling,0.0986328125,4,1,False,False,False,False,False,False,False,False,False,regular_life_like_discovery,emitter
q3_radius1,q3g3_s4_00162,S4_neighbor_dependent,candidate,0.0301343168045537,-0.1251159285816985,0.0,0.0,0.0,0.1677854776024372,0.0520551568932003,0.1552502453862522,0.088593251813809,0.0301343168045537,-0.1376511607978835,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,self_persistence_fakeout,0.9072469075520831,0.09832763671875,1.0,388.0,0.2647786458333333,0.2571292857524795,64.0,1.0,0.8633611429969237,0.0001322428385416,0.0,0.0,0.796875,emitter_or_generator,0.1837351824690391,0.6464756420206933,0.1366905214381356,0.8633832820194705,1.5610150105933092,True,2,0.5185185185185185,0.0151091840450173,0.0,0.8633611429969237,"[1,1,0,1,1,2,0,1,2,2,2,1,0,1,2,1,2,2,1,0,1,2,0,2,0,0,1]",1a7ab53165c3,3,1,False,False,"(1, 1, 1)",916,travelling,0.220458984375,10,1,False,False,True,False,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s4_00182,S4_neighbor_dependent,candidate,0.2015086513956526,0.1123687288264822,0.0,0.0658590875015802,0.0,0.1121678141487319,0.0,0.0891399225691703,0.0789374405418657,0.1356495638940724,0.0893408372469206,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only,0.5772247314453125,0.5600789388020834,1.0,516.0,0.0,0.3764615632396281,64.0,1.0,0.4587316085488243,0.0009409586588541,0.0,0.0,0.0,emitter_or_generator,0.1731104261022423,0.5962692454632791,0.1074446032855103,0.5096551917406372,1.4618278953766808,True,2,0.4444444444444444,0.0776892862061084,0.0,0.4587316085488243,"[2,0,1,0,2,2,0,0,0,0,2,0,1,1,0,0,1,0,0,1,2,0,2,0,0,2,2]",6d18c47a9a23,3,1,True,True,"(2, 2, 2)",945,travelling,0.5771484375,17,1,False,True,True,True,False,False,False,True,False,near_validation_pra,emitter
q3_radius1,q3g3_s4_00210,S4_neighbor_dependent,candidate,0.1310319855300279,-0.0288194434167316,0.0,0.0766039212543437,0.0564185317382138,0.0,0.0,0.0204377276998171,0.1598514289467596,0.0544280642756842,0.1310319855300279,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,generic_persistence,0.5966593424479166,0.4312540690104166,0.9986979166666669,399.0,0.068359375,0.3303802201574429,64.0,1.0,0.5084985307937632,-0.002288818359375,0.0,0.0,0.0,emitter_or_generator,0.1898290628958188,0.6116714248865275,0.1393782249334191,0.5068581132109526,1.4265732850165125,True,2,0.2222222222222222,0.0999324688329071,0.0,0.5084985307937632,"[1,0,0,2,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,2,1,1,0,2,0,0]",e9db37f75c39,3,1,True,True,"(1, 1, 1)",124,travelling,0.1654052734375,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s4_00223,S4_neighbor_dependent,candidate,0.0568541648732413,-0.0418168065164299,0.0,0.0,0.0,0.1597727890858862,0.0,0.0670612140235297,0.0986709713896713,0.0568541648732413,-0.1029186242126448,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.7543182373046875,0.27392578125,1.0,516.0,0.2000651041666666,0.3018714205829492,64.0,1.0,0.7748869659840247,-0.0004781087239583,0.0,0.0,0.109375,emitter_or_generator,0.1747021908735676,0.6146928938144047,0.1217218184815963,0.7802612067196619,1.4784345996621122,True,2,0.5185185185185185,0.0672116223636671,0.0,0.7748869659840247,"[2,0,0,1,0,0,0,1,2,2,0,0,2,2,1,0,0,0,0,2,0,2,0,1,1,0,1]",f6fe6c702095,3,1,True,True,"(1, 1, 1)",993,travelling,0.330322265625,17,1,False,False,True,False,False,False,False,False,False,fragile_or_inconclusive,emitter
