space,parent_rule_id,rule_id,control_type,ic_family,raw_persistence_score
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.1119326569250373
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.1068258728648316
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,random_uniform,0.166697776762191
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,sparse_active_010,0.0977744265295417
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,sparse_active_025,0.1436612396712154
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,single_active_1,0.0099117213048501
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,single_active_2,0.0050178372283845
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.0094384764652329
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.0467114215812182
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,random_uniform,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,sparse_active_010,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,sparse_active_025,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,single_active_1,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,single_active_2,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,two_cell_active,0.027406496528731
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,short_random_active_block,0.0003011080570022
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,random_uniform,0.2066162959979543
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,sparse_active_010,0.2094428186842574
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,sparse_active_025,0.2047105868888851
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,single_active_1,0.2343473104543199
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,single_active_2,0.2308789261878276
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,two_cell_active,0.273582410197573
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,short_random_active_block,0.2194361332410809
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,periodic_background_perturbation,0.0819301248003232
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,random_uniform,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,sparse_active_010,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,sparse_active_025,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,single_active_1,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,two_cell_active,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,short_random_active_block,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,random_uniform,0.1266175276703305
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,sparse_active_010,0.0838430805338753
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,sparse_active_025,0.1381043195724487
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,single_active_1,0.003875732421875
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,two_cell_active,0.0115814208984375
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,short_random_active_block,0.0370788044399685
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.0113345185915629
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.1635717761306135
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.1627054761494176
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.1656832955120565
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.1840332242584478
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.173415567227897
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.1617219931146528
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.1654659397772942
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,random_uniform,0.0625681233475177
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,sparse_active_010,0.0556313203789577
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,sparse_active_025,0.0718605991739605
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,single_active_1,0.0686057848262715
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,single_active_2,0.0661495750891062
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,two_cell_active,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,short_random_active_block,0.0198795619844312
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,periodic_background_perturbation,0.1137735985802901
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,random_uniform,0.0197471375416693
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,sparse_active_010,0.0168446270327275
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,sparse_active_025,0.0186514981075334
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,short_random_active_block,0.0116539949685656
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,periodic_background_perturbation,0.0124542815098612
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,random_uniform,0.112020937350201
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,sparse_active_010,0.1224943864635484
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,sparse_active_025,0.1131383340078098
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,single_active_1,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,two_cell_active,0.1472614781521558
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.1608006841790657
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.1572012435027323
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,random_uniform,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,sparse_active_010,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,sparse_active_025,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,single_active_1,0.1297076307826035
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.1284012971091369
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.1490778149720353
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,random_uniform,0.1393054779104012
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,sparse_active_010,0.1820694772808653
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,sparse_active_025,0.1447289550323081
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,single_active_1,0.0374314662764057
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,single_active_2,0.0374616055987867
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,two_cell_active,0.041023387122902
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,short_random_active_block,0.1062319287499786
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,periodic_background_perturbation,0.1441873818993261
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,random_uniform,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,sparse_active_010,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,sparse_active_025,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,single_active_1,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,two_cell_active,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,short_random_active_block,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,periodic_background_perturbation,0.0009538604419008
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,random_uniform,0.0879869895443396
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,sparse_active_010,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,sparse_active_025,0.0520298629624948
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,single_active_1,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,two_cell_active,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,short_random_active_block,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,periodic_background_perturbation,0.0999932798328443
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,random_uniform,0.1104923667243427
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,sparse_active_010,0.1104883462049027
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,sparse_active_025,0.1121909329733085
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,single_active_1,0.104417192953309
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,single_active_2,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,two_cell_active,0.0898073635485836
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,short_random_active_block,0.1091874549077674
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,periodic_background_perturbation,0.1113663373861301
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.1914235547298503
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.1928700210941277
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.1893323608139031
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.1963308512634211
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.2018237720237831
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.1957411457453184
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.189002198738976
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,random_uniform,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,sparse_active_010,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,sparse_active_025,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,short_random_active_block,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,random_uniform,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,sparse_active_010,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,sparse_active_025,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,single_active_1,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,single_active_2,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,two_cell_active,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,short_random_active_block,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,random_uniform,0.1080496054769974
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,sparse_active_010,0.1071655674507626
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,sparse_active_025,0.1102922636804738
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,single_active_1,0.1044932976512887
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,single_active_2,0.1143977830908448
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,two_cell_active,0.1145278192105686
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,short_random_active_block,0.1108617084265476
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,periodic_background_perturbation,0.1356234379703133
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,random_uniform,0.1552897867107437
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,sparse_active_010,0.1420053227078752
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,sparse_active_025,0.1588028350945909
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,single_active_1,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,single_active_2,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,two_cell_active,0.1601964799971304
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,short_random_active_block,0.0454230703555517
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,periodic_background_perturbation,0.139479238028372
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,random_uniform,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,sparse_active_010,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,sparse_active_025,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,single_active_1,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,single_active_2,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,two_cell_active,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,short_random_active_block,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,random_uniform,0.0981787074962984
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,sparse_active_010,0.1002643144516863
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,sparse_active_025,0.1022983703188738
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,single_active_1,0.0895488193785406
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,single_active_2,0.0917422914297146
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,two_cell_active,0.122501060641672
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,short_random_active_block,0.1010546145489178
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,periodic_background_perturbation,0.1021341950328057
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,random_uniform,0.1020406111102025
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,sparse_active_010,0.1031020271008376
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,sparse_active_025,0.1026040882183992
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,single_active_1,0.1054575680489001
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,single_active_2,0.0973451417072708
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,two_cell_active,0.1143643970263698
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,short_random_active_block,0.1017441113815651
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,periodic_background_perturbation,0.1028463845951057
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,random_uniform,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,sparse_active_010,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,sparse_active_025,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,single_active_1,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,single_active_2,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,two_cell_active,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,short_random_active_block,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,periodic_background_perturbation,0.0009538604419008
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,random_uniform,0.075458680111018
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,sparse_active_010,0.075292300728788
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,sparse_active_025,0.0759915852976461
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,single_active_1,0.0855810129803854
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,single_active_2,0.0911378484703292
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,two_cell_active,0.0966684281485175
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,short_random_active_block,0.0760356332981392
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,periodic_background_perturbation,0.075768812005296
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_2,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,two_cell_active,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,short_random_active_block,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,periodic_background_perturbation,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,random_uniform,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,sparse_active_010,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,sparse_active_025,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,single_active_1,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,single_active_2,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,two_cell_active,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,short_random_active_block,0.0
