Delta_H_cond_ci_high,Delta_H_cond_ci_low,Delta_H_cond_mean,Delta_H_cond_se,Delta_H_recovery_ci_high,Delta_H_recovery_ci_low,Delta_H_recovery_mean,Delta_H_recovery_se,Delta_H_weighted_ci_high,Delta_H_weighted_ci_low,Delta_H_weighted_mean,Delta_H_weighted_se,Delta_p_viable_ci_high,Delta_p_viable_ci_low,Delta_p_viable_mean,Delta_p_viable_se,candidate_C,horizon_T,pair_id,start_state
2.3344657747618247,2.102170459481568,2.2183181171216964,0.05925900900006556,2.319431962713038,2.0922894003080454,2.2058606815105417,0.057944531225763464,0.001201975891753938,0.000876400184866852,0.001039188038310395,8.305502726711373e-05,0.0005154064863195298,0.00041316494225189884,0.00046428571428571433,2.6082026547865054e-05,hash_k34_s1206,10,23,start
1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,0.3745704981699375,0.3745704981699375,0.3745704981699375,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,trap_mixing_adversarial,2,23,start
2.510529247162029,2.510529247162029,2.510529247162029,0.0,2.5213418853027583,2.5213418853027583,2.5213418853027583,0.0,0.4016846795459247,0.4016846795459247,0.4016846795459247,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,trap_mixing_adversarial,3,23,start
3.344609637193608,3.344609637193608,3.344609637193608,0.0,3.3568655993069667,3.3568655993069667,3.3568655993069667,0.0,0.27827152181450815,0.27827152181450815,0.27827152181450815,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,trap_mixing_adversarial,4,23,start
4.085494068102453,4.085494068102453,4.085494068102453,0.0,4.10216037987038,4.10216037987038,4.10216037987038,0.0,0.14903882360437748,0.14903882360437748,0.14903882360437748,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,trap_mixing_adversarial,5,23,start
4.791684862073557,4.791684862073557,4.791684862073557,0.0,4.817067450570079,4.817067450570079,4.817067450570079,0.0,0.06992026550737734,0.06992026550737734,0.06992026550737734,0.0,0.014619428571428573,0.014507428571428572,0.014563428571428573,2.857142857142857e-05,trap_mixing_adversarial,6,23,start
3.217999198907068,3.0467967485771887,3.1323979737421284,0.043674094471907954,3.203797262609286,3.0368295032261843,3.120313382917735,0.04259381616915854,0.008582694376072505,0.006517494042255738,0.007550094209164122,0.0005268368198512161,0.002663656341980743,0.0021363436580192565,0.0024,0.00013451854182690984,trap_mixing_adversarial,8,23,start
2.6440082392257924,2.3942733807310894,2.519140809978441,0.06370787206497518,2.636972611031428,2.3899377529313943,2.5134551819814113,0.06301909645409032,0.001881966238210786,0.0013159402119895622,0.0015989532251001741,0.0001443943944441898,0.0007081787984145112,0.0005489640587283461,0.0006285714285714286,4.0616005021980904e-05,trap_mixing_adversarial,10,23,start
1.7917594692280547,1.7917594692280547,1.7917594692280547,0.0,1.7917594692280547,1.7917594692280547,1.7917594692280547,0.0,0.43002227261473314,0.43002227261473314,0.43002227261473314,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,best_of_10_hashes_per_world,2,23,start
2.995732273553991,2.995732273553991,2.995732273553991,0.0,2.9877474524103893,2.9877474524103893,2.9877474524103893,0.0,0.47931716376863853,0.47931716376863853,0.47931716376863853,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,best_of_10_hashes_per_world,3,23,start
3.9512437185814298,3.9512437185814298,3.9512437185814298,0.0,3.9384726874560974,3.9384726874560974,3.9384726874560974,0.0,0.3287434773859749,0.3287434773859749,0.3287434773859749,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,best_of_10_hashes_per_world,4,23,start
4.736198448394486,4.736198448394486,4.736198448394486,0.0,4.72052055258708,4.72052055258708,4.72052055258708,0.0,0.17277651939743083,0.17277651939743083,0.17277651939743083,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,best_of_10_hashes_per_world,5,23,start
5.429345628954409,5.429345628954409,5.429345628954409,0.0,5.412078679719032,5.412078679719032,5.412078679719032,0.0,0.07922501141770275,0.07922501141770275,0.07922501141770275,0.0,0.014585481673778608,0.01442708975479282,0.014506285714285715,4.0406101782088426e-05,best_of_10_hashes_per_world,6,23,start
2.669034300402466,2.2266982569077967,2.4478662786551313,0.11284082742210945,2.6513283312118747,2.2216726084652723,2.4365004698385735,0.10960605172107199,0.007799383452635147,0.004298829174974947,0.006049106313805047,0.0008929985402194386,0.0029060698239044354,0.0018939301760955642,0.0024,0.0002581988897471611,best_of_10_hashes_per_world,8,23,start
2.528608623397045,2.0900441005346067,2.3093263619658257,0.11187870481184639,2.5128338204918665,2.081789424953399,2.2973116227226327,0.10996030498430309,0.0015831534965368792,0.0008961010044310855,0.0012396272504839824,0.00017526849288413101,0.0006258827080947019,0.00041697443476244097,0.0005214285714285714,5.329292687047474e-05,best_of_10_hashes_per_world,10,23,start
1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,0.3745704981699375,0.3745704981699375,0.3745704981699375,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,viability_signature,2,23,start
2.527519150841569,2.527519150841569,2.527519150841569,0.0,2.544843147141881,2.544843147141881,2.544843147141881,0.0,0.40440306413465105,0.40440306413465105,0.40440306413465105,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,viability_signature,3,23,start
3.341081751228728,3.341081751228728,3.341081751228728,0.0,3.362564571569832,3.362564571569832,3.362564571569832,0.0,0.27797800170223014,0.27797800170223014,0.27797800170223014,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,viability_signature,4,23,start
4.029808110258449,4.029808110258449,4.029808110258449,0.0,4.050437079557677,4.050437079557677,4.050437079557677,0.0,0.1470073998622282,0.1470073998622282,0.1470073998622282,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,viability_signature,5,23,start
4.655571665496232,4.655571665496232,4.655571665496232,0.0,4.673573813693415,4.673573813693415,4.673573813693415,0.0,0.06793410174292101,0.06793410174292101,0.06793410174292101,0.0,0.014592,0.014592,0.014592,0.0,viability_signature,6,23,start
3.206588934291655,2.8726083791291814,3.0395986567104183,0.08519912121491678,3.1930438010630975,2.8609829084035554,3.0270133547333264,0.08470941139274027,0.008816606582779624,0.005528508284178752,0.007172557433479188,0.0008388005863777733,0.0027199041940451788,0.0019372386630976783,0.0023285714285714285,0.00019965957422130119,viability_signature,8,23,start
2.6024389452131795,1.7645786641630692,2.1835088046881244,0.21373986761482408,2.592731203922433,1.7595015304732062,2.1761163671978196,0.21255859016561907,0.0018053587349175057,0.0006005857885265581,0.001202972261722032,0.00030734003734462947,0.000680196189378873,0.000319803810621127,0.0005,9.193683131575154e-05,viability_signature,10,23,start
1.329661348854758,1.329661348854758,1.329661348854758,0.0,1.329661348854758,1.329661348854758,1.329661348854758,0.0,0.3191187237251419,0.3191187237251419,0.3191187237251419,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,behavioral_quotient_k5,2,23,start
1.7751250090009734,1.7751250090009734,1.7751250090009734,0.0,1.8033611363178947,1.8033611363178947,1.8033611363178947,0.0,0.28402000144015577,0.28402000144015577,0.28402000144015577,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,behavioral_quotient_k5,3,23,start
2.260087692912897,2.260087692912897,2.260087692912897,0.0,2.293060045304081,2.293060045304081,2.293060045304081,0.0,0.188039296050353,0.188039296050353,0.188039296050353,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,behavioral_quotient_k5,4,23,start
2.766843320624336,2.766843320624336,2.766843320624336,0.0,2.8038217542208064,2.8038217542208064,2.8038217542208064,0.0,0.10093444433637577,0.10093444433637577,0.10093444433637577,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,behavioral_quotient_k5,5,23,start
3.298408841056161,3.298408841056161,3.298408841056161,0.0,3.342172324409259,3.342172324409259,3.342172324409259,0.0,0.0481303818086915,0.0481303818086915,0.0481303818086915,0.0,0.01460715283198635,0.01446256145372794,0.014534857142857145,3.688555567816588e-05,behavioral_quotient_k5,6,23,start
3.1173235083955495,2.8421316945411093,2.9797276014683294,0.07020199333021435,3.108247961714443,2.8338596674873524,2.971053814600898,0.06999701383344158,0.00826781435284148,0.005889760930487057,0.007078787641664269,0.0006066462812128632,0.002653025716846941,0.0020612599974387733,0.002357142857142857,0.0001509606427061653,behavioral_quotient_k5,8,23,start
2.4823183206613018,2.0628195988809446,2.272568959771123,0.1070149800460094,2.4751750199364513,2.0595594069927237,2.2673672134645875,0.10602439105707345,0.0015581788125156233,0.0009046022247810767,0.00123139051864835,0.0001667287213608537,0.0006262375264082249,0.0004309053307346323,0.0005285714285714286,4.98296417534675e-05,behavioral_quotient_k5,10,23,start
1.329661348854758,1.329661348854758,1.329661348854758,0.0,1.329661348854758,1.329661348854758,1.329661348854758,0.0,0.3191187237251419,0.3191187237251419,0.3191187237251419,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,predictive_quotient_k5,2,23,start
1.7524236752648437,1.7524236752648437,1.7524236752648437,0.0,1.7867691824684933,1.7867691824684933,1.7867691824684933,0.0,0.280387788042375,0.280387788042375,0.280387788042375,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,predictive_quotient_k5,3,23,start
2.2234022980108965,2.2234022980108965,2.2234022980108965,0.0,2.2655409288976807,2.2655409288976807,2.2655409288976807,0.0,0.18498707119450658,0.18498707119450658,0.18498707119450658,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,predictive_quotient_k5,4,23,start
2.7268655824399866,2.7268655824399866,2.7268655824399866,0.0,2.774791603687008,2.774791603687008,2.774791603687008,0.0,0.0994760564474107,0.0994760564474107,0.0994760564474107,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,predictive_quotient_k5,5,23,start
3.2801018369588375,3.2801018369588375,3.2801018369588375,0.0,3.3386271053989587,3.3386271053989587,3.3386271053989587,0.0,0.04786324600490336,0.04786324600490336,0.04786324600490336,0.0,0.01460715283198635,0.01446256145372794,0.014534857142857145,3.688555567816588e-05,predictive_quotient_k5,6,23,start
3.1196351104317537,2.852772714228767,2.9862039123302604,0.06807714188851709,3.112174501640485,2.850713982792745,2.981444242216615,0.06669911195095408,0.008275325022664776,0.005912150154593164,0.00709373758862897,0.0006028507316509213,0.002653025716846941,0.0020612599974387733,0.002357142857142857,0.0001509606427061653,predictive_quotient_k5,8,23,start
2.4991268049817754,2.0856195248781826,2.292373164929979,0.10548655104683488,2.4923700802001116,2.083083273223906,2.287726676712009,0.10440989973882799,0.0015657501922291546,0.0009168350502264005,0.0012412926212277775,0.00016553957704151893,0.0006262375264082249,0.0004309053307346323,0.0005285714285714286,4.98296417534675e-05,predictive_quotient_k5,10,23,start
1.329661348854758,1.329661348854758,1.329661348854758,0.0,1.329661348854758,1.329661348854758,1.329661348854758,0.0,0.3191187237251419,0.3191187237251419,0.3191187237251419,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,predictive_quotient_k8,2,23,start
2.1116308425056016,2.1116308425056016,2.1116308425056016,0.0,2.1210387936014357,2.1210387936014357,2.1210387936014357,0.0,0.33786093480089624,0.33786093480089624,0.33786093480089624,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,predictive_quotient_k8,3,23,start
2.809009352675653,2.809009352675653,2.809009352675653,0.0,2.8086305857513225,2.8086305857513225,2.8086305857513225,0.0,0.23370957814261434,0.23370957814261434,0.23370957814261434,0.0,0.08285337954939341,0.08285337954939341,0.08285337954939341,0.0,predictive_quotient_k8,4,23,start
3.423945994246156,3.423945994246156,3.423945994246156,0.0,3.413548477150643,3.413548477150643,3.413548477150643,0.0,0.12490554987009976,0.12490554987009976,0.12490554987009976,0.0,0.03642592548531877,0.03642592548531877,0.03642592548531877,0.0,predictive_quotient_k8,5,23,start
3.974742350795516,3.974742350795516,3.974742350795516,0.0,3.9549452823931275,3.9549452823931275,3.9549452823931275,0.0,0.05799944038280817,0.05799944038280817,0.05799944038280817,0.0,0.01460715283198635,0.01446256145372794,0.014534857142857145,3.688555567816588e-05,predictive_quotient_k8,6,23,start
3.156063995081441,2.8943248021055474,3.025194398593494,0.06677020228976875,3.133185933193903,2.877714379757776,3.0054501564758396,0.06517131465207317,0.008347565727988525,0.006008051606928569,0.0071778086674585476,0.0005968148268010091,0.002653025716846941,0.0020612599974387733,0.002357142857142857,0.0001509606427061653,predictive_quotient_k8,8,23,start
2.4823183206613018,2.0628195988809446,2.272568959771123,0.1070149800460094,2.4751750199364513,2.0595594069927237,2.2673672134645875,0.10602439105707345,0.0015581788125156233,0.0009046022247810767,0.00123139051864835,0.0001667287213608537,0.0006262375264082249,0.0004309053307346323,0.0005285714285714286,4.98296417534675e-05,predictive_quotient_k8,10,23,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,2,27,start
0.0,0.0,0.0,0.0,0.00120591685289817,0.00120591685289817,0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,3,27,start
0.10265415406008493,0.10265415406008493,0.10265415406008493,0.0,0.10464461613454956,0.10464461613454956,0.10464461613454956,0.0,0.029843987147264633,0.029843987147264633,0.029843987147264633,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,identity,4,27,start
0.3327057538257474,0.3327057538257474,0.3327057538257474,0.0,0.33661812981179917,0.33661812981179917,0.33661812981179917,0.0,0.05445371418518387,0.05445371418518387,0.05445371418518387,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,identity,5,27,start
0.6967901718384182,0.6967901718384182,0.6967901718384182,0.0,0.7039335987983995,0.7039335987983995,0.7039335987983995,0.0,0.057495572200169966,0.057495572200169966,0.057495572200169966,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,identity,6,27,start
1.3166144834585203,0.9341248493062594,1.1253696663823898,0.09757388626333184,1.3288399121493704,0.9418734287014161,1.1353566704253932,0.09871593965509039,0.01900443394656222,0.012860722319241784,0.015932578132902,0.001567273374316438,0.0052553139322594035,0.0038018289248834534,0.004528571428571429,0.0003707869916775384,identity,8,27,start
2.4726154012347346,1.844626686935361,2.1586210440850477,0.16020120262739126,2.4729891582845216,1.8583241535317656,2.1656566559081436,0.1568022971308051,0.007022720205810084,0.004724071702646165,0.0058733959542281245,0.0005863899242765098,0.0026443075053490415,0.0019699782089366734,0.0023071428571428574,0.00017202277969703274,identity,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_one,2,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_one,3,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,all_one,4,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,all_one,5,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,all_one,6,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006538057889591827,0.0035762278246938874,0.005057142857142857,0.0007555688941066173,all_one,8,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031156963269975573,0.0021414465301452996,0.0026285714285714285,0.0002485331114419026,all_one,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_k,2,27,start
0.0,0.0,0.0,0.0,0.012008210575911171,0.012008210575911171,0.012008210575911171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_k,3,27,start
0.16684116479711308,0.16684116479711308,0.16684116479711308,0.0,0.194096358865397,0.194096358865397,0.194096358865397,0.0,0.02984398714726455,0.02984398714726455,0.02984398714726455,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,random_k,4,27,start
0.49651250727264484,0.49651250727264484,0.49651250727264484,0.0,0.5419850496817493,0.5419850496817493,0.5419850496817493,0.0,0.051937702280743944,0.051937702280743944,0.051937702280743944,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,random_k,5,27,start
0.977934005503613,0.977934005503613,0.977934005503613,0.0,1.0435599773342723,1.0435599773342723,1.0435599773342723,0.0,0.053609241341551046,0.053609241341551046,0.053609241341551046,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,random_k,6,27,start
1.3166144834585203,0.9341248493062594,1.1253696663823898,0.09757388626333184,1.3288399121493704,0.9418734287014161,1.1353566704253932,0.09871593965509039,0.01900443394656222,0.012860722319241784,0.015932578132902,0.001567273374316438,0.0052553139322594035,0.0038018289248834534,0.004528571428571429,0.0003707869916775384,random_k,8,27,start
2.4726154012347346,1.844626686935361,2.1586210440850477,0.16020120262739126,2.4729891582845216,1.8583241535317656,2.1656566559081436,0.1568022971308051,0.007022720205810084,0.004724071702646165,0.0058733959542281245,0.0005863899242765098,0.0026443075053490415,0.0019699782089366734,0.0023071428571428574,0.00017202277969703274,random_k,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hash_k34_s1206,2,27,start
0.0,0.0,0.0,0.0,0.00120591685289817,0.00120591685289817,0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hash_k34_s1206,3,27,start
0.10265415406008493,0.10265415406008493,0.10265415406008493,0.0,0.10464461613454956,0.10464461613454956,0.10464461613454956,0.0,0.029843987147264633,0.029843987147264633,0.029843987147264633,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,hash_k34_s1206,4,27,start
0.3327057538257474,0.3327057538257474,0.3327057538257474,0.0,0.33661812981179917,0.33661812981179917,0.33661812981179917,0.0,0.05445371418518387,0.05445371418518387,0.05445371418518387,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,hash_k34_s1206,5,27,start
0.6967901718384182,0.6967901718384182,0.6967901718384182,0.0,0.7039335987983995,0.7039335987983995,0.7039335987983995,0.0,0.057495572200169966,0.057495572200169966,0.057495572200169966,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,hash_k34_s1206,6,27,start
1.2896001619782937,0.8518629751275492,1.0707315685529215,0.11166764970682261,1.3196524619703485,0.8735305465647303,1.0965915042675394,0.11380661107286179,0.017509371249251254,0.011508131976384796,0.014508751612818026,0.0015309283859353214,0.004903410600320958,0.003468017971107613,0.004185714285714286,0.0003661715890850371,hash_k34_s1206,8,27,start
3.313963160438138,2.5767526227810724,2.9453578916096053,0.18806391266761877,3.310326759172293,2.57654339401678,2.9434350765945365,0.187189633968243,0.009562249742024857,0.006549041521621121,0.008055645631822988,0.0007686755664295243,0.002805418402048837,0.0020802958836654488,0.002442857142857143,0.0001849802342814765,hash_k34_s1206,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trap_mixing_adversarial,2,27,start
0.0,0.0,0.0,0.0,0.004741306383239774,0.004741306383239774,0.004741306383239774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trap_mixing_adversarial,3,27,start
0.07362954658074639,0.07362954658074639,0.07362954658074639,0.0,0.07922728311182325,0.07922728311182325,0.07922728311182325,0.0,0.025407845191680906,0.025407845191680906,0.025407845191680906,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,trap_mixing_adversarial,4,27,start
0.24732975567603255,0.24732975567603255,0.24732975567603255,0.0,0.24859636156965603,0.24859636156965603,0.24859636156965603,0.0,0.04636352994651763,0.04636352994651763,0.04636352994651763,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,trap_mixing_adversarial,5,27,start
0.512403372469441,0.512403372469441,0.512403372469441,0.0,0.5042386037634197,0.5042386037634197,0.5042386037634197,0.0,0.04859045063373205,0.04859045063373205,0.04859045063373205,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,trap_mixing_adversarial,6,27,start
0.6958879404509178,0.3980237596733166,0.5469558500621172,0.07598576040244928,0.7021595528228438,0.397282588709286,0.5497210707660649,0.07777473574325452,0.018580186234145174,0.013056355607592461,0.015818270920868818,0.0014091404659573243,0.005315257844748937,0.003984742155251064,0.0046500000000000005,0.00033941726772904917,trap_mixing_adversarial,8,27,start
2.4164379767221495,1.4248285842587594,1.9206332804904545,0.25296157971004857,2.4172323887485465,1.430756040431305,1.9239942145899258,0.25165212967276573,0.005833704699819241,0.004748002408375992,0.005290853554097617,0.0002769648702661347,0.002305839729627495,0.0019655888418010758,0.0021357142857142855,8.679869587408656e-05,trap_mixing_adversarial,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,best_of_10_hashes_per_world,2,27,start
0.0,0.0,0.0,0.0,0.00120591685289817,0.00120591685289817,0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,best_of_10_hashes_per_world,3,27,start
0.10265415406008493,0.10265415406008493,0.10265415406008493,0.0,0.10464461613454956,0.10464461613454956,0.10464461613454956,0.0,0.029843987147264633,0.029843987147264633,0.029843987147264633,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,best_of_10_hashes_per_world,4,27,start
0.3196275051359372,0.3196275051359372,0.3196275051359372,0.0,0.32205111375800044,0.32205111375800044,0.32205111375800044,0.0,0.05401009998962551,0.05401009998962551,0.05401009998962551,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,best_of_10_hashes_per_world,5,27,start
0.6514205382017675,0.6514205382017675,0.6514205382017675,0.0,0.654169185835122,0.654169185835122,0.654169185835122,0.0,0.05669706664816491,0.05669706664816491,0.05669706664816491,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,best_of_10_hashes_per_world,6,27,start
0.6686056598718412,0.23320712419938686,0.450906392035614,0.11107105501848324,0.6815701777501145,0.2395987119929023,0.4605844448715084,0.11274782289724801,0.020931476685344192,0.012664983950670675,0.016798230318007434,0.002108799167008551,0.00580522302252973,0.003909062691755984,0.004857142857142857,0.00048371437009534326,best_of_10_hashes_per_world,8,27,start
2.3344161836728583,1.3049267868772643,1.8196714852750613,0.262624846121325,2.334436696625776,1.3116652143427365,1.8230509554842562,0.2609110924191426,0.0073952514661637225,0.004413494405461045,0.005904372935812384,0.0007606523114037442,0.002724487141540628,0.001875512858459372,0.0023,0.00021657507221460617,best_of_10_hashes_per_world,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viability_signature,2,27,start
-0.1499560385650156,-0.1499560385650156,-0.1499560385650156,0.0,-0.15017034670490714,-0.15017034670490714,-0.15017034670490714,0.0,-0.01799472462780191,-0.01799472462780191,-0.01799472462780191,0.0,0.0,0.0,0.0,0.0,viability_signature,3,27,start
-0.22292691772000772,-0.22292691772000772,-0.22292691772000772,0.0,-0.2445541814548582,-0.2445541814548582,-0.2445541814548582,0.0,0.003477292219229877,0.003477292219229877,0.003477292219229877,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,viability_signature,4,27,start
-0.32953588971746495,-0.32953588971746495,-0.32953588971746495,0.0,-0.37073565222393157,-0.37073565222393157,-0.37073565222393157,0.0,0.022087290161333442,0.022087290161333442,0.022087290161333442,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,viability_signature,5,27,start
-0.446451835173697,-0.446451835173697,-0.446451835173697,0.0,-0.5012903524031116,-0.5012903524031116,-0.5012903524031116,0.0,0.026629156108280913,0.026629156108280913,0.026629156108280913,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,viability_signature,6,27,start
0.5099722649253765,-0.09907557581142468,0.20544834455697591,0.155369347126735,0.5306466896198372,-0.10453381861769045,0.21305643550107334,0.1620358439381448,0.01681842680908455,0.011690760689392489,0.01425459374923852,0.0013080780917581792,0.005735329121078084,0.0044218137360647735,0.005078571428571429,0.0003350804553605384,viability_signature,8,27,start
3.00384033517791,2.1277051377510543,2.5657727364644822,0.22350387689460618,2.995367688909857,2.1201100174495684,2.5577388531797127,0.22328001822966556,0.007860833865353242,0.005406692387525325,0.006633763126439283,0.0006260564994458971,0.002594449318961924,0.0019055506810380758,0.00225,0.00017573944844996128,viability_signature,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,behavioral_quotient_k5,2,27,start
0.0,0.0,0.0,0.0,0.014654142582089857,0.014654142582089857,0.014654142582089857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,behavioral_quotient_k5,3,27,start
0.1497550812299373,0.1497550812299373,0.1497550812299373,0.0,0.1777543895511111,0.1777543895511111,0.1777543895511111,0.0,0.02540784519168085,0.02540784519168085,0.02540784519168085,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,behavioral_quotient_k5,4,27,start
0.444779725586975,0.444779725586975,0.444779725586975,0.0,0.47813549534592426,0.47813549534592426,0.47813549534592426,0.0,0.0435400253102807,0.0435400253102807,0.0435400253102807,0.0,0.009967904191616764,0.009967904191616764,0.009967904191616764,0.0,behavioral_quotient_k5,5,27,start
0.8335116341250401,0.8335116341250401,0.8335116341250401,0.0,0.8621207056043989,0.8621207056043989,0.8621207056043989,0.0,0.04417630832313394,0.04417630832313394,0.04417630832313394,0.0,0.009193544824200775,0.009193544824200775,0.009193544824200775,0.0,behavioral_quotient_k5,6,27,start
0.8404471896060709,0.4520149910815935,0.6462310903438322,0.09908984656236669,0.8692263959449834,0.4528940443038655,0.6610602201244244,0.10620723256150968,0.020516227654700018,0.013400164636366525,0.01695819614553327,0.0018153221985544622,0.005774728927849678,0.004110985357864608,0.004942857142857143,0.00042442438009823225,behavioral_quotient_k5,8,27,start
2.656286474805796,2.2672342201529867,2.4617603474793914,0.09924802414612485,2.6542799968427064,2.265500794082548,2.459890395462627,0.09917836805106081,0.008236249140703915,0.004203111238809112,0.0062196801897565135,0.0010288617096670413,0.003029147519128521,0.0018851381951571933,0.002457142857142857,0.00029183911325799164,behavioral_quotient_k5,10,27,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predictive_quotient_k5,2,27,start
0.1499560385650156,0.1499560385650156,0.1499560385650156,0.0,0.14979793944640862,0.14979793944640862,0.14979793944640862,0.0,0.017994724627801884,0.017994724627801884,0.017994724627801884,0.0,0.0,0.0,0.0,0.0,predictive_quotient_k5,3,27,start
0.44703893240924875,0.44703893240924875,0.44703893240924875,0.0,0.4729341538470919,0.4729341538470919,0.4729341538470919,0.0,0.03980362489392236,0.03980362489392236,0.03980362489392236,0.0,0.006400000000000003,0.006400000000000003,0.006400000000000003,0.0,predictive_quotient_k5,4,27,start
