H_cond_ci_high,H_cond_ci_low,H_cond_mean,H_cond_rel_ci_width,H_cond_std,H_recovery_ci_high,H_recovery_ci_low,H_recovery_mean,H_recovery_rel_ci_width,H_recovery_std,H_weighted_ci_high,H_weighted_ci_low,H_weighted_mean,H_weighted_rel_ci_width,H_weighted_std,N_eff_cond_mean,N_eff_recovery_mean,Pi_ci_high,Pi_ci_low,Pi_mean,Pi_rel_ci_width,Pi_std,adaptive_idx,candidate_C,condition,estimator_mode,family,horizon_T,mc_repeats,mc_samples,num_viable_macro_classes_mean,p_viable_ci_high,p_viable_ci_low,p_viable_mean,p_viable_rel_ci_width,p_viable_std,pair_id,start_state,wide_ci,world_id,world_seed
4.362639372826174,4.362639372826174,4.362639372826174,,0.0,4.362639372826174,4.362639372826174,4.362639372826174,,0.0,3.1461873297060747,3.1461873297060747,3.1461873297060747,,0.0,78.46395699801138,78.46395699801138,1.0,1.0,1.0,,0.0,,hash_k34_s1206,hidden_fake,exact,B,3,0,0,103,0.7211660329531052,0.7211660329531052,0.7211660329531052,,0.0,46,alt,0,B_10046_hidden_fake,10046
5.7995206589758,5.7995206589758,5.7995206589758,,0.0,5.7995206589758,5.7995206589758,5.7995206589758,,0.0,2.629760938589621,2.629760938589621,2.629760938589621,,0.0,330.1412717203511,330.1412717203511,1.0,1.0,1.0,,0.0,,hash_k34_s1206,hidden_fake,exact,B,4,0,0,407,0.4534445333028676,0.4534445333028676,0.4534445333028676,,0.0,46,alt,0,B_10046_hidden_fake,10046
7.0384995932730225,7.002209200837247,7.020354397055135,0.005169310605031351,0.024493712593367262,7.0384995932730225,7.002209200837247,7.020354397055135,0.005169310605031351,0.024493712593367262,3.484720947194201,3.376253395353013,3.430487171273607,0.031618702075168564,0.07320871619688489,1119.4707897766846,1119.4707897766846,1.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,hidden_fake,monte_carlo,B,5,7,5000,1300.0,0.4953811590807237,0.4818759837764191,0.4886285714285714,0.027638939051026875,0.009115136547837037,46,alt,0,B_10046_hidden_fake,10046
7.388912140579237,7.345974928142729,7.367443534360983,0.005827966273002715,0.02897989441258944,7.388912140579237,7.345974928142729,7.367443534360983,0.005827966273002715,0.02897989441258944,2.914838901888593,2.7913818971270747,2.853110399507834,0.04327102266453305,0.08332564597140192,1584.1531876572772,1584.1531876572772,1.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,hidden_fake,monte_carlo,B,6,7,5000,1668.7142857142858,0.39454145102555643,0.3799156918315864,0.3872285714285714,0.037770351345750075,0.00987145958233706,46,alt,0,B_10046_hidden_fake,10046
7.188456477487594,7.148483511896628,7.168469994692111,0.005576219977284403,0.02697921584679487,7.188456477487594,7.148483511896628,7.168469994692111,0.005576219977284403,0.02697921584679487,1.9175906348802079,1.8353126783193396,1.8764516565997738,0.04384762925891738,0.055532400878222546,1298.2629457707649,1298.2629457707649,1.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,hidden_fake,monte_carlo,B,8,7,5000,1301.142857142857,0.26674956198070543,0.2567361523050089,0.26174285714285717,0.03825666833854147,0.006758416269821682,46,alt,0,B_10046_hidden_fake,10046
6.791227106494325,6.743288451524497,6.767257779009411,0.007083911465368357,0.032355550825789246,6.791227106494325,6.743288451524497,6.767257779009411,0.007083911465368357,0.032355550825789246,1.2100792499718744,1.1444688041084856,1.17727402704018,0.05573081912657329,0.04428288856188601,869.3185160936303,869.3185160936303,1.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,hidden_fake,monte_carlo,B,10,7,5000,869.4285714285714,0.17816111080995684,0.16972460347575746,0.17394285714285715,0.048501602611198756,0.005694107229659199,46,alt,0,B_10046_hidden_fake,10046
2.054735753709877,2.054735753709877,2.054735753709877,,0.0,2.054735753709877,2.054735753709877,2.054735753709877,,0.0,2.054735753709877,2.054735753709877,2.054735753709877,,0.0,7.804775217226987,7.804775217226987,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,2,0,0,9,1.0,1.0,1.0,,0.0,46,start,0,B_10046_hidden_fake,10046
2.9780060780862434,2.9780060780862434,2.9780060780862434,,0.0,2.9780060780862434,2.9780060780862434,2.9780060780862434,,0.0,2.2519398342861687,2.2519398342861687,2.2519398342861687,,0.0,19.648599786389987,19.648599786389987,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,3,0,0,28,0.7561904761904762,0.7561904761904762,0.7561904761904762,,0.0,46,start,0,B_10046_hidden_fake,10046
3.992219561186845,3.992219561186845,3.992219561186845,,0.0,3.992219561186845,3.992219561186845,3.992219561186845,,0.0,1.9957584146753458,1.9957584146753458,1.9957584146753458,,0.0,54.175000745687576,54.175000745687576,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,4,0,0,93,0.499911987326175,0.499911987326175,0.499911987326175,,0.0,46,start,0,B_10046_hidden_fake,10046
4.5864380033529795,4.560448074906098,4.573443039129539,0.005682792641018186,0.01754155287316548,4.5864380033529795,4.560448074906098,4.573443039129539,0.005682792641018186,0.01754155287316548,3.465874290452517,3.419447396330902,3.4426608433917094,0.013485758903823792,0.031335208160948966,96.88984411727667,96.88984411727667,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,5,7,5000,276.0,0.7564869084245571,0.748998805861157,0.752742857142857,0.009947756384992238,0.00505399417716888,46,start,0,B_10046_hidden_fake,10046
5.441576100041296,5.3979421034560495,5.419759101748673,0.008050910707667381,0.02945017950826583,5.441576100041296,5.3979421034560495,5.419759101748673,0.008050910707667381,0.02945017950826583,3.6398852873281706,3.5862247124028235,3.613054999865497,0.014851856649662064,0.036217483791126506,225.90797814861682,225.90797814861682,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,6,7,5000,609.1428571428571,0.6719120001657035,0.6614022855485822,0.6666571428571428,0.01576479713706971,0.007093390619174309,46,start,0,B_10046_hidden_fake,10046
6.720233675688707,6.687287908104823,6.703760791896765,0.004914520163623342,0.022236303004869725,6.720233675688707,6.687287908104823,6.703760791896765,0.004914520163623342,0.022236303004869725,3.7002220455969206,3.6081242267294305,3.6541731361631755,0.02520346339259431,0.06216018495276802,815.6387898792955,815.6387898792955,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,8,7,5000,1381.857142857143,0.5514497063242595,0.5387217222471691,0.5450857142857143,0.02335042681089027,0.008590581775298754,46,start,0,B_10046_hidden_fake,10046
7.2906450034116945,7.2561104750259,7.273377739218797,0.004748072989469639,0.023308615753497856,7.2906450034116945,7.2561104750259,7.273377739218797,0.004748072989469639,0.023308615753497856,3.2178591276435218,3.1399553120742394,3.1789072198588806,0.024506476654182038,0.05258013320902098,1441.7451709135078,1441.7451709135078,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,10,7,5000,1723.7142857142858,0.44211401830877634,0.4320002674055094,0.43705714285714287,0.023140568844501722,0.006826140232678391,46,start,0,B_10046_hidden_fake,10046
2.1593946415549223,2.1593946415549223,2.1593946415549223,,0.0,2.1593946415549223,2.1593946415549223,2.1593946415549223,,0.0,2.1593946415549223,2.1593946415549223,2.1593946415549223,,0.0,8.665890100540476,8.665890100540476,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,2,0,0,11,1.0,1.0,1.0,,0.0,46,alt,0,B_10046_hidden_fake,10046
3.336311057795792,3.336311057795792,3.336311057795792,,0.0,3.336311057795792,3.336311057795792,3.336311057795792,,0.0,2.4060342102481695,2.4060342102481695,2.4060342102481695,,0.0,28.115219749150274,28.115219749150274,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,3,0,0,38,0.7211660329531052,0.7211660329531052,0.7211660329531052,,0.0,46,alt,0,B_10046_hidden_fake,10046
4.5268273539408685,4.5268273539408685,4.5268273539408685,,0.0,4.5268273539408685,4.5268273539408685,4.5268273539408685,,0.0,2.0526651168503722,2.0526651168503722,2.0526651168503722,,0.0,92.46473734466656,92.46473734466656,1.0,1.0,1.0,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,4,0,0,133,0.4534445333028676,0.4534445333028676,0.4534445333028676,,0.0,46,alt,0,B_10046_hidden_fake,10046
5.740275531160812,5.716072253621578,5.728173892391195,0.004225304258200638,0.016335676857522317,5.740275531160812,5.716072253621578,5.728173892391195,0.004225304258200638,0.016335676857522317,2.822576269103155,2.768338858068151,2.795457563585653,0.01940197974797197,0.03660681157005345,307.44249018981856,307.44249018981856,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,5,7,5000,421.7142857142857,0.4932629989999492,0.48279414385719366,0.4880285714285714,0.02145131608198838,0.007065813066145628,46,alt,0,B_10046_hidden_fake,10046
6.58156782458954,6.55604431344364,6.56880606901659,0.003885563202465126,0.017226750785010115,6.58156782458954,6.55604431344364,6.56880606901659,0.003885563202465126,0.017226750785010115,2.599799623642899,2.49198941090747,2.5458945172751846,0.042346692686551654,0.072765054002784,712.609556415355,712.609556415355,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,6,7,5000,892.4285714285714,0.3956967050180077,0.37944615212484945,0.38757142857142857,0.041929181810581535,0.010968092250662718,46,alt,0,B_10046_hidden_fake,10046
7.0837247516549136,7.027881060421957,7.055802906038435,0.007914576409888782,0.03769094879956096,7.0837247516549136,7.027881060421957,7.055802906038435,0.007914576409888782,0.03769094879956096,1.8957208250310467,1.7951744908344514,1.845447657932749,0.05448343861956305,0.06786239681718882,1160.2716562232542,1160.2716562232542,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,8,7,5000,1200.857142857143,0.2676451988599762,0.2553833725685952,0.2615142857142857,0.04688778763228813,0.00827595484348655,46,alt,0,B_10046_hidden_fake,10046
6.776527433842949,6.729598884614603,6.753063159228776,0.006949224096062679,0.0316737935324628,6.776527433842949,6.729598884614603,6.753063159228776,0.006949224096062679,0.0316737935324628,1.2029115420713452,1.140884647784994,1.1718980949281697,0.05292857335872108,0.04186421859167804,857.0463994312221,857.0463994312221,1.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,10,7,5000,860.1428571428571,0.17751453104009593,0.16951404038847548,0.1735142857142857,0.04610854154564726,0.005399823630276746,46,alt,0,B_10046_hidden_fake,10046
2.2962522484527668,2.2962522484527668,2.2962522484527668,,0.0,2.2962522484527668,2.2962522484527668,2.2962522484527668,,0.0,2.2962522484527668,2.2962522484527668,2.2962522484527668,,0.0,9.936871656559411,9.936871656559411,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,2,0,0,12,1.0,1.0,1.0,,0.0,46,start,0,B_10046_hidden_fake,10046
3.5532880971174223,3.5532880971174223,3.5532880971174223,,0.0,3.5532880971174223,3.5532880971174223,3.5532880971174223,,0.0,2.6869626182011745,2.6869626182011745,2.6869626182011745,,0.0,34.92797545644651,34.92797545644651,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,3,0,0,47,0.7561904761904762,0.7561904761904762,0.7561904761904762,,0.0,46,start,0,B_10046_hidden_fake,10046
4.804650754951189,4.804650754951189,4.804650754951189,,0.0,4.804650754951189,4.804650754951189,4.804650754951189,,0.0,2.4019025073158558,2.4019025073158558,2.4019025073158558,,0.0,122.07684884029833,122.07684884029833,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,4,0,0,180,0.499911987326175,0.499911987326175,0.499911987326175,,0.0,46,start,0,B_10046_hidden_fake,10046
5.63921966370964,5.605982491876042,5.622601077792841,0.005911351592214515,0.02243298238643379,5.63921966370964,5.605982491876042,5.622601077792841,0.005911351592214515,0.02243298238643379,4.275329478165965,4.228517172773222,4.251923325469593,0.011009677693934685,0.03159533631806223,276.6676172085831,276.6676172085831,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,5,7,5000,649.0,0.7607803300630627,0.75167681279408,0.7562285714285714,0.012038049887199325,0.006144296619824023,46,start,0,B_10046_hidden_fake,10046
6.527656682589999,6.461489490561901,6.49457308657595,0.010188074126821918,0.044658656902500926,6.527656682589999,6.461489490561901,6.49457308657595,0.010188074126821918,0.044658656902500926,4.371875958617283,4.303326292884945,4.337601125751114,0.0158035890680168,0.04626667550621721,662.112513330554,662.112513330554,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,6,7,5000,1338.2857142857142,0.6724168721951234,0.6633545563763052,0.6678857142857143,0.013568662459729377,0.006116488254826353,46,start,0,B_10046_hidden_fake,10046
7.3960363144103525,7.364417880888968,7.3802270976496605,0.004284208751713534,0.021340436720155904,7.3960363144103525,7.364417880888968,7.3802270976496605,0.004284208751713534,0.021340436720155904,4.072771955803348,3.9987186140716533,4.035745284937501,0.018349359660551883,0.049981307646771986,1604.2677010165473,1604.2677010165473,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,8,7,5000,2079.8571428571427,0.5514402204467282,0.5422169224104146,0.5468285714285714,0.016866891231045317,0.006225141038754151,46,start,0,B_10046_hidden_fake,10046
7.5552830847644845,7.5375179551387195,7.546400519951602,0.0023541196334327316,0.011990335458826417,7.5552830847644845,7.5375179551387195,7.546400519951602,0.0023541196334327316,0.011990335458826417,3.3458293835050528,3.2670697448937034,3.306449564199378,0.023820003022008956,0.05315775946809964,1894.0298242153865,1894.0298242153865,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,10,7,5000,2022.7142857142858,0.4429846177041957,0.4333010965815186,0.43814285714285717,0.022101287205327627,0.006535762425011367,46,start,0,B_10046_hidden_fake,10046
3.0294853418705667,3.0294853418705667,3.0294853418705667,,0.0,3.0294853418705667,3.0294853418705667,3.0294853418705667,,0.0,3.0294853418705667,3.0294853418705667,3.0294853418705667,,0.0,20.686583330979367,20.686583330979367,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,2,0,0,24,1.0,1.0,1.0,,0.0,46,alt,0,B_10046_hidden_fake,10046
4.341156107956468,4.341156107956468,4.341156107956468,,0.0,4.341156107956468,4.341156107956468,4.341156107956468,,0.0,3.1306943288051077,3.1306943288051077,3.1306943288051077,,0.0,76.7962728177031,76.7962728177031,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,3,0,0,101,0.7211660329531052,0.7211660329531052,0.7211660329531052,,0.0,46,alt,0,B_10046_hidden_fake,10046
5.764507995432391,5.764507995432391,5.764507995432391,,0.0,5.764507995432391,5.764507995432391,5.764507995432391,,0.0,2.6138846377094893,2.6138846377094893,2.6138846377094893,,0.0,318.7821631660096,318.7821631660096,1.0,1.0,1.0,,0.0,7,best_of_10_hashes_per_world,hidden_fake,exact,B,4,0,0,400,0.4534445333028676,0.4534445333028676,0.4534445333028676,,0.0,46,alt,0,B_10046_hidden_fake,10046
6.985880013355224,6.9589757138557555,6.97242786360549,0.0038586701828645987,0.018158695324998482,6.985880013355224,6.9589757138557555,6.97242786360549,0.0038586701828645987,0.018158695324998482,3.48212281765831,3.4114869105412917,3.446804864099801,0.020493155226954253,0.04767475608752248,1066.9602343649944,1066.9602343649944,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,5,7,5000,1255.7142857142858,0.498987144816979,0.4896985694687353,0.49434285714285714,0.01878974321977394,0.0062691990830453905,46,alt,0,B_10046_hidden_fake,10046
7.364559457317669,7.3447340362218325,7.354646746769751,0.0026956319968112633,0.013380901494060305,7.364559457317669,7.3447340362218325,7.354646746769751,0.0026956319968112633,0.013380901494060305,2.8511500276837154,2.7700357774515236,2.8105929025676195,0.028860191797285824,0.05474697293312301,1563.5649139532068,1563.5649139532068,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,6,7,5000,1646.7142857142858,0.3872047945848517,0.37708091970086255,0.3821428571428571,0.026492382873990267,0.006832973277389852,46,alt,0,B_10046_hidden_fake,10046
7.187157914756989,7.14629238929408,7.166725152025535,0.0057021198101003005,0.027581637135416618,7.187157914756989,7.14629238929408,7.166725152025535,0.0057021198101003005,0.027581637135416618,1.9185931359582387,1.8326007617182045,1.8755969488382216,0.045848002841601634,0.0580393971650834,1296.0147101237449,1296.0147101237449,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,8,7,5000,1299.4285714285713,0.26695388284793775,0.25641754572349074,0.26168571428571424,0.040263325620225526,0.0071113591226592224,46,alt,0,B_10046_hidden_fake,10046
6.75134815033048,6.731219516014996,6.741283833172738,0.0029858755117880852,0.013585551181155871,6.75134815033048,6.731219516014996,6.741283833172738,0.0029858755117880852,0.013585551181155871,1.1549167523402257,1.1283137437040844,1.141615248022155,0.023302954898536017,0.017955343106462712,846.7142857142492,846.7142857142492,1.0,1.0,1.0,0.0,0.0,7,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,10,7,5000,846.7142857142857,0.17105948018437403,0.16762623410134028,0.16934285714285716,0.02027393502719439,0.0023172232972943694,46,alt,0,B_10046_hidden_fake,10046
1.5355665393339912,1.5355665393339912,1.5355665393339912,,0.0,1.5355665393339912,1.5355665393339912,1.5355665393339912,,0.0,1.5355665393339912,1.5355665393339912,1.5355665393339912,,0.0,4.643955768424962,4.643955768424962,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,2,0,0,5,1.0,1.0,1.0,,0.0,46,start,0,B_10046_hidden_fake,10046
2.2482577556406853,2.2482577556406853,2.2482577556406853,,0.0,2.2482577556406853,2.2482577556406853,2.2482577556406853,,0.0,1.7001111028368612,1.7001111028368612,1.7001111028368612,,0.0,9.471220273365827,9.471220273365827,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,3,0,0,12,0.7561904761904762,0.7561904761904762,0.7561904761904762,,0.0,46,start,0,B_10046_hidden_fake,10046
3.1672833565678826,3.1672833565678826,3.1672833565678826,,0.0,3.1672833565678826,3.1672833565678826,3.1672833565678826,,0.0,1.5833629172069683,1.5833629172069683,1.5833629172069683,,0.0,23.742895682338016,23.742895682338016,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,4,0,0,32,0.499911987326175,0.499911987326175,0.499911987326175,,0.0,46,start,0,B_10046_hidden_fake,10046
3.824771124818396,3.806979867210971,3.8158754960146837,0.004662431367586894,0.012007970188860496,3.824771124818396,3.806979867210971,3.8158754960146837,0.004662431367586894,0.012007970188860496,2.8856241965928042,2.850850023455565,2.8682371100241846,0.012123883696960495,0.023470360757407726,45.41931406120449,45.41931406120449,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,5,7,5000,94.57142857142857,0.7556499336939719,0.7476643520203137,0.7516571428571428,0.01062396832058838,0.005389761015993552,46,start,0,B_10046_hidden_fake,10046
4.515722497905287,4.490900174158892,4.503311336032089,0.00551201591322055,0.016753493774411876,4.515722497905287,4.490900174158892,4.503311336032089,0.00551201591322055,0.016753493774411876,3.00592027856837,2.9652711725609953,2.9855957255646826,0.013615073755401495,0.027435567732809786,90.32656731789754,90.32656731789754,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,6,7,5000,205.85714285714286,0.6663602383919999,0.6595826187508574,0.6629714285714287,0.010223094614720953,0.004574463278431077,46,start,0,B_10046_hidden_fake,10046
5.876036790778957,5.817281081770788,5.846658936274872,0.01004945040382408,0.03965637605635081,5.876036790778957,5.817281081770788,5.846658936274872,0.01004945040382408,0.03965637605635081,3.221603199251029,3.19534179897296,3.2084724991119944,0.008185016479130666,0.01772477913675854,346.30877167751675,346.30877167751675,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,8,7,5000,706.0,0.5530975515509804,0.5445024484490197,0.5488000000000001,0.015661631016692153,0.0058011493114152445,46,start,0,B_10046_hidden_fake,10046
6.762185300551627,6.71247536082574,6.737330330688684,0.007378284466690999,0.03355105566395522,6.762185300551627,6.71247536082574,6.737330330688684,0.007378284466690999,0.03355105566395522,2.9768711279460778,2.8990144293525244,2.937942778649301,0.026500413540847603,0.05254833223955463,843.7149929093895,843.7149929093895,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,10,7,5000,1204.2857142857142,0.440945529093929,0.43116875662035675,0.43605714285714287,0.022420851564344643,0.006598701170901523,46,start,0,B_10046_hidden_fake,10046
2.2563446419021775,2.2563446419021775,2.2563446419021775,,0.0,2.2563446419021775,2.2563446419021775,2.2563446419021775,,0.0,2.2563446419021775,2.2563446419021775,2.2563446419021775,,0.0,9.548123489146137,9.548123489146137,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,2,0,0,12,1.0,1.0,1.0,,0.0,46,alt,0,B_10046_hidden_fake,10046
3.0633397359497967,3.0633397359497967,3.0633397359497967,,0.0,3.0633397359497967,3.0633397359497967,3.0633397359497967,,0.0,2.2091765649625277,2.2091765649625277,2.2091765649625277,,0.0,21.398904645964283,21.398904645964283,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,3,0,0,32,0.7211660329531052,0.7211660329531052,0.7211660329531052,,0.0,46,alt,0,B_10046_hidden_fake,10046
3.984532501810288,3.984532501810288,3.984532501810288,,0.0,3.984532501810288,3.984532501810288,3.984532501810288,,0.0,1.8067644807134735,1.8067644807134735,1.8067644807134735,,0.0,53.76015082901997,53.76015082901997,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,4,0,0,86,0.4534445333028676,0.4534445333028676,0.4534445333028676,,0.0,46,alt,0,B_10046_hidden_fake,10046
5.267053856985346,5.2435664485204665,5.255310152752906,0.004469271609512064,0.015852510647822626,5.267053856985346,5.2435664485204665,5.255310152752906,0.004469271609512064,0.015852510647822626,2.6014576217366816,2.5485933173138324,2.575025469525257,0.020529623900223195,0.035680051718181095,191.60150700209073,191.60150700209073,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,5,7,5000,261.57142857142856,0.4957497575601064,0.4842502424398937,0.49000000000000005,0.0234683982045158,0.0077614431647729095,46,alt,0,B_10046_hidden_fake,10046
6.0776330959037335,6.049434628122853,6.063533862013293,0.004650500586388677,0.019032176811549895,6.0776330959037335,6.049434628122853,6.063533862013293,0.004650500586388677,0.019032176811549895,2.3809018606345402,2.2982723918050825,2.3395871262198114,0.03531797038179397,0.055769649359211484,429.9589181629473,429.9589181629473,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,6,7,5000,576.4285714285714,0.3919317150993912,0.37972542775775175,0.38582857142857147,0.03163655635051686,0.008238469575860611,46,alt,0,B_10046_hidden_fake,10046
6.897266162755918,6.85744352745223,6.877354845104074,0.005790399972169136,0.02687775243999451,6.897266162755918,6.85744352745223,6.877354845104074,0.005790399972169136,0.02687775243999451,1.8295521396510879,1.7766748919177793,1.8031135157844336,0.02932552347393651,0.035688787631604275,970.3583629171856,970.3583629171856,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,8,7,5000,1061.2857142857142,0.2654605249012229,0.2588823322416342,0.26217142857142856,0.025091188217698835,0.004439862717740378,46,alt,0,B_10046_hidden_fake,10046
6.734050540119277,6.707571053889776,6.7208107970045265,0.003939924367652663,0.017871973318371873,6.734050540119277,6.707571053889776,6.7208107970045265,0.003939924367652663,0.017871973318371873,1.1783220142915505,1.1502207513659541,1.1642713828287523,0.024136351146345776,0.018966569701011973,829.6031231179057,829.6031231179057,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,10,7,5000,840.4285714285714,0.17499086690133797,0.17146627595580494,0.17322857142857145,0.02034647585249154,0.0023788752844669274,46,alt,0,B_10046_hidden_fake,10046
1.0731413073864555,1.0731413073864555,1.0731413073864555,,0.0,1.0731413073864555,1.0731413073864555,1.0731413073864555,,0.0,1.0731413073864555,1.0731413073864555,1.0731413073864555,,0.0,2.924552002416719,2.924552002416719,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,2,0,0,3,1.0,1.0,1.0,,0.0,46,start,0,B_10046_hidden_fake,10046
1.811364339898174,1.811364339898174,1.811364339898174,,0.0,1.811364339898174,1.811364339898174,1.811364339898174,,0.0,1.3697364627420479,1.3697364627420479,1.3697364627420479,,0.0,6.118789849110131,6.118789849110131,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,3,0,0,8,0.7561904761904762,0.7561904761904762,0.7561904761904762,,0.0,46,start,0,B_10046_hidden_fake,10046
2.5087144040518403,2.5087144040518403,2.5087144040518403,,0.0,2.5087144040518403,2.5087144040518403,2.5087144040518403,,0.0,1.2541364033633562,1.2541364033633562,1.2541364033633562,,0.0,12.28912105645538,12.28912105645538,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,4,0,0,19,0.499911987326175,0.499911987326175,0.499911987326175,,0.0,46,start,0,B_10046_hidden_fake,10046
2.635750679991619,2.604667009979949,2.620208844985784,0.011863050562230486,0.02097950527705997,2.635750679991619,2.604667009979949,2.620208844985784,0.011863050562230486,0.02097950527705997,1.97376006876163,1.9488273699251046,1.9612937193433673,0.012712373771773781,0.016827989957937484,13.741179776775382,13.741179776775382,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,5,7,5000,50.57142857142857,0.7529552638935242,0.74413045039219,0.7485428571428571,0.011789322972124828,0.0059561892579224115,46,start,0,B_10046_hidden_fake,10046
3.2314504018497736,3.2165765826401316,3.2240134922449526,0.004613448189785665,0.010038884355726354,3.2314504018497736,3.2165765826401316,3.2240134922449526,0.004613448189785665,0.010038884355726354,2.160302785841952,2.1439849919436593,2.1521438888928057,0.007582111020786658,0.01101347566328854,25.129857067734402,25.129857067734402,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,6,7,5000,115.57142857142857,0.6707409098837188,0.6643448044019954,0.6675428571428571,0.0095815653081801,0.004316965424484005,46,start,0,B_10046_hidden_fake,10046
4.489764460221015,4.463045984666224,4.47640522244362,0.0059687347831762156,0.018033275951208075,4.489764460221015,4.463045984666224,4.47640522244362,0.0059687347831762156,0.018033275951208075,2.4763798753963533,2.4152876100460112,2.4458337427211823,0.024978094088428153,0.04123340335371779,87.93033211236806,87.93033211236806,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,8,7,5000,381.57142857142856,0.5523387797425933,0.540404077400264,0.5463714285714286,0.021843569627230313,0.008055166930965137,46,start,0,B_10046_hidden_fake,10046
5.498006161819254,5.437961390139585,5.46798377597942,0.010981153957230585,0.04052641158011706,5.498006161819254,5.437961390139585,5.46798377597942,0.010981153957230585,0.04052641158011706,2.4436536297709304,2.379217647130266,2.411435638450598,0.026721004539049603,0.043490200395733,237.1479502649117,237.1479502649117,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,10,7,5000,722.2857142857143,0.44580404718267136,0.43619595281732854,0.44099999999999995,0.021787062052931575,0.006484854148963831,46,start,0,B_10046_hidden_fake,10046
