H_cond_rel_ci_width,H_recovery_rel_ci_width,H_weighted_rel_ci_width,candidate_C,horizon_T,mc_repeats,mc_samples,p_viable_rel_ci_width,start_state,wide_ci,world_id
0.0,0.0,0.0,random_k,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,3.919999999999999,start,0,A_7_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,3.919999999999999,start,0,A_7_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_7_irreversible
0.0,0.0,0.0,identity,6,7,5000,3.919999999999999,start,0,A_4_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,all_one,6,7,5000,3.919999999999999,start,0,A_4_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,random_k,6,7,5000,3.919999999999999,start,0,A_4_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,3.919999999999999,start,0,A_4_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,1.8479057215008439,start,0,A_4_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_4_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,2.5303491195221786,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_4_irreversible
0.0,0.0,0.0,identity,6,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,all_one,6,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,random_k,6,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,3.919999999999999,start,0,A_8_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_8_irreversible
