I_cost_constrained,I_unconstrained,candidate,candidate_category,cost_sustainment_ratio,family,pair_id,unsustainable_branch_penalty,variant,world_seed
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,19,0.0,budget,219
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,19,0.0,budget,219
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,19,0.0,budget,219
3.407237918294171,3.144010571387228,identity,DIAGNOSTIC_ONLY,1.0837234293365623,C,12,0.0,budget,212
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,12,0.0,budget,212
3.318400350682483,3.0533437293787316,random_k,ADVERSARIAL,1.086808641540559,C,12,0.0,budget,212
3.407237918294171,3.144010571387228,hash_k34_s1206,ADVERSARIAL,1.0837234293365623,C,12,0.0,budget,212
1.4264525273458433,1.4226405989834192,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0026794739058817,C,12,0.0,budget,212
2.2464454221896313,2.069525141387205,checkerboard,ADVERSARIAL,1.0854883457389826,C,12,0.0,budget,212
2.7799240158498044,2.561478873958002,trap_mixing_adversarial,ADVERSARIAL,1.0852808680612933,C,12,0.0,budget,212
3.0701422679471797,2.766659262843926,viability_signature,THEORY_INFORMED,1.1096929459941138,C,12,0.0,budget,212
2.094864052491407,1.8942843553405406,behavioral_quotient_k5,THEORY_INFORMED,1.1058867939152712,C,12,0.0,budget,212
2.0069905006058324,1.8015218399021784,behavioral_quotient_k8,THEORY_INFORMED,1.1140528280882849,C,12,0.0,budget,212
2.863633260222703,2.635216167973484,behavioral_quotient_k13,THEORY_INFORMED,1.0866786926344927,C,12,0.0,budget,212
3.1177361204423915,2.86501528701964,behavioral_quotient_k21,THEORY_INFORMED,1.0882092443163354,C,12,0.0,budget,212
1.9511841163425618,1.7399409450470167,predictive_quotient_k5,THEORY_INFORMED,1.1214082419848088,C,12,0.0,budget,212
1.8650754723880263,1.6432934464948787,predictive_quotient_k8,THEORY_INFORMED,1.1349619122294958,C,12,0.0,budget,212
2.741571487041927,2.5107779455330896,predictive_quotient_k13,THEORY_INFORMED,1.0919211282381387,C,12,0.0,budget,212
3.223319907460995,2.9671595452900363,predictive_quotient_k21,THEORY_INFORMED,1.0863318464211265,C,12,0.0,budget,212
4.63185351078257,3.770384960876855,identity,DIAGNOSTIC_ONLY,1.228482915894447,C,14,0.0,budget,214
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,14,0.0,budget,214
4.493114938851035,3.544377785959715,random_k,ADVERSARIAL,1.2676738232164577,C,14,0.0,budget,214
4.63185351078257,3.770384960876855,hash_k34_s1206,ADVERSARIAL,1.228482915894447,C,14,0.0,budget,214
1.8432032759178274,1.5260355249994133,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.2078377244320941,C,14,0.0,budget,214
2.627972468844657,2.102157305384432,checkerboard,ADVERSARIAL,1.2501312162098481,C,14,0.0,budget,214
3.5192031992505397,2.909127413143601,trap_mixing_adversarial,ADVERSARIAL,1.2097109199654104,C,14,0.0,budget,214
4.25522784859954,3.275807816831114,viability_signature,THEORY_INFORMED,1.2989858033600632,C,14,0.0,budget,214
2.486221035449687,2.0297954224539185,behavioral_quotient_k5,THEORY_INFORMED,1.2248628644772357,C,14,0.0,budget,214
3.222432323842279,2.4624061246844597,behavioral_quotient_k8,THEORY_INFORMED,1.3086518472882744,C,14,0.0,budget,214
3.8812231268191764,2.948723135884098,behavioral_quotient_k13,THEORY_INFORMED,1.3162385710571272,C,14,0.0,budget,214
4.082242813698826,3.134430295404819,behavioral_quotient_k21,THEORY_INFORMED,1.3023874927713441,C,14,0.0,budget,214
2.41101478021772,1.9825116322473981,predictive_quotient_k5,THEORY_INFORMED,1.2161415554896724,C,14,0.0,budget,214
2.7183675944029835,2.204780853771715,predictive_quotient_k8,THEORY_INFORMED,1.232942307963477,C,14,0.0,budget,214
4.1246870386274495,3.1724066677397076,predictive_quotient_k13,THEORY_INFORMED,1.300176008508464,C,14,0.0,budget,214
4.294491732490039,3.2756486701816847,predictive_quotient_k21,THEORY_INFORMED,1.31103551231941,C,14,0.0,budget,214
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,21,0.0,budget,221
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,21,0.0,budget,221
0.0,0.0,random_k,ADVERSARIAL,0.0,C,21,0.0,budget,221
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,21,0.0,budget,221
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,21,0.0,budget,221
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,21,0.0,budget,221
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,21,0.0,budget,221
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,21,0.0,budget,221
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,18,0.0,budget,218
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,18,0.0,budget,218
0.0,0.0,random_k,ADVERSARIAL,0.0,C,18,0.0,budget,218
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,18,0.0,budget,218
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,18,0.0,budget,218
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,18,0.0,budget,218
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,18,0.0,budget,218
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,18,0.0,budget,218
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,16,0.0,budget,216
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,16,0.0,budget,216
0.0,0.0,random_k,ADVERSARIAL,0.0,C,16,0.0,budget,216
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,16,0.0,budget,216
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,16,0.0,budget,216
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,16,0.0,budget,216
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,16,0.0,budget,216
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,16,0.0,budget,216
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,16,0.0,budget,216
3.7306271352504474,3.5591763227761897,identity,DIAGNOSTIC_ONLY,1.0481714860196993,C,27,0.0,budget,227
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,27,0.0,budget,227
3.7306271352504474,3.554960901603124,random_k,ADVERSARIAL,1.0494143925937711,C,27,0.0,budget,227
3.7306271352504474,3.5591763227761897,hash_k34_s1206,ADVERSARIAL,1.0481714860196993,C,27,0.0,budget,227
1.823660452422408,1.8958372646440076,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.9619287933792394,C,27,0.07217681222159955,budget,227
2.0890366789035872,2.1251736922579214,checkerboard,ADVERSARIAL,0.9829957365433317,C,27,0.03613701335433417,budget,227
2.244506161438449,2.2537193848975674,trap_mixing_adversarial,ADVERSARIAL,0.9959119917409163,C,27,0.009213223459118236,budget,227
2.41328479492336,2.494426438251478,viability_signature,THEORY_INFORMED,0.9674708213143395,C,27,0.08114164332811802,budget,227
2.035950710421419,2.116101904561602,behavioral_quotient_k5,THEORY_INFORMED,0.962123187939388,C,27,0.0801511941401829,budget,227
2.0610575337183397,2.181014452480107,behavioral_quotient_k8,THEORY_INFORMED,0.9449994847006354,C,27,0.11995691876176728,budget,227
2.6080598815353486,2.6224104140853917,behavioral_quotient_k13,THEORY_INFORMED,0.9945277320159484,C,27,0.014350532550043038,budget,227
2.672843952203404,2.700618603308191,behavioral_quotient_k21,THEORY_INFORMED,0.9897154485010347,C,27,0.02777465110478694,budget,227
2.4710770745845028,2.4052475731288316,predictive_quotient_k5,THEORY_INFORMED,1.0273691166726915,C,27,0.0,budget,227
2.7108571757034707,2.6900533015995913,predictive_quotient_k8,THEORY_INFORMED,1.0077336289550503,C,27,0.0,budget,227
2.2853628021845647,2.349561907085458,predictive_quotient_k13,THEORY_INFORMED,0.9726761381739757,C,27,0.0641991049008932,budget,227
2.81876967442655,2.839073711786292,predictive_quotient_k21,THEORY_INFORMED,0.9928483585067021,C,27,0.02030403735974229,budget,227
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,23,0.0,budget,223
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,23,0.0,budget,223
0.0,0.0,random_k,ADVERSARIAL,0.0,C,23,0.0,budget,223
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,23,0.0,budget,223
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,23,0.0,budget,223
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,23,0.0,budget,223
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,23,0.0,budget,223
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,23,0.0,budget,223
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,23,0.0,budget,223
2.0794415416798357,1.3369223455335848,identity,DIAGNOSTIC_ONLY,1.5553944091269571,C,20,0.0,budget,220
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,20,0.0,budget,220
2.0794415416798357,1.3105556506055505,random_k,ADVERSARIAL,1.5866869451282108,C,20,0.0,budget,220
2.0794415416798357,1.3369223455335848,hash_k34_s1206,ADVERSARIAL,1.5553944091269571,C,20,0.0,budget,220
0.37677016125643675,0.2341174225746348,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.6093213273622358,C,20,0.0,budget,220
1.2554823251787535,0.7104006449859288,checkerboard,ADVERSARIAL,1.7672877045369537,C,20,0.0,budget,220
1.0735428464085233,0.6808358943887459,trap_mixing_adversarial,ADVERSARIAL,1.5768011869767082,C,20,0.0,budget,220
1.4941751382893085,0.8150585826142255,viability_signature,THEORY_INFORMED,1.8332119557552282,C,20,0.0,budget,220
1.7328679513998633,1.0388419558260522,behavioral_quotient_k5,THEORY_INFORMED,1.6680765940204494,C,20,0.0,budget,220
1.4941751382893085,0.8066866123139927,behavioral_quotient_k8,THEORY_INFORMED,1.8522374308447298,C,20,0.0,budget,220
1.7328679513998633,1.098479715420964,behavioral_quotient_k13,THEORY_INFORMED,1.5775147479494296,C,20,0.0,budget,220
1.9061547465398496,1.2800842767276697,behavioral_quotient_k21,THEORY_INFORMED,1.4890853525774326,C,20,0.0,budget,220
1.4941751382893085,0.7886918876861909,predictive_quotient_k5,THEORY_INFORMED,1.8944979168897185,C,20,0.0,budget,220
1.4941751382893085,0.8261489375031846,predictive_quotient_k8,THEORY_INFORMED,1.8086026265494637,C,20,0.0,budget,220
1.6674619334292948,0.8940773611980593,predictive_quotient_k13,THEORY_INFORMED,1.865008561669545,C,20,0.0,budget,220
1.9061547465398496,1.1553177842268796,predictive_quotient_k21,THEORY_INFORMED,1.649896480919679,C,20,0.0,budget,220
3.0910424533583143,2.049545545146033,identity,DIAGNOSTIC_ONLY,1.5081599238811125,C,25,0.0,budget,225
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,25,0.0,budget,225
3.0280290733074104,1.965343050484605,random_k,ADVERSARIAL,1.540712738450813,C,25,0.0,budget,225
3.0910424533583143,2.049545545146033,hash_k34_s1206,ADVERSARIAL,1.5081599238811125,C,25,0.0,budget,225
1.577489420011312,1.0534924632034894,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.4973903232439252,C,25,0.0,budget,225
1.5267749765308096,1.0025755340909046,checkerboard,ADVERSARIAL,1.5228528171847202,C,25,0.0,budget,225
2.4609086528492745,1.6307596724325044,trap_mixing_adversarial,ADVERSARIAL,1.5090566037719633,C,25,0.0,budget,225
1.8533269467496805,1.2746607626389665,viability_signature,THEORY_INFORMED,1.4539766195616508,C,25,0.0,budget,225
1.592934786992712,1.1016581887397683,behavioral_quotient_k5,THEORY_INFORMED,1.4459428553015476,C,25,0.0,budget,225
1.7903135666987766,1.2747343822672639,behavioral_quotient_k8,THEORY_INFORMED,1.4044600911403167,C,25,0.0,budget,225
1.8533269467496805,1.2926689596663672,behavioral_quotient_k13,THEORY_INFORMED,1.4337212423109602,C,25,0.0,budget,225
2.586935412951082,1.759822487857041,behavioral_quotient_k21,THEORY_INFORMED,1.4699979292236613,C,25,0.0,budget,225
1.592934786992712,1.0943137944902126,predictive_quotient_k5,THEORY_INFORMED,1.4556471781796212,C,25,0.0,budget,225
1.7665295601640243,1.2623669502913657,predictive_quotient_k8,THEORY_INFORMED,1.3993788095896311,C,25,0.0,budget,225
2.1850711261109064,1.4893035599344724,predictive_quotient_k13,THEORY_INFORMED,1.467176460792887,C,25,0.0,budget,225
2.3741112662636183,1.6936513236838326,predictive_quotient_k21,THEORY_INFORMED,1.4017709743819813,C,25,0.0,budget,225
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,29,0.0,budget,229
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,29,0.0,budget,229
0.0,0.0,random_k,ADVERSARIAL,0.0,C,29,0.0,budget,229
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,29,0.0,budget,229
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,29,0.0,budget,229
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,29,0.0,budget,229
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,29,0.0,budget,229
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,29,0.0,budget,229
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,29,0.0,budget,229
2.877203409950715,2.0017871760190062,identity,DIAGNOSTIC_ONLY,1.4373173354385587,C,22,0.0,budget,222
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,22,0.0,budget,222
2.627215902207784,1.8667927555404673,random_k,ADVERSARIAL,1.4073420278766626,C,22,0.0,budget,222
2.877203409950715,2.0017871760190062,hash_k34_s1206,ADVERSARIAL,1.4373173354385587,C,22,0.0,budget,222
1.8211687160521042,1.272638206478436,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.431018420460224,C,22,0.0,budget,222
1.7425710462443076,1.2155643592871517,checkerboard,ADVERSARIAL,1.4335489790653377,C,22,0.0,budget,222
1.7425710462443076,1.2211114718030014,trap_mixing_adversarial,ADVERSARIAL,1.427036832003026,C,22,0.0,budget,222
1.7425710462443076,1.2166165847584909,viability_signature,THEORY_INFORMED,1.4323091334401161,C,22,0.0,budget,222
1.7425710462443076,1.2074253478234873,behavioral_quotient_k5,THEORY_INFORMED,1.4432122444550939,C,22,0.0,budget,222
1.7425710462443076,1.2074253478234873,behavioral_quotient_k8,THEORY_INFORMED,1.4432122444550939,C,22,0.0,budget,222
2.3686505560424838,1.6488638704630554,behavioral_quotient_k13,THEORY_INFORMED,1.4365349368576368,C,22,0.0,budget,222
2.627215902207784,1.7781405151589962,behavioral_quotient_k21,THEORY_INFORMED,1.4775074746963213,C,22,0.0,budget,222
1.7425710462443076,1.2074253478234873,predictive_quotient_k5,THEORY_INFORMED,1.4432122444550939,C,22,0.0,budget,222
1.7425710462443076,1.2120480328026815,predictive_quotient_k8,THEORY_INFORMED,1.43770791180187,C,22,0.0,budget,222
2.3999545315323925,1.6723885016945608,predictive_quotient_k13,THEORY_INFORMED,1.43504606082894,C,22,0.0,budget,222
2.3999545315323925,1.6756507905900366,predictive_quotient_k21,THEORY_INFORMED,1.4322522001659495,C,22,0.0,budget,222
3.855506638070384,3.7720135232862844,identity,DIAGNOSTIC_ONLY,1.0221348927485705,C,24,0.0,budget,224
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,24,0.0,budget,224
3.717695287402512,3.639194864538454,random_k,ADVERSARIAL,1.0215708215102721,C,24,0.0,budget,224
3.855506638070384,3.7720135232862844,hash_k34_s1206,ADVERSARIAL,1.0221348927485705,C,24,0.0,budget,224
1.7412028010177758,1.7179662374297628,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0135256229614715,C,24,0.0,budget,224
2.1177216819391345,2.1643256334013534,checkerboard,ADVERSARIAL,0.9784672182674387,C,24,0.04660395146221896,budget,224
2.3013881266357927,2.35262829932671,trap_mixing_adversarial,ADVERSARIAL,0.9782200304631287,C,24,0.051240172690917074,budget,224
2.584816643049317,2.6300293012497575,viability_signature,THEORY_INFORMED,0.9828090667358892,C,24,0.045212658200440625,budget,224
2.1672124273661795,2.192539699341206,behavioral_quotient_k5,THEORY_INFORMED,0.9884484317512534,C,24,0.025327271975026378,budget,224
2.980567692796923,2.8796279970076815,behavioral_quotient_k8,THEORY_INFORMED,1.035053033202251,C,24,0.0,budget,224
2.47845913723685,2.5702666772174694,behavioral_quotient_k13,THEORY_INFORMED,0.9642809282031354,C,24,0.09180753998061952,budget,224
3.2379623829987385,3.2059510812086573,behavioral_quotient_k21,THEORY_INFORMED,1.0099849626457846,C,24,0.0,budget,224
2.1672124273661795,2.192539699341206,predictive_quotient_k5,THEORY_INFORMED,0.9884484317512534,C,24,0.025327271975026378,budget,224
2.980567692796923,2.8782001220857056,predictive_quotient_k8,THEORY_INFORMED,1.0355665229549904,C,24,0.0,budget,224
2.60769740539514,2.5588252173031654,predictive_quotient_k13,THEORY_INFORMED,1.0190994632073709,C,24,0.0,budget,224
3.2490206699310398,3.1040266607946685,predictive_quotient_k21,THEORY_INFORMED,1.0467115862655803,C,24,0.0,budget,224
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,31,0.0,budget,231
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,31,0.0,budget,231
0.0,0.0,random_k,ADVERSARIAL,0.0,C,31,0.0,budget,231
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,31,0.0,budget,231
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,31,0.0,budget,231
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,31,0.0,budget,231
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,31,0.0,budget,231
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,31,0.0,budget,231
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,31,0.0,budget,231
2.5074547001670706,2.224462929879313,identity,DIAGNOSTIC_ONLY,1.1272180203529447,C,35,0.0,budget,235
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,35,0.0,budget,235
2.0801083373195324,1.7155245612182104,random_k,ADVERSARIAL,1.2125202893291296,C,35,0.0,budget,235
2.5074547001670706,2.224462929879313,hash_k34_s1206,ADVERSARIAL,1.1272180203529447,C,35,0.0,budget,235
0.7315151084145227,0.6830899448030242,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.070891343050676,C,35,0.0,budget,235
2.0813168388502463,1.8506446763529194,checkerboard,ADVERSARIAL,1.1246442201708404,C,35,0.0,budget,235
2.4496924351204084,2.147071949425392,trap_mixing_adversarial,ADVERSARIAL,1.1409456659223762,C,35,0.0,budget,235
2.394814397950494,2.1105146246536135,viability_signature,THEORY_INFORMED,1.1347063744434092,C,35,0.0,budget,235
2.0918448196509005,1.813814058484624,behavioral_quotient_k5,THEORY_INFORMED,1.1532851506281527,C,35,0.0,budget,235
2.2174348734030462,1.9348010378684783,behavioral_quotient_k8,THEORY_INFORMED,1.1460790179469504,C,35,0.0,budget,235
2.394814397950494,2.1050781761786337,behavioral_quotient_k13,THEORY_INFORMED,1.137636798979989,C,35,0.0,budget,235
2.394814397950494,2.1050781761786337,behavioral_quotient_k21,THEORY_INFORMED,1.137636798979989,C,35,0.0,budget,235
2.0918448196509005,1.813814058484624,predictive_quotient_k5,THEORY_INFORMED,1.1532851506281527,C,35,0.0,budget,235
2.2174348734030462,1.9348010378684783,predictive_quotient_k8,THEORY_INFORMED,1.1460790179469504,C,35,0.0,budget,235
2.2174348734030462,1.9348010378684783,predictive_quotient_k13,THEORY_INFORMED,1.1460790179469504,C,35,0.0,budget,235
2.394814397950494,2.1050781761786337,predictive_quotient_k21,THEORY_INFORMED,1.137636798979989,C,35,0.0,budget,235
4.81954986466125,4.578132844837524,identity,DIAGNOSTIC_ONLY,1.0527326375196728,C,30,0.0,budget,230
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,30,0.0,budget,230
4.596999776156417,4.37756896234429,random_k,ADVERSARIAL,1.0501261809236278,C,30,0.0,budget,230
4.81954986466125,4.578132844837524,hash_k34_s1206,ADVERSARIAL,1.0527326375196728,C,30,0.0,budget,230
2.044784111473215,2.0420905327687366,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.001319030014221,C,30,0.0,budget,230
2.6320920790662723,2.5501030710369195,checkerboard,ADVERSARIAL,1.0321512526142775,C,30,0.0,budget,230
3.003428937220912,2.9308527834850713,trap_mixing_adversarial,ADVERSARIAL,1.024762811064683,C,30,0.0,budget,230
3.888837092581632,3.6727274557701515,viability_signature,THEORY_INFORMED,1.058841729862627,C,30,0.0,budget,230
3.198893846067508,3.0868829889882377,behavioral_quotient_k5,THEORY_INFORMED,1.0362860715740907,C,30,0.0,budget,230
3.3262179580889395,3.210889614670566,behavioral_quotient_k8,THEORY_INFORMED,1.0359178786126555,C,30,0.0,budget,230
4.000998902585686,3.862592742142475,behavioral_quotient_k13,THEORY_INFORMED,1.035832449777359,C,30,0.0,budget,230
4.36855997703343,4.205894025230437,behavioral_quotient_k21,THEORY_INFORMED,1.0386757133744187,C,30,0.0,budget,230
3.190803332946694,3.081402297439947,predictive_quotient_k5,THEORY_INFORMED,1.0355036522162777,C,30,0.0,budget,230
3.5137758736738234,3.445197569743563,predictive_quotient_k8,THEORY_INFORMED,1.0199054778548926,C,30,0.0,budget,230
3.784779655300488,3.6907603108868843,predictive_quotient_k13,THEORY_INFORMED,1.025474248256184,C,30,0.0,budget,230
4.102804246947026,3.9789732236287643,predictive_quotient_k21,THEORY_INFORMED,1.0311213512528565,C,30,0.0,budget,230
2.70805020110221,2.7260225674609337,identity,DIAGNOSTIC_ONLY,0.9934071102076519,C,26,0.01797236635872368,budget,226
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,26,0.0,budget,226
2.5232109529528914,2.618847285645196,random_k,ADVERSARIAL,0.9634815160026625,C,26,0.09563633269230465,budget,226
2.70805020110221,2.7260225674609337,hash_k34_s1206,ADVERSARIAL,0.9934071102076519,C,26,0.01797236635872368,budget,226
1.3624474851916286,1.3533377766786692,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0067312896085088,C,26,0.0,budget,226
1.3095258353040693,1.2783416048437526,checkerboard,ADVERSARIAL,1.0243942858013515,C,26,0.0,budget,226
1.7838539603556165,1.8535937921461965,trap_mixing_adversarial,ADVERSARIAL,0.962375881875483,C,26,0.06973983179057996,budget,226
2.1535324566542537,2.055650052658814,viability_signature,THEORY_INFORMED,1.0476162778138414,C,26,0.0,budget,226
1.5641315026219944,1.4759380942655425,behavioral_quotient_k5,THEORY_INFORMED,1.0597541378592432,C,26,0.0,budget,226
1.9338099989206319,1.9490583435769753,behavioral_quotient_k8,THEORY_INFORMED,0.9921765581278807,C,26,0.015248344656343393,budget,226
1.933809998920632,1.951549970239745,behavioral_quotient_k13,THEORY_INFORMED,0.9909098042122213,C,26,0.01773997131911287,budget,226
2.153532456654254,2.225650415801625,behavioral_quotient_k21,THEORY_INFORMED,0.9675969062188072,C,26,0.07211795914737085,budget,226
