condition,alpha,T,p_viable_T,control,sample_n,early_to_late_neighbor_preservation,future_profile_separation,ordered_persistence,viability_gate,component_non_erasure,counterfactual_affordance,minimal_recoverability,horizon_coherence,ridge_R2_past_to_future,ridge_R2_time_shuffled,temporal_prediction_delta,A_past_to_A_future_delta,B_past_to_B_future_delta,component_continuity_balance,component_erasure_score,counterfactual_profile_separation,intervention_viable_reachability_delta,component_conditioned_affordance_balance,post_displacement_viability,return_to_viable_corridor_rate,recoverable_continuation_profile,gpu_used
independent_alpha0,0.45,1500,0.9988825925925926,none,252000,0.357505202293396,0.8384454250335693,0.6127007933682762,0.9988825925925926,0.36752691329527704,0.6075650071074082,0.6710049620208641,0.671232390390855,0.6413072943687439,-0.0008444584091193974,0.6421517527778633,0.7385514378547668,0.20119154453277588,0.46264010667800903,0.727586280087455,0.013014886062592268,1.0,0.8096801352596326,1.0,1.0,0.013014886062592268,1.0
independent_alpha0,0.45,2400,0.9988585185185185,none,252000,0.1712181568145752,0.5356161594390869,0.35681595324422233,0.9988585185185185,0.40157919241153295,0.5651799715007135,0.6696918574161828,0.671232390390855,0.3632815182209015,-0.00033202525810338557,0.3636135434790049,0.4801734387874603,0.09191383421421051,0.6117403954267502,0.8085820106036843,0.00907557224854827,1.0,0.6864643422535923,1.0,1.0,0.00907557224854827,1.0
independent_alpha0,0.5,900,0.9988618518518518,none,252000,0.540108323097229,1.0649315118789673,0.8086841413169168,0.9988618518518518,0.48463108305501984,0.6246721979034771,0.672275634172062,0.6735527719329703,0.8205386996269226,-0.00047388934763148427,0.8210125889745541,0.8781144618988037,0.39619186520576477,0.5180774033069611,0.5488152371969214,0.016826902516186237,1.0,0.8571896911942448,1.0,1.0,0.016826902516186237,1.0
independent_alpha0,0.5,1500,0.9988855555555555,none,252000,0.3586920499801636,0.8447213768959045,0.6124598524572017,0.9988855555555555,0.3576610296279008,0.5999484003874215,0.6711018711018065,0.6735527719329703,0.6336157321929932,-0.00035039830254390836,0.6339661304955371,0.7488568425178528,0.19876043498516083,0.44990359246730804,0.7345815332115064,0.013305613305419683,1.0,0.786539587856845,1.0,1.0,0.013305613305419683,1.0
independent_alpha0,0.5,2400,0.9988555555555556,none,252000,0.17991435527801514,0.5438798069953918,0.3611993834007687,0.9988555555555556,0.40535026165481797,0.582036208233269,0.6697432436048985,0.6735527719329703,0.35937607288360596,-0.000427915045293048,0.359803987928899,0.4727490544319153,0.09098666161298752,0.6182376071810722,0.8075370838714363,0.009229730814695358,1.0,0.7368788938851115,1.0,1.0,0.009229730814695358,1.0
independent_alpha0,0.525,900,0.9988470370370369,none,252000,0.5414163172245026,1.077823281288147,0.812766478426056,0.9988470370370369,0.48119553204785387,0.6276512418716392,0.6723053933431705,0.665642241491664,0.8189207315444946,-0.0001391052210237831,0.8190598367655184,0.8803001046180725,0.3945227265357971,0.5142226219177246,0.5518315578220169,0.01691618002951145,1.0,0.8660375455854064,1.0,1.0,0.01691618002951145,1.0
independent_alpha0,0.525,1500,0.9988755555555555,none,252000,0.34864872694015503,0.8505869507789612,0.608727397309849,0.9988755555555555,0.3819065932570702,0.5972441521573187,0.6710050532904764,0.665642241491664,0.6265892386436462,-0.000357275566784665,0.6269465142104309,0.7303000688552856,0.2085481882095337,0.47824811935424805,0.7144349328401076,0.013015159871429205,1.0,0.7787172966005272,1.0,1.0,0.013015159871429205,1.0
independent_alpha0,0.525,2400,0.9988366666666667,none,252000,0.1720615029335022,0.5204923152923584,0.35447850291772437,0.9988366666666667,0.3938887339820784,0.6130848281217097,0.6698145383658508,0.665642241491664,0.3700806200504303,-0.0008010704768821597,0.37088169052731246,0.4868625998497009,0.08992893993854523,0.6030663400888443,0.8152888721246875,0.009443615097552538,1.0,0.8298108692675769,1.0,1.0,0.009443615097552538,1.0
product,0.45,900,0.9988311111111111,none,252000,0.5426214635372162,1.0578291416168213,0.8071890715121602,0.9988311111111111,0.46593661642628414,0.6109355476522377,0.6723581763605276,0.6718242084384216,0.820785641670227,-0.00033096771221607924,0.8211166093824431,0.883181631565094,0.3822475075721741,0.4990658760070801,0.5671926431545118,0.017074529081583023,1.0,0.8157321138751298,1.0,1.0,0.017074529081583023,1.0
product,0.45,1500,0.998845925925926,none,252000,0.3545820116996765,0.8555002808570862,0.6142767479759641,0.998845925925926,0.36595763107842694,0.5946565196558374,0.6710444246418774,0.6718242084384216,0.6324106454849243,-0.0003373058862052858,0.6327479513711296,0.7371453046798706,0.19904252886772156,0.46189722418785095,0.7299819620309971,0.013133273925632238,1.0,0.77083628504188,1.0,1.0,0.013133273925632238,1.0
product,0.45,2400,0.9988703703703704,none,252000,0.17003005743026733,0.5318302512168884,0.35790291176332784,0.9988703703703704,0.38725767492164814,0.5931548768797201,0.6696681642594436,0.6718242084384216,0.37170538306236267,-0.00014304358046501875,0.3718484266428277,0.4857596755027771,0.08509526401758194,0.5993355885148048,0.8248202386715086,0.009004492778331041,1.0,0.7704601378608293,1.0,1.0,0.009004492778331041,1.0
product,0.5,900,0.9988485185185185,none,252000,0.5306057333946228,1.071763515472412,0.8070541306321198,0.9988485185185185,0.47819454099305075,0.6111584913015514,0.6722572147846222,0.6747544035317505,0.8183714151382446,-0.00042172789108008146,0.8187931430293247,0.8829222321510315,0.393561989068985,0.5106397569179535,0.554250674931852,0.016771644353866577,1.0,0.8167038295507878,1.0,1.0,0.016771644353866577,1.0
product,0.5,1500,0.9988511111111111,none,252000,0.3668745160102844,0.8534908890724182,0.6171831575726779,0.9988511111111111,0.3692736492379982,0.59393872752148,0.6710190993423263,0.6747544035317505,0.6305798888206482,-0.0006041788146831095,0.6311840676353313,0.7336392402648926,0.19981929659843445,0.46618005633354187,0.7276327578575454,0.01305729802697897,1.0,0.7687588845374611,1.0,1.0,0.01305729802697897,1.0
product,0.5,2400,0.9988751851851853,none,252000,0.17035096883773804,0.5457634329795837,0.36091207287972793,0.9988751851851853,0.402109996583063,0.5878436878552357,0.6698745846127471,0.6747544035317505,0.36569133400917053,-0.0009304828126914799,0.366621816821862,0.4709327816963196,0.08809271454811096,0.6171599328517914,0.8129399396856654,0.0096237538382411,1.0,0.753907309727466,1.0,1.0,0.0096237538382411,1.0
product,0.525,900,0.9988874074074074,none,252000,0.5424505770206451,1.0635303258895874,0.809152013292381,0.9988874074074074,0.4696362062195617,0.6195752392432047,0.6722634195660552,0.6679789824973981,0.8208634257316589,-0.0006117112352512777,0.8214751369669102,0.880453884601593,0.38380691409111023,0.5033530294895172,0.5640806170503938,0.016790258698165417,1.0,0.8419354590314485,1.0,1.0,0.016790258698165417,1.0
product,0.525,1500,0.998871111111111,none,252000,0.35700106620788574,0.8318480849266052,0.6046873858431354,0.998871111111111,0.3653810874586538,0.6084700961853625,0.6711206034136316,0.6679789824973981,0.6245091557502747,-0.0007038506446406245,0.6252130063949153,0.7303649187088013,0.19463585317134857,0.4642709344625473,0.7335087595452398,0.013361810240894556,1.0,0.8120484783151931,1.0,1.0,0.013361810240894556,1.0
product,0.525,2400,0.998872962962963,none,252000,0.17836487293243408,0.5281239748001099,0.3559480030283642,0.998872962962963,0.3858319464565533,0.5786054457298945,0.6698665314664444,0.6679789824973981,0.3604012429714203,-0.0009539183811284602,0.36135516135254875,0.48869115114212036,0.08546648919582367,0.5967753380537033,0.8251114451405968,0.009599594399333,1.0,0.7262167427903503,1.0,1.0,0.009599594399333,1.0
shuffled,0.45,900,0.9988477777777778,none,252000,0.5442197918891907,1.0927629470825195,0.8208154044987168,0.9988477777777778,0.47276656509258247,0.6204547300079781,0.6721875068421165,0.6637738202051646,0.8250802755355835,-0.00038319898885674775,0.8254634745244402,0.8791118264198303,0.3857966959476471,0.5066848695278168,0.5611517393426518,0.016562520526349545,1.0,0.8448016694975847,1.0,1.0,0.016562520526349545,1.0
shuffled,0.45,1500,0.9988566666666666,none,252000,0.35429978370666504,0.8348721861839294,0.6071053912164643,0.9988566666666666,0.36284057154085003,0.6097237626548299,0.6710240653095146,0.6637738202051646,0.6308800578117371,-0.001264145947061479,0.6321442037587985,0.736108660697937,0.19579850137233734,0.45968984067440033,0.7340086975927003,0.013072195928543806,1.0,0.8160990920359457,1.0,1.0,0.013072195928543806,1.0
shuffled,0.45,2400,0.9988529629629629,none,252000,0.1690698266029358,0.5367223024368286,0.35692375789706904,0.9988529629629629,0.40188886844203625,0.5862518357817326,0.6698512779548764,0.6637738202051646,0.3642497658729553,-0.0007293787784874439,0.36497914465144277,0.4735332131385803,0.08911637961864471,0.6155831664800644,0.8118054295959919,0.009553833864629269,1.0,0.7492016734805683,1.0,1.0,0.009553833864629269,1.0
shuffled,0.5,900,0.9988566666666666,none,252000,0.5466844737529755,1.05735182762146,0.8081321712040032,0.9988566666666666,0.48015913128196486,0.6270448978116937,0.6723079302658638,0.6626362906238272,0.8195837736129761,-0.0007764386245980859,0.8203602122375742,0.8805932402610779,0.39375925064086914,0.5131660103797913,0.5528477478158615,0.01692379079759121,1.0,0.8642109026374899,1.0,1.0,0.01692379079759121,1.0
shuffled,0.5,1500,0.9988581481481481,none,252000,0.35565513372421265,0.8302841186523438,0.6064471605083478,0.9988581481481481,0.3682397760641278,0.612253981172984,0.67093641217798,0.6626362906238272,0.6333644390106201,-3.77901378669776e-05,0.6334022291484871,0.7346418499946594,0.1995256245136261,0.4648837745189667,0.7284042223907111,0.012809236533939838,1.0,0.8239527069850121,1.0,1.0,0.012809236533939838,1.0
shuffled,0.5,2400,0.9988544444444445,none,252000,0.167327880859375,0.5248822569847107,0.34861124945261207,0.9988544444444445,0.40026056290195156,0.598946834160131,0.6698432685807347,0.6626362906238272,0.3531607985496521,-0.0004628119640983641,0.35362361051375046,0.4843299090862274,0.09294556081295013,0.6086156517267227,0.8080945259228196,0.00952980574220419,1.0,0.7873106967381885,1.0,1.0,0.00952980574220419,1.0
shuffled,0.525,900,0.9988655555555557,none,252000,0.533148318529129,1.0576668977737427,0.8032038181506019,0.9988655555555557,0.47953061384007256,0.6193452521431394,0.6722488850355148,0.6666389025154613,0.8186647295951843,-0.00013150855374988168,0.8187962381489342,0.8816489577293396,0.3939158022403717,0.5122668445110321,0.553205616830887,0.016746655106544495,1.0,0.8412891013228739,1.0,1.0,0.016746655106544495,1.0
shuffled,0.525,1500,0.9988262962962964,none,252000,0.34935373067855835,0.8459264039993286,0.6110848267756713,0.9988262962962964,0.36994320903464195,0.6042726508523116,0.6710211023067435,0.6666389025154613,0.6377043724060059,-0.00026997324312105775,0.6379743456491269,0.7327984571456909,0.1998978853225708,0.4670994281768799,0.727213010107596,0.013063306920230389,1.0,0.7997546456367046,1.0,1.0,0.013063306920230389,1.0
shuffled,0.525,2400,0.9988444444444444,none,252000,0.16698473691940308,0.5380838513374329,0.3498268992989324,0.9988444444444444,0.3930633054871806,0.5978819021682299,0.6697889920324087,0.6666389025154613,0.3441333472728729,-0.0002787623670883477,0.3444121096399613,0.4708886444568634,0.08228057622909546,0.6113919317722321,0.8252653207978708,0.009366976097226143,1.0,0.7842787304074634,1.0,1.0,0.009366976097226143,1.0
time_shuffled,0.45,900,0.9988862962962963,none,252000,0.33870142698287964,0.7810632586479187,0.5428668663516873,0.9988862962962963,0.3737279609862597,0.6556840671812186,0.6754207859436671,0.7060121975566875,0.5086379647254944,-0.00019794869876932353,0.5088359134242637,0.5247946977615356,0.09370158612728119,0.5689068883657455,0.8214509663932261,0.026262357831001282,1.0,0.9407898437126547,1.0,1.0,0.026262357831001282,1.0
time_shuffled,0.45,1500,0.998892962962963,none,252000,0.26263803243637085,0.5674344301223755,0.4001770112372469,0.998892962962963,0.44642636241885686,0.6158442090050844,0.6753489198163152,0.7060121975566875,0.37000772356987,-0.0004508475831244141,0.3704585711529944,0.30356091260910034,0.04573894664645195,0.7421780340373516,0.8493253091996379,0.026046759448945522,1.0,0.8214858675663078,1.0,1.0,0.026046759448945522,1.0
time_shuffled,0.45,2400,0.9988837037037037,none,252000,0.18313157558441162,0.39352947473526,0.2700672275580776,0.9988837037037037,0.4612836080300763,0.6460928923315105,0.6732616499066353,0.7060121975566875,0.232734814286232,-0.0008058180683292449,0.23354063235456124,0.14630867540836334,0.008790948428213596,0.8624822730198503,0.9399150569596977,0.019784949719905853,1.0,0.9184937272746255,1.0,1.0,0.019784949719905853,1.0
time_shuffled,0.5,900,0.9989211111111111,none,252000,0.34322017431259155,0.7328886985778809,0.521635631720225,0.9989211111111111,0.3772267796285593,0.6538742472453474,0.6757009256010255,0.7129960811751503,0.48814278841018677,-0.0006552338600158691,0.48879802227020264,0.485442578792572,0.07839804887771606,0.592955470085144,0.8385019108280255,0.027102776803076267,1.0,0.9345199649329657,1.0,1.0,0.027102776803076267,1.0
time_shuffled,0.5,1500,0.9989018518518519,none,252000,0.26145482063293457,0.5538136959075928,0.3877486515363368,0.9989018518518519,0.4423071091341536,0.5800438143876733,0.675158699353536,0.7129960811751503,0.3475567102432251,-0.0004207278252579272,0.347977438068483,0.26968666911125183,0.03277414292097092,0.7630874738097191,0.8784732555414119,0.02547609806060791,1.0,0.7146553451024118,1.0,1.0,0.02547609806060791,1.0
time_shuffled,0.5,2400,0.9989114814814815,none,252000,0.1907496452331543,0.38171878457069397,0.2647004130994901,0.9989114814814815,0.48546977476481307,0.6184354258557322,0.6741256943593422,0.7129960811751503,0.22096434235572815,-0.0006684671388939023,0.22163280949462205,0.124269038438797,0.010523708537220955,0.886254670098424,0.9153151205687978,0.02237708307802677,1.0,0.8329291944891696,1.0,1.0,0.02237708307802677,1.0
time_shuffled,0.525,900,0.9989081481481482,none,252000,0.3475227952003479,0.7403677105903625,0.5224447271903045,0.9989081481481482,0.38674328294602356,0.6290639269087369,0.675737276673317,0.7187285660528078,0.47881191968917847,-0.0006317560910247266,0.4794436757802032,0.46226316690444946,0.07452722638845444,0.612264059484005,0.8387774935919579,0.027211830019950867,1.0,0.85997995070626,1.0,1.0,0.027211830019950867,1.0
time_shuffled,0.525,1500,0.9989266666666667,none,252000,0.26401835680007935,0.541273832321167,0.3831224942114204,0.9989266666666667,0.44021321233101696,0.619421419644092,0.6757156786819299,0.7187285660528078,0.34320423007011414,-0.0008710634429007769,0.3440752935130149,0.272183895111084,0.03265099599957466,0.7604671008884907,0.8800406762264568,0.02714703604578972,1.0,0.8311172228864863,1.0,1.0,0.02714703604578972,1.0
time_shuffled,0.525,2400,0.9989296296296296,none,252000,0.2042514681816101,0.3820955753326416,0.26976833463898703,0.9989296296296296,0.4882583153245488,0.5899632779983386,0.6743015454461178,0.7187285660528078,0.22276398539543152,-0.0001939750072779134,0.22295796040270943,0.11231837421655655,0.008970276452600956,0.8966519022360444,0.9201352715869469,0.022904636338353157,1.0,0.7469851976566626,1.0,1.0,0.022904636338353157,1.0
