rule,ic_family,T,ring_size,localized_component_lifetime_max,recurrence_up_to_shift,translation_velocity_estimate,motif_type
188,bernoulli_025,512,256,516.0,1.0,0.0,emitter
230,g0_candidate_window_seed,1024,256,1028.0,1.0,-0.00787353515625,emitter
188,single_seed,256,512,260.0,0.8125,-0.0625,emitter
188,bernoulli_050,512,512,516.0,0.724456787109375,-0.014617919921875,emitter
188,two_cell_seed,256,256,260.0,0.62890625,-0.0625,emitter
188,single_seed,512,256,516.0,1.0,0.0,emitter
188,bernoulli_050,1024,256,1028.0,1.0,0.0,emitter
188,two_cell_seed,256,512,260.0,0.8125,-0.0625,emitter
188,bernoulli_025,512,512,516.0,0.7068328857421875,-0.01641845703125,emitter
230,g0_motif_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
188,short_random_block,256,256,260.0,0.664215087890625,-0.0592041015625,emitter
188,two_cell_seed,512,256,516.0,1.0,0.0,emitter
188,bernoulli_025,1024,256,1028.0,1.0,0.0,emitter
188,single_seed,512,512,516.0,0.625,-0.03125,emitter
188,short_random_block,256,512,260.0,0.8125,-0.048583984375,emitter
188,periodic_perturbation,256,256,260.0,0.984375,-0.0625,domain_wall
230,g0_candidate_window_seed,1024,512,1028.0,1.0,-0.0079345703125,global_periodic_artifact
188,periodic_perturbation,256,512,260.0,0.9921875,-0.0625,global_periodic_artifact
188,short_random_block,512,256,516.0,1.0,-0.0150146484375,emitter
188,single_seed,1024,256,1028.0,1.0,0.0,emitter
188,two_cell_seed,512,512,516.0,0.626953125,-0.03125,emitter
188,periodic_perturbation,512,256,516.0,1.0,0.0,domain_wall
188,g0_motif_seed,256,256,260.0,0.69921875,-0.0625,emitter
188,bernoulli_050,1024,512,1028.0,1.0,0.0,emitter
188,short_random_block,512,512,516.0,0.6461563110351562,-0.029052734375,emitter
188,periodic_perturbation,512,512,516.0,0.9921875,-0.03125,global_periodic_artifact
188,two_cell_seed,1024,256,1028.0,1.0,0.0,emitter
188,g0_motif_seed,256,512,260.0,0.8125,0.0,emitter
188,g0_candidate_window_seed,256,256,260.0,0.748931884765625,-0.0625,emitter
188,g0_motif_seed,512,256,516.0,1.0,0.0,emitter
188,bernoulli_025,1024,512,1028.0,1.0,0.0,emitter
188,periodic_perturbation,1024,256,1028.0,1.0,0.0,domain_wall
188,short_random_block,1024,256,1028.0,1.0,-0.00787353515625,emitter
188,g0_candidate_window_seed,256,512,260.0,0.8125,-0.047607421875,emitter
188,single_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
54,bernoulli_050,256,256,260.0,0.6303253173828125,-0.00457763671875,emitter
188,g0_candidate_window_seed,512,256,516.0,1.0,-0.0172119140625,emitter
188,g0_motif_seed,512,512,516.0,0.662109375,-0.03125,global_periodic_artifact
188,two_cell_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
54,bernoulli_050,256,512,260.0,0.619476318359375,-0.0023193359375,emitter
54,bernoulli_025,256,256,260.0,0.6279296875,-0.001251220703125,emitter
188,periodic_perturbation,1024,512,1028.0,1.0,0.0,global_periodic_artifact
188,g0_motif_seed,1024,256,1028.0,1.0,0.0,emitter
188,g0_candidate_window_seed,512,512,516.0,0.6867904663085938,-0.03125,global_periodic_artifact
54,bernoulli_050,512,256,516.0,0.61431884765625,-0.0017852783203125,emitter
54,bernoulli_025,256,512,260.0,0.6171417236328125,-0.0032958984375,emitter
54,single_seed,256,256,260.0,1.0,-0.0625,global_periodic_artifact
54,bernoulli_025,512,256,516.0,0.626129150390625,-0.0022430419921875,emitter
188,short_random_block,1024,512,1028.0,1.0,-0.00775146484375,global_periodic_artifact
188,g0_candidate_window_seed,1024,256,1028.0,1.0,-0.0081787109375,emitter
54,single_seed,256,512,260.0,0.876953125,-0.0625,emitter
54,two_cell_seed,256,256,260.0,0.5078125,-0.046875,emitter
54,bernoulli_050,512,512,516.0,0.5964431762695312,-0.001220703125,emitter
54,single_seed,512,256,516.0,1.0,-0.03125,global_periodic_artifact
54,bernoulli_050,1024,256,1028.0,0.614532470703125,-0.0002899169921875,emitter
54,two_cell_seed,256,512,260.0,0.6328125,0.0,emitter
188,g0_motif_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
54,bernoulli_025,512,512,516.0,0.5972976684570312,-0.001953125,emitter
54,short_random_block,256,256,260.0,0.8135986328125,-0.01275634765625,emitter
54,two_cell_seed,512,256,516.0,0.9765625,-0.0078125,emitter
54,bernoulli_025,1024,256,1028.0,0.6153717041015625,-0.0010986328125,emitter
54,periodic_perturbation,256,256,260.0,1.0,-0.0625,static_object
54,single_seed,512,512,516.0,1.0,-0.03125,global_periodic_artifact
54,short_random_block,256,512,260.0,0.7535324096679688,-0.0123291015625,emitter
188,g0_candidate_window_seed,1024,512,1028.0,1.0,-0.00775146484375,global_periodic_artifact
54,periodic_perturbation,256,512,260.0,0.8356170654296875,-0.0625,travelling_identity
54,single_seed,1024,256,1028.0,1.0,-0.015625,global_periodic_artifact
54,short_random_block,512,256,516.0,0.924346923828125,-0.0040283203125,emitter
54,periodic_perturbation,512,256,516.0,1.0,-0.03125,global_periodic_artifact
54,two_cell_seed,512,512,516.0,0.50390625,-0.0234375,emitter
54,g0_motif_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
54,periodic_perturbation,512,512,516.0,1.0,-0.03125,static_object
54,two_cell_seed,1024,256,1028.0,0.984375,0.0,emitter
54,bernoulli_050,1024,512,1028.0,0.58154296875,-2.288818359375e-05,emitter
54,periodic_perturbation,1024,256,1028.0,1.0,-0.015625,global_periodic_artifact
54,g0_motif_seed,256,512,260.0,0.671875,0.0,emitter
54,g0_candidate_window_seed,256,256,260.0,0.8188323974609375,-0.00836181640625,emitter
54,short_random_block,512,512,516.0,0.8246612548828125,-0.00823974609375,emitter
54,g0_motif_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
54,short_random_block,1024,256,1028.0,0.9259185791015625,-0.0016632080078125,emitter
54,g0_candidate_window_seed,256,512,260.0,0.704437255859375,-0.0048828125,emitter
54,bernoulli_025,1024,512,1028.0,0.58734130859375,-0.000152587890625,emitter
54,single_seed,1024,512,1028.0,1.0,-0.015625,global_periodic_artifact
61,bernoulli_050,256,256,260.0,0.671295166015625,-0.006744384765625,emitter
54,periodic_perturbation,1024,512,1028.0,1.0,-0.015625,global_periodic_artifact
54,g0_candidate_window_seed,512,256,516.0,0.8706207275390625,-0.001617431640625,emitter
54,g0_motif_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
61,bernoulli_050,256,512,260.0,0.651702880859375,-0.00946044921875,emitter
61,bernoulli_025,256,256,260.0,0.6467132568359375,-0.00421142578125,emitter
61,bernoulli_050,512,256,516.0,0.6367950439453125,-0.0105438232421875,emitter
54,g0_motif_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
54,two_cell_seed,1024,512,1028.0,0.98828125,-0.00390625,emitter
61,single_seed,256,256,260.0,0.9609375,-0.0625,emitter
61,bernoulli_025,256,512,260.0,0.6276092529296875,-0.005279541015625,emitter
54,g0_candidate_window_seed,512,512,516.0,0.856842041015625,-0.0013427734375,emitter
61,bernoulli_025,512,256,516.0,0.6165618896484375,-0.010101318359375,emitter
61,single_seed,256,512,260.0,0.98046875,-0.0625,emitter
54,short_random_block,1024,512,1028.0,0.939178466796875,-0.0022125244140625,emitter
54,g0_candidate_window_seed,1024,256,1028.0,0.87420654296875,-0.00048828125,emitter
61,bernoulli_050,512,512,516.0,0.6399993896484375,-0.0036773681640625,emitter
61,single_seed,512,256,260.0,0.9609375,-0.03125,emitter
61,two_cell_seed,256,256,260.0,0.9609375,-0.0625,emitter
61,two_cell_seed,256,512,260.0,0.98046875,-0.0625,emitter
61,bernoulli_025,512,512,516.0,0.6160430908203125,-0.0039520263671875,emitter
61,short_random_block,256,256,260.0,0.89605712890625,-0.0625,emitter
61,bernoulli_050,1024,256,1028.0,0.9960784912109375,0.00035858154296875,emitter
61,two_cell_seed,512,256,260.0,0.9609375,-0.03125,emitter
61,single_seed,512,512,516.0,0.98046875,-0.03125,emitter
54,g0_motif_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
61,bernoulli_025,1024,256,1028.0,0.9966278076171875,0.0001373291015625,emitter
61,short_random_block,256,512,260.0,0.9479217529296875,-0.0625,emitter
61,single_seed,1024,256,504.0,1.0,0.0,emitter
61,short_random_block,512,256,268.0,0.89642333984375,-0.03125,emitter
61,periodic_perturbation,256,256,260.0,0.921875,-0.0625,emitter
61,two_cell_seed,512,512,516.0,0.98046875,-0.03125,emitter
61,periodic_perturbation,256,512,260.0,0.9609375,-0.0625,emitter
54,g0_candidate_window_seed,1024,512,1028.0,0.8835601806640625,-0.001617431640625,emitter
61,two_cell_seed,1024,256,504.0,1.0,0.0,emitter
61,periodic_perturbation,512,256,272.0,0.921875,-0.03125,emitter
61,g0_motif_seed,256,256,232.0,0.8359375,-0.0625,emitter
61,g0_motif_seed,256,512,260.0,0.91796875,-0.0625,emitter
61,short_random_block,512,512,516.0,0.947113037109375,-0.03125,emitter
61,g0_motif_seed,512,256,232.0,0.8359375,-0.03125,emitter
61,bernoulli_050,1024,512,1028.0,0.6227493286132812,-0.0060577392578125,emitter
61,g0_candidate_window_seed,256,256,260.0,0.767242431640625,-0.038482666015625,emitter
61,periodic_perturbation,512,512,516.0,0.9609375,-0.03125,emitter
61,single_seed,1024,512,516.0,0.98046875,-0.015625,emitter
61,short_random_block,1024,256,504.0,1.0,-6.103515625e-05,emitter
61,g0_candidate_window_seed,256,512,260.0,0.8823089599609375,-0.0401611328125,emitter
61,periodic_perturbation,1024,256,484.0,1.0,0.0,emitter
61,g0_candidate_window_seed,512,256,516.0,0.75726318359375,-0.03125,emitter
61,bernoulli_025,1024,512,1028.0,0.58990478515625,-0.0074005126953125,emitter
61,two_cell_seed,1024,512,516.0,0.98046875,-0.015625,emitter
61,g0_motif_seed,512,512,484.0,0.91796875,-0.03125,emitter
163,bernoulli_050,256,256,260.0,0.603912353515625,-0.03662109375,emitter
61,short_random_block,1024,512,524.0,0.94842529296875,-0.015625,emitter
163,bernoulli_025,256,256,260.0,0.600341796875,-0.031219482421875,emitter
61,g0_motif_seed,1024,256,456.0,1.0,0.0,emitter
61,g0_candidate_window_seed,512,512,496.0,0.8802642822265625,-0.03125,emitter
163,bernoulli_050,256,512,260.0,0.591461181640625,-0.00445556640625,emitter
163,bernoulli_050,512,256,516.0,1.0,0.0,emitter
61,periodic_perturbation,1024,512,528.0,0.9609375,-0.015625,emitter
61,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,emitter
163,bernoulli_025,256,512,260.0,0.5884552001953125,-0.00372314453125,emitter
163,bernoulli_025,512,256,516.0,1.0,0.0,emitter
163,single_seed,256,256,260.0,0.984375,-0.0625,emitter
61,g0_motif_seed,1024,512,484.0,0.91796875,-0.015625,emitter
163,two_cell_seed,256,256,260.0,0.9765625,-0.0625,emitter
163,single_seed,256,512,260.0,0.74609375,-0.0625,emitter
163,bernoulli_050,512,512,516.0,0.5846405029296875,-0.0177001953125,emitter
163,single_seed,512,256,516.0,1.0,0.0,emitter
61,g0_candidate_window_seed,1024,512,496.0,0.8788299560546875,-0.015625,emitter
163,bernoulli_050,1024,256,1028.0,1.0,0.0,emitter
163,two_cell_seed,256,512,260.0,0.744140625,-0.0625,emitter
163,bernoulli_025,512,512,516.0,0.5812835693359375,-0.0154266357421875,emitter
163,short_random_block,256,256,260.0,0.93096923828125,-0.0625,emitter
163,two_cell_seed,512,256,516.0,1.0,0.0,emitter
163,bernoulli_025,1024,256,1028.0,1.0,0.0,emitter
163,short_random_block,256,512,260.0,0.74212646484375,-0.0625,emitter
163,periodic_perturbation,256,256,260.0,0.9609375,-0.0625,emitter
163,single_seed,512,512,516.0,0.9921875,-0.03125,emitter
163,short_random_block,512,256,516.0,1.0,0.0,emitter
163,single_seed,1024,256,1028.0,1.0,0.0,emitter
163,two_cell_seed,512,512,516.0,0.98828125,-0.03125,emitter
163,periodic_perturbation,256,512,260.0,0.98046875,-0.0625,emitter
163,g0_motif_seed,256,256,260.0,0.8515625,-0.0625,emitter
163,periodic_perturbation,512,256,516.0,1.0,0.0,emitter
163,two_cell_seed,1024,256,1028.0,1.0,0.0,emitter
163,g0_motif_seed,256,512,260.0,0.732421875,-0.0625,emitter
163,short_random_block,512,512,516.0,0.9657363891601562,-0.03125,emitter
163,bernoulli_050,1024,512,1028.0,1.0,0.0,emitter
163,g0_candidate_window_seed,256,256,260.0,0.8182830810546875,-0.0625,emitter
163,g0_motif_seed,512,256,516.0,1.0,0.0,emitter
163,bernoulli_025,1024,512,1028.0,1.0,0.0,emitter
163,short_random_block,1024,256,1028.0,1.0,0.0,emitter
163,g0_candidate_window_seed,256,512,260.0,0.7338790893554688,-0.0625,emitter
163,periodic_perturbation,512,512,516.0,0.98046875,-0.03125,emitter
177,bernoulli_050,256,256,260.0,0.60174560546875,-0.036285400390625,emitter
163,g0_candidate_window_seed,512,256,516.0,1.0,0.0,emitter
163,periodic_perturbation,1024,256,1028.0,1.0,0.0,emitter
163,single_seed,1024,512,1028.0,1.0,0.0,emitter
163,g0_motif_seed,512,512,516.0,0.92578125,-0.03125,emitter
177,bernoulli_025,256,256,260.0,0.5989990234375,-0.03277587890625,emitter
177,bernoulli_050,256,512,260.0,0.5909881591796875,-0.00762939453125,emitter
177,bernoulli_050,512,256,516.0,1.0,0.0,emitter
163,two_cell_seed,1024,512,1028.0,1.0,0.0,emitter
163,g0_motif_seed,1024,256,1028.0,1.0,0.0,emitter
163,g0_candidate_window_seed,512,512,516.0,0.9074020385742188,-0.03125,emitter
177,bernoulli_025,256,512,260.0,0.588653564453125,-0.003570556640625,emitter
177,single_seed,256,256,260.0,0.984375,-0.0625,emitter
163,short_random_block,1024,512,1028.0,1.0,0.0,emitter
177,bernoulli_025,512,256,516.0,1.0,0.0,emitter
163,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,emitter
177,bernoulli_050,512,512,516.0,0.5806121826171875,-0.016265869140625,emitter
177,single_seed,256,512,260.0,0.74609375,-0.0625,emitter
177,two_cell_seed,256,256,260.0,0.9765625,-0.0625,emitter
177,bernoulli_050,1024,256,1028.0,1.0,0.0,emitter
177,single_seed,512,256,516.0,1.0,0.0,emitter
163,periodic_perturbation,1024,512,1028.0,1.0,0.0,emitter
177,bernoulli_025,512,512,516.0,0.5763702392578125,-0.015106201171875,emitter
177,two_cell_seed,256,512,260.0,0.744140625,-0.0625,emitter
177,short_random_block,256,256,260.0,0.9288330078125,-0.0625,emitter
177,two_cell_seed,512,256,516.0,1.0,0.0,emitter
177,bernoulli_025,1024,256,1028.0,1.0,0.0,emitter
163,g0_motif_seed,1024,512,1028.0,1.0,0.0,emitter
177,single_seed,512,512,516.0,0.9921875,-0.03125,emitter
177,short_random_block,256,512,260.0,0.74176025390625,-0.0625,emitter
163,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,emitter
177,short_random_block,512,256,516.0,1.0,0.0,emitter
177,periodic_perturbation,256,256,260.0,0.9609375,-0.0625,emitter
177,two_cell_seed,512,512,516.0,0.98828125,-0.03125,emitter
177,single_seed,1024,256,1028.0,1.0,0.0,emitter
177,bernoulli_050,1024,512,1028.0,1.0,0.0,emitter
177,periodic_perturbation,256,512,260.0,0.98046875,-0.0625,emitter
177,g0_motif_seed,256,256,260.0,0.8125,-0.0625,emitter
177,periodic_perturbation,512,256,516.0,1.0,0.0,emitter
177,two_cell_seed,1024,256,1028.0,1.0,0.0,emitter
177,short_random_block,512,512,516.0,0.9639739990234375,-0.03125,emitter
177,g0_motif_seed,256,512,260.0,0.716796875,-0.0625,emitter
177,g0_candidate_window_seed,256,256,260.0,0.81585693359375,-0.0625,emitter
177,bernoulli_025,1024,512,1028.0,1.0,0.0,emitter
177,g0_motif_seed,512,256,516.0,1.0,0.0,emitter
177,short_random_block,1024,256,1028.0,1.0,0.0,emitter
177,periodic_perturbation,512,512,516.0,0.98046875,-0.03125,emitter
177,g0_candidate_window_seed,256,512,260.0,0.7345046997070312,-0.0625,emitter
169,bernoulli_050,256,256,260.0,0.5572662353515625,-0.010894775390625,emitter
177,g0_candidate_window_seed,512,256,516.0,1.0,0.0,emitter
177,single_seed,1024,512,1028.0,1.0,0.0,emitter
177,periodic_perturbation,1024,256,1028.0,1.0,0.0,emitter
169,bernoulli_050,256,512,260.0,0.5392379760742188,-0.002227783203125,emitter
177,g0_motif_seed,512,512,516.0,0.90625,-0.03125,emitter
169,bernoulli_050,512,256,516.0,0.5565032958984375,-0.004669189453125,emitter
169,bernoulli_025,256,256,260.0,0.555633544921875,-0.004058837890625,emitter
177,two_cell_seed,1024,512,1028.0,1.0,0.0,emitter
177,g0_motif_seed,1024,256,1028.0,1.0,0.0,emitter
177,g0_candidate_window_seed,512,512,516.0,0.9088363647460938,-0.03125,emitter
169,single_seed,256,256,260.0,0.9765625,-0.0625,domain_wall
169,bernoulli_025,256,512,260.0,0.5390472412109375,-0.00640869140625,emitter
169,bernoulli_025,512,256,516.0,0.555419921875,-0.003936767578125,emitter
177,short_random_block,1024,512,1028.0,1.0,0.0,emitter
169,bernoulli_050,512,512,432.0,0.5397109985351562,-0.001800537109375,emitter
169,single_seed,256,512,260.0,0.98828125,-0.0625,domain_wall
169,single_seed,512,256,516.0,0.9921875,0.0,domain_wall
177,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,emitter
169,two_cell_seed,256,256,132.0,0.80078125,-0.0625,travelling_identity
169,bernoulli_050,1024,256,1028.0,0.5555419921875,-0.00107574462890625,emitter
169,two_cell_seed,256,512,260.0,0.900390625,-0.0625,travelling_identity
169,short_random_block,256,256,260.0,0.7849273681640625,-0.0625,travelling_identity
169,single_seed,512,512,516.0,0.98828125,-0.03125,domain_wall
169,two_cell_seed,512,256,384.0,0.91015625,-0.03125,travelling_identity
169,bernoulli_025,512,512,432.0,0.539276123046875,-0.00054931640625,emitter
177,periodic_perturbation,1024,512,1028.0,1.0,0.0,emitter
169,short_random_block,256,512,260.0,0.8919601440429688,-0.0625,travelling_identity
169,bernoulli_025,1024,256,1028.0,0.5552520751953125,-0.00066375732421875,emitter
169,single_seed,1024,256,1028.0,0.9921875,-0.001953125,domain_wall
169,two_cell_seed,512,512,260.0,0.853515625,-0.03125,travelling_identity
169,short_random_block,512,256,516.0,0.8477783203125,-0.0062103271484375,localized_oscillator
177,g0_motif_seed,1024,512,1028.0,1.0,0.0,emitter
169,periodic_perturbation,256,256,260.0,0.7503662109375,-0.0540771484375,emitter
169,two_cell_seed,1024,256,896.0,0.99609375,0.0,domain_wall
169,g0_motif_seed,256,256,260.0,0.75,-0.0625,travelling_identity
169,bernoulli_050,1024,512,432.0,0.5403976440429688,-0.00154876708984375,emitter
169,short_random_block,512,512,516.0,0.8304367065429688,-0.03125,travelling_identity
169,single_seed,1024,512,1028.0,0.99609375,-0.001953125,domain_wall
169,periodic_perturbation,256,512,260.0,0.73443603515625,-0.032806396484375,emitter
177,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,emitter
169,periodic_perturbation,512,256,516.0,0.7736358642578125,0.003936767578125,emitter
169,g0_motif_seed,256,512,260.0,0.875,-0.0625,travelling_identity
169,short_random_block,1024,256,1028.0,0.7316131591796875,-0.00251007080078125,domain_wall
169,g0_motif_seed,512,256,516.0,0.83984375,0.0,localized_oscillator
169,two_cell_seed,1024,512,512.0,0.998046875,0.0,domain_wall
169,g0_candidate_window_seed,256,256,260.0,0.6907958984375,-0.0625,travelling_identity
169,bernoulli_025,1024,512,508.0,0.5402450561523438,-0.0009918212890625,emitter
225,bernoulli_050,256,256,260.0,0.5558929443359375,-0.004241943359375,emitter
169,g0_candidate_window_seed,256,512,260.0,0.845703125,-0.06201171875,travelling_identity
169,g0_motif_seed,512,512,516.0,0.833984375,-0.03125,travelling_identity
169,g0_candidate_window_seed,512,256,516.0,0.7867889404296875,-0.0039520263671875,localized_oscillator
169,periodic_perturbation,512,512,516.0,0.7576141357421875,-0.0099334716796875,emitter
169,g0_motif_seed,1024,256,1028.0,0.75,0.0,domain_wall
169,short_random_block,1024,512,1028.0,0.8587722778320312,-0.00213623046875,localized_oscillator
169,periodic_perturbation,1024,256,1028.0,0.750823974609375,-0.0054168701171875,emitter
225,bernoulli_025,256,256,260.0,0.5555419921875,-0.001556396484375,emitter
225,bernoulli_050,256,512,260.0,0.5393905639648438,-0.005950927734375,emitter
169,g0_candidate_window_seed,512,512,516.0,0.7822952270507812,-0.03125,travelling_identity
225,bernoulli_050,512,256,516.0,0.55621337890625,-0.003021240234375,emitter
225,single_seed,256,256,260.0,0.9765625,-0.0625,domain_wall
225,bernoulli_025,256,512,256.0,0.5397491455078125,-0.00189208984375,emitter
169,g0_candidate_window_seed,1024,256,1028.0,0.641571044921875,-0.00168609619140625,domain_wall
225,bernoulli_025,512,256,516.0,0.55694580078125,-0.0050048828125,emitter
225,single_seed,256,512,260.0,0.98828125,-0.0625,domain_wall
225,single_seed,512,256,516.0,0.9921875,0.0,domain_wall
225,bernoulli_050,512,512,420.0,0.5399246215820312,-0.002349853515625,emitter
225,two_cell_seed,256,256,132.0,0.80078125,-0.0625,travelling_identity
169,g0_motif_seed,1024,512,1028.0,0.875,0.0,localized_oscillator
225,bernoulli_050,1024,256,1028.0,0.556671142578125,-0.0021209716796875,emitter
225,two_cell_seed,256,512,260.0,0.900390625,-0.0625,travelling_identity
225,two_cell_seed,512,256,384.0,0.91015625,0.0,localized_oscillator
225,single_seed,512,512,516.0,0.98828125,-0.03125,domain_wall
225,bernoulli_025,512,512,500.0,0.5390625,-0.0027313232421875,emitter
169,g0_candidate_window_seed,1024,512,1028.0,0.82037353515625,-0.00208282470703125,localized_oscillator
225,short_random_block,256,256,260.0,0.7831268310546875,-0.0625,travelling_identity
225,single_seed,1024,256,1028.0,0.9921875,0.0,domain_wall
225,short_random_block,256,512,260.0,0.8900146484375,-0.0625,travelling_identity
169,periodic_perturbation,1024,512,1028.0,0.7422409057617188,-0.00774383544921875,emitter
225,bernoulli_025,1024,256,1028.0,0.5569000244140625,-0.00093841552734375,emitter
225,two_cell_seed,512,512,260.0,0.853515625,-0.03125,travelling_identity
225,short_random_block,512,256,516.0,0.8486785888671875,0.00067138671875,localized_oscillator
225,periodic_perturbation,256,256,260.0,0.74884033203125,-0.00311279296875,emitter
225,g0_motif_seed,256,256,260.0,0.75,-0.0625,travelling_identity
225,two_cell_seed,1024,256,512.0,0.99609375,0.0,domain_wall
225,short_random_block,512,512,516.0,0.8313522338867188,-0.03125,travelling_identity
225,single_seed,1024,512,1028.0,0.99609375,0.0,domain_wall
225,g0_motif_seed,256,512,260.0,0.875,-0.0625,travelling_identity
225,periodic_perturbation,256,512,260.0,0.7432861328125,-0.02569580078125,emitter
225,periodic_perturbation,512,256,516.0,0.78240966796875,-0.0037841796875,emitter
225,bernoulli_050,1024,512,432.0,0.5398330688476562,-0.000732421875,emitter
225,g0_motif_seed,512,256,516.0,0.8671875,0.0,localized_oscillator
225,g0_candidate_window_seed,256,256,260.0,0.6880645751953125,-0.0625,travelling_identity
225,short_random_block,1024,256,1028.0,0.7349090576171875,0.00025177001953125,domain_wall
225,two_cell_seed,1024,512,512.0,0.998046875,0.0,domain_wall
225,g0_motif_seed,512,512,516.0,0.8359375,-0.03125,travelling_identity
225,g0_candidate_window_seed,256,512,260.0,0.8429031372070312,-0.0625,travelling_identity
225,bernoulli_025,1024,512,388.0,0.538818359375,-0.0026397705078125,emitter
181,bernoulli_050,256,256,260.0,0.571441650390625,-0.031982421875,emitter
225,g0_candidate_window_seed,512,256,516.0,0.79010009765625,0.00103759765625,localized_oscillator
225,periodic_perturbation,512,512,516.0,0.7541046142578125,-0.0214080810546875,emitter
225,g0_motif_seed,1024,256,1028.0,0.6953125,0.0,domain_wall
181,bernoulli_050,256,512,260.0,0.56475830078125,-0.003509521484375,emitter
225,short_random_block,1024,512,1028.0,0.8644180297851562,0.0003509521484375,localized_oscillator
225,g0_candidate_window_seed,512,512,516.0,0.7864761352539062,-0.03125,travelling_identity
181,bernoulli_025,256,256,260.0,0.576568603515625,-0.03173828125,emitter
181,bernoulli_050,512,256,516.0,1.0,0.0,emitter
225,periodic_perturbation,1024,256,1028.0,0.7631072998046875,-0.00720977783203125,emitter
181,single_seed,256,256,132.0,0.5,-0.0625,global_periodic_artifact
181,single_seed,512,256,132.0,1.0,-0.03125,static_object
225,g0_candidate_window_seed,1024,256,1028.0,0.64202880859375,0.00098419189453125,domain_wall
181,bernoulli_025,256,512,260.0,0.5664215087890625,-0.001312255859375,emitter
181,bernoulli_025,512,256,516.0,1.0,0.0,emitter
181,single_seed,1024,256,132.0,1.0,-0.015625,static_object
181,two_cell_seed,256,256,260.0,0.984375,-0.0625,domain_wall
181,single_seed,256,512,260.0,0.75,-0.0625,travelling_identity
181,single_seed,512,512,260.0,0.5,-0.03125,global_periodic_artifact
225,g0_motif_seed,1024,512,1028.0,0.84765625,0.0,localized_oscillator
181,bernoulli_050,512,512,516.0,0.5594329833984375,-0.01678466796875,emitter
181,single_seed,1024,512,260.0,1.0,-0.015625,static_object
181,two_cell_seed,256,512,260.0,0.875,-0.0625,travelling_identity
181,short_random_block,256,256,260.0,0.9228668212890625,-0.05419921875,domain_wall
181,two_cell_seed,512,256,516.0,1.0,0.0,domain_wall
225,g0_candidate_window_seed,1024,512,1028.0,0.8212738037109375,0.00063323974609375,localized_oscillator
181,bernoulli_025,512,512,516.0,0.5634307861328125,-0.0136871337890625,emitter
181,bernoulli_050,1024,256,1028.0,1.0,0.0,emitter
181,short_random_block,256,512,260.0,0.8117294311523438,-0.05517578125,travelling_identity
181,periodic_perturbation,256,256,260.0,0.9609375,-0.0625,domain_wall
181,short_random_block,512,256,516.0,1.0,-0.0006103515625,domain_wall
225,periodic_perturbation,1024,512,1028.0,0.7742385864257812,0.00678253173828125,emitter
181,bernoulli_025,1024,256,1028.0,1.0,0.0,emitter
181,two_cell_seed,512,512,516.0,0.9921875,-0.03125,domain_wall
181,periodic_perturbation,256,512,260.0,0.74627685546875,-0.0625,travelling_identity
181,g0_motif_seed,256,256,260.0,0.8359375,-0.0625,emitter
181,two_cell_seed,1024,256,1028.0,1.0,0.0,domain_wall
181,periodic_perturbation,512,256,516.0,1.0,0.0,domain_wall
181,short_random_block,512,512,516.0,0.9612808227539062,-0.02813720703125,domain_wall
181,g0_motif_seed,256,512,260.0,0.74609375,-0.0625,travelling_identity
181,g0_candidate_window_seed,256,256,260.0,0.83087158203125,-0.0546875,travelling_identity
181,short_random_block,1024,256,1028.0,1.0,-0.00067138671875,domain_wall
181,g0_motif_seed,512,256,516.0,1.0,0.0,emitter
181,periodic_perturbation,512,512,516.0,0.98046875,-0.03125,domain_wall
181,bernoulli_050,1024,512,1028.0,1.0,0.0,emitter
181,g0_candidate_window_seed,256,512,260.0,0.8100433349609375,-0.05517578125,travelling_identity
181,g0_candidate_window_seed,512,256,516.0,1.0,0.0,domain_wall
181,two_cell_seed,1024,512,1028.0,1.0,0.0,domain_wall
181,periodic_perturbation,1024,256,1028.0,1.0,0.0,domain_wall
167,bernoulli_050,256,256,260.0,0.57366943359375,-0.03338623046875,emitter
181,g0_motif_seed,512,512,516.0,0.91796875,-0.03125,travelling_identity
181,bernoulli_025,1024,512,1028.0,1.0,0.0,emitter
181,g0_motif_seed,1024,256,1028.0,1.0,0.0,emitter
167,bernoulli_050,256,512,260.0,0.5631103515625,-0.0054931640625,emitter
181,short_random_block,1024,512,1028.0,1.0,-0.00030517578125,domain_wall
181,g0_candidate_window_seed,512,512,516.0,0.9159393310546875,-0.0267333984375,travelling_identity
167,bernoulli_025,256,256,260.0,0.577606201171875,-0.03094482421875,emitter
167,bernoulli_050,512,256,516.0,1.0,0.0,emitter
