variant_id,perturbation_family,perturbation_strength,condition,alpha,T,kappa,seed,p_viable,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,certified_transport_density,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,certified_node_fraction,viable_fiber_fraction,macro_path_entropy,macro_node_entropy,breadth_index,Delta_viable_propagation_vs_product,Delta_viable_propagation_vs_shuffled,Delta_depth_vs_product,Delta_depth_vs_shuffled,Delta_robust_reachability_vs_product,Delta_robust_reachability_vs_shuffled,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,Delta_R,Delta_H_weighted_product,ci_low,ci_high,ci_width,estimator_stable,category,propagation_retained
noise_001,noise,moderate,coupled,0.525,1500,center_of_mass,79.5,0.9988962499999999,0.6368887058559233,0.6508547295534399,0.8644853428398609,0.45411223597096706,0.2606329645409179,1.0,0.8255863680601989,0.0872068159699005,0.426645211982578,0.7077320757467078,1.0,8.992561283123198,2.124138309446832,0.6768388309345441,0.07789118486917584,0.07717235198622688,0.12725414673056756,0.12628845162804214,0.09771061743977133,0.09693645627289976,0.022722300377264415,0.02244324834849687,0.29826710365205855,0.302328674637689,0.07585931539648906,0.07841066159197983,0.0025513461954907724,True,Robust propagation retained,True
noise_001,noise,moderate,coupled,0.525,1500,joint_basin,79.5,0.9988962499999999,0.984602953232541,0.9871097028365934,0.9938955398559915,0.734865485212536,0.543489667028096,1.0,0.9991666782407194,0.0004166608796402755,0.44415781969280604,0.7271208945289828,1.0,7.405317424458775,1.7083718363696079,0.5573724944902804,-0.06800467497213714,-0.06605346246897459,-0.008505170065406853,-0.008454960083434826,0.452825620856188,0.45256088471186434,0.4607415426148226,0.46047007004604246,6.117872762902179,6.1148242891070055,-0.0725005759847299,-0.05958575008511832,0.012914825899611584,True,Entropy-only pseudo-risk,False
noise_001,noise,moderate,coupled,0.525,2400,boundary_v2_regime_sequence,79.5,0.9988962499999999,0.9917797090113505,0.9932921188559594,0.9973131833781587,0.3885328187087086,0.6015642507710623,1.0,1.0,0.0,0.3918099800653801,0.6017769607843138,1.0,1.2300394460451707,0.48066901587148914,0.09258079562781757,-0.3004565411525414,-0.29977014933894675,-0.0037487994171966355,-0.003451520331062885,-0.28110634938866885,-0.28145065338802894,-0.2820203341028951,-0.28247818255804474,-3.752991046788203,-3.7423787989754964,-0.3123195583705925,-0.2879863294212417,0.024333228949350805,True,Propagation lost,False
noise_001,noise,moderate,coupled,0.525,2400,center_of_mass,79.5,0.9988962499999999,0.6937720878099234,0.7051792694288517,0.9182187163752635,0.5105453922454315,0.25897003772462596,1.0,0.7919606304360318,0.10401968478198405,0.4866997281298815,0.7251100063766545,1.0,9.773693169441376,2.1120759816888315,0.735631909822,0.09725956414313547,0.09718388230132241,0.2270133555886068,0.22615854943829666,0.18723148488002062,0.1865798782817253,0.043348340709091104,0.043220375325823235,0.5743194020642246,0.5761112917701343,0.0962541286720114,0.0981376868012604,0.001883558129248994,True,Robust propagation retained,True
noise_001,noise,moderate,coupled,0.525,2400,joint_basin,79.5,0.9988962499999999,0.9855477867968163,0.9871870630208885,0.9946898621722438,0.7970379961638442,0.520563682858404,1.0,0.9945236470213672,0.0027381764893163177,0.46606163917294874,0.7933253447775507,1.0,7.7806409499708735,1.6866562853934979,0.585621789986123,-0.08717482435226731,-0.08373345865229176,-0.007353229284331131,-0.0072128881392488076,0.48992757170043755,0.48966639456290406,0.4977674259482411,0.49749192478619053,6.609748447948091,6.606201317909528,-0.09133537976088975,-0.07616163882465603,0.01517374093623372,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.45,900,boundary_v2_regime_sequence,79.5,0.9989475000000001,0.9930339535707162,0.9934907740655972,0.9970338593677969,0.36305451786278425,0.5807392755669003,1.0,1.0,0.0,0.4134446999033973,0.582410184923772,1.0,2.0872243815571343,0.671617386180549,0.1570972507353786,-0.2821953783430666,-0.28409140244030817,-0.0006024002258966377,-0.0007043092150540442,-0.10572232905475878,-0.10593919692923273,-0.10630417580016299,-0.10649539808521458,-1.4148708664300451,-1.4104524930401183,-0.2939014973274465,-0.2736253559195258,0.020276141407920723,True,Propagation lost,False
noise_002,noise,mild,coupled,0.45,900,center_of_mass,79.5,0.9989475000000001,0.6212945327841157,0.6348013786181357,0.7939180459175277,0.46892265020104096,0.2594067672317,1.0,0.8105227022900632,0.09473864885496838,0.3511851954023564,0.7183433338208107,1.0,7.66176299309919,2.1429497239085045,0.5766710626872336,0.047882627344999845,0.04755820834194538,0.04632803004801522,0.04607225314845309,0.03155485283900589,0.03148726955069514,0.008415826828144457,0.008551015044648391,0.11371280442761034,0.11264335962091732,0.04635516073092039,0.04877318430239906,0.0024180235714786683,True,Robust propagation retained,True
noise_002,noise,mild,coupled,0.45,900,joint_basin,79.5,0.9989475000000001,0.9862736909424905,0.9883088059557869,0.9944052491492101,0.5854436512985756,0.5290005585418234,1.0,1.0,0.0,0.4606164497038673,0.6676406661149309,1.0,4.8906801955529655,1.3032445863035056,0.3681024522603099,-0.07468155600867854,-0.07411546518397216,-0.008222383554215562,-0.008239217853039937,0.2695087166467818,0.2690389160071074,0.27404371237406633,0.27357291182175664,3.6347594024066874,3.6373222180785847,-0.08207018352950021,-0.06657201449022113,0.015498169039279086,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.45,1500,boundary_v2_regime_sequence,79.5,0.9989475000000001,0.9911332194566255,0.9915972518961187,0.9968210342111563,0.3315622832868864,0.5677395819777913,1.0,1.0,0.0,0.4253488764072745,0.5701668386652907,1.0,1.6613011258712986,0.5529650263623165,0.12503966615424209,-0.32663659332091133,-0.32374830510643027,-0.00178043433410624,-0.0019892933383616196,-0.18530738770385788,-0.18536877010643912,-0.1864056981012374,-0.18640200694931017,-2.476516846267081,-2.4734966698028096,-0.33610487975185055,-0.3102772005931582,0.02582767915869233,True,Propagation lost,False
noise_002,noise,mild,coupled,0.45,1500,center_of_mass,79.5,0.9989475000000001,0.6501267934410451,0.6615320138716011,0.8670600666535538,0.4534829232630537,0.2711540941602969,1.0,0.7945100897992801,0.10274495510035997,0.3946006956718404,0.7207986578535552,1.0,8.428040918418937,2.0600363553101433,0.6343458100573628,0.06793993432884032,0.06732427647941888,0.10601127376800701,0.10619683486619003,0.07945061247564833,0.07946060030162788,0.02242686470219002,0.022236471575488803,0.295548524041612,0.29867356240543863,0.0660708152901951,0.06859134893243514,0.0025205336422400443,True,Robust propagation retained,True
