variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
initial_location_001,initial_location,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.4509273611553694
initial_location_001,initial_location,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.43850804675339905
initial_location_001,initial_location,moderate,0.525,1500,center_of_mass,1.0,0.8121621072056394,0.09391894639718024,0.36431718390750023
initial_location_001,initial_location,moderate,0.525,1500,joint_basin,1.0,0.981407606408997,0.009296196795501397,0.4232293677214975
initial_location_001,initial_location,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3743436676706843
initial_location_001,initial_location,moderate,0.525,2400,center_of_mass,1.0,0.751872889565274,0.12406355521736294,0.40439780724721
initial_location_001,initial_location,moderate,0.525,2400,joint_basin,1.0,0.9779360460482012,0.011031976975899353,0.4548642852131877
initial_location_002,initial_location,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4159354661861644
initial_location_002,initial_location,mild,0.45,900,center_of_mass,1.0,0.7962974318518177,0.1018512840740911,0.3309712883701441
initial_location_002,initial_location,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.44061719029845153
initial_location_002,initial_location,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.39526521720076957
initial_location_002,initial_location,mild,0.45,1500,center_of_mass,1.0,0.770926882269273,0.11453655886536344,0.3644953706665543
initial_location_002,initial_location,mild,0.45,1500,joint_basin,1.0,0.9999892796803497,5.3601598251643754e-06,0.437315253305578
initial_location_002,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3464050195053484
initial_location_002,initial_location,mild,0.45,2400,center_of_mass,1.0,0.7140519914684664,0.14297400426576673,0.4056054309705222
initial_location_002,initial_location,mild,0.45,2400,joint_basin,1.0,0.9329923263247201,0.033503836837639925,0.44109034889412585
initial_location_002,initial_location,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4061553675008424
initial_location_002,initial_location,mild,0.5,900,center_of_mass,1.0,0.8208202176947843,0.08958989115260783,0.3309804916155289
initial_location_002,initial_location,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.44803262150554646
initial_location_002,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4254677196313499
initial_location_002,initial_location,mild,0.5,1500,center_of_mass,1.0,0.8014779739242053,0.0992610130378973,0.3626244857406442
initial_location_002,initial_location,mild,0.5,1500,joint_basin,1.0,0.9818326012128665,0.009083699393566656,0.423453384188022
initial_location_002,initial_location,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3716701456491994
initial_location_002,initial_location,mild,0.5,2400,center_of_mass,1.0,0.7412452240644113,0.12937738796779433,0.40684868965537263
initial_location_002,initial_location,mild,0.5,2400,joint_basin,1.0,0.9545608856667871,0.02271955716660639,0.4439739469215918
initial_location_002,initial_location,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.41372250455166704
initial_location_002,initial_location,mild,0.525,900,center_of_mass,1.0,0.8341546692476838,0.08292266537615803,0.33165631493274217
initial_location_002,initial_location,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.44237908549582483
initial_location_002,initial_location,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4278141096551888
initial_location_002,initial_location,mild,0.525,1500,center_of_mass,1.0,0.8164889020677606,0.09175554896611965,0.36444959245627395
initial_location_002,initial_location,mild,0.525,1500,joint_basin,1.0,0.9779637015717061,0.011018149214146875,0.4174503604946942
initial_location_002,initial_location,mild,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.35805346515299696
initial_location_002,initial_location,mild,0.525,2400,center_of_mass,1.0,0.7546982863689256,0.12265085681553718,0.4046325931922253
initial_location_002,initial_location,mild,0.525,2400,joint_basin,1.0,0.9708762467858391,0.014561876607080465,0.45052824209622316
initial_location_003,initial_location,moderate,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3926997772611853
initial_location_003,initial_location,moderate,0.45,900,center_of_mass,1.0,0.7951118202232981,0.10244408988835092,0.3320557162398816
initial_location_003,initial_location,moderate,0.45,900,joint_basin,1.0,1.0,0.0,0.4319643948905312
initial_location_003,initial_location,moderate,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3886711969072566
initial_location_003,initial_location,moderate,0.45,1500,center_of_mass,1.0,0.7712045705529235,0.11439771472353819,0.36360385182343113
initial_location_003,initial_location,moderate,0.45,1500,joint_basin,1.0,1.0,0.0,0.42844643140794486
initial_location_003,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3580361693313996
initial_location_003,initial_location,moderate,0.45,2400,center_of_mass,1.0,0.715816699981371,0.1420916500093145,0.4069172087836411
initial_location_003,initial_location,moderate,0.45,2400,joint_basin,1.0,0.9434776445394368,0.02826117773028154,0.43779813254405975
initial_location_003,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.39610191735256867
initial_location_003,initial_location,moderate,0.5,900,center_of_mass,1.0,0.817949370304144,0.0910253148479279,0.3292293527975049
initial_location_003,initial_location,moderate,0.5,900,joint_basin,1.0,1.0,0.0,0.43200323461213896
initial_location_003,initial_location,moderate,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4042323156216724
initial_location_003,initial_location,moderate,0.5,1500,center_of_mass,1.0,0.8015809738897948,0.09920951305510253,0.36566373228613186
initial_location_003,initial_location,moderate,0.5,1500,joint_basin,1.0,0.9964951687879168,0.001752415606041607,0.41269579095182507
initial_location_003,initial_location,moderate,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.35578452174330655
initial_location_003,initial_location,moderate,0.5,2400,center_of_mass,1.0,0.74146403998935,0.12926798000532497,0.4049019254863057
initial_location_003,initial_location,moderate,0.5,2400,joint_basin,1.0,0.9641372251591778,0.017931387420411064,0.43396786642687485
initial_location_003,initial_location,moderate,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40446979024276886
initial_location_003,initial_location,moderate,0.525,900,center_of_mass,1.0,0.8299316962160053,0.08503415189199734,0.3305946545300315
initial_location_003,initial_location,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.4319204281250418
initial_location_003,initial_location,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42821895489388384
initial_location_003,initial_location,moderate,0.525,1500,center_of_mass,1.0,0.8150409170148057,0.09247954149259706,0.3662484066642678
initial_location_003,initial_location,moderate,0.525,1500,joint_basin,1.0,0.9907930413650107,0.004603479317494582,0.4090811319493272
initial_location_003,initial_location,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.36799538186486713
initial_location_003,initial_location,moderate,0.525,2400,center_of_mass,1.0,0.7544049431568711,0.12279752842156444,0.40413636216250676
initial_location_003,initial_location,moderate,0.525,2400,joint_basin,1.0,0.9794627974545793,0.010268601272710284,0.4425162860853469
initial_location_004,initial_location,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.41516396419007995
initial_location_004,initial_location,mild,0.45,900,center_of_mass,1.0,0.7976012057523308,0.10119939712383452,0.33003013010416493
initial_location_004,initial_location,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.43822920373347546
initial_location_004,initial_location,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3994625552304244
initial_location_004,initial_location,mild,0.45,1500,center_of_mass,1.0,0.7732870975207093,0.1133564512396453,0.36343317187341584
initial_location_004,initial_location,mild,0.45,1500,joint_basin,1.0,0.9999878262361908,6.086881904648126e-06,0.43394532229441707
initial_location_004,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3530479868267697
initial_location_004,initial_location,mild,0.45,2400,center_of_mass,1.0,0.7160961704479358,0.14195191477603203,0.4071193314661545
initial_location_004,initial_location,mild,0.45,2400,joint_basin,1.0,0.9299217839875773,0.03503910800621135,0.43974770536577984
initial_location_004,initial_location,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.41188067515760307
initial_location_004,initial_location,mild,0.5,900,center_of_mass,1.0,0.8229680825777408,0.08851595871112955,0.32996281045901965
