variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,Delta_R,Delta_H_weighted_product,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,macro_path_entropy,macro_node_entropy,breadth_index
potential_shape_009,potential_shape,moderate,0.5,1500,boundary_v2_regime_sequence,-1.9008252550340374,-1.8988591034511506,-0.14309079337850752,-0.14307144951505027,1.5841505215010867,0.5384331703812999,0.11923356021498219
potential_shape_009,potential_shape,moderate,0.5,1500,center_of_mass,0.3046164238712237,0.3066719613856357,0.023082172398080525,0.022921122589162346,7.960766046376709,2.1002724113766518,0.5991794733035197
potential_shape_009,potential_shape,moderate,0.5,1500,joint_basin,5.21297930015981,5.212708361997725,0.3927740614927874,0.3923620769878763,6.359191362382552,1.5897805890195635,0.47863446106308505
potential_shape_009,potential_shape,moderate,0.5,2400,boundary_v2_regime_sequence,-2.576806043240972,-2.5734928683432443,-0.1939254655610363,-0.19395043598826872,1.2018922120235096,0.4769816445048387,0.09046229327773281
potential_shape_009,potential_shape,moderate,0.5,2400,center_of_mass,0.6385438743088461,0.6401499216852198,0.04820848278869527,0.048054389548783494,8.67393477843728,2.0720195851273355,0.6528572284890916
potential_shape_009,potential_shape,moderate,0.5,2400,joint_basin,5.386077885478519,5.386019713470959,0.40583344998761584,0.4053907016455077,6.421661998996008,1.534177362811908,0.4833364082935895
potential_shape_009,potential_shape,moderate,0.525,900,boundary_v2_regime_sequence,-1.139064022189066,-1.1401605619805022,-0.08592690329277194,-0.08573346724243269,1.9515266658350883,0.6395034584706929,0.14688492566313732
potential_shape_009,potential_shape,moderate,0.525,900,center_of_mass,0.11602642813914343,0.11807494643908889,0.00886409435926483,0.008733183474236794,7.222603676398748,2.1781469108784957,0.5436213863753598
potential_shape_009,potential_shape,moderate,0.525,900,joint_basin,4.039506537343597,4.035911128564026,0.30410541510733435,0.3040402659304051,5.239732780424243,1.4805204664267528,0.3943772755881187
potential_shape_009,potential_shape,moderate,0.525,1500,boundary_v2_regime_sequence,-1.9404205513534774,-1.9414138296409156,-0.1463041694153836,-0.14604889843109053,1.5423419319885527,0.5304712662683638,0.11608695153261184
potential_shape_009,potential_shape,moderate,0.525,1500,center_of_mass,0.31166966141878305,0.31348755538927797,0.02358611611055561,0.02345861219651979,7.96692244660989,2.1089918997840504,0.5996437836082678
potential_shape_009,potential_shape,moderate,0.525,1500,joint_basin,5.356763642911583,5.351964347536322,0.4032719533467709,0.40318583639979283,6.499979172321093,1.64250169417014,0.4892318409834625
potential_shape_009,potential_shape,moderate,0.525,2400,boundary_v2_regime_sequence,-2.5924423154775345,-2.591422092204118,-0.1952844754176989,-0.19512439381422292,1.1845387823011992,0.475443899316347,0.08915629565420273
potential_shape_009,potential_shape,moderate,0.525,2400,center_of_mass,0.6459343876434946,0.6426153370274577,0.04838454749155785,0.04861762615726761,8.679283171681792,2.0840976355310676,0.6532608191946975
potential_shape_009,potential_shape,moderate,0.525,2400,joint_basin,5.410730292512488,5.407000735602484,0.40741952794393865,0.40724772277177124,6.4444531481951035,1.5617161990213764,0.4850525822435829
reference_000,reference,reference,0.45,900,boundary_v2_regime_sequence,-1.2249959826758485,-1.2244791659963448,-0.09229131371404867,-0.09220174183514449,2.047702277884521,0.6660336918270088,0.15412359501344183
reference_000,reference,reference,0.45,900,center_of_mass,0.10996962752567185,0.1132531768825551,0.008477505668377905,0.008276060851923894,7.1453308844200745,2.1177793779643954,0.5378048008041862
reference_000,reference,reference,0.45,900,joint_basin,3.3188961632895086,3.313814052923682,0.24968819846377246,0.24980186913693075,4.4970723256649645,1.2486770805799086,0.3384793602995104
reference_000,reference,reference,0.45,1500,boundary_v2_regime_sequence,-2.2221703590104003,-2.2200539048062136,-0.16731304626927346,-0.16725575830503014,1.633986392861545,0.5481419797145362,0.1229846076888746
reference_000,reference,reference,0.45,1500,center_of_mass,0.3329727527133217,0.33705942511935216,0.02533761108030408,0.02506068714154619,7.847567979150121,2.02042856911048,0.5906598100743883
reference_000,reference,reference,0.45,1500,joint_basin,4.938881150153421,4.9317502623494525,0.3716011086271146,0.37173265077930584,6.046260363462411,1.4430389865285294,0.45508148576576185
reference_000,reference,reference,0.45,2400,boundary_v2_regime_sequence,-3.146788325527906,-3.142358633221769,-0.2368133237118419,-0.23684869291314295,1.2262286548930896,0.47787828245393343,0.09229406486272565
reference_000,reference,reference,0.45,2400,center_of_mass,0.7253880862136288,0.7221474231587512,0.05435178766887361,0.05459642668281084,8.535189426492474,1.9648414120720616,0.6424147451741368
reference_000,reference,reference,0.45,2400,joint_basin,5.608730961397634,5.600759871046347,0.42201226219802424,0.4221499916257033,6.600535847058973,1.4647674978642073,0.49679992350590885
reference_000,reference,reference,0.5,900,boundary_v2_regime_sequence,-1.3176374321534277,-1.3147133083197495,-0.09907397575489918,-0.09917472595329455,1.9543679738549251,0.6395371617160283,0.14709845207824632
reference_000,reference,reference,0.5,900,center_of_mass,0.11695094921843463,0.11783711318920709,0.008855460547189331,0.008800878726022199,7.150634122965921,2.12450361465293,0.538203265079187
reference_000,reference,reference,0.5,900,joint_basin,3.8628972018043277,3.8620395577254314,0.29099895461133624,0.29074651565996523,5.044086486539881,1.3921117367896971,0.37965078511304606
reference_000,reference,reference,0.5,1500,boundary_v2_regime_sequence,-2.3114218948038765,-2.3078320787974573,-0.17390694200537268,-0.17397354874154583,1.5424510258971964,0.529246877642269,0.11609490420779897
reference_000,reference,reference,0.5,1500,center_of_mass,0.35946025429405193,0.3582959370239873,0.02697232779614034,0.027053594054778363,7.869786283594524,2.0367855638980994,0.5923313360187007
reference_000,reference,reference,0.5,1500,joint_basin,5.382914541364352,5.379568458748139,0.405344281100512,0.40515293003088115,6.492872478371562,1.5729486299470694,0.4886958446500723
reference_000,reference,reference,0.5,2400,boundary_v2_regime_sequence,-3.1941276034673542,-3.1934154387270315,-0.24063697215905397,-0.2404118465251812,1.1741963883784587,0.47256579617791356,0.08837766296471786
reference_000,reference,reference,0.5,2400,center_of_mass,0.7474118782533203,0.7479535410698119,0.056331858023202175,0.05625329185601369,8.55690684866798,1.991254053159413,0.6440485043637394
reference_000,reference,reference,0.5,2400,joint_basin,5.723905086039113,5.720156846786943,0.43100783736291354,0.4308181151794677,6.7180119236392475,1.5392454792297436,0.5056412969747734
reference_000,reference,reference,0.525,900,boundary_v2_regime_sequence,-1.3646323583023636,-1.3637081717503488,-0.10275881701017622,-0.10271162354075947,1.9115860406941798,0.6273244021092024,0.14387898119180406
reference_000,reference,reference,0.525,900,center_of_mass,0.12830347578922385,0.12851202442339726,0.009684075709668227,0.009656807891105235,7.161636534754538,2.130043976320474,0.5390335366182486
reference_000,reference,reference,0.525,900,joint_basin,4.102804349089126,4.099275919174106,0.3088912361802625,0.3088049717996296,5.280614055824159,1.4595337850491825,0.39745498028291054
reference_000,reference,reference,0.525,1500,boundary_v2_regime_sequence,-2.3576800438440495,-2.3549165029750796,-0.17744892710920335,-0.17745516356565666,1.4976829636275795,0.5207142067614838,0.11272581855625936
reference_000,reference,reference,0.525,1500,center_of_mass,0.36723956664133706,0.367499021268217,0.02769239166767512,0.027640749578286883,7.878782214234812,2.0461714523497245,0.5930107974263011
reference_000,reference,reference,0.525,1500,joint_basin,5.543522895125801,5.5384281342739605,0.4173351142135313,0.41724325213735913,6.651056612980331,1.6270399325076739,0.5006038127271726
reference_000,reference,reference,0.525,2400,boundary_v2_regime_sequence,-3.213087470630315,-3.2077110941118123,-0.2417092023186918,-0.2418389598273738,1.157673176761791,0.4706986574396799,0.08713436575117901
reference_000,reference,reference,0.525,2400,center_of_mass,0.7612427173730252,0.7569138764256929,0.05703583453619265,0.057296093866329056,8.570133189434813,2.0051231929561957,0.6450465838981903
reference_000,reference,reference,0.525,2400,joint_basin,5.738240868488743,5.731480532447896,0.4318821123768569,0.43189905755975533,6.729127047906123,1.5665377599311592,0.5064799255883863
sink_threshold_000,sink_threshold,mild,0.45,900,boundary_v2_regime_sequence,-1.22398916161095,-1.222911876607958,-0.09213593514266694,-0.09212420138196606,2.0496585707610295,0.6660346340953761,0.15426627629729367
sink_threshold_000,sink_threshold,mild,0.45,900,center_of_mass,0.10950852861429361,0.11152262550574754,0.008364769360583946,0.008239033339934698,7.147054188925681,2.118105737010384,0.537918580392855
sink_threshold_000,sink_threshold,mild,0.45,900,joint_basin,3.312274203519807,3.3129465808070613,0.24955077572311316,0.24929573214050102,4.4932238777253435,1.2482760687700303,0.3381796957065394
sink_threshold_000,sink_threshold,mild,0.45,1500,boundary_v2_regime_sequence,-2.2201705857286784,-2.219596707225496,-0.16721694414353236,-0.16710143072125958,1.6350702933835781,0.5480923922165362,0.12306254598342417
sink_threshold_000,sink_threshold,mild,0.45,1500,center_of_mass,0.33496771062885955,0.33605431134550034,0.025275793864963036,0.025207864990897555,7.847764993986705,2.020856229052321,0.5906571398265703
sink_threshold_000,sink_threshold,mild,0.45,1500,joint_basin,4.934978134465943,4.933813378345333,0.3716473813612089,0.3714275651582577,6.044501072132563,1.4428126930075342,0.4549356069383589
sink_threshold_000,sink_threshold,mild,0.45,2400,boundary_v2_regime_sequence,-3.14007486985108,-3.140161462637697,-0.23656363132553254,-0.23633767476385764,1.2275901078495468,0.47786491390342256,0.09239380675262772
sink_threshold_000,sink_threshold,mild,0.45,2400,center_of_mass,0.7231035010113533,0.7203785143543673,0.05422452740190675,0.05442053344217879,8.534181034279882,1.9652874988515219,0.6423198143201228
sink_threshold_000,sink_threshold,mild,0.45,2400,joint_basin,5.608041318734436,5.6056442384922995,0.4222554808154928,0.42208530138572864,6.601600445298764,1.4650419788485465,0.4968653478426292
sink_threshold_000,sink_threshold,mild,0.5,900,boundary_v2_regime_sequence,-1.317745070021425,-1.3172907801951372,-0.09923236814365252,-0.09918080490766665,1.955132400429061,0.6396786089522802,0.14715162952517993
sink_threshold_000,sink_threshold,mild,0.5,900,center_of_mass,0.12438579785490589,0.12149449246596689,0.009140769378173652,0.009358220828943331,7.155938591985733,2.125244822107971,0.5385865665959801
sink_threshold_000,sink_threshold,mild,0.5,900,joint_basin,3.8641499634681296,3.8578612082279236,0.2905983162208976,0.29083186530805005,5.040092895119954,1.3914308798963242,0.3793389648096555
sink_threshold_000,sink_threshold,mild,0.5,1500,boundary_v2_regime_sequence,-2.3092608559787733,-2.308084066294164,-0.1738665164648328,-0.17380682001637948,1.5434569484949272,0.5293890656234337,0.11616717617378731
sink_threshold_000,sink_threshold,mild,0.5,1500,center_of_mass,0.3594540096544847,0.3607970317781639,0.02716591038687266,0.027050204169922987,7.8714455386878015,2.0370592591384726,0.5924386753811703
sink_threshold_000,sink_threshold,mild,0.5,1500,joint_basin,5.384251051249349,5.376777882456924,0.40501349159977384,0.4052412171755957,6.489635094762024,1.5718240680906004,0.4884377169669614
sink_threshold_000,sink_threshold,mild,0.5,2400,boundary_v2_regime_sequence,-3.1928566499008237,-3.1892153713880553,-0.24024007706117434,-0.24031028486588057,1.1750547666272402,0.47258157321931266,0.08843965139190128
sink_threshold_000,sink_threshold,mild,0.5,2400,center_of_mass,0.7475194360580719,0.7479434260641744,0.05632791886592137,0.05625751642738164,8.560713569604292,1.991831640182578,0.6443159361622419
sink_threshold_000,sink_threshold,mild,0.5,2400,joint_basin,5.722031052908462,5.714322981889714,0.4304398641089541,0.43066405915795536,6.711773166871529,1.5374815019792059,0.5051567931988835
sink_threshold_000,sink_threshold,mild,0.525,900,boundary_v2_regime_sequence,-1.3567613094179238,-1.3593028975930308,-0.10240426499587929,-0.10211615988776235,1.914652537366889,0.6285632662607539,0.14410511708129242
sink_threshold_000,sink_threshold,mild,0.525,900,center_of_mass,0.1251787844929435,0.12988979797248934,0.009760424129343415,0.009420711695189432,7.164388747410021,2.130781550345259,0.5392232127748262
sink_threshold_000,sink_threshold,mild,0.525,900,joint_basin,4.0946730004290055,4.0933529353548845,0.308338817935327,0.3081828452265812,5.27710051970138,1.4589858656425148,0.39717764025607416
sink_threshold_000,sink_threshold,mild,0.525,1500,boundary_v2_regime_sequence,-2.3565416369930534,-2.355403735651093,-0.17744022196089917,-0.17736405924206025,1.4995501798286148,0.5215159286207955,0.1128627008833776
sink_threshold_000,sink_threshold,mild,0.525,1500,center_of_mass,0.36150477517688273,0.36580003924200266,0.02752937327269911,0.027207582801027086,7.879581896135998,2.0468230932345515,0.593051775294903
sink_threshold_000,sink_threshold,mild,0.525,1500,joint_basin,5.5370613173777965,5.534253933849783,0.4168788183778077,0.416743311449902,6.647642367503219,1.6271303842087401,0.5003306185766246
sink_threshold_000,sink_threshold,mild,0.525,2400,boundary_v2_regime_sequence,-3.209454781790442,-3.2063143574254176,-0.2415390904445956,-0.24155808963054043,1.1601766755386629,0.47156127595972724,0.08731996485226427
sink_threshold_000,sink_threshold,mild,0.525,2400,center_of_mass,0.7519707840334,0.760958665208582,0.057294767043607364,0.05659573034372023,8.569925868052625,2.006107259876599,0.6450100827881128
sink_threshold_000,sink_threshold,mild,0.525,2400,joint_basin,5.73506276170518,5.732144062263311,0.4317858243179709,0.43164578768941786,6.729993007475564,1.566873830050847,0.5065286933205252
sink_threshold_001,sink_threshold,moderate,0.45,900,boundary_v2_regime_sequence,-1.2272059472062726,-1.221138373105195,-0.0921170026216643,-0.0923766839268042,2.0433127920129572,0.6645150005961671,0.1538055326502739
sink_threshold_001,sink_threshold,moderate,0.45,900,center_of_mass,0.11323014394795727,0.11328391863716991,0.008482004555474876,0.00851955314982522,7.141383257513129,2.1153478419135414,0.5375507125517476
sink_threshold_001,sink_threshold,moderate,0.45,900,joint_basin,3.3128569897593816,3.304979083656377,0.24922532055120034,0.2493668629042949,4.4924248110620715,1.2481911882731425,0.3381566419994486
sink_threshold_001,sink_threshold,moderate,0.45,1500,boundary_v2_regime_sequence,-2.2206581477111396,-2.211082873332531,-0.16677587377529288,-0.16715674461635807,1.6309337967366677,0.5470634115639214,0.12276467756876788
sink_threshold_001,sink_threshold,moderate,0.45,1500,center_of_mass,0.33867190791223667,0.33941578164625064,0.02553096690299228,0.02548891176945367,7.844124651372658,2.018555645213161,0.5904479155573122
sink_threshold_001,sink_threshold,moderate,0.45,1500,joint_basin,4.933249079056743,4.923036093486911,0.3712470751915968,0.3713380710538354,6.042525593689893,1.4427341946794363,0.4548368054514488
sink_threshold_001,sink_threshold,moderate,0.45,2400,boundary_v2_regime_sequence,-3.1463123470314334,-3.138579625654804,-0.23672489925620446,-0.23683343954076283,1.222313884414001,0.4768057718936288,0.09200678138053783
sink_threshold_001,sink_threshold,moderate,0.45,2400,center_of_mass,0.7262156583860868,0.72461279577713,0.05457691016273403,0.05466020081254541,8.530482976181123,1.9635977086762424,0.6421119159646904
sink_threshold_001,sink_threshold,moderate,0.45,2400,joint_basin,5.602783028204454,5.592505977042971,0.4217342689153934,0.42173573047210544,6.596462315336375,1.4641773787140704,0.4965330975117692
sink_threshold_001,sink_threshold,moderate,0.5,900,boundary_v2_regime_sequence,-1.3161327217524097,-1.3200759698088393,-0.09957390278319073,-0.09907141267389238,1.9512988147323818,0.6383871297188239,0.14687979804997325
sink_threshold_001,sink_threshold,moderate,0.5,900,center_of_mass,0.11956703189432982,0.12140034651067566,0.00910940403979088,0.008995070460409593,7.150923781460707,2.1234419633580095,0.538270322521069
sink_threshold_001,sink_threshold,moderate,0.5,900,joint_basin,3.85895323340505,3.851986451125432,0.2904869084913811,0.29047352258436876,5.043019055543703,1.3922908697980274,0.3796023555313631
sink_threshold_001,sink_threshold,moderate,0.5,1500,boundary_v2_regime_sequence,-2.3101452767428947,-2.31306672064928,-0.17446335903219354,-0.17389397734444637,1.5400218456404995,0.5284548032283007,0.11592181477107019
sink_threshold_001,sink_threshold,moderate,0.5,1500,center_of_mass,0.35299414706315524,0.35508630836452326,0.026729550363034482,0.026565458113347096,7.861306472775977,2.036338784728928,0.5917428493804582
sink_threshold_001,sink_threshold,moderate,0.5,1500,joint_basin,5.379035750833096,5.3694737679661575,0.4049275229444115,0.40489449588742094,6.492002148102442,1.5727620172751973,0.4886714239062401
sink_threshold_001,sink_threshold,moderate,0.5,2400,boundary_v2_regime_sequence,-3.1970111236694834,-3.196218261519503,-0.24106891739021113,-0.2406512551364245,1.171055930870983,0.4719409164265258,0.08814870499563719
sink_threshold_001,sink_threshold,moderate,0.5,2400,center_of_mass,0.7453517999254,0.7454819678919637,0.056168970940150276,0.056099117020370404,8.554999918331047,1.9917311281818129,0.6439591272500155
sink_threshold_001,sink_threshold,moderate,0.5,2400,joint_basin,5.721153825782944,5.7109090381206755,0.43067736551095204,0.430646774846601,6.71695340727594,1.5387868006484424,0.505604141490255
