variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,Delta_depth_vs_product,0.21648827587655486,0.006620316164440223,0.0005233819477515232,0.21540940368990305,0.21748356429323015,0.002074160603327102,True
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.1824648487334824,0.004333321968993061,0.0003425791814215903,0.1818227906461173,0.18315122220670046,0.0013284315605831543,True
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,Delta_robust_reachability_vs_product,0.1828380976668543,0.004232688723546647,0.00033462342482295436,0.18217371631515392,0.1834890689610053,0.001315352645851392,True
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,component_B_preservation,0.717357976674352,0.0035094232665675066,0.00027744426989853913,0.7168258884091292,0.7178674323338464,0.0010415439247172253,True
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,lower_rank_erasure_score,0.141321011662824,0.0017547116332837533,0.00013872213494926956,0.1410653118647826,0.14160259384432194,0.0005372819795393391,True
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,singleton_fraction,0.42599164633885345,0.010793685175979784,0.0008533157375722868,0.4243841089157999,0.42765957024316414,0.0032754613273642263,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_viable_propagation_vs_shuffled,0.08632957238455616,0.009437638412321729,0.0007461108279007994,0.08494238285961137,0.08778665661398807,0.0028442737543767083,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_viable_propagation_vs_product,0.08668702622753269,0.009541870267994742,0.0007543510796176159,0.08524497946456722,0.08815895141065067,0.002913971946083449,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_depth_vs_shuffled,0.06318154224617312,0.006823520436086516,0.0005394466559684697,0.062226019617542795,0.06421083520984881,0.0019848155923060176,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_depth_vs_product,0.06368046328813097,0.006354315203231584,0.0005023527253211883,0.06272339979167756,0.06464428372162417,0.001920883929946618,True
