variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
potential_shape_006,potential_shape,mild,0.5,900,center_of_mass,1.0,0.8483595756222305,0.07582021218888466,0.3305616747727655
potential_shape_006,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.8467433369854985,0.07662833150725072,0.36458208718482027
potential_shape_006,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.8018703771652638,0.09906481141736811,0.40799503122998537
potential_shape_006,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8598958958384715,0.0700520520807642,0.3317306287727674
potential_shape_006,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.8595891293543698,0.0702054353228151,0.36498316075282683
potential_shape_006,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.8153178933016438,0.09234105334917803,0.40739858063276896
potential_shape_007,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.7586610282628158,0.12066948586859208,0.33413624197633185
potential_shape_007,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7081809658261611,0.14590951708691943,0.36526240700423723
potential_shape_007,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.6629526155803307,0.1685236922098346,0.40345033880731596
potential_shape_007,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.7743082536049459,0.112845873197527,0.3348735991326953
potential_shape_007,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.7236493475787534,0.13817532621062323,0.36931530981392496
potential_shape_007,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.6694727541950579,0.165263622902471,0.4067881048423391
potential_shape_007,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.7848135238940339,0.107593238052983,0.3337846720681414
potential_shape_007,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.7338008593217902,0.13309957033910488,0.3690737254943387
potential_shape_007,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.6753951460004045,0.1623024269997977,0.4046933996572076
potential_shape_008,potential_shape,mild,0.45,900,center_of_mass,1.0,0.7842381425440172,0.10788092872799135,0.33163761966271177
potential_shape_008,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.7488402243625505,0.1255798878187247,0.3659853914288133
potential_shape_008,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.6880329834854406,0.15598350825727963,0.40447357879230517
potential_shape_008,potential_shape,mild,0.5,900,center_of_mass,1.0,0.8091255244121476,0.09543723779392618,0.33099730777245173
potential_shape_008,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.778153417345515,0.11092329132724243,0.3645657303923203
potential_shape_008,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.7120979563741481,0.1439510218129259,0.4047778706142358
potential_shape_008,potential_shape,mild,0.525,900,center_of_mass,1.0,0.821605917462963,0.08919704126851846,0.33250893050899716
potential_shape_008,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.792312368463107,0.10384381576844645,0.36565937275778054
potential_shape_008,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.7242820564211147,0.13785897178944267,0.4054577997442948
potential_shape_009,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.8093294854012745,0.09533525729936267,0.3339781472505566
potential_shape_009,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7881488775479812,0.10592556122600931,0.3672215002926735
potential_shape_009,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.7362464497801773,0.13187677510991128,0.4094726855864139
potential_shape_009,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.8314344535932896,0.08428277320335512,0.3342448765722861
potential_shape_009,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.8137584296323768,0.09312078518381153,0.3659959663134388
potential_shape_009,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.7586931752012301,0.1206534123993849,0.40863913233637217
potential_shape_009,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.8427285730581001,0.07863571347094986,0.3338620290694151
potential_shape_009,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.8260398617411511,0.08698006912942444,0.3679511809869444
potential_shape_009,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.7690814412941193,0.11545927935294031,0.40944840439430735
potential_shape_010,potential_shape,mild,0.45,900,center_of_mass,1.0,0.7927843567314701,0.10360782163426493,0.3277298292790036
potential_shape_010,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.7672569468612968,0.11637152656935157,0.36391836245774467
potential_shape_010,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.7075896553313834,0.14620517233430824,0.40710956183262564
potential_shape_010,potential_shape,mild,0.5,900,center_of_mass,1.0,0.8203348699795875,0.0898325650102062,0.32950453684110703
potential_shape_010,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.8008507717741338,0.09957461411293303,0.3642315010463285
potential_shape_010,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.7380739732919528,0.13096301335402355,0.406312666747625
potential_shape_010,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8333113497217214,0.0833443251391393,0.32860828149946736
potential_shape_010,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.8164713613387354,0.0917643193306322,0.3637621291293942
potential_shape_010,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.7522352814306266,0.12388235928468669,0.40502101413739
potential_shape_011,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.8436098086765622,0.0781950956617189,0.3345376185949328
potential_shape_011,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.8464895197098181,0.07675524014509084,0.3657427695402779
potential_shape_011,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.8113828977547817,0.09430855112260914,0.41380258599235137
potential_shape_011,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.863657560372501,0.06817121981374946,0.33384690788923
potential_shape_011,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.8669886729747225,0.06650566351263876,0.36771448649778427
potential_shape_011,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.8322625482135061,0.08386872589324693,0.41196878287598127
potential_shape_011,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.8717145777353167,0.06414271113234164,0.33370731265446163
potential_shape_011,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.8733580161248241,0.06332099193758789,0.3652245510696799
potential_shape_011,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.8402489921063543,0.07987550394682279,0.4107078438788408
potential_shape_012,potential_shape,mild,0.45,900,center_of_mass,1.0,0.7769207703642683,0.11153961481786576,0.3320458987534368
potential_shape_012,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.7364161949319019,0.131791902534049,0.36444898682333815
potential_shape_012,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.6782659029792011,0.16086704851039946,0.4032816735756274
potential_shape_012,potential_shape,mild,0.5,900,center_of_mass,1.0,0.7997777771935335,0.10011111140323323,0.33234909100119114
potential_shape_012,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.7630732001424732,0.1184633999287634,0.3651814865678877
potential_shape_012,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.6977254498221359,0.15113727508893204,0.4051010947865902
potential_shape_012,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8116376165277794,0.09418119173611025,0.3340143629862903
potential_shape_012,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.777081924833422,0.11145903758328894,0.36687784985649646
potential_shape_012,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.708808693293378,0.14559565335331093,0.40484435575576727
potential_shape_013,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.8117282336379146,0.09413588318104263,0.33309667517385616
potential_shape_013,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7924405390857077,0.10377973045714613,0.36625980607097863
potential_shape_013,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.7411241741721878,0.12943791291390608,0.4100342592089478
potential_shape_013,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.8338213157296168,0.08308934213519151,0.3334289024570249
potential_shape_013,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.8177173660897713,0.0911413169551143,0.36651694602139784
potential_shape_013,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.7630503658496367,0.11847481707518163,0.4089166411729324
potential_shape_013,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.8435489367422665,0.07822553162886667,0.3336536386041725
potential_shape_013,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.8290976399923586,0.08545118000382068,0.36612983273464406
potential_shape_013,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.7733176650842076,0.1133411674578961,0.40851408261198374
potential_shape_014,potential_shape,mild,0.45,900,center_of_mass,1.0,0.7751333010174017,0.11243334949129909,0.3338496171541786
potential_shape_014,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.733134925394606,0.13343253730269697,0.36424032703538567
potential_shape_014,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.6765628854290869,0.16171855728545648,0.40556962525714135
potential_shape_014,potential_shape,mild,0.5,900,center_of_mass,1.0,0.7969411775189521,0.1015294112405239,0.3331238844218405
potential_shape_014,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.757840113057769,0.1210799434711155,0.36539674651509035
potential_shape_014,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.6941727911479921,0.1529136044260039,0.40456383595100975
potential_shape_014,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8092790415865343,0.09536047920673282,0.3300437099912022
potential_shape_014,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.7718447976282643,0.11407760118586782,0.3661194445541184
potential_shape_014,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.7045584919945262,0.14772075400273685,0.40254213309713627
potential_shape_015,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.7543430927655821,0.12282845361720887,0.3299959437536339
potential_shape_015,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7018304847105463,0.14908475764472678,0.36193815529796025
potential_shape_015,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.6544411659425543,0.17277941702872282,0.3998306133833379
potential_shape_015,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.7663457200439652,0.11682713997801734,0.33009581136078714
potential_shape_015,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.7135997170052866,0.1432001414973567,0.36226550206697106
potential_shape_015,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.6579376323475886,0.17103118382620566,0.40007826327954393
potential_shape_015,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.7765422370992863,0.11172888145035682,0.3278034580684381
potential_shape_015,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.7239625752038726,0.13801871239806363,0.3639148464379715
potential_shape_015,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.6637388893332842,0.16813055533335788,0.4017988717094186
potential_shape_016,potential_shape,mild,0.45,900,center_of_mass,1.0,0.8249336208825155,0.08753318955874219,0.33205822546082775
potential_shape_016,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.81740452365485,0.09129773817257499,0.36608022594024875
potential_shape_016,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.7694756693407069,0.11526216532964655,0.40942424380014436
potential_shape_016,potential_shape,mild,0.5,900,center_of_mass,1.0,0.8490037924030173,0.07549810379849128,0.33188764612879373
potential_shape_016,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.8451850100296449,0.07740749498517752,0.3647645882625221
potential_shape_016,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.7968382503205373,0.10158087483973126,0.4065694197045713
potential_shape_016,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8603540721712349,0.0698229639143825,0.33279120849508803
potential_shape_016,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.8564401881781043,0.07177990591094784,0.36766522925221834
potential_shape_016,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.8091768927131291,0.09541155364343538,0.4092594039514304
potential_shape_017,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.7662196436761304,0.11689017816193477,0.333042820552363
potential_shape_017,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7202688448728402,0.1398655775635799,0.3662087108659481
potential_shape_017,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.6650890424261277,0.16745547878693612,0.4037572392525067
potential_shape_017,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.7869434152445616,0.10652829237771917,0.33302498733571173
potential_shape_017,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.7436545764105692,0.12817271179471534,0.3656193679408259
potential_shape_017,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.6800509577062542,0.15997452114687286,0.40295171189240364
potential_shape_017,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.7999282768669285,0.10003586156653572,0.3333574893508896
potential_shape_017,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.7568756158815393,0.12156219205923031,0.3675443575816904
potential_shape_017,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.6902605555197203,0.1548697222401398,0.4058698249051004
potential_shape_018,potential_shape,mild,0.45,900,center_of_mass,1.0,0.7944840989204474,0.1027579505397763,0.3288453602432762
potential_shape_018,potential_shape,mild,0.45,1500,center_of_mass,1.0,0.7681935671835755,0.11590321640821225,0.36381400063768476
potential_shape_018,potential_shape,mild,0.45,2400,center_of_mass,1.0,0.7063373923441972,0.14683130382790135,0.407549410082225
potential_shape_018,potential_shape,mild,0.5,900,center_of_mass,1.0,0.821471497797605,0.08926425110119753,0.3319445114968881
potential_shape_018,potential_shape,mild,0.5,1500,center_of_mass,1.0,0.7997437744494605,0.10012811277526967,0.3651093028238717
potential_shape_018,potential_shape,mild,0.5,2400,center_of_mass,1.0,0.7340276807205186,0.13298615963974067,0.4052672990994136
potential_shape_018,potential_shape,mild,0.525,900,center_of_mass,1.0,0.8345077079107893,0.0827461460446053,0.33045136371099654
potential_shape_018,potential_shape,mild,0.525,1500,center_of_mass,1.0,0.8143960169644064,0.09280199151779679,0.36483943777251043
potential_shape_018,potential_shape,mild,0.525,2400,center_of_mass,1.0,0.7477036707501642,0.12614816462491787,0.4055067836960508
potential_shape_019,potential_shape,moderate,0.45,900,center_of_mass,1.0,0.7539664617828651,0.12301676910856743,0.33443355470352354
potential_shape_019,potential_shape,moderate,0.45,1500,center_of_mass,1.0,0.7059899202131857,0.14700503989340707,0.36711843224518187
potential_shape_019,potential_shape,moderate,0.45,2400,center_of_mass,1.0,0.6756089840824473,0.1621955079587763,0.40515764867033066
potential_shape_019,potential_shape,moderate,0.5,900,center_of_mass,1.0,0.7630933361882081,0.11845333190589594,0.33449452294276
potential_shape_019,potential_shape,moderate,0.5,1500,center_of_mass,1.0,0.7117161670366108,0.14414191648169455,0.37110584801276586
potential_shape_019,potential_shape,moderate,0.5,2400,center_of_mass,1.0,0.672379892567952,0.16381005371602397,0.40843542101880637
potential_shape_019,potential_shape,moderate,0.525,900,center_of_mass,1.0,0.7711587668223757,0.11442061658881211,0.33435489076210134
potential_shape_019,potential_shape,moderate,0.525,1500,center_of_mass,1.0,0.7188067511181658,0.14059662444091706,0.37343885651146774
potential_shape_019,potential_shape,moderate,0.525,2400,center_of_mass,1.0,0.6744588603139591,0.1627705698430204,0.4068789860904209
reference_000,reference,reference,0.45,900,center_of_mass,1.0,0.7990850678569347,0.10045746607153264,0.33228363025479446
reference_000,reference,reference,0.45,1500,center_of_mass,1.0,0.7736948318011775,0.1131525840994112,0.36396274131845263
reference_000,reference,reference,0.45,2400,center_of_mass,1.0,0.7155961135191168,0.14220194324044153,0.40608136253981686
reference_000,reference,reference,0.5,900,center_of_mass,1.0,0.8238208343152159,0.08808958284239203,0.33080511381243854
reference_000,reference,reference,0.5,1500,center_of_mass,1.0,0.805232799457739,0.09738360027113051,0.36600562173741297
reference_000,reference,reference,0.5,2400,center_of_mass,1.0,0.7443057200019103,0.12784713999904482,0.4059536326448274
reference_000,reference,reference,0.525,900,center_of_mass,1.0,0.8375592202041047,0.08122038989794765,0.33186247402780367
reference_000,reference,reference,0.525,1500,center_of_mass,1.0,0.8204685040874471,0.08976574795627637,0.36569339076308766
reference_000,reference,reference,0.525,2400,center_of_mass,1.0,0.7584056242027073,0.12079718789864632,0.40553847502375867
time_discretization_000,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7940364797293109,0.10298176013534448,0.33954515185266165
time_discretization_000,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7543886894358688,0.12280565528206552,0.38015585975982596
time_discretization_000,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6906040594228615,0.1546979702885692,0.42613668665553883
time_discretization_000,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8234655345723887,0.08826723271380559,0.33967065178326394
time_discretization_000,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7857319053247979,0.10713404733760101,0.3784424320012493
time_discretization_000,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7175019672198422,0.14124901639007892,0.4235280294338401
time_discretization_000,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8363665007724391,0.08181674961378041,0.3402127658735735
time_discretization_000,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.799672433204828,0.10016378339758598,0.37895823401652423
time_discretization_000,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7294207025916151,0.1352896487041924,0.4230923987126965
time_discretization_001,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8020332543359758,0.09898337283201199,0.3229958105276036
time_discretization_001,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7898965427583823,0.10505172862080883,0.3481222624582358
time_discretization_001,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7458963551162807,0.12705182244185959,0.38658148524769487
time_discretization_001,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8232759152462092,0.08836204237689536,0.32265323069642493
time_discretization_001,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8201385590131525,0.08993072049342371,0.34904283459326046
time_discretization_001,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7771469214903244,0.11142653925483778,0.384508464744002
time_discretization_001,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8339002719400064,0.08304986402999681,0.32036330325123846
time_discretization_001,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.833848564381535,0.08307571780923242,0.3456279571969531
time_discretization_001,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7910852163317474,0.10445739183412624,0.38728339078693114
time_discretization_002,time_discretization,mild,0.45,900,center_of_mass,1.0,0.794442897816777,0.10277855109161146,0.337677125933886
time_discretization_002,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7546878077423222,0.1226560961288388,0.38017203110681297
time_discretization_002,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6914396046859913,0.15428019765700432,0.42603272323509894
time_discretization_002,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8232925884928747,0.08835370575356259,0.3394705251505138
time_discretization_002,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7851008914763493,0.10744955426182527,0.3808675381694537
time_discretization_002,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.717354995128361,0.1413225024358195,0.4244751645502006
time_discretization_002,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8375628316954333,0.08121858415228327,0.33974864957484696
time_discretization_002,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.7999732707993058,0.10001336460034707,0.37887886782167085
time_discretization_002,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7295335077494347,0.1352332461252826,0.42551168824435903
time_discretization_003,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.7946781052405492,0.10266094737972542,0.3381274642521451
time_discretization_003,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7539110244558952,0.12304448777205237,0.38125770479401344
time_discretization_003,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.6914137891155503,0.1542931054422248,0.42734591816224254
time_discretization_003,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.823304358056191,0.08834782097190448,0.3404473076426523
time_discretization_003,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.7851262440621839,0.10743687796890802,0.38131509240768013
time_discretization_003,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7170392779693966,0.14148036101530165,0.4245457416348983
time_discretization_003,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.836454857968751,0.08177257101562443,0.34133607687256445
time_discretization_003,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.7997935836075029,0.10010320819624854,0.3801559458413662
time_discretization_003,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7293669666096261,0.13531651669518693,0.42448474288602683
time_discretization_004,time_discretization,mild,0.45,900,center_of_mass,1.0,0.8009355945627569,0.0995322027186215,0.3210869104983371
time_discretization_004,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7894827476339008,0.10525862618304951,0.34536490860553326
time_discretization_004,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.7461062467024372,0.12694687664878135,0.3849211245168845
time_discretization_004,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8226735418116284,0.08866322909418578,0.31993353093597393
time_discretization_004,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.8194821091572638,0.09025894542136806,0.347051177669369
time_discretization_004,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7764701057326763,0.11176494713366183,0.38391922440557574
time_discretization_004,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8344092144499298,0.08279539277503509,0.31946373748727674
time_discretization_004,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.8345798088771603,0.08271009556141981,0.3466687125488698
time_discretization_004,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7915668055358867,0.10421659723205663,0.38490386660848896
time_discretization_005,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.7940813150389952,0.1029593424805024,0.339820904187675
time_discretization_005,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7544592037313903,0.12277039813430482,0.38059665655088365
time_discretization_005,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.6916533657164206,0.1541733171417897,0.4245537618654816
time_discretization_005,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8227926788959483,0.08860366055202579,0.3415076553281167
time_discretization_005,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.785109534762218,0.10744523261889097,0.3792504096499826
time_discretization_005,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7172621152783198,0.14136894236084008,0.42355921880524683
time_discretization_005,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8367678209986227,0.08161608950068863,0.3397208194813504
time_discretization_005,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.7988297860031227,0.10058510699843862,0.38075856091308813
time_discretization_005,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7294113013574693,0.1352943493212653,0.42475713739318105
time_discretization_006,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7942972891577587,0.10285135542112064,0.34125787620926873
time_discretization_006,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.753693473445159,0.12315326327742042,0.37990504985594836
time_discretization_006,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.690706541435248,0.15464672928237597,0.4240730494405228
time_discretization_006,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8232352596402193,0.08838237017989035,0.3398906845136466
time_discretization_006,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7858149427099439,0.10709252864502805,0.3799572822288183
time_discretization_006,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7175172013543369,0.1412413993228315,0.4245971445492572
time_discretization_006,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8370544108140938,0.08147279459295306,0.3410613470078955
time_discretization_006,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.8000701916017319,0.09996490419913406,0.3793587655444429
time_discretization_006,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7298682649817436,0.1350658675091282,0.4258355287355008
time_discretization_007,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8014447765389698,0.09927761173051501,0.32143230372117493
time_discretization_007,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7899670946875615,0.10501645265621917,0.3484688934524902
time_discretization_007,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7462382933478374,0.12688085332608123,0.3875411745801122
time_discretization_007,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8228248668717878,0.08858756656410607,0.32106796453265324
time_discretization_007,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8199814591586788,0.09000927042066056,0.34825891630525474
time_discretization_007,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7768347781555932,0.11158261092220337,0.38357709125101713
time_discretization_007,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8334188663140987,0.08329056684295064,0.32040364856434905
time_discretization_007,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8332911894126089,0.08335440529369544,0.34661727441344736
time_discretization_007,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7908436895357469,0.10457815523212652,0.3861534102352524
time_discretization_008,time_discretization,mild,0.45,900,center_of_mass,1.0,0.8008659030788193,0.09956704846059031,0.3232925411931511
time_discretization_008,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7898154765017131,0.10509226174914339,0.34780296179669123
time_discretization_008,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.7463995626190392,0.1268002186904804,0.3870383653965289
time_discretization_008,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8225330298700628,0.08873348506496856,0.3205515147594392
time_discretization_008,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.8202356772337621,0.08988216138311889,0.3477886385005992
time_discretization_008,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7766161355434165,0.1116919322282917,0.38441918961190213
time_discretization_008,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8337352065494489,0.08313239672527548,0.32255023633921664
time_discretization_008,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.8343765212670823,0.08281173936645879,0.3457574831529855
time_discretization_008,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7912219462358936,0.10438902688205316,0.38458750370395234
time_discretization_009,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8015431868684118,0.09922840656579407,0.3238383962750635
time_discretization_009,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7893230370508616,0.10533848147456919,0.346897622883631
time_discretization_009,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7460413854760783,0.12697930726196077,0.3864565701679309
time_discretization_009,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8221321804068303,0.08893390979658476,0.32230185179588605
time_discretization_009,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8195426711637938,0.09022866441810311,0.3477119486522661
time_discretization_009,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7760702456957909,0.11196487715210454,0.38511884386608164
time_discretization_009,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8340902672044811,0.08295486639775942,0.3230285680226975
time_discretization_009,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8340423479891775,0.08297882600541115,0.34590657471945485
time_discretization_009,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7910926531557689,0.10445367342211549,0.3855646885453143
time_discretization_010,time_discretization,mild,0.45,900,center_of_mass,1.0,0.8009461547602628,0.09952692261986859,0.321182969608267
time_discretization_010,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7891310823777752,0.1054344588111124,0.3475642053012146
time_discretization_010,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.7457552105087151,0.12712239474564244,0.3862257871022485
