syndrome_id,probe_key,flow_mode,group_id,seed,start_index,window,component_count,scored_component_count,component_pass_count,syndrome_component_pass_fraction,syndrome_joint_pass,syndrome_signed_score_mean,syndrome_signed_score_min,syndrome_window_coherence_score,syndrome_direction_stability,decision_hint
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,-0.06991891375570902,-0.1736311528625536,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,0.1345976665083725,-0.006271886631352656,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,-0.24322919991869502,-0.4514950943033169,0.0,stable_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,0.2581092614722589,0.14920153725090615,0.0,stable_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,2,0,0.0,0,0.04871950359144932,-0.235795030416842,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,-0.06504848951641322,-0.15154210532567583,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,0.1609958799616307,-0.00995960835327598,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,-0.22274027545973685,-0.42564455334008927,0.0,stable_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,3,0,0.0,0,0.24647006649684516,0.15154210532567583,0.0,stable_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,4->8,3,2,0,0.0,0,0.06939847130072056,-0.18901330146228146,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,0.06827039869606907,-0.3760451818000428,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,-0.2848776174745084,-0.4109870901061262,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,-0.1648384450427855,-0.4885670712547633,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,0.15120838764955996,-0.4109870901061262,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,2,0,0.0,0,-0.022973135068386025,-0.33971600576555433,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,0.07995610224855455,-0.34400982250830703,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,-0.27810981740159063,-0.38830874856337133,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,-0.1494255541806054,-0.4593591375945098,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,3,0,0.0,0,0.13835340384648184,-0.38830874856337133,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,8->16,3,2,0,0.0,0,-6.975277210663489e-05,-0.30856402931454097,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,0.09407999385425643,-0.32312693288289224,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,-0.30980498269039325,-0.34970626067855026,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,-0.14846270899631436,-0.4629708492070579,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,0.14546384047046662,-0.34970626067855026,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,2,0,0.0,0,-0.016002648338101944,-0.3045307731700267,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,0.10423063614174248,-0.340179623119553,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,-0.3540868805898576,-0.40473910552265513,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,-0.13014396603814635,-0.4542315717485133,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,3,0,0.0,0,0.13977242240234408,-0.37509392766103405,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,16->24,3,2,0,0.0,0,-0.01501294536462952,-0.3066442493248225,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,0.09553800183120363,-0.3301461595928227,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,2,0,0.0,0,-0.3118939843456814,-0.3688190989250962,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,-0.14330759118047706,-0.47396311568642163,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,0.14509672545138272,-0.3688190989250962,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,1,0,0.0,0,-0.3177509531751765,-0.3177509531751765,0.0,stable_direction,insufficient_components
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,0.08807510346830198,-0.34271786409322363,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,2,0,0.0,0,-0.3317194653395144,-0.38211538868929357,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,-0.1560612758264814,-0.4723652550560007,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,3,0,0.0,0,0.14432257681997693,-0.38211538868929357,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,1,24->32,3,1,0,0.0,0,-0.3214382049318379,-0.3214382049318379,0.0,stable_direction,insufficient_components
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,-0.13776497938817997,-0.3834581523731676,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,-0.06790116116373943,-0.24477770264688703,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,0.04314524020358065,-0.3834581523731676,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,0.013460447103293527,-0.3076980229415608,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,2,3,1.5,0,0.6084991679055952,0.20519585004234875,1.0,stable_direction,partial_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,-0.1469161843571766,-0.4357250810049161,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,-0.06660290083721658,-0.2525521215883891,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,0.03752902509708859,-0.4357250810049161,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,3,0,0.0,0,0.008167653506522423,-0.32307558268964354,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,0->1,3,2,3,1.5,0,0.6006037612632822,0.22523657360653832,1.0,stable_direction,partial_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.18595552304936674,-0.4886045171454762,0.0,stable_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.40827330097998266,-0.821026026841151,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.31714637539805,-0.7177337541872505,0.0,stable_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,0.0830846536836516,-0.42743744992709476,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,2,3,1.5,0,0.08658754104055395,-0.7177337541872505,1.0,mixed_direction,partial_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.20612234892920425,-0.4940199456103603,0.0,stable_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.37558516582168494,-0.7689391291827273,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,-0.3218102932655941,-0.7083635165571859,0.0,stable_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,3,0,0.0,0,0.08964127979679229,-0.39057255018500747,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,1->2,3,2,3,1.5,0,0.07680259309519623,-0.7083635165571859,1.0,mixed_direction,partial_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,0.11275588167107956,-0.2441724221532529,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,-0.4716021102487269,-0.9669045212737649,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,0.12246399087467728,-0.04829861224939968,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,-0.3386879470083979,-0.6920742316256686,0.0,stable_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,2,0,0.0,0,-0.7989503193028713,-1.549602026356343,0.0,stable_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,0.14453350885618854,-0.03396641986032575,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,-0.6063702432838205,-1.0852580811284078,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,0.09891542474050033,-0.1275991671470404,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,3,0,0.0,0,-0.29750521423899867,-0.7678190685833796,0.0,stable_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,2->4,3,2,0,0.0,0,-0.9095501550246206,-1.6915011429022009,0.0,stable_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,0,0.0,0,-0.10733310310488436,-0.47067108959992515,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,6,2.0,0,0.7293915437620198,-0.07717750236072371,2.0,mixed_direction,partial_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,0,0.0,0,-0.09771092185199279,-0.47067108959992515,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,3,1.0,1,0.4317645243023468,-0.1689505037259802,1.0,mixed_direction,joint_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,2,0,0.0,0,0.12651315547420705,0.008587820317966578,0.0,stable_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,0,0.0,0,-0.13149390752620738,-0.48789997362661014,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,6,2.0,0,0.7878120051717277,-0.02947541934799384,2.0,mixed_direction,partial_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,0,0.0,0,-0.10859469754152576,-0.48789997362661014,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,3,3,1.0,1,0.44014792433847616,-0.16138821619059288,1.0,mixed_direction,joint_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,4->8,3,2,0,0.0,0,0.1300648278649976,0.0007276648114400056,0.0,stable_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.012465300870126936,-0.29022267611599334,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.13839844913911425,-0.4109870901061262,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.21599401822666664,-0.486781734861605,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,0.12200577362382403,-0.4109870901061262,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,2,0,0.0,0,-0.07038413777721211,-0.4345380111832065,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.007529780816400717,-0.2668202956633061,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.13073862021902796,-0.38830874856337133,0.0,mixed_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,-0.2064535286166119,-0.4622581681111739,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,3,0,0.0,0,0.11358990507036955,-0.38830874856337133,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,8->16,3,2,0,0.0,0,-0.05389767601037007,-0.41621987579106784,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,0.08395757392951038,-0.20412768058142836,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,-0.26001614533182593,-0.34970626067855026,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,-0.1399193771118913,-0.4310657590215937,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,0.09516239297482394,-0.34970626067855026,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,2,0,0.0,0,-0.01914019560419944,-0.3108058677022217,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,0.09033883948693719,-0.22280075102407101,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,-0.30106879323655833,-0.40473910552265513,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,-0.12479457131991349,-0.4270146437347478,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,3,0,0.0,0,0.09157382236592825,-0.37509392766103405,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,16->24,3,2,0,0.0,0,-0.020597317294163003,-0.31781299318388945,0.0,mixed_direction,no_component_pass
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,0.08503400527334444,-0.2195305275623187,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,2,0,0.0,0,-0.24083017349364064,-0.3688190989250962,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,-0.13509195295412826,-0.44328970152813235,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,0.09800037672178495,-0.3688190989250962,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,1,0,0.0,0,-0.3237774526544193,-0.3237774526544193,0.0,stable_direction,insufficient_components
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,0.07192747869043249,-0.23345255492438452,0.0,mixed_direction,no_component_pass
SYN_B_high_turnover_high_offdiag_high_window_delta,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,2,0,0.0,0,-0.25286537358829064,-0.38211538868929357,0.0,stable_direction,no_component_pass
SYN_C_low_growth_high_concentration_low_entropy,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,-0.15086456409316035,-0.44605007240383704,0.0,mixed_direction,no_component_pass
SYN_D_high_turnover_high_entropy_low_bottleneck_control,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,3,0,0.0,0,0.09912907954630933,-0.38211538868929357,0.0,mixed_direction,no_component_pass
SYN_E_transition_then_persistence_cascade,constraint_violation_count_plus_local_tuple,one_step_local_flow,anchor_006|baseline=baseline,4591480,2,24->32,3,1,0,0.0,0,-0.3321632523840383,-0.3321632523840383,0.0,stable_direction,insufficient_components
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_violation_count_plus_local_tuple,constrained_window_flow,anchor_006|baseline=baseline,4591480,3,0->1,3,3,3,1.0,1,-0.06973420811784237,-0.7858615733661098,1.0,mixed_direction,joint_pass
