H_cond_viable,H_recoverability_weighted,H_viability_weighted,candidate_C,horizon_T,macro_recoverability_mixing_rate,macro_viability_mixing_rate,start_state,trap_mixing_rate,world_id
7.006246832481097,7.006246832481097,2.181885388571263,identity,6,0.0,0.0,alt,0.0,B_10010_hidden_fake
6.526003050534173,6.526003050534173,0.9525354052559679,identity,8,0.0,0.0,alt,0.0,B_10010_hidden_fake
6.523275398328971,6.523275398328971,0.9687063966518521,identity,10,0.0,0.0,alt,0.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,2,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,3,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,4,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,5,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,6,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,8,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,10,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,2,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,3,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,4,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,5,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,6,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,8,1.0,1.0,alt,1.0,B_10010_hidden_fake
0.0,0.0,0.0,all_one,10,1.0,1.0,alt,1.0,B_10010_hidden_fake
2.4414547357134446,2.4414547357134446,2.4414547357134446,random_k,2,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
3.4987267083154197,3.4987267083154197,1.8215374807536073,random_k,3,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
4.5947309178700895,4.5947309178700895,1.1501916015084819,random_k,4,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
5.513480347352863,5.513480347352863,0.6590814407225613,random_k,5,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
5.529882420227138,5.529882420227138,0.3000514201215245,random_k,6,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
0.0,0.0,0.0,random_k,8,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
0.0,0.0,0.0,random_k,10,0.9230769230769231,0.9230769230769231,start,0.9230769230769231,B_10010_hidden_fake
2.9060159296989236,2.9060159296989236,2.9060159296989236,random_k,2,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
4.190800248378408,4.190800248378408,3.3558930837596823,random_k,3,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
5.645217346421277,5.645217346421277,3.188040267211144,random_k,4,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
6.338046335839158,6.338046335839158,2.5383875575035826,random_k,5,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
6.816956347041378,6.816956347041378,2.1229365455956257,random_k,6,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
6.118750423411108,6.118750423411108,0.8930928118010855,random_k,8,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
6.038005500925067,6.038005500925067,0.8966438168873724,random_k,10,0.9230769230769231,0.9230769230769231,alt,0.9230769230769231,B_10010_hidden_fake
1.3017450081236517,1.3017450081236517,1.3017450081236517,checkerboard,2,1.0,1.0,start,1.0,B_10010_hidden_fake
1.754104645513957,1.754104645513957,0.9132371926546141,checkerboard,3,1.0,1.0,start,1.0,B_10010_hidden_fake
2.2464767975263897,2.2464767975263897,0.5623569239820236,checkerboard,4,1.0,1.0,start,1.0,B_10010_hidden_fake
2.4720250325663633,2.4720250325663633,0.29550587239298304,checkerboard,5,1.0,1.0,start,1.0,B_10010_hidden_fake
2.259208700890948,2.259208700890948,0.12258466411034284,checkerboard,6,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,checkerboard,8,1.0,1.0,start,1.0,B_10010_hidden_fake
0.0,0.0,0.0,checkerboard,10,1.0,1.0,start,1.0,B_10010_hidden_fake
0.8033439991572815,0.8033439991572815,0.8033439991572815,checkerboard,2,1.0,1.0,alt,1.0,B_10010_hidden_fake
1.2866031561086932,1.2866031561086932,1.0302811819292124,checkerboard,3,1.0,1.0,alt,1.0,B_10010_hidden_fake
1.5696073021349801,1.5696073021349801,0.8864089681307269,checkerboard,4,1.0,1.0,alt,1.0,B_10010_hidden_fake
1.431485454003138,1.431485454003138,0.5733099243282569,checkerboard,5,1.0,1.0,alt,1.0,B_10010_hidden_fake
1.736154072100586,1.736154072100586,0.5406731011335644,checkerboard,6,1.0,1.0,alt,1.0,B_10010_hidden_fake
1.2876375857566407,1.2876375857566407,0.18794358201703928,checkerboard,8,1.0,1.0,alt,1.0,B_10010_hidden_fake
2.430850967743388,2.430850967743388,0.3609813687098931,checkerboard,10,1.0,1.0,alt,1.0,B_10010_hidden_fake
2.054735753709877,2.054735753709877,2.054735753709877,trap_mixing_adversarial,2,0.5,0.75,start,0.5,B_10010_hidden_fake
2.9152047450561045,2.9152047450561045,1.5177392091156536,trap_mixing_adversarial,3,0.5,0.75,start,0.5,B_10010_hidden_fake
3.8819659340549055,3.8819659340549055,0.9717662893655928,trap_mixing_adversarial,4,0.5,0.75,start,0.5,B_10010_hidden_fake
4.726962262484277,4.726962262484277,0.5650610688573705,trap_mixing_adversarial,5,0.5,0.75,start,0.5,B_10010_hidden_fake
4.773477911731419,4.773477911731419,0.25900891149054683,trap_mixing_adversarial,6,0.5,0.75,start,0.5,B_10010_hidden_fake
0.0,0.0,0.0,trap_mixing_adversarial,8,0.5,0.75,start,0.5,B_10010_hidden_fake
0.0,0.0,0.0,trap_mixing_adversarial,10,0.5,0.75,start,0.5,B_10010_hidden_fake
2.0635966729116557,2.0635966729116557,2.0635966729116557,trap_mixing_adversarial,2,0.5,0.75,alt,0.5,B_10010_hidden_fake
3.0017667050220003,3.0017667050220003,2.4037433252375395,trap_mixing_adversarial,3,0.5,0.75,alt,0.5,B_10010_hidden_fake
4.249420507253412,4.249420507253412,2.3997877952431463,trap_mixing_adversarial,4,0.5,0.75,alt,0.5,B_10010_hidden_fake
4.832250018866152,4.832250018866152,1.935316132555894,trap_mixing_adversarial,5,0.5,0.75,alt,0.5,B_10010_hidden_fake
5.392459869654214,5.392459869654214,1.6793198526077153,trap_mixing_adversarial,6,0.5,0.75,alt,0.5,B_10010_hidden_fake
4.729980088938312,4.729980088938312,0.6903878937814361,trap_mixing_adversarial,8,0.5,0.75,alt,0.5,B_10010_hidden_fake
4.264670805803501,4.264670805803501,0.6333036146618198,trap_mixing_adversarial,10,0.5,0.75,alt,0.5,B_10010_hidden_fake
2.5829133439909846,2.5829133439909846,2.5829133439909846,hash_k34_s1206,2,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
3.5883510638218796,3.5883510638218796,1.8681984909878153,hash_k34_s1206,3,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
4.860892997126849,4.860892997126849,1.2168195267718553,hash_k34_s1206,4,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
5.8383989243667,5.8383989243667,0.6979222074187953,hash_k34_s1206,5,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
5.884356034078248,5.884356034078248,0.3192851584090858,hash_k34_s1206,6,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
0.0,0.0,0.0,hash_k34_s1206,8,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
0.0,0.0,0.0,hash_k34_s1206,10,0.5588235294117647,0.6176470588235294,start,0.5588235294117647,B_10010_hidden_fake
3.111392872087056,3.111392872087056,3.111392872087056,hash_k34_s1206,2,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
4.344407088603938,4.344407088603938,3.47889778505283,hash_k34_s1206,3,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
5.900925809073744,5.900925809073744,3.332447262651189,hash_k34_s1206,4,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
6.58177164428926,6.58177164428926,2.635999543537849,hash_k34_s1206,5,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
7.006246832481097,7.006246832481097,2.181885388571263,hash_k34_s1206,6,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
6.526003050534173,6.526003050534173,0.9525354052559679,hash_k34_s1206,8,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
6.523275398328971,6.523275398328971,0.9687063966518521,hash_k34_s1206,10,0.5588235294117647,0.6176470588235294,alt,0.5588235294117647,B_10010_hidden_fake
2.5829133439909846,2.5829133439909846,2.5829133439909846,best_of_10_hashes_per_world,2,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
3.5569632669663354,3.5569632669663354,1.8518571036268738,best_of_10_hashes_per_world,3,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
4.842187376062263,4.842187376062263,1.212136978732794,best_of_10_hashes_per_world,4,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
5.81352015629238,5.81352015629238,0.6949481994831911,best_of_10_hashes_per_world,5,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
5.861361840841832,5.861361840841832,0.31803749348407784,best_of_10_hashes_per_world,6,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
0.0,0.0,0.0,best_of_10_hashes_per_world,8,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
0.0,0.0,0.0,best_of_10_hashes_per_world,10,0.4117647058823529,0.47058823529411764,start,0.4117647058823529,B_10010_hidden_fake
2.9604795670146693,2.9604795670146693,2.9604795670146693,best_of_10_hashes_per_world,2,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
4.280203210532638,4.280203210532638,3.427484847761582,best_of_10_hashes_per_world,3,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
5.85784561445907,5.85784561445907,3.308118457093695,best_of_10_hashes_per_world,4,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
6.528853734078981,6.528853734078981,2.614805920498632,best_of_10_hashes_per_world,5,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
6.923814319221318,6.923814319221318,2.1562142552919026,best_of_10_hashes_per_world,6,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
6.338575015982836,6.338575015982836,0.9251784093328548,best_of_10_hashes_per_world,8,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
6.43114457007637,6.43114457007637,0.9550249686563409,best_of_10_hashes_per_world,10,0.4117647058823529,0.47058823529411764,alt,0.4117647058823529,B_10010_hidden_fake
1.0161827922576345,1.0161827922576345,1.0161827922576345,behavioral_quotient_k5,2,0.0,0.2,start,0.0,B_10010_hidden_fake
1.612339595722161,1.612339595722161,0.8394302413877655,behavioral_quotient_k5,3,0.0,0.2,start,0.0,B_10010_hidden_fake
2.229625816755124,2.229625816755124,0.5581386450649907,behavioral_quotient_k5,4,0.0,0.2,start,0.0,B_10010_hidden_fake
2.641011633926959,2.641011633926959,0.3157065307196287,behavioral_quotient_k5,5,0.0,0.2,start,0.0,B_10010_hidden_fake
2.7579795076474416,2.7579795076474416,0.14964796808495018,behavioral_quotient_k5,6,0.0,0.2,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k5,8,0.0,0.2,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k5,10,0.0,0.2,start,0.0,B_10010_hidden_fake
1.1193204019318799,1.1193204019318799,1.1193204019318799,behavioral_quotient_k5,2,0.0,0.2,alt,0.0,B_10010_hidden_fake
1.6222925919609101,1.6222925919609101,1.2990932916219966,behavioral_quotient_k5,3,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.2522196249578923,2.2522196249578923,1.2719026415379255,behavioral_quotient_k5,4,0.0,0.2,alt,0.0,B_10010_hidden_fake
3.0487751002724934,3.0487751002724934,1.2210344276591336,behavioral_quotient_k5,5,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.923926043402008,2.923926043402008,0.9105690484362533,behavioral_quotient_k5,6,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.3298083148389055,2.3298083148389055,0.3400588216338867,behavioral_quotient_k5,8,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.940533781530197,2.940533781530197,0.4366692665572342,behavioral_quotient_k5,10,0.0,0.2,alt,0.0,B_10010_hidden_fake
1.6158087557026195,1.6158087557026195,1.6158087557026195,behavioral_quotient_k8,2,0.0,0.125,start,0.0,B_10010_hidden_fake
2.503301273647538,2.503301273647538,1.3032904469874214,behavioral_quotient_k8,3,0.0,0.125,start,0.0,B_10010_hidden_fake
3.381293547639919,3.381293547639919,0.8464337760464725,behavioral_quotient_k8,4,0.0,0.125,start,0.0,B_10010_hidden_fake
4.195809470751404,4.195809470751404,0.5015670641336227,behavioral_quotient_k8,5,0.0,0.125,start,0.0,B_10010_hidden_fake
4.064171795452803,4.064171795452803,0.2205219616212691,behavioral_quotient_k8,6,0.0,0.125,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k8,8,0.0,0.125,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k8,10,0.0,0.125,start,0.0,B_10010_hidden_fake
1.300078059321954,1.300078059321954,1.300078059321954,behavioral_quotient_k8,2,0.0,0.125,alt,0.0,B_10010_hidden_fake
1.9717683253722451,1.9717683253722451,1.5789451402398702,behavioral_quotient_k8,3,0.0,0.125,alt,0.0,B_10010_hidden_fake
2.863884012202554,2.863884012202554,1.6173296777159392,behavioral_quotient_k8,4,0.0,0.125,alt,0.0,B_10010_hidden_fake
3.6589862715819574,3.6589862715819574,1.465424001768574,behavioral_quotient_k8,5,0.0,0.125,alt,0.0,B_10010_hidden_fake
3.2080494506843316,3.2080494506843316,0.9990507599321145,behavioral_quotient_k8,6,0.0,0.125,alt,0.0,B_10010_hidden_fake
3.162879478035639,3.162879478035639,0.46165388861408185,behavioral_quotient_k8,8,0.0,0.125,alt,0.0,B_10010_hidden_fake
4.083299968263852,4.083299968263852,0.6063700452871821,behavioral_quotient_k8,10,0.0,0.125,alt,0.0,B_10010_hidden_fake
1.8420892533907085,1.8420892533907085,1.8420892533907085,behavioral_quotient_k13,2,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
2.5896291680830488,2.5896291680830488,1.3482352250334144,behavioral_quotient_k13,3,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
3.565844402458693,3.565844402458693,0.8926320947419585,behavioral_quotient_k13,4,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
4.535940228355885,4.535940228355885,0.5422262948976625,behavioral_quotient_k13,5,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
4.480693726678773,4.480693726678773,0.24312244160959023,behavioral_quotient_k13,6,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k13,8,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,behavioral_quotient_k13,10,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
1.8751706371533832,1.8751706371533832,1.8751706371533832,behavioral_quotient_k13,2,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
2.9677353636384685,2.9677353636384685,2.3764918371179973,behavioral_quotient_k13,3,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
4.152027173649882,4.152027173649882,2.3447865702712125,behavioral_quotient_k13,4,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
4.998894223653731,4.998894223653731,2.0020571365733195,behavioral_quotient_k13,5,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
5.108133692950161,5.108133692950161,1.590774994658539,behavioral_quotient_k13,6,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
5.091714070460356,5.091714070460356,0.7431865857243937,behavioral_quotient_k13,8,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
5.609661818910607,5.609661818910607,0.8330347801082251,behavioral_quotient_k13,10,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
1.0161827922576345,1.0161827922576345,1.0161827922576345,predictive_quotient_k5,2,0.0,0.2,start,0.0,B_10010_hidden_fake
1.612339595722161,1.612339595722161,0.8394302413877655,predictive_quotient_k5,3,0.0,0.2,start,0.0,B_10010_hidden_fake
2.1618410800972945,2.1618410800972945,0.5411702009476057,predictive_quotient_k5,4,0.0,0.2,start,0.0,B_10010_hidden_fake
2.4795006945092655,2.4795006945092655,0.2963995130216376,predictive_quotient_k5,5,0.0,0.2,start,0.0,B_10010_hidden_fake
2.5082876051549134,2.5082876051549134,0.1360996854557056,predictive_quotient_k5,6,0.0,0.2,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k5,8,0.0,0.2,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k5,10,0.0,0.2,start,0.0,B_10010_hidden_fake
0.7607625335362699,0.7607625335362699,0.7607625335362699,predictive_quotient_k5,2,0.0,0.2,alt,0.0,B_10010_hidden_fake
1.3496416000114233,1.3496416000114233,1.0807608672795226,predictive_quotient_k5,3,0.0,0.2,alt,0.0,B_10010_hidden_fake
1.9356281341762298,1.9356281341762298,1.0931129937827007,predictive_quotient_k5,4,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.3540582019681664,2.3540582019681664,0.9428003098882507,predictive_quotient_k5,5,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.685394718309036,2.685394718309036,0.8362856231757999,predictive_quotient_k5,6,0.0,0.2,alt,0.0,B_10010_hidden_fake
2.6414833897583154,2.6414833897583154,0.38555091556912374,predictive_quotient_k5,8,0.0,0.2,alt,0.0,B_10010_hidden_fake
3.834351474406885,3.834351474406885,0.5694011939494225,predictive_quotient_k5,10,0.0,0.2,alt,0.0,B_10010_hidden_fake
1.3436988333390403,1.3436988333390403,1.3436988333390403,predictive_quotient_k8,2,0.0,0.25,start,0.0,B_10010_hidden_fake
2.077939483134956,2.077939483134956,1.0818348978993384,predictive_quotient_k8,3,0.0,0.25,start,0.0,B_10010_hidden_fake
2.8167320371263296,2.8167320371263296,0.7051080010370658,predictive_quotient_k8,4,0.0,0.25,start,0.0,B_10010_hidden_fake
3.5007287214394416,3.5007287214394416,0.41847711136087085,predictive_quotient_k8,5,0.0,0.25,start,0.0,B_10010_hidden_fake
3.4885609472983576,3.4885609472983576,0.1892893170004089,predictive_quotient_k8,6,0.0,0.25,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k8,8,0.0,0.25,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k8,10,0.0,0.25,start,0.0,B_10010_hidden_fake
1.2870430223608145,1.2870430223608145,1.2870430223608145,predictive_quotient_k8,2,0.0,0.25,alt,0.0,B_10010_hidden_fake
2.0980784422195597,2.0980784422195597,1.6800912752055726,predictive_quotient_k8,3,0.0,0.25,alt,0.0,B_10010_hidden_fake
2.711215967642566,2.711215967642566,1.5311130019519539,predictive_quotient_k8,4,0.0,0.25,alt,0.0,B_10010_hidden_fake
2.9199066093341286,2.9199066093341286,1.1694225970383185,predictive_quotient_k8,5,0.0,0.25,alt,0.0,B_10010_hidden_fake
2.9398085180792837,2.9398085180792837,0.9155151687002504,predictive_quotient_k8,6,0.0,0.25,alt,0.0,B_10010_hidden_fake
2.918180567844022,2.918180567844022,0.42593763568251347,predictive_quotient_k8,8,0.0,0.25,alt,0.0,B_10010_hidden_fake
3.839702949095934,3.839702949095934,0.5701958879407462,predictive_quotient_k8,10,0.0,0.25,alt,0.0,B_10010_hidden_fake
1.896424266292517,1.896424266292517,1.896424266292517,predictive_quotient_k13,2,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
2.7852066954656647,2.7852066954656647,1.4500584956746583,predictive_quotient_k13,3,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
3.921983233081109,3.921983233081109,0.9817837554757365,predictive_quotient_k13,4,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
4.78634613718472,4.78634613718472,0.5721598172390614,predictive_quotient_k13,5,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
5.075850023227388,5.075850023227388,0.27541562226031807,predictive_quotient_k13,6,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k13,8,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,predictive_quotient_k13,10,0.0,0.15384615384615385,start,0.0,B_10010_hidden_fake
2.016454268551586,2.016454268551586,2.016454268551586,predictive_quotient_k13,2,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
3.0643716372284544,3.0643716372284544,2.453875864740509,predictive_quotient_k13,3,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
4.35532999445697,4.35532999445697,2.459598372793127,predictive_quotient_k13,4,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
4.848184846322141,4.848184846322141,1.9416980309520175,predictive_quotient_k13,5,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
5.199836234320837,5.199836234320837,1.6193330000921948,predictive_quotient_k13,6,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
4.316380789627535,4.316380789627535,0.630018940054035,predictive_quotient_k13,8,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
5.052482746637364,5.052482746637364,0.7502936878756485,predictive_quotient_k13,10,0.0,0.15384615384615385,alt,0.0,B_10010_hidden_fake
1.6320387507465233,1.6320387507465233,1.6320387507465233,viability_signature,2,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
2.1744999087425265,2.1744999087425265,1.1321070251802936,viability_signature,3,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
3.035667753263729,3.035667753263729,0.7599138267693403,viability_signature,4,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
3.4431363904059333,3.4431363904059333,0.4115925241091252,viability_signature,5,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
3.376153694177687,3.376153694177687,0.1831900994460813,viability_signature,6,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,viability_signature,8,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
0.0,0.0,0.0,viability_signature,10,0.0,0.11764705882352941,start,0.0,B_10010_hidden_fake
2.0827515337363667,2.0827515337363667,2.0827515337363667,viability_signature,2,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
2.8819654936517503,2.8819654936517503,2.307809366844028,viability_signature,3,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
3.823375965352753,3.823375965352753,2.1591864026207928,viability_signature,4,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
4.146891015283492,4.146891015283492,1.6608298516210387,viability_signature,5,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
4.507184710972688,4.507184710972688,1.4036274626911145,viability_signature,6,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
3.6113196764001523,3.6113196764001523,0.5271082199673662,viability_signature,8,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
4.358485951930024,4.358485951930024,0.6472351638616085,viability_signature,10,0.0,0.11764705882352941,alt,0.0,B_10010_hidden_fake
2.6777067335342513,2.6777067335342513,2.6777067335342513,identity,2,0.0,0.0,start,0.0,B_10017_hidden_fake
3.7193797598873792,3.7193797598873792,1.6490916017926767,identity,3,0.0,0.0,start,0.0,B_10017_hidden_fake
5.095535889187724,5.095535889187724,0.9480066770581812,identity,4,0.0,0.0,start,0.0,B_10017_hidden_fake
5.896892313830449,5.896892313830449,0.5376786411750604,identity,5,0.0,0.0,start,0.0,B_10017_hidden_fake
6.174077994170223,6.174077994170223,0.2905521104056507,identity,6,0.0,0.0,start,0.0,B_10017_hidden_fake
5.5066656103326785,5.5066656103326785,0.0709258530610849,identity,8,0.0,0.0,start,0.0,B_10017_hidden_fake
0.0,0.0,0.0,identity,10,0.0,0.0,start,0.0,B_10017_hidden_fake
3.1271423438230324,3.1271423438230324,3.1271423438230324,identity,2,0.0,0.0,alt,0.0,B_10017_hidden_fake
4.165196715514352,4.165196715514352,2.8184687188200797,identity,3,0.0,0.0,alt,0.0,B_10017_hidden_fake
5.619757102623335,5.619757102623335,2.2340323627075565,identity,4,0.0,0.0,alt,0.0,B_10017_hidden_fake
6.221285251550529,6.221285251550529,1.6022298036843232,identity,5,0.0,0.0,alt,0.0,B_10017_hidden_fake
6.6437896329731565,6.6437896329731565,1.1612015520510481,identity,6,0.0,0.0,alt,0.0,B_10017_hidden_fake
6.223448452231411,6.223448452231411,0.5828881820359939,identity,8,0.0,0.0,alt,0.0,B_10017_hidden_fake
6.136594269800564,6.136594269800564,0.6155004052609966,identity,10,0.0,0.0,alt,0.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,2,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,3,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,4,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,5,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,6,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,8,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,10,1.0,1.0,start,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,2,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,3,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,4,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,5,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,6,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,8,1.0,1.0,alt,1.0,B_10017_hidden_fake
0.0,0.0,0.0,all_one,10,1.0,1.0,alt,1.0,B_10017_hidden_fake
2.439959287139514,2.439959287139514,2.439959287139514,random_k,2,0.7692307692307693,0.8461538461538461,start,0.7692307692307693,B_10017_hidden_fake
3.5312963458409534,3.5312963458409534,1.5656995314573132,random_k,3,0.7692307692307693,0.8461538461538461,start,0.7692307692307693,B_10017_hidden_fake
4.842981008308684,4.842981008308684,0.9010197224760343,random_k,4,0.7692307692307693,0.8461538461538461,start,0.7692307692307693,B_10017_hidden_fake
5.47703009918647,5.47703009918647,0.4993956044438223,random_k,5,0.7692307692307693,0.8461538461538461,start,0.7692307692307693,B_10017_hidden_fake
5.723912739168808,5.723912739168808,0.2693673335052841,random_k,6,0.7692307692307693,0.8461538461538461,start,0.7692307692307693,B_10017_hidden_fake
