H_cond_viable,H_recoverability_weighted,H_viability_weighted,N_eff_cond,N_eff_recoverability_weighted,Pi_mean,Pi_min,adaptive_idx,candidate_C,condition,estimator_mode,family,horizon_T,num_all_trajectories,num_viable_macro_classes,num_viable_trajectories,p_viable,pair_id,start_state,truncated,world_id,world_seed
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,best_of_10_hashes_per_world,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k5,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,exact,A,2,65,1,1,0.015384615384615385,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,exact,A,3,441,1,1,0.0022675736961451248,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,exact,A,4,2885,1,1,0.0003466204506065858,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,exact,A,5,18493,1,1,5.407451468123074e-05,107,start,0,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,truncated,A,6,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,truncated,A,8,50000,0,0,0.0,107,start,1,A_107_irreversible,107
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,irreversible,truncated,A,10,50000,0,0,0.0,107,start,1,A_107_irreversible,107
1.6094379124341005,1.6094379124341005,0.32188758248682015,5.000000000000001,5.000000000000001,1.0,1.0,,identity,irreversible,exact,A,2,25,5,5,0.2,111,start,0,A_111_irreversible,111
2.70805020110221,2.700703487997783,0.3249660241322652,15.0,14.890203120370185,0.9333333333333333,0.7333333333333333,,identity,irreversible,exact,A,3,125,15,15,0.12,111,start,0,A_111_irreversible,111
3.637586159726386,3.6254240419589516,0.22116523851136427,38.000000000000014,37.540638590885564,0.8947368421052632,0.5789473684210527,,identity,irreversible,exact,A,4,625,38,38,0.0608,111,start,0,A_111_irreversible,111
4.4188406077965965,4.403835418708173,0.1173644065430776,82.99999999999989,81.76386670601909,0.8795180722891566,0.5180722891566265,,identity,irreversible,exact,A,5,3125,83,83,0.02656,111,start,0,A_111_irreversible,111
5.111987788356545,5.0955459208263685,0.05403310874671675,166.00000000000037,163.29296532632165,0.8795180722891566,0.5180722891566265,,identity,irreversible,exact,A,6,15705,166,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,identity,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,identity,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,irreversible,exact,A,2,25,1,5,0.2,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.9333333333333333,0.7333333333333333,,all_one,irreversible,exact,A,3,125,1,15,0.12,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.8947368421052632,0.5789473684210527,,all_one,irreversible,exact,A,4,625,1,38,0.0608,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.8795180722891566,0.5180722891566265,,all_one,irreversible,exact,A,5,3125,1,83,0.02656,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.8795180722891566,0.5180722891566265,,all_one,irreversible,exact,A,6,15705,1,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,all_one,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,all_one,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.6094379124341005,1.6094379124341005,0.32188758248682015,5.000000000000001,5.000000000000001,1.0,1.0,,random_k,irreversible,exact,A,2,25,5,5,0.2,111,start,0,A_111_irreversible,111
2.70805020110221,2.700703487997783,0.3249660241322652,15.0,14.890203120370185,0.9333333333333333,0.7333333333333333,,random_k,irreversible,exact,A,3,125,15,15,0.12,111,start,0,A_111_irreversible,111
3.637586159726386,3.6254240419589516,0.22116523851136427,38.000000000000014,37.540638590885564,0.8947368421052632,0.5789473684210527,,random_k,irreversible,exact,A,4,625,38,38,0.0608,111,start,0,A_111_irreversible,111
4.4188406077965965,4.403835418708173,0.1173644065430776,82.99999999999989,81.76386670601909,0.8795180722891566,0.5180722891566265,,random_k,irreversible,exact,A,5,3125,83,83,0.02656,111,start,0,A_111_irreversible,111
5.103636617506425,5.086050753969382,0.05394483785457285,164.61947814915965,161.74980923028173,0.8795180722891566,0.5180722891566265,,random_k,irreversible,exact,A,6,15705,165,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,random_k,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.3321790402101223,1.3321790402101223,0.2664358080420245,3.7892914162759954,3.7892914162759954,1.0,1.0,,checkerboard,irreversible,exact,A,2,25,4,5,0.2,111,start,0,A_111_irreversible,111
1.8943120247335319,1.9459101490553135,0.2273174429680238,6.6479731898692584,7.000000000000001,0.9333333333333333,0.7333333333333333,,checkerboard,irreversible,exact,A,3,125,8,15,0.12,111,start,0,A_111_irreversible,111
2.571624990900035,2.6275173583549853,0.15635479944672212,13.08707354687857,13.839369023393791,0.8947368421052632,0.5789473684210527,,checkerboard,irreversible,exact,A,4,625,16,38,0.0608,111,start,0,A_111_irreversible,111
3.265573937989081,3.3183779144033907,0.08673364379298999,26.195141063831304,27.615519472038265,0.8795180722891566,0.5180722891566265,,checkerboard,irreversible,exact,A,5,3125,32,83,0.02656,111,start,0,A_111_irreversible,111
3.9587211185490245,4.010480696730005,0.041843215898066735,52.390282127662516,55.173385856210345,0.8795180722891566,0.5180722891566265,,checkerboard,irreversible,exact,A,6,15705,64,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,checkerboard,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.6094379124341005,1.6094379124341005,0.32188758248682015,5.000000000000001,5.000000000000001,1.0,1.0,,trap_mixing_adversarial,irreversible,exact,A,2,25,5,5,0.2,111,start,0,A_111_irreversible,111
2.488327743368588,2.506257063828993,0.29859932920423055,12.041123426403459,12.258959578663749,0.9333333333333333,0.7333333333333333,,trap_mixing_adversarial,irreversible,exact,A,3,125,13,15,0.12,111,start,0,A_111_irreversible,111
3.252352915142724,3.2805492371779814,0.19774305724067762,25.851093844909606,26.590373111451708,0.8947368421052632,0.5789473684210527,,trap_mixing_adversarial,irreversible,exact,A,4,625,30,38,0.0608,111,start,0,A_111_irreversible,111
3.9249905460271846,3.9585108157318003,0.10424774890248202,50.65259918827926,52.37926546219439,0.8795180722891566,0.5180722891566265,,trap_mixing_adversarial,irreversible,exact,A,5,3125,62,83,0.02656,111,start,0,A_111_irreversible,111
4.537089991234323,4.571426298054836,0.04795650675230166,93.41855537927064,96.68190869662732,0.8795180722891566,0.5180722891566265,,trap_mixing_adversarial,irreversible,exact,A,6,15705,119,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,trap_mixing_adversarial,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.6094379124341005,1.6094379124341005,0.32188758248682015,5.000000000000001,5.000000000000001,1.0,1.0,,hash_k34_s1206,irreversible,exact,A,2,25,5,5,0.2,111,start,0,A_111_irreversible,111
2.70805020110221,2.700703487997783,0.3249660241322652,15.0,14.890203120370185,0.9333333333333333,0.7333333333333333,,hash_k34_s1206,irreversible,exact,A,3,125,15,15,0.12,111,start,0,A_111_irreversible,111
3.637586159726386,3.6254240419589516,0.22116523851136427,38.000000000000014,37.540638590885564,0.8947368421052632,0.5789473684210527,,hash_k34_s1206,irreversible,exact,A,4,625,38,38,0.0608,111,start,0,A_111_irreversible,111
4.4188406077965965,4.403835418708173,0.1173644065430776,82.99999999999989,81.76386670601909,0.8795180722891566,0.5180722891566265,,hash_k34_s1206,irreversible,exact,A,5,3125,83,83,0.02656,111,start,0,A_111_irreversible,111
5.111987788356545,5.0955459208263685,0.05403310874671675,166.00000000000037,163.29296532632165,0.8795180722891566,0.5180722891566265,,hash_k34_s1206,irreversible,exact,A,6,15705,166,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,hash_k34_s1206,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.6094379124341005,1.6094379124341005,0.32188758248682015,5.000000000000001,5.000000000000001,1.0,1.0,5,best_of_10_hashes_per_world,irreversible,exact,A,2,25,5,5,0.2,111,start,0,A_111_irreversible,111
2.70805020110221,2.700703487997783,0.3249660241322652,15.0,14.890203120370185,0.9333333333333333,0.7333333333333333,5,best_of_10_hashes_per_world,irreversible,exact,A,3,125,15,15,0.12,111,start,0,A_111_irreversible,111
3.637586159726386,3.6254240419589516,0.22116523851136427,38.000000000000014,37.540638590885564,0.8947368421052632,0.5789473684210527,5,best_of_10_hashes_per_world,irreversible,exact,A,4,625,38,38,0.0608,111,start,0,A_111_irreversible,111
4.4188406077965965,4.403835418708173,0.1173644065430776,82.99999999999989,81.76386670601909,0.8795180722891566,0.5180722891566265,5,best_of_10_hashes_per_world,irreversible,exact,A,5,3125,83,83,0.02656,111,start,0,A_111_irreversible,111
5.111987788356545,5.0955459208263685,0.05403310874671675,166.00000000000037,163.29296532632165,0.8795180722891566,0.5180722891566265,5,best_of_10_hashes_per_world,irreversible,exact,A,6,15705,166,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,best_of_10_hashes_per_world,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,best_of_10_hashes_per_world,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.3321790402101223,1.3321790402101223,0.2664358080420245,3.7892914162759954,3.7892914162759954,1.0,1.0,,behavioral_quotient_k5,irreversible,exact,A,2,25,4,5,0.2,111,start,0,A_111_irreversible,111
1.7670091910745693,1.795424148651645,0.21204110292894832,5.853320991802024,6.022028415428683,0.9333333333333333,0.7333333333333333,,behavioral_quotient_k5,irreversible,exact,A,3,125,7,15,0.12,111,start,0,A_111_irreversible,111
2.230159647297628,2.263197767644221,0.13559370655569578,9.301350896491835,9.613782708485555,0.8947368421052632,0.5789473684210527,,behavioral_quotient_k5,irreversible,exact,A,4,625,12,38,0.0608,111,start,0,A_111_irreversible,111
2.73403667018804,2.7696088453373546,0.07261601396019433,15.39490591854169,15.952392936383704,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k5,irreversible,exact,A,5,3125,21,83,0.02656,111,start,0,A_111_irreversible,111
3.281150056585203,3.32395642058517,0.0346813695888662,26.606353923972748,27.770003312029846,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k5,irreversible,exact,A,6,15705,38,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.3321790402101223,1.3321790402101223,0.2664358080420245,3.7892914162759954,3.7892914162759954,1.0,1.0,,behavioral_quotient_k8,irreversible,exact,A,2,25,4,5,0.2,111,start,0,A_111_irreversible,111
2.1761856615603072,2.189702853952964,0.2611422793872369,8.81262772420625,8.932558445873997,0.9333333333333333,0.7333333333333333,,behavioral_quotient_k8,irreversible,exact,A,3,125,10,15,0.12,111,start,0,A_111_irreversible,111
2.8755905391974212,2.8951822743876443,0.1748359047832032,17.735894770556346,18.086797900830366,0.8947368421052632,0.5789473684210527,,behavioral_quotient_k8,irreversible,exact,A,4,625,22,38,0.0608,111,start,0,A_111_irreversible,111
3.492420564327754,3.5144393711982986,0.09275869018854514,32.86540432783757,33.59708714836689,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k8,irreversible,exact,A,5,3125,44,83,0.02656,111,start,0,A_111_irreversible,111
4.085770691487719,4.11133984095966,0.043186114917985435,59.487766804444455,61.02843120759421,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k8,irreversible,exact,A,6,15705,84,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k8,irreversible,truncated,A,10,50000,0,0,0.0,111,start,1,A_111_irreversible,111
1.3321790402101223,1.3321790402101223,0.2664358080420245,3.7892914162759954,3.7892914162759954,1.0,1.0,,behavioral_quotient_k13,irreversible,exact,A,2,25,4,5,0.2,111,start,0,A_111_irreversible,111
2.0837660374856477,2.090681828158686,0.25005192449827773,8.034670879450456,8.090429566848504,0.9333333333333333,0.7333333333333333,,behavioral_quotient_k13,irreversible,exact,A,3,125,9,15,0.12,111,start,0,A_111_irreversible,111
2.752376559536257,2.757472532413402,0.1673444948198044,15.67985174024837,15.759959780273945,0.8947368421052632,0.5789473684210527,,behavioral_quotient_k13,irreversible,exact,A,4,625,19,38,0.0608,111,start,0,A_111_irreversible,111
3.36919997792289,3.3743392524092055,0.08948595141363196,29.055272897342157,29.20498028420568,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k13,irreversible,exact,A,5,3125,38,83,0.02656,111,start,0,A_111_irreversible,111
3.975683352730042,3.986172044837918,0.042022504715261824,53.286517954459704,53.84836520534808,0.8795180722891566,0.5180722891566265,,behavioral_quotient_k13,irreversible,exact,A,6,15705,74,166,0.010569882203120025,111,start,0,A_111_irreversible,111
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k13,irreversible,truncated,A,8,50000,0,0,0.0,111,start,1,A_111_irreversible,111
