point_id,T,seed,lineage_survival_depth,lineage_branching_entropy,lineage_merge_rate,lineage_extinction_rate
phase_004,50,0,0.249101507713885,1.9999505114212408,0.0,0.750898492286115
phase_004,50,2,0.2488166199158485,1.999955109801009,0.0,0.7511833800841514
phase_004,50,3,0.2519716088328075,1.9999378654208928,0.0,0.7480283911671924
phase_004,50,4,0.2450997549877493,1.9999127259527976,0.0,0.7549002450122506
phase_004,50,5,0.2507872638208537,1.9999325195379651,0.0,0.7492127361791463
phase_003,100,22,0.2491786608260325,1.999834906452835,0.0,0.7508213391739674
phase_003,100,23,0.2481604450825556,1.9998368592229687,0.0,0.7518395549174444
phase_003,100,25,0.2501368613138686,1.9997253981466308,0.0,0.7498631386861314
phase_003,100,24,0.2454521829521829,1.999792534044014,0.0,0.754547817047817
phase_003,100,26,0.2448910081743869,1.99982558593208,0.0,0.7551089918256131
phase_003,100,29,0.25,1.999866888662342,0.0,0.75
phase_003,100,27,0.2516928989751098,1.9997319199702948,0.0,0.7483071010248902
phase_003,100,28,0.2572100063734863,1.9998604080848248,0.0,0.7427899936265137
phase_004,50,6,0.2531042322490381,1.9999081208361529,0.0,0.7468957677509619
phase_004,50,7,0.2493084370677731,1.999944376820182,0.0,0.7506915629322268
phase_004,50,8,0.2509744861800141,1.999926192685497,0.0,0.7490255138199858
phase_004,50,9,0.2502182262569832,1.9999415074809812,0.0,0.7497817737430168
phase_004,50,10,0.2494525227750525,1.9999198328615844,0.0,0.7505474772249474
phase_004,50,12,0.251339128907622,1.9999454254971567,0.0,0.7486608710923779
phase_004,50,11,0.2515094504725236,1.9999322917455544,0.0,0.7484905495274764
phase_004,50,14,0.2530012267788293,1.9999283570968076,0.0,0.7469987732211707
phase_004,50,13,0.249298245614035,1.999932407318317,0.0,0.7507017543859649
phase_004,50,15,0.2463879159369527,1.999918827418869,0.0,0.7536120840630472
phase_004,50,16,0.2510526315789473,1.999946379752289,0.0,0.7489473684210526
phase_004,50,17,0.2509419908867858,1.9999226327428543,0.0,0.7490580091132142
phase_004,50,18,0.2513544215309332,1.9999357972170015,0.0,0.7486455784690668
phase_004,50,19,0.2538211524947294,1.999944541894404,0.0,0.7461788475052706
phase_004,50,20,0.2479108022519352,1.9999293186086504,0.0,0.7520891977480647
phase_004,50,21,0.2523156239077245,1.9999186323210287,0.0,0.7476843760922754
phase_004,50,22,0.2533962597035991,1.9999424118219409,0.0,0.7466037402964009
phase_004,50,23,0.2501091512399581,1.9999128733215337,0.0,0.749890848760042
phase_004,50,24,0.2528705636743215,1.9999489796696004,0.0,0.7471294363256785
phase_004,50,25,0.2461167997223186,1.9999533350823024,0.0,0.7538832002776814
phase_004,50,26,0.246917628541448,1.9999382229066356,0.0,0.753082371458552
phase_004,50,28,0.248409170153417,1.999938976653577,0.0,0.751590829846583
phase_004,50,29,0.2524290966386555,1.9999446188149823,0.0,0.7475709033613445
phase_004,50,27,0.2472294938917975,1.9999444307107304,0.0,0.7527705061082024
phase_004,100,0,0.2450415129151291,1.9999354207058115,0.0,0.7549584870848709
phase_004,100,2,0.2493078626799557,1.99994347847854,0.0,0.7506921373200444
phase_004,100,1,0.2503663003663003,1.9999435221409985,0.0,0.7496336996336996
phase_004,100,3,0.2501610231873389,1.9999451823139405,0.0,0.749838976812661
phase_004,100,4,0.2496343692870201,1.9999320683769088,0.0,0.7503656307129799
phase_004,100,5,0.2465756615728662,1.9999187886427203,0.0,0.7534243384271337
phase_004,100,6,0.249585940375414,1.9999436527981536,0.0,0.750414059624586
phase_004,100,7,0.2489694027116159,1.999941139217796,0.0,0.7510305972883841
phase_004,100,8,0.2534735001840265,1.9999257005263087,0.0,0.7465264998159735
phase_004,100,9,0.2527495378927911,1.999936429536617,0.0,0.7472504621072089
phase_004,100,10,0.2487582781456953,1.9999399469717776,0.0,0.7512417218543046
phase_004,100,11,0.247917446649195,1.999924217957235,0.0,0.752082553350805
phase_004,100,12,0.250136761487965,1.9999171941038931,0.0,0.749863238512035
phase_004,100,13,0.2488640494365685,1.999936032623785,0.0,0.7511359505634315
phase_004,100,14,0.2496792521994134,1.999939564446444,0.0,0.7503207478005866
phase_004,100,16,0.2514146567717996,1.9999222041689408,0.0,0.7485853432282004
phase_004,100,17,0.2537611441307578,1.999928407585393,0.0,0.7462388558692422
phase_004,100,15,0.2478054133138258,1.999929901903672,0.0,0.7521945866861741
phase_005,50,0,0.2464135232744783,1.999854780039015,0.0,0.7535864767255217
phase_005,50,1,0.2513179237631792,1.9998945220133988,0.0,0.7486820762368207
phase_005,50,3,0.2487001273344652,1.999888481607513,0.0,0.7512998726655348
phase_005,50,2,0.2513900545530843,1.9998997316301037,0.0,0.7486099454469157
phase_004,100,18,0.25018443378827,1.9999241476727077,0.0,0.7498155662117301
phase_005,50,4,0.2534998014297061,1.999931209220403,0.0,0.7465001985702939
phase_005,50,5,0.2495248099239695,1.9999048943831788,0.0,0.7504751900760305
phase_004,100,19,0.2514684287812041,1.9999552728617769,0.0,0.7485315712187959
