world,T,n_sites,seed,lineage_survival_depth,lineage_branching_entropy,lineage_merge_rate,lineage_extinction_rate
W7_full_DAR,100,16,9,0.2611638168781026,3.1928771295449554,0.0,0.7388361831218975
W7_full_DAR,100,16,10,0.2618739478114478,3.19267252582673,0.0,0.7381260521885522
W7_full_DAR,100,16,11,0.2627787444320713,3.1925909186177983,0.0,0.7372212555679287
W7_full_DAR,100,16,12,0.2618083563535912,3.192706438065577,0.0,0.7381916436464089
W7_full_DAR,100,16,14,0.2615956333705357,3.1927515983232486,0.0,0.7384043666294643
W7_full_DAR,100,16,13,0.2617994966442953,3.1915509166903484,0.0,0.7382005033557046
W7_full_DAR,100,16,15,0.2602962911321806,3.191790343645385,0.0,0.7397037088678193
W8_full_random_relation_control,50,16,0,0.2772642663043478,3.2409395813293,0.0,0.7227357336956521
W8_full_random_relation_control,50,16,1,0.2769010702524698,3.2419128010477687,0.0,0.7230989297475302
W7_full_DAR,100,16,16,0.2617852132435466,3.191941657235605,0.0,0.7382147867564534
W7_full_DAR,100,16,17,0.2621641532927504,3.192659467300981,0.0,0.7378358467072496
W8_full_random_relation_control,50,16,2,0.2761494252873563,3.2454149183058907,0.0,0.7238505747126437
W7_full_DAR,100,16,18,0.2615956413103831,3.192632287529185,0.0,0.738404358689617
W7_full_DAR,100,16,19,0.2617660327595779,3.190443194553794,0.0,0.7382339672404221
W8_full_random_relation_control,50,16,3,0.276622007616975,3.2467102249548243,0.0,0.723377992383025
W8_full_random_relation_control,50,16,4,0.2766854086670323,3.244933272655831,0.0,0.7233145913329677
W8_full_random_relation_control,50,16,5,0.2765797002724796,3.23778149050576,0.0,0.7234202997275204
W8_full_random_relation_control,50,16,7,0.2758904109589041,3.245218877453171,0.0,0.7241095890410959
W8_full_random_relation_control,50,16,6,0.2784285910087719,3.243858043653566,0.0,0.7215714089912281
W8_full_random_relation_control,50,16,9,0.2763246681415929,3.247516797879607,0.0,0.723675331858407
W8_full_random_relation_control,50,16,8,0.2771311813186813,3.243348030724005,0.0,0.7228688186813187
W8_full_random_relation_control,50,16,10,0.2756752477973568,3.2490908915039998,0.0,0.7243247522026433
W8_full_random_relation_control,50,16,11,0.2765585745494265,3.2450995247909917,0.0,0.7234414254505734
W8_full_random_relation_control,50,16,12,0.2768436293436293,3.2486490732193163,0.0,0.7231563706563706
W8_full_random_relation_control,50,16,13,0.2770711929631665,3.243404101421404,0.0,0.7229288070368334
W8_full_random_relation_control,50,16,14,0.2763048546352167,3.2433306238865804,0.0,0.7236951453647833
W8_full_random_relation_control,50,16,15,0.2772308117062396,3.2472846524287213,0.0,0.7227691882937604
W8_full_random_relation_control,50,16,16,0.2760693993506493,3.238560296835141,0.0,0.7239306006493507
W8_full_random_relation_control,50,16,17,0.2755946132596685,3.241190211999826,0.0,0.7244053867403315
W8_full_random_relation_control,50,16,18,0.276439226519337,3.2513173581906405,0.0,0.7235607734806629
W8_full_random_relation_control,50,16,19,0.2759850581073602,3.2401595183148912,0.0,0.7240149418926398
W8_full_random_relation_control,100,16,0,0.2638632884262094,3.243924018795279,0.0,0.7361367115737906
W8_full_random_relation_control,100,16,1,0.2618727902180318,3.2428982957348182,0.0,0.7381272097819682
W8_full_random_relation_control,100,16,2,0.2628390151515152,3.240864032582824,0.0,0.7371609848484848
W8_full_random_relation_control,100,16,3,0.2626978334357714,3.2433399621235264,0.0,0.7373021665642285
W8_full_random_relation_control,100,16,4,0.2632080815709969,3.247365106972711,0.0,0.736791918429003
W8_full_random_relation_control,100,16,6,0.2633885176184691,3.2415848019285813,0.0,0.7366114823815308
W8_full_random_relation_control,100,16,5,0.26265625,3.240404794377885,0.0,0.73734375
W8_full_random_relation_control,100,16,7,0.262353978978979,3.2469640945916973,0.0,0.737646021021021
W8_full_random_relation_control,100,16,8,0.2636469494047619,3.2413831398905364,0.0,0.736353050595238
W8_full_random_relation_control,100,16,9,0.2634981740718198,3.245144390522733,0.0,0.7365018259281801
W8_full_random_relation_control,100,16,10,0.2618636775362318,3.240136441234828,0.0,0.7381363224637681
W8_full_random_relation_control,100,16,11,0.2620374848851269,3.23930153952923,0.0,0.737962515114873
W8_full_random_relation_control,100,16,12,0.2621323302469135,3.245613063631977,0.0,0.7378676697530864
W8_full_random_relation_control,100,16,13,0.2632629071911493,3.2488956021441004,0.0,0.7367370928088506
W8_full_random_relation_control,100,16,14,0.263183734939759,3.241437410780737,0.0,0.736816265060241
W8_full_random_relation_control,100,16,15,0.262671686746988,3.2448765773399,0.0,0.737328313253012
W9_full_symmetric_control,50,16,0,0.3523851902173913,2.5683215432663054,0.0,0.6476148097826087
W9_full_symmetric_control,50,16,1,0.3504484213391399,2.5712710683710225,0.0,0.6495515786608601
W8_full_random_relation_control,100,16,16,0.2632079844497608,3.24442589903286,0.0,0.7367920155502392
W8_full_random_relation_control,100,16,17,0.2628594128329298,3.24534230291287,0.0,0.7371405871670702
W8_full_random_relation_control,100,16,18,0.2631740269461077,3.2414573364409085,0.0,0.7368259730538922
W8_full_random_relation_control,100,16,19,0.2624158800243605,3.242034679713066,0.0,0.7375841199756394
W9_full_symmetric_control,50,16,2,0.3519194248507867,2.5688590367433464,0.0,0.6480805751492132
W9_full_symmetric_control,50,16,4,0.3545716831140352,2.568127280738035,0.0,0.6454283168859648
W9_full_symmetric_control,50,16,3,0.3539851752021563,2.5696002350021625,0.0,0.6460148247978437
W9_full_symmetric_control,50,16,5,0.3510487345180398,2.570545086330828,0.0,0.6489512654819602
W9_full_symmetric_control,50,16,6,0.3521948069603045,2.5716857210932087,0.0,0.6478051930396955
W9_full_symmetric_control,50,16,7,0.3527736973392461,2.569289970753259,0.0,0.6472263026607539
W9_full_symmetric_control,50,16,8,0.3531776531728665,2.571166693413727,0.0,0.6468223468271335
W9_full_symmetric_control,50,16,9,0.3521065064794816,2.572689612187245,0.0,0.6478934935205183
W9_full_symmetric_control,50,16,11,0.3501828602620087,2.5698490551556703,0.0,0.6498171397379913
W9_full_symmetric_control,50,16,10,0.3515487938596491,2.5701690786388043,0.0,0.6484512061403509
W9_full_symmetric_control,50,16,12,0.3516619774919614,2.572072668262643,0.0,0.6483380225080386
W9_full_symmetric_control,50,16,13,0.3512247129579005,2.5698299269452303,0.0,0.6487752870420995
W9_full_symmetric_control,50,16,14,0.3532910529187125,2.567121391224842,0.0,0.6467089470812875
W9_full_symmetric_control,50,16,15,0.3508823928377646,2.5692277486213264,0.0,0.6491176071622353
W9_full_symmetric_control,50,16,16,0.3528921038399135,2.571803261728752,0.0,0.6471078961600865
W9_full_symmetric_control,50,16,17,0.3524260752688172,2.5712965568034893,0.0,0.6475739247311827
W9_full_symmetric_control,50,16,18,0.3503227541689079,2.5716725951918504,0.0,0.649677245831092
W9_full_symmetric_control,50,16,19,0.3513927595628415,2.571563393032432,0.0,0.6486072404371586
W9_full_symmetric_control,100,16,1,0.3026101835138386,2.5655931339552587,0.0,0.6973898164861614
W9_full_symmetric_control,100,16,0,0.302735219087635,2.5645083420387778,0.0,0.6972647809123649
W9_full_symmetric_control,100,16,2,0.3039782801418439,2.565179817170506,0.0,0.696021719858156
W9_full_symmetric_control,100,16,3,0.301972575399172,2.5652695967716364,0.0,0.698027424600828
W9_full_symmetric_control,100,16,4,0.3025487061273051,2.563945039895282,0.0,0.6974512938726949
W9_full_symmetric_control,100,16,5,0.3035644531249999,2.56365685435805,0.0,0.6964355468750001
W9_full_symmetric_control,100,16,6,0.3034378724672228,2.565896800414444,0.0,0.6965621275327771
W9_full_symmetric_control,100,16,7,0.3036327420324715,2.5659095723602765,0.0,0.6963672579675285
W9_full_symmetric_control,100,16,8,0.3029562314540059,2.5646377212138223,0.0,0.697043768545994
W9_full_symmetric_control,100,16,10,0.3015283551068883,2.56410462282463,0.0,0.6984716448931116
W9_full_symmetric_control,100,16,11,0.3035583886541944,2.564652189539183,0.0,0.6964416113458056
W9_full_symmetric_control,100,16,9,0.3030278944211158,2.56387907329684,0.0,0.6969721055788842
W9_full_symmetric_control,100,16,12,0.3032917659321024,2.565139967841838,0.0,0.6967082340678976
W9_full_symmetric_control,100,16,13,0.3033013668430335,2.565505186167729,0.0,0.6966986331569665
W9_full_symmetric_control,100,16,14,0.3036978851963746,2.5631857248009395,0.0,0.6963021148036254
W10_noise_rich_control,50,16,0,0.2505637254901961,3.982332177263729,0.0,0.7494362745098039
W10_noise_rich_control,50,16,1,0.2521052631578947,3.983333281665931,0.0,0.7478947368421053
W9_full_symmetric_control,100,16,15,0.3018446206283343,2.564161825758386,0.0,0.6981553793716657
W10_noise_rich_control,50,16,2,0.2491037735849057,3.982941361230957,0.0,0.7508962264150942
W10_noise_rich_control,50,16,3,0.2488043478260869,3.9853891950513463,0.0,0.751195652173913
W9_full_symmetric_control,100,16,16,0.3014396929824562,2.5657180684341934,0.0,0.6985603070175438
W10_noise_rich_control,50,16,4,0.2499561403508771,3.9826918837472247,0.0,0.7500438596491228
W9_full_symmetric_control,100,16,17,0.3016652960526316,2.562233720700932,0.0,0.6983347039473684
W10_noise_rich_control,50,16,5,0.2471428571428571,3.982303383149632,0.0,0.7528571428571429
W9_full_symmetric_control,100,16,18,0.3024463327370303,2.564918812465353,0.0,0.6975536672629696
W10_noise_rich_control,50,16,6,0.2520564516129032,3.984745492626829,0.0,0.7479435483870969
W10_noise_rich_control,50,16,7,0.2514912280701754,3.9832841269283614,0.0,0.7485087719298246
W9_full_symmetric_control,100,16,19,0.3053723802395209,2.564574775871538,0.0,0.694627619760479
W10_noise_rich_control,50,16,8,0.2522767857142857,3.98382428186063,0.0,0.7477232142857142
W10_noise_rich_control,50,16,9,0.2525624999999999,3.983203232361081,0.0,0.7474375
W10_noise_rich_control,50,16,10,0.2513265306122448,3.9815249420219927,0.0,0.7486734693877551
W10_noise_rich_control,50,16,12,0.249693396226415,3.982640488179419,0.0,0.7503066037735849
W10_noise_rich_control,50,16,13,0.2547678571428571,3.984964846292093,0.0,0.7452321428571429
W10_noise_rich_control,50,16,14,0.2525204918032787,3.9849166297217984,0.0,0.7474795081967214
W10_noise_rich_control,50,16,11,0.2536274509803922,3.9818395567661673,0.0,0.7463725490196078
W10_noise_rich_control,50,16,16,0.248103448275862,3.983203803537911,0.0,0.7518965517241379
W10_noise_rich_control,50,16,15,0.2481967213114753,3.9838616509538154,0.0,0.7518032786885246
W10_noise_rich_control,50,16,17,0.2503826530612245,3.9809227311370616,0.0,0.7496173469387755
W10_noise_rich_control,50,16,18,0.2472844827586206,3.98444128290516,0.0,0.7527155172413793
W10_noise_rich_control,50,16,19,0.2533686440677966,3.982953168588889,0.0,0.7466313559322033
W10_noise_rich_control,100,16,1,0.2449999999999999,3.877846242871948,0.0,0.755
W10_noise_rich_control,100,16,0,0.2511805555555556,3.917975906349633,0.0,0.7488194444444445
W10_noise_rich_control,100,16,3,0.2583333333333333,3.75838107959092,0.0,0.7416666666666667
W10_noise_rich_control,100,16,2,0.2484375,3.6072017804360144,0.0,0.7515625
W10_noise_rich_control,100,16,4,0.2556875,3.928443295237225,0.0,0.7443124999999999
W10_noise_rich_control,100,16,5,0.2560624999999999,3.9315695620148574,0.0,0.7439375
W10_noise_rich_control,100,16,7,0.243125,3.739748633531923,0.0,0.756875
W10_noise_rich_control,100,16,6,0.245,3.857051083531231,0.0,0.755
W10_noise_rich_control,100,16,8,0.2508333333333333,3.919596852685896,0.0,0.7491666666666668
W10_noise_rich_control,100,16,9,0.24453125,3.937804765056717,0.0,0.7554687499999999
W10_noise_rich_control,100,16,10,0.25625,3.873803617497592,0.0,0.74375
W10_noise_rich_control,100,16,12,0.2525,3.9107582061037967,0.0,0.7475
W10_noise_rich_control,100,16,11,0.2565,3.9280464545701914,0.0,0.7434999999999999
W10_noise_rich_control,100,16,14,0.245,3.8784505594107697,0.0,0.755
W10_noise_rich_control,100,16,13,0.2468055555555555,3.9086413185716338,0.0,0.7531944444444444
W10_noise_rich_control,100,16,15,0.25171875,3.911421820401969,0.0,0.74828125
W11_collapse_attractor_control,50,16,0,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,2,0.675,0.5004504287687347,0.0,0.3249999999999999
W11_collapse_attractor_control,50,16,3,0.545,0.4876023218123066,0.0,0.4549999999999999
W10_noise_rich_control,100,16,16,0.2466666666666666,3.8800004519450617,0.0,0.7533333333333333
W11_collapse_attractor_control,50,16,1,0.0,0.0,1.0,1.0
W10_noise_rich_control,100,16,17,0.2442708333333333,3.8869513332936414,0.0,0.7557291666666667
W10_noise_rich_control,100,16,18,0.2459999999999999,3.86170599897462,0.0,0.754
W10_noise_rich_control,100,16,19,0.2481249999999999,3.9108724021447134,0.0,0.7518750000000001
W11_collapse_attractor_control,50,16,4,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,5,0.435,0.5098946139293742,0.0,0.565
W11_collapse_attractor_control,50,16,7,0.59875,0.4647427186424397,0.0,0.40125
W11_collapse_attractor_control,50,16,8,0.6509375,0.5332040998052195,0.0,0.3490625
W11_collapse_attractor_control,50,16,6,0.5659375,0.5077210711732076,0.0,0.4340625
W11_collapse_attractor_control,50,16,9,0.5934375,0.4580029297701607,0.0,0.4065625
W11_collapse_attractor_control,50,16,10,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,11,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,12,0.506875,0.4832927092536384,0.0,0.493125
W11_collapse_attractor_control,50,16,15,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,13,0.606875,0.4919860385494213,0.0,0.3931249999999999
W11_collapse_attractor_control,50,16,16,0.53125,0.4626960088205358,0.0,0.46875
W11_collapse_attractor_control,50,16,14,0.554375,0.5152043505040158,0.0,0.445625
W11_collapse_attractor_control,50,16,17,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,50,16,18,0.5025,0.5458773008099356,0.0,0.4975
W11_collapse_attractor_control,50,16,19,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,1,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,4,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,2,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,3,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,5,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,0,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,6,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,7,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,8,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,10,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,9,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,12,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,11,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,14,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,13,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,15,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,18,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,16,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,17,0.0,0.0,1.0,1.0
W11_collapse_attractor_control,100,16,19,0.0,0.0,1.0,1.0
