space,rule_id,stratum,q,radius,table_digest,table_json,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,classification,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,stage1_score,relation_asymmetry_priority,low_artifact_priority
q3_radius1,q3g3_s1_00014,S1_random_unbiased,3,1,63f53f3a1f0a,"[2,2,0,0,2,2,2,0,1,1,1,1,0,1,1,1,2,2,1,0,2,2,2,1,2,1,2]",0.9888161388352688,1.0,0.6150405676586729,0.0,0.0,0.0,0.16796875,0.513671875,16.9609375,30.5,1.625,1.2447524074786247,0.125,0.8731231689453125,0.119140625,0.1268768310546875,-0.010498046875,1.0,0.0,0.9888161388352688,0.011183861164731274,0.0,0.16796875,0.513671875,0.47265625,0.274609375,0.6150405676586729,0.9656219482421875,0.0343780517578125,0.019444042095023407,0.5928009597642524,mixed,True,2,True,False,0.5925925925925926,1.5012404120907163,0.052822756748091004,0.0,True,True,0.0,0.0,0.0
q3_radius1,q3g3_s1_00003,S1_random_unbiased,3,1,e1837ba4f6e4,"[0,1,1,1,2,0,1,2,1,1,0,2,0,2,1,0,2,1,2,0,0,1,1,1,1,2,0]",0.854334226378207,0.9797897338867188,0.8584049913012729,0.0,0.0,0.0,0.39453125,1.0,158.71875,180.0,6.875,3.2171558195161225,0.849609375,0.9801101684570312,0.703125,0.01990509033203125,-9.1552734375e-05,3.125,0.60546875,0.854334226378207,0.14566577362179292,73.59086594837427,0.39453125,1.0,0.546875,0.4478515625,0.8584049913012729,0.864349365234375,0.135650634765625,0.032325752314370376,0.7506616932649128,mixed,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,0.0016262062803782576,0.005601377187969554,0.00022388267500656866
q3_radius1,q3g3_s1_00016,S1_random_unbiased,3,1,96f1a75c9d2e,"[2,2,2,1,0,0,2,0,2,0,0,2,0,0,1,2,2,1,2,2,0,1,0,2,0,1,1]",0.6652217820460695,0.8757247924804688,0.9996003317261983,0.0,0.0,0.25390625,0.0,0.25390625,29.0859375,65.5,5.75,2.6160215631844883,0.40625,0.1425933837890625,0.255859375,0.875457763671875,-0.036468505859375,0.75,0.74609375,0.6652217820460695,0.3347782179539306,3.675090038787002,0.0,0.25390625,0.0,0.0,0.9996003317261983,0.06160736083984375,0.9383926391601562,0.058385061949838675,0.06154720306214233,mixed,True,2,True,False,0.37037037037037035,1.540709585192697,0.02792048108918921,0.0,True,True,0.08740583146765772,0.2945900245761797,0.0820262470095024
q3_radius1,q3g3_s1_00000,S1_random_unbiased,3,1,ee67fae1aa6d,"[1,0,1,2,0,2,1,2,1,2,1,0,2,2,2,2,2,0,1,2,2,0,2,2,0,1,2]",0.8690660528635701,0.8597564697265625,0.5492558768896793,0.0,0.0,0.392578125,0.390625,0.38671875,189.2421875,194.0,2.75,2.280345774507421,0.87109375,0.5679244995117188,0.7578125,0.4611358642578125,-0.0278778076171875,0.375,0.60546875,0.8690660528635701,0.13093394713642997,19.324149960554948,0.390625,0.38671875,0.130859375,0.29970703125,0.5492558768896793,0.35637664794921875,0.6436233520507812,0.15397042605267514,0.28692167271661273,emitter_or_generator,True,2,True,False,0.4444444444444444,1.478434599662112,0.06721162236366729,0.0,True,True,0.07918232324388344,0.27273911339559853,0.03954078097913014
q3_radius1,q3g3_s1_00012,S1_random_unbiased,3,1,aa4be4c62a82,"[0,1,0,1,0,1,0,1,2,0,2,1,2,0,1,0,2,0,0,0,0,1,1,0,0,2,2]",0.09118732496922118,0.08545684814453125,0.2668259865795348,0.134765625,0.134765625,0.0,0.13671875,0.134765625,126.9921875,188.0,1.0,0.8669946224279764,0.849609375,0.8703460693359375,0.734375,0.14225006103515625,-0.0480499267578125,0.125,0.865234375,0.09118732496922118,0.9088126750307788,173.43729672213968,0.13671875,0.134765625,0.404296875,0.23037109375000003,0.2668259865795348,0.1248016357421875,0.8751983642578125,0.6632584302716297,0.06862429747943093,transported_identity,True,2,True,False,0.4444444444444444,1.5098693043797227,0.047378531862593665,0.0,True,True,0.07678642950870257,0.26448659052997553,0.05504156182315567
q3_radius1,q3g3_s1_00017,S1_random_unbiased,3,1,ae2c7eb2ff9b,"[0,0,2,0,0,0,0,2,2,0,2,2,0,1,1,2,2,0,0,1,2,1,1,0,0,2,2]",0.1885792179330314,0.2083740234375,0.33399713559020433,0.125,0.125,0.0,0.125,0.12890625,159.6484375,196.0,1.125,0.950323026363439,0.873046875,0.8063888549804688,0.765625,0.24547576904296875,-0.0464324951171875,0.125,0.875,0.1885792179330314,0.8114207820669685,250000028.4562922,0.125,0.12890625,0.380859375,0.21455078125,0.33399713559020433,0.182342529296875,0.817657470703125,0.6164956041332148,0.10751642975675083,transported_identity,True,2,True,False,0.37037037037037035,1.5012404120907163,0.052822756748091004,0.0,True,True,0.12141701204271015,0.4092202998476527,0.0851133889424022
q3_radius1,q3g3_s1_00007,S1_random_unbiased,3,1,dbeed2ad78e3,"[2,2,1,2,2,2,1,2,0,2,1,2,0,2,1,2,2,2,1,0,1,2,0,0,2,1,0]",0.6222035745702365,0.5001983642578125,0.8499717774140916,0.142578125,0.142578125,0.0,0.0,0.212890625,203.7890625,211.0,2.625,1.0482314092903164,0.87109375,0.8288421630859375,0.82421875,0.1754913330078125,-0.028594970703125,0.25,0.857421875,0.6222035745702365,0.37779642542976355,22.065082978664996,0.0,0.212890625,0.1796875,0.06289062499999999,0.8499717774140916,0.6276931762695312,0.37230682373046875,0.35499106618761167,0.5777664931676421,transported_identity,True,2,True,False,0.37037037037037035,1.478434599662112,0.06721162236366729,0.0,True,True,0.04934748736249642,0.16631930925878421,0.01952576335124811
q3_radius1,q3g3_s1_00011,S1_random_unbiased,3,1,f531efcfc690,"[0,0,1,2,2,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,2,0,0,1,0,2]",0.6328480345729723,0.7911911010742188,0.9383839200656833,0.0,0.0,0.0,0.0,0.771484375,259.453125,260.0,1.25,1.6066614290759629,1.0,0.8383636474609375,1.015625,0.16228485107421875,-0.001617431640625,2.75,1.0,0.6328480345729723,0.36715196542702755,11.305100591480027,0.0,0.771484375,0.15625,0.0546875,0.9383839200656833,0.9424819946289062,0.05751800537109375,0.29199054073288583,0.8841834185085186,localized_persistence,True,2,True,False,0.4444444444444444,1.461827895376681,0.07768928620610838,0.0,True,True,0.014895550641690035,0.051306896654710124,0.0016308075181656852
q3_radius1,q3g3_s1_00001,S1_random_unbiased,3,1,1b518df77b0a,"[1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0,2,0,0,2,1,2,0,1]",0.44779368597245867,0.1389617919921875,0.7127755584187567,0.0,0.0,0.0,0.0,0.0,163.9921875,183.0,1.0,0.938106175691652,1.0,0.8109970092773438,0.71484375,0.20751953125,-0.0389556884765625,0.0,1.0,0.44779368597245867,0.5522063140275413,8.117664782105935,0.0,0.0,0.38671875,0.1353515625,0.7127755584187567,0.15301513671875,0.84698486328125,0.7741076448359427,0.11855740340024112,transported_identity,True,2,True,False,0.5185185185185185,1.3800943362833298,0.12925742050339462,0.0,True,True,0.12826608104733178,0.45130658146283403,0.09775644984632306
q3_radius1,q3g3_s1_00013,S1_random_unbiased,3,1,8d1fe5c1badf,"[1,0,0,1,1,2,0,0,2,1,1,0,1,0,0,0,2,1,0,1,2,1,0,1,0,0,1]",0.5332066576768453,0.22394561767578125,0.630034959814169,0.0,0.0,0.0,0.0,0.0,178.609375,195.5,2.75,1.5964939019956264,1.0,0.8044281005859375,0.763671875,0.23046875,-0.04559326171875,0.0,1.0,0.5332066576768453,0.4667933423231548,12.425260013089781,0.0,0.0,0.005859375,0.0020507812499999997,0.630034959814169,0.136566162109375,0.863433837890625,0.30204932002692864,0.08552662921229962,transported_identity,True,2,True,False,0.37037037037037035,1.4558764720277595,0.08144421627304277,0.0,True,True,0.16919159531842806,0.5702383397769242,0.15440390912646373
q3_radius1,q3g3_s1_00009,S1_random_unbiased,3,1,71507aecce77,"[1,2,2,0,2,1,1,2,0,1,0,1,2,2,1,0,0,0,1,0,1,0,2,1,1,1,1]",0.7989065563632356,0.8052520751953125,0.8420434361850395,0.0,0.0,0.0,0.0,0.0,196.0390625,196.5,1.75,1.453695130196935,0.75,0.7081985473632812,0.767578125,0.36672210693359375,-0.034088134765625,0.0,1.0,0.7989065563632356,0.20109344363676435,125000141.41534345,0.0,0.0,0.0,0.0,0.8420434361850395,0.37174224853515625,0.6282577514648438,0.20354206043437476,0.3533349151744326,transported_identity,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,0.16794672351937198,0.6033641548658919,0.1086052822108308
q3_radius1,q3g3_s1_00005,S1_random_unbiased,3,1,2e17d7412a42,"[1,2,2,2,2,0,1,0,2,1,1,1,1,0,0,2,0,2,0,1,1,0,0,0,2,1,0]",0.5614323003746656,0.33184814453125,0.8446052557407775,0.0,0.0,0.0,0.0,0.0,180.2421875,211.0,2.0625,2.050436890414172,1.0,0.6536331176757812,0.82421875,0.37890625,-0.0301666259765625,0.0,1.0,0.5614323003746656,0.4385676996253344,17.35531644670838,0.0,0.0,0.0,0.0,0.8446052557407775,0.31945037841796875,0.6805496215820312,0.3026293625911568,0.3108611760560314,emitter_or_generator,True,2,True,False,0.37037037037037035,1.579013207279971,0.0037535862447711787,0.0,False,False,0.1706760309631797,0.5752414376907168,0.11761947925339004
q3_radius1,q3g3_s1_00010,S1_random_unbiased,3,1,2dab8dd45370,"[0,2,0,1,2,0,0,0,1,2,1,1,2,2,2,2,0,0,2,1,2,0,2,1,0,1,0]",0.19457452677567183,0.18621063232421875,0.4544416534493406,0.0,0.0,0.0,0.0,0.0,140.9296875,197.0,1.0,0.7640832858918742,1.0,0.7410354614257812,0.76953125,0.28188323974609375,-0.0343017578125,0.0,1.0,0.19457452677567183,0.8054254732243282,250000030.985793,0.0,0.0,0.25,0.0875,0.4544416534493406,0.279052734375,0.720947265625,0.7628956014191155,0.19537987281619223,transported_identity,True,2,True,False,0.2962962962962963,1.5663672668986361,0.011732286293246186,0.0,False,False,0.15336703113278005,0.5055431766969416,0.11260450758747272
q3_radius1,q3g3_s1_00004,S1_random_unbiased,3,1,f923543e37c2,"[2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,0,1,0,0,1,0,2,0,0,2,2,2]",0.840289312577897,0.76007080078125,0.8542641148476506,0.0,0.0,0.0,0.0,0.0,215.2890625,219.5,1.5,1.2649866115785173,0.869140625,0.5705337524414062,0.857421875,0.5011672973632812,-0.0361480712890625,0.0,0.87109375,0.840289312577897,0.15971068742210298,11.410907162194192,0.0,0.0,0.0,0.0,0.8542641148476506,0.8121109008789062,0.18788909912109375,0.2393083911197092,0.6912492283860203,chaotic,True,2,True,False,0.5185185185185185,1.540709585192697,0.02792048108918921,0.0,True,True,0.07690189040049923,0.270580725483238,0.023743517999727834
q3_radius1,q3g3_s1_00008,S1_random_unbiased,3,1,57a1dc9b9a1c,"[0,0,2,1,2,0,2,1,0,2,2,2,2,0,0,1,2,0,0,1,1,0,0,1,2,1,1]",0.4100244425614057,0.47629547119140625,0.7194846651812955,0.0,0.0,0.0,0.0,0.0,214.9296875,253.0,1.875,1.9245397504590878,1.0,0.539581298828125,0.98828125,0.5012741088867188,-0.0125274658203125,0.0,1.0,0.4100244425614057,0.5899755574385943,150.84411381141666,0.0,0.0,0.25,0.0875,0.7194846651812955,0.47745513916015625,0.5225448608398438,0.469556949678992,0.4500917736376703,emitter_or_generator,True,2,True,False,0.37037037037037035,1.5790132072799712,0.0037535862447710677,0.0,False,False,0.1357235631030134,0.45743867564348956,0.06810489727366788
q3_radius1,q3g3_s1_00006,S1_random_unbiased,3,1,ca6643ac9fa8,"[2,0,2,0,0,0,2,1,2,2,2,0,0,2,0,1,1,1,1,0,1,0,0,2,0,1,1]",0.6807212384294443,0.6518783569335938,0.9987448452475447,0.0,0.0,0.0,0.0,0.0,258.2109375,259.0,2.5,2.0962514060371396,1.0,0.55267333984375,1.01171875,0.6973724365234375,-0.0227813720703125,0.0,1.0,0.6807212384294443,0.3192787615705557,25.150695809906647,0.0,0.0,0.0,0.0,0.9987448452475447,0.6772613525390625,0.3227386474609375,0.24308013377360932,0.6764130393005309,chaotic,True,2,True,False,0.2222222222222222,1.5677116575334586,0.01088407024131377,0.0,False,False,0.12471661251149808,0.40186464031482716,0.04035666959132905
q3_radius1,q3g3_s1_00002,S1_random_unbiased,3,1,e21b14729455,"[1,1,2,0,1,0,2,2,1,0,1,0,2,0,0,0,1,1,2,0,0,1,1,1,0,0,0]",0.5670324540787635,0.558074951171875,0.9238155349770336,0.0,0.0,0.0,0.0,0.0,250.609375,258.0,1.875,1.920981560132104,1.0,0.458953857421875,1.0078125,0.6073455810546875,-0.0141448974609375,0.0,1.0,0.5670324540787635,0.43296754592123665,37.09740374787475,0.0,0.0,0.0,0.0,0.9238155349770336,0.6605072021484375,0.3394927978515625,0.5193534823983537,0.6108969621894231,chaotic,True,2,True,False,0.5185185185185185,1.5012404120907166,0.05282275674809089,0.0,True,True,0.10845998044589575,0.3816184497170406,0.0422021078723738
q3_radius1,q3g3_s1_00015,S1_random_unbiased,3,1,9ce80192eb1a,"[2,0,2,2,1,0,0,1,0,1,2,1,2,1,2,1,0,1,0,0,0,0,1,1,0,0,2]",0.5463957434034533,0.48001861572265625,0.8313174539589424,0.0,0.0,0.0,0.0,0.0,225.7734375,260.0,1.5,1.6882129450728331,1.0,0.5571136474609375,1.015625,0.6157989501953125,0.001251220703125,0.0,1.0,0.5463957434034533,0.4536042565965467,77.94633888848382,0.0,0.0,0.0,0.0,0.8313174539589424,0.595733642578125,0.404266357421875,0.4538384987423528,0.49975446122129485,emitter_or_generator,True,2,True,False,0.4444444444444444,1.561015010593309,0.015109184045017487,0.0,False,False,0.1716192366115886,0.591132926106583,0.08585175748355421
q3_radius1,q3g3_s1_00018,S1_random_unbiased,3,1,2a020a5f813b,"[1,0,0,1,1,1,2,1,0,1,1,1,1,0,2,1,0,1,2,2,2,0,1,2,0,2,0]",0.5344587392844115,0.35318756103515625,0.6365360549416081,0.0,0.0,0.0,0.0,0.0,194.7734375,196.0,2.5,1.7201773730829375,1.0,0.7843246459960938,0.765625,0.24303436279296875,-0.0465545654296875,0.0,1.0,0.5344587392844115,0.46554126071558855,11.81035021985119,0.0,0.0,0.0,0.0,0.6365360549416081,0.1370391845703125,0.8629608154296875,0.2467934261399509,0.08784488719320803,transported_identity,True,2,True,False,0.4444444444444444,1.5448491887169091,0.02530868205777448,0.0,True,True,0.17387303786125732,0.5988960192998863,0.15859918046439478
q3_radius1,q3g3_s1_00029,S1_random_unbiased,3,1,6a10dd79d0e6,"[0,2,1,2,1,1,1,2,2,1,0,1,2,1,1,0,2,2,1,0,2,1,1,1,1,1,1]",0.8697743397278545,0.994232177734375,0.8244475787142158,0.0,0.0,0.0,1.0,1.0,93.7734375,118.0,21.5,3.8630756788408096,0.70703125,0.9990081787109375,0.4609375,0.0009918212890625,0.0,1.0,0.404296875,0.8697743397278545,0.13022566027214555,81.09521061656233,1.0,1.0,1.0,1.0,0.8244475787142158,0.87420654296875,0.12579345703125,0.016498758602403872,0.7402968864729058,frozen_order,True,2,True,False,0.4444444444444444,1.3992075416402174,0.11719833055761275,0.0,True,True,0.0,0.0,0.0
q3_radius1,q3g3_s1_00035,S1_random_unbiased,3,1,4b74c599de29,"[0,1,2,2,2,0,1,2,1,1,0,1,0,1,1,2,2,2,1,2,0,2,1,1,1,2,2]",0.8734443456746261,0.9988327026367188,0.7782122986078744,0.0,0.0,0.0,1.0,1.0,51.28125,111.0,8.25,2.724779385866002,0.494140625,0.99755859375,0.43359375,0.00244140625,0.0,1.0,0.1640625,0.8734443456746261,0.1265556543253739,53.569019730771004,1.0,1.0,1.0,1.0,0.7782122986078744,0.569488525390625,0.430511474609375,0.01516863632782436,0.43485802199007384,frozen_order,True,2,True,False,0.2962962962962963,1.5061046842206038,0.049753742731876605,0.0,True,True,0.0,0.0,0.0
q3_radius1,q3g3_s1_00019,S1_random_unbiased,3,1,f2f1821f3136,"[1,1,1,1,2,2,1,2,1,0,0,2,0,2,1,1,0,2,0,2,0,1,0,0,2,0,0]",0.6611263111871504,0.7008209228515625,0.9996596385547888,0.0,0.0,0.0,0.0,0.0,136.9296875,154.0,2.0,2.546797463256798,1.0,0.33699798583984375,0.6015625,0.70587158203125,-0.00762939453125,0.0,1.0,0.6611263111871504,0.33887368881284957,21.720905806691157,0.0,0.0,0.0,0.0,0.9996596385547888,0.6204910278320312,0.37950897216796875,0.29670236904043884,0.6202593113402803,chaotic,True,2,True,False,0.5925925925925926,1.579013207279971,0.0037535862447711787,0.0,False,False,0.09033169025247392,0.3245249612774063,0.03430261826427093
q3_radius1,q3g3_s1_00027,S1_random_unbiased,3,1,7f5f691558d7,"[0,0,0,1,1,0,1,0,2,1,2,2,2,1,1,2,2,1,2,2,0,1,2,1,1,1,0]",0.7069185012045537,0.9661483764648438,0.7569515405032532,0.0,0.0,0.0,0.0,0.0,156.0,212.0,14.875,3.9922040429801164,0.970703125,0.5521469116210938,0.828125,0.48804473876953125,-0.0311737060546875,0.0,0.783203125,0.7069185012045537,0.29308149879544626,21.27380861446253,0.0,0.0,0.0,0.0,0.7569515405032532,0.30866241455078125,0.6913375854492188,0.04890065152913453,0.24287602167707728,mixed,True,2,True,False,0.5185185185185185,1.5610150105933092,0.015109184045017376,0.0,False,False,0.1597922437231074,0.562231968655378,0.12098253927278514
q3_radius1,q3g3_s1_00026,S1_random_unbiased,3,1,327bdc4aa7db,"[0,0,0,1,1,0,1,1,1,1,1,2,1,2,1,0,2,1,2,1,0,2,2,2,0,1,0]",0.577960211015397,0.6894607543945312,0.6053786247633668,0.0,0.0,0.0,0.0,0.0,123.609375,197.0,9.0,3.1369026917730825,0.880859375,0.6855621337890625,0.76953125,0.5095367431640625,-0.0416717529296875,0.0,0.86328125,0.577960211015397,0.422039788984603,172.58547127619963,0.0,0.0,0.251953125,0.08818359375,0.6053786247633668,0.45843505859375,0.54156494140625,0.2096771759964972,0.36040118356855494,emitter_or_generator,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,0.1758691605519183,0.6187988982382311,0.1025663130526907
q3_radius1,q3g3_s1_00020,S1_random_unbiased,3,1,f2cc74e26956,"[2,2,2,1,1,2,1,0,1,1,0,0,1,0,2,2,0,0,1,0,1,2,0,0,0,1,2]",0.5805171565786873,0.5111236572265625,0.8603089825427259,0.0,0.0,0.0,0.923828125,0.908203125,258.6328125,259.0,1.0,0.3371521112887545,1.0,0.9639968872070312,1.01171875,0.036468505859375,-0.027923583984375,1.0,1.0,0.5805171565786873,0.4194828434213126,375000096.3267921,0.923828125,0.908203125,0.673828125,0.836328125,0.8603089825427259,0.9779510498046875,0.0220489501953125,0.7633759513320907,0.8435829414297177,frozen_order,True,2,True,False,0.4444444444444444,1.579013207279971,0.0037535862447711787,0.0,False,False,0.000900019199872033,0.0031000661328925583,2.3041457469695102e-05
q3_radius1,q3g3_s1_00021,S1_random_unbiased,3,1,2fdfb33aff50,"[1,0,1,2,1,1,2,1,1,2,0,1,1,0,2,0,0,1,2,1,1,1,1,0,2,2,0]",0.6376638449583536,0.6612777709960938,0.9374070506708033,0.0,0.0,0.0,0.0,0.0,236.6875,260.0,2.0,2.442593810007696,1.0,0.420135498046875,1.015625,0.6285629272460938,-0.006561279296875,0.0,1.0,0.6376638449583536,0.3623361550416464,31.62157236788935,0.0,0.0,0.0,0.0,0.9374070506708033,0.72760009765625,0.27239990234375,0.3884608998140197,0.6822066521214115,chaotic,True,2,True,False,0.4444444444444444,1.5175287893989997,0.04254593486689695,0.0,True,True,0.0839233752980097,0.2890694038042556,0.026670290401225736
q3_radius1,q3g3_s1_00037,S1_random_unbiased,3,1,58be35680640,"[1,2,0,1,0,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,0,2,0]",0.9956219149934642,0.999481201171875,0.2662366054152425,0.0,0.0,0.0,0.87109375,0.828125,10.078125,52.0,1.9375,1.642928231531964,0.05078125,0.9962158203125,0.203125,0.0037841796875,-0.00811767578125,0.875,0.12890625,0.9956219149934642,0.004378085006535748,125000001.8763338,0.87109375,0.828125,0.87109375,0.87109375,0.2662366054152425,0.2128143310546875,0.7871856689453125,0.010709695127220736,0.10413019505683316,frozen_order,True,2,True,False,0.4444444444444444,1.360388077926312,0.14169068523240325,0.0,True,True,5.612004784519928e-05,0.00019330238702235306,6.480923665796233e-06
q3_radius1,q3g3_s1_00030,S1_random_unbiased,3,1,cea7d0621608,"[2,0,1,1,0,0,2,2,2,1,0,0,0,1,0,0,1,0,2,0,2,2,2,0,2,1,2]",0.7243156878400869,0.6551437377929688,0.8828630363678582,0.0,0.0,0.0,0.005859375,0.466796875,255.890625,257.0,3.0,2.3629079660328904,1.0,0.6587677001953125,1.00390625,0.6640472412109375,0.001983642578125,1.875,1.0,0.7243156878400869,0.27568431215991307,96.0992183807989,0.005859375,0.466796875,0.001953125,0.0044921875,0.8828630363678582,0.6418991088867188,0.35810089111328125,0.21733565810318492,0.5653516546262316,emitter_or_generator,True,2,True,False,0.4444444444444444,1.540709585192697,0.02792048108918921,0.0,True,True,0.1892840315247547,0.6519783308074885,0.08190240989785577
q3_radius1,q3g3_s1_00023,S1_random_unbiased,3,1,3458298ec6f2,"[2,2,1,2,2,0,1,1,2,1,0,0,1,0,2,0,2,2,0,1,1,2,0,2,0,1,0]",0.5959812861936101,0.6153106689453125,0.95317647961662,0.0,0.0,0.0,0.0,0.0,220.1328125,231.0,2.0,2.366996648059648,1.0,0.3953094482421875,0.90234375,0.6480255126953125,-0.015594482421875,0.0,1.0,0.5959812861936101,0.4040187138063898,27.082882067487283,0.0,0.0,0.0,0.0,0.95317647961662,0.6876068115234375,0.3123931884765625,0.41413149189624154,0.655205199598559,chaotic,True,2,True,False,0.6666666666666666,1.5790132072799707,0.003753586244771401,0.0,False,False,0.08832629360940576,0.3238630765678211,0.030454446775254128
q3_radius1,q3g3_s1_00022,S1_random_unbiased,3,1,9d723d4df007,"[0,2,2,2,0,0,0,2,0,1,0,1,0,2,1,0,2,1,2,0,1,0,1,1,1,2,1]",0.4669125627450906,0.5424728393554688,0.9140774393825997,0.0,0.0,0.0,0.0,0.0,212.8125,249.5,1.0,1.8638368454224095,1.0,0.4123687744140625,0.974609375,0.6510391235351562,-0.001251220703125,0.0,1.0,0.4669125627450906,0.5330874372549094,36.159477491923134,0.0,0.0,0.0,0.0,0.9140774393825997,0.7222213745117188,0.27777862548828125,0.5426760084816775,0.6601795693335507,chaotic,True,2,True,False,0.37037037037037035,1.579013207279971,0.0037535862447711787,0.0,False,False,0.09123098120231585,0.30748219590410153,0.03100215132229371
q3_radius1,q3g3_s1_00032,S1_random_unbiased,3,1,803c3ba48221,"[0,1,2,0,1,0,0,2,0,2,1,2,2,2,0,1,1,2,0,2,1,2,1,1,2,1,2]",0.43227410223697416,0.500518798828125,0.5768316787869132,0.0,0.0,0.0,0.0,0.0,211.65625,212.0,2.0,1.6796247020888178,1.0,0.6716995239257812,0.828125,0.3638763427734375,-0.0197601318359375,0.0,1.0,0.43227410223697416,0.5677258977630258,375000021.64937586,0.0,0.0,0.25,0.0875,0.5768316787869132,0.42520904541015625,0.5747909545898438,0.5910340349795054,0.3736042520982069,emitter_or_generator,True,2,True,False,0.5925925925925926,1.5610150105933087,0.015109184045017598,0.0,False,False,0.13970454514719308,0.5019015140473233,0.0798531789015147
q3_radius1,q3g3_s1_00025,S1_random_unbiased,3,1,7c2c06d76f6b,"[0,0,1,2,0,0,2,0,1,0,2,1,2,2,2,2,2,1,2,0,1,1,1,1,0,1,0]",0.4677914274341865,0.5707321166992188,0.8854463216834971,0.0,0.0,0.0,0.0,0.0,257.140625,260.0,1.75,1.653379817094018,1.0,0.5620651245117188,1.015625,0.6191787719726562,0.0055389404296875,0.0,1.0,0.4677914274341865,0.5322085725658134,25.487397516795937,0.0,0.0,0.0,0.0,0.8854463216834971,0.6462020874023438,0.35379791259765625,0.481588672371015,0.572154616004405,emitter_or_generator,True,2,True,False,0.5185185185185185,1.584962500721156,0.0,0.0,False,False,0.14889823436999805,0.5239011950055487,0.06370542226029792
q3_radius1,q3g3_s1_00024,S1_random_unbiased,3,1,ee94efa688ce,"[1,0,0,0,0,1,2,0,2,2,2,0,1,0,0,2,0,2,0,1,0,0,2,0,0,2,0]",0.46331698050294867,0.4420013427734375,0.9191869965617683,0.0,0.0,0.0,0.0,0.0,208.6484375,260.0,1.0,1.3106075433552693,1.0,0.49752044677734375,1.015625,0.546142578125,0.0005645751953125,0.0,1.0,0.46331698050294867,0.5366830194970513,44.86949288044053,0.0,0.0,0.0,0.0,0.9191869965617683,0.7028350830078125,0.2971649169921875,0.6629870422419629,0.6460917140429366,chaotic,True,2,True,False,0.5185185185185185,1.3992075416402174,0.11719833055761275,0.0,True,True,0.09616293293967197,0.33835106034329027,0.03403285876928334
q3_radius1,q3g3_s1_00033,S1_random_unbiased,3,1,f51e0dda6e65,"[0,0,2,2,1,2,2,2,2,1,1,2,0,2,2,2,2,2,1,1,2,0,1,1,0,0,1]",0.6474478458152206,0.7414093017578125,0.9136197200204647,0.0,0.0,0.0,0.0,0.353515625,259.921875,260.0,2.875,0.555251516876005,1.0,0.7568893432617188,1.015625,0.29601287841796875,-0.0457916259765625,1.25,1.0,0.6474478458152206,0.3525521541847793,125000318.53069367,0.0,0.353515625,0.28515625,0.09980468749999999,0.9136197200204647,0.7414779663085938,0.25852203369140625,0.35778498581665785,0.680033234545064,chaotic,True,2,True,False,0.5925925925925926,1.5098693043797229,0.047378531862593554,0.0,True,True,0.06453341008314158,0.23184225103943454,0.01858772475850774
q3_radius1,q3g3_s1_00028,S1_random_unbiased,3,1,391ebcc189de,"[0,0,1,1,2,1,0,1,1,2,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,2,0]",0.4502777515218416,0.5647354125976562,0.8064934060285668,0.0,0.0,0.0,0.0,0.0,257.1171875,259.0,1.75,1.420377544515548,1.0,0.6144866943359375,1.01171875,0.5529327392578125,-0.0387115478515625,0.0,1.0,0.4502777515218416,0.5497222484781584,10.39030731894842,0.0,0.0,0.0,0.0,0.8064934060285668,0.673492431640625,0.326507568359375,0.5951260585208,0.545921746412365,emitter_or_generator,True,2,True,False,0.2222222222222222,1.3516441151533922,0.1472075115099596,0.0,True,True,0.15428208246272973,0.49713115460212914,0.07005613856453981
