space,rule_id,parent_rule_id,control_type,stratum,q,radius,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,raw_persistence_score,future_distinct_descendant_count,future_distinct_ratio,post_perturbation_survival_rate,collapse_rate,explosion_rate
q3_radius1,q3g3_s1_00114,q3g3_s1_00114,raw,S1_random_unbiased,3,1,0.6774883803181093,0.7893269856770834,0.9689901969618777,0.0,0.0,0.0,0.0,0.0,514.5104166666667,516.0,3.0,1.7842867103999955,1.0,0.5764617919921875,1.0078125,0.6363474527994792,-0.001429239908854167,0.0,1.0,0.6774883803181093,0.3225116196818907,205.13043782969385,0.0,0.0,0.0,0.0,0.9689901969618777,0.5113271077473959,0.4886728922526042,0.2657472437931716,0.49536429317387026,0.18558560097282545,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s1_00117,q3g3_s1_00117,raw,S1_random_unbiased,3,1,0.8364296479996649,0.8290303548177084,0.6059039386773841,0.0,0.0,0.006510416666666667,0.006510416666666667,0.006510416666666667,502.29166666666663,513.5,2.625,2.670941104792712,0.9934895833333333,0.6789957682291666,1.0029296875,0.3775787353515625,-0.016571044921875,0.0,0.9934895833333333,0.8364296479996649,0.16357035200033504,33.69850587768164,0.006510416666666667,0.006510416666666667,0.01953125,0.011067708333333334,0.6059039386773841,0.3833109537760417,0.6166890462239584,0.19267997675217885,0.2520725983681091,0.17348981195884344,64.0,1.0,1.0,0.0,0.0625
q3_radius1,q3g3_s1_00122,q3g3_s1_00122,raw,S1_random_unbiased,3,1,0.501345827178261,0.46310424804687494,0.6966974906180131,0.0,0.0,0.0,0.0,0.4049479166666667,514.1302083333333,516.0,1.0,0.2057743843950632,1.0,0.984039306640625,1.0078125,0.4249114990234375,2.168404344971009e-19,1.125,1.0,0.501345827178261,0.49865417282173896,195.06884837305853,0.0,0.4049479166666667,0.36197916666666663,0.12669270833333332,0.6966974906180131,0.5448404947916667,0.45515950520833337,0.6976444631645332,0.40555518519805844,0.19920887811964683,64.0,1.0,1.0,0.0,0.25
q3_radius1,q3g3_s1_00123,q3g3_s1_00123,raw,S1_random_unbiased,3,1,0.5078739020017311,0.5758107503255208,0.6477698777561599,0.0,0.0,0.0,0.0,0.0013020833333333333,454.00520833333337,483.0,2.0,2.1818656080724983,1.0,0.6228739420572917,0.943359375,0.49057515462239587,0.0020904541015625,0.0,1.0,0.5078739020017311,0.49212609799826895,57.118309784734734,0.0,0.0013020833333333333,0.0,0.0,0.6477698777561599,0.42863972981770837,0.5713602701822917,0.3722146044922603,0.2777047947393465,0.22087966839126583,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s1_00133,q3g3_s1_00133,raw,S1_random_unbiased,3,1,0.5117856447692037,0.33984375,0.8295726684103878,0.0,0.0,0.0,0.0,0.0,430.203125,452.0,2.125,1.2539918763067472,1.0,0.65386962890625,0.8828125,0.3971048990885417,-0.0137481689453125,0.0,1.0,0.5117856447692037,0.48821435523079615,11.961187884738184,0.0,0.0,0.25130208333333337,0.08795572916666666,0.8295726684103878,0.39716593424479163,0.6028340657552083,0.5919952787654825,0.35665134409053,0.10913082492905248,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s1_00162,q3g3_s1_00162,raw,S1_random_unbiased,3,1,0.9248394485880137,0.9215596516927083,0.4649317887577595,0.0,0.0,0.0,0.0,0.0,382.44270833333337,388.0,4.0,2.1631920622060368,0.7408854166666667,0.9635670979817708,0.7578125,0.03643290201822917,-1.0172526041666666e-05,0.0,1.0,0.9248394485880137,0.0751605514119863,250000126.39390692,0.0,0.0,0.6315104166666667,0.22102864583333331,0.4649317887577595,0.25626118977864587,0.7437388102213542,0.07812355855964176,0.2010847040418713,0.021310105707374943,64.0,1.0,1.0,0.0,1.0
q3_radius1,q3g3_s1_00164,q3g3_s1_00164,raw,S1_random_unbiased,3,1,0.2534111573217441,0.25165812174479163,0.5034962831921443,0.0,0.0,0.0,0.0,0.0,372.78125,385.5,3.0,1.2532661759510013,1.0,0.9908447265625,0.7529296875,0.01953125,-0.0006103515625,0.0,1.0,0.2534111573217441,0.746588842678256,216.03114225509165,0.0,0.0,0.98046875,0.3431640625,0.5034962831921443,0.250640869140625,0.749359130859375,0.33907738550698563,0.2264284871604211,0.005185919100274287,63.0,0.984375,1.0,0.0,0.0
q3_radius1,q3g3_s1_00175,q3g3_s1_00175,raw,S1_random_unbiased,3,1,0.7912279888745481,0.9186147054036459,0.670755082348528,0.0,0.0,0.0,0.0,0.0,412.84375,484.0,5.5,2.0551606156807445,0.8958333333333334,0.7809651692708333,0.9453125,0.35010782877604163,-0.023829142252604168,0.0,0.8111979166666666,0.7912279888745481,0.2087720111254518,24.459542982201995,0.0,0.0,0.0,0.0,0.670755082348528,0.3590596516927083,0.6409403483072916,0.11014494465923313,0.24623637540100543,0.1572141387861802,58.0,0.90625,1.0,0.0,0.0
q3_radius1,q3g3_s1_00214,q3g3_s1_00214,raw,S1_random_unbiased,3,1,0.5354654610815415,0.21338399251302081,0.8045359424524379,0.0,0.0,0.0,0.0,0.0,330.265625,349.5,2.4375,1.6060410555588756,1.0,0.9961954752604167,0.6826171875,0.005045572916666667,7.62939453125e-05,0.0,1.0,0.5354654610815415,0.46453453891845864,10.420960356664551,0.0,0.0,0.9921875,0.34726562499999997,0.8045359424524379,0.18039957682291669,0.8196004231770834,0.3452070378700761,0.17192483550943613,0.0016579288782451911,57.0,0.890625,1.0,0.0,0.0
q3_radius1,q3g3_s1_00216,q3g3_s1_00216,raw,S1_random_unbiased,3,1,0.6972118375206862,0.7211100260416666,0.9972309419487173,0.0,0.0,0.0,0.0,0.0,85.19791666666666,163.5,4.0625,3.6013980419104765,0.9895833333333333,0.3463643391927083,0.3193359375,0.7173817952473959,-0.0036010742187499996,0.0,0.99609375,0.6972118375206862,0.3027881624793139,10.778828936630571,0.0,0.0,0.0,0.0,0.9972309419487173,0.27252705891927087,0.7274729410807292,0.1418685606323533,0.2716701114143172,0.16622317022915617,64.0,1.0,1.0,0.0,0.28125
q3_radius1,q3g3_s1_00237,q3g3_s1_00237,raw,S1_random_unbiased,3,1,0.8447554342308317,0.8446299235026042,0.541444399606703,0.0,0.0,0.0,0.0,0.0,515.75,516.0,1.5,1.4428337894210244,1.0,0.9535420735677083,1.0078125,0.08600362141927083,0.0026499430338541665,0.0,1.0,0.8447554342308317,0.15524456576916829,222.2384345708895,0.0,0.0,0.875,0.30624999999999997,0.541444399606703,0.4238739013671875,0.5761260986328125,0.21988099834716632,0.3838838289491061,0.002282874386664739,64.0,1.0,1.0,0.0,1.0
q3_radius1,q3g3_s2_00000,q3g3_s2_00000,raw,S2_quiescent_preserving,3,1,0.24988022990781353,0.23382059733072919,0.5270959907850712,0.0,0.0,0.0,0.0,0.0,403.890625,513.5,2.0,2.470148956434131,1.0,0.7011769612630208,1.0029296875,0.3244832356770833,-0.0149078369140625,0.0,1.0,0.24988022990781353,0.7501197700921864,105.54453248720071,0.0,0.0,0.0,0.0,0.5270959907850712,0.25433349609375,0.74566650390625,0.3795034471268718,0.2204242423327371,0.10405495998387176,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00001,q3g3_s2_00001,raw,S2_quiescent_preserving,3,1,0.8451065549298956,0.9732920328776042,0.5783598522048092,0.0,0.0,0.0,0.0,0.0,306.140625,347.0,18.625,4.374874972286148,1.0,0.8512674967447917,0.677734375,0.17271931966145834,-0.0211639404296875,0.0,0.71484375,0.8451065549298956,0.15489344507010439,126.04951348229135,0.0,0.0,0.3997395833333333,0.13990885416666665,0.5783598522048092,0.12735493977864584,0.8726450602213541,0.03301644227200797,0.07895049246941019,0.09822832242211799,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007,raw,S2_quiescent_preserving,3,1,0.5516633745754904,0.6006011962890625,0.8339697271084492,0.0,0.0,0.0,0.0,0.0,467.390625,483.5,4.75,1.6941875697730118,1.0,0.8913625081380209,0.9443359375,0.1923980712890625,-0.0042572021484375,0.0,1.0,0.5516633745754904,0.44833662542450964,125000017.53016575,0.0,0.0,0.6653645833333334,0.23287760416666667,0.8339697271084492,0.5122222900390625,0.4877777099609375,0.3144226330202433,0.48911384918797335,0.05444771516790951,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00009,q3g3_s2_00009,raw,S2_quiescent_preserving,3,1,0.8225773643409378,0.9696909586588541,0.6631939035709353,0.0,0.0,0.0,0.0,0.8815104166666666,478.25,487.5,4.5,3.6441441930541076,1.0,0.9243062337239583,0.9521484375,0.0775146484375,-0.0008595784505208334,2.0,0.98828125,0.8225773643409378,0.1774226356590623,45.524442835289314,0.0,0.8815104166666666,0.3515625,0.12304687499999999,0.6631939035709353,0.18757120768229169,0.8124287923177083,0.08326051330359868,0.12858772845414337,0.0573085704225669,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00014,q3g3_s2_00014,raw,S2_quiescent_preserving,3,1,0.8412189149020012,0.9218292236328125,0.7604341842433803,0.0,0.0,0.0,0.0,0.0,480.1927083333333,516.0,9.375,2.231369947777112,0.94921875,0.7140146891276042,1.0078125,0.440704345703125,-0.024592081705729168,0.0,0.9700520833333333,0.8412189149020012,0.15878108509799888,222.45763671875167,0.0,0.0,0.010416666666666666,0.003645833333333333,0.7604341842433803,0.41296895345052087,0.5870310465494792,0.09615531918432996,0.314889906064238,0.2070545052090227,64.0,1.0,1.0,0.0,0.046875
q3_radius1,q3g3_s2_00025,q3g3_s2_00025,raw,S2_quiescent_preserving,3,1,0.786580968786169,0.8886617024739583,0.5954049544685823,0.0,0.0,0.0,0.0013020833333333333,0.018229166666666664,502.41666666666663,516.0,6.125,2.923626794351054,1.0,0.9994710286458333,1.0078125,0.0006052652994791666,-0.00019327799479166666,0.0,0.9934895833333333,0.786580968786169,0.21341903121383102,375000009.91945356,0.0013020833333333333,0.018229166666666664,0.9934895833333333,0.3485677083333333,0.5954049544685823,0.17634073893229169,0.8236592610677084,0.1041498964177879,0.13667940582536278,0.00037056774410853887,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00027,q3g3_s2_00027,raw,S2_quiescent_preserving,3,1,0.46589855964963045,0.49398295084635413,0.6298720223551122,0.0,0.0,0.0,0.0,0.0,233.625,402.0,1.5,1.9954595210129717,1.0,0.5553741455078125,0.78515625,0.4966786702473958,-0.003911336263020834,0.0,1.0,0.46589855964963045,0.5341014403503695,31.73177328341346,0.0,0.0,0.0,0.0,0.6298720223551122,0.5078125,0.4921875,0.5054803765775212,0.3198089769674507,0.18764213058321433,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00028,q3g3_s2_00028,raw,S2_quiescent_preserving,3,1,0.23452571400424893,0.25064595540364587,0.47062523324174804,0.0,0.0,0.0,0.0,0.0,464.5208333333333,483.5,1.875,0.49516438019276876,1.0,1.0,0.9443359375,0.0,0.0,0.0,1.0,0.23452571400424893,0.7654742859957511,375000015.7004211,0.0,0.0,1.0,0.35,0.47062523324174804,0.27692667643229163,0.7230733235677083,0.6260563892843701,0.14919436248349116,0.0,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00032,q3g3_s2_00032,raw,S2_quiescent_preserving,3,1,0.8281401893858633,0.923858642578125,0.7279949374321539,0.0,0.0,0.0,0.0,0.0,400.07291666666663,481.5,5.5,2.04284407031989,0.8802083333333334,0.7060801188151042,0.9404296875,0.48699951171875,-0.0234375,0.0,0.90625,0.8281401893858633,0.17185981061413663,48.25019703696461,0.0,0.0,0.010416666666666666,0.003645833333333333,0.7279949374321539,0.3410135904947917,0.6589864095052084,0.09696241536296193,0.28264585673876375,0.20273145121551173,59.0,0.921875,1.0,0.0,0.0
q3_radius1,q3g3_s2_00042,q3g3_s2_00042,raw,S2_quiescent_preserving,3,1,0.2152946030961917,0.213348388671875,0.4707462038905567,0.0,0.0,0.0,0.0,0.0,379.453125,384.0,1.75,1.249481181993505,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.2152946030961917,0.7847053969038082,375000036.79571974,0.0,0.0,1.0,0.35,0.4707462038905567,0.26636250813802087,0.7336374918619792,0.5896392362226843,0.225169735806588,0.0,59.0,0.921875,1.0,0.0,0.0
q3_radius1,q3g3_s2_00075,q3g3_s2_00075,raw,S2_quiescent_preserving,3,1,0.2627737480297423,0.26306660970052087,0.5449026029914958,0.0,0.0,0.0,0.0,0.0,212.0625,327.5,2.125,2.0733223861278582,1.0,0.7032267252604167,0.6396484375,0.32331339518229163,-0.0008544921875,0.0,1.0,0.2627737480297423,0.7372262519702577,88.38560776203042,0.0,0.0,0.0,0.0,0.5449026029914958,0.2746429443359375,0.7253570556640625,0.4295948515672607,0.23789766016794184,0.0910347531871191,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00078,q3g3_s2_00078,raw,S2_quiescent_preserving,3,1,0.5749270790501645,0.6145121256510416,0.640776998009629,0.0,0.0,0.0,0.0,0.9934895833333334,514.3072916666666,516.0,2.0,1.3206371566515076,1.0,0.8090565999348958,1.0078125,0.660858154296875,-0.00347900390625,3.0,1.0,0.5749270790501645,0.4250729209498355,113.37383778955004,0.0,0.9934895833333334,0.0013020833333333333,0.0004557291666666666,0.640776998009629,0.5677083333333334,0.4322916666666667,0.4574238875434288,0.36322198425940816,0.34023331809468105,63.0,0.984375,1.0,0.0,0.0
q3_radius1,q3g3_s2_00096,q3g3_s2_00096,raw,S2_quiescent_preserving,3,1,0.6130886362929713,0.6724700927734375,0.9702688731860316,0.0,0.0,0.0,0.0,0.6888020833333333,431.25,516.0,2.875,1.52154288483996,0.9921875,0.5470530192057292,1.0078125,0.8467864990234375,-0.004572550455729166,2.625,0.9973958333333333,0.6130886362929713,0.3869113637070287,92.2551430980574,0.0,0.6888020833333333,0.0,0.0,0.9702688731860316,0.5760345458984375,0.4239654541015625,0.2892591940150253,0.5589273237637301,0.2076180758065277,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00161,q3g3_s2_00161,raw,S2_quiescent_preserving,3,1,0.3011228822902707,0.30414326985677087,0.5454596672746448,0.0,0.0,0.0,0.0,0.0,379.49479166666663,382.0,3.375,1.1134867278281466,1.0,0.9025726318359375,0.74609375,0.147186279296875,0.0005696614583333333,0.0,1.0,0.3011228822902707,0.6988771177097294,195.30520289636632,0.0,0.0,0.7526041666666666,0.2634114583333333,0.5454596672746448,0.3392384847005208,0.6607615152994791,0.3532618231657485,0.305825942157598,0.030001266542459847,63.0,0.984375,1.0,0.0,0.0
q3_radius1,q3g3_s2_00165,q3g3_s2_00165,raw,S2_quiescent_preserving,3,1,0.2009809170550073,0.2072296142578125,0.43504681513913973,0.0,0.0,0.0,0.0,0.0,340.046875,384.0,2.375,1.1686614200152001,1.0,0.9996795654296875,0.75,0.0003204345703125,0.0,0.0,1.0,0.2009809170550073,0.7990190829449927,375000023.59811574,0.0,0.0,0.9986979166666667,0.3495442708333333,0.43504681513913973,0.18267313639322919,0.8173268636067709,0.403730058868213,0.14852022316855668,0.00011923255523760872,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00167,q3g3_s2_00167,raw,S2_quiescent_preserving,3,1,0.3280561718559637,0.4094085693359375,0.7679174218846776,0.0,0.0,0.0,0.0,0.0,255.3125,413.5,1.75,1.6338345679272996,1.0,0.518768310546875,0.8076171875,0.5330708821614583,-0.004399617513020834,0.0,1.0,0.3280561718559637,0.6719438281440364,34.84018691798995,0.0,0.0,0.0,0.0,0.7679174218846776,0.5065714518229166,0.4934285481770833,0.5791342632862406,0.3881827958829034,0.16846921946016347,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00173,q3g3_s2_00173,raw,S2_quiescent_preserving,3,1,0.362206323337369,0.36549377441406256,0.466659635469926,0.0,0.0,0.0,0.0,0.0,378.1875,385.0,4.5,2.1504032987951343,1.0,1.0,0.751953125,0.0,0.0,0.0,1.0,0.362206323337369,0.6377936766626309,211.57309595240542,0.0,0.0,1.0,0.35,0.466659635469926,0.17923990885416666,0.8207600911458333,0.3235712109814952,0.13967962337290246,0.0,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00177,q3g3_s2_00177,raw,S2_quiescent_preserving,3,1,0.7435215980376106,0.7983500162760416,0.5354824680255623,0.0,0.0,0.0,0.0,0.0,515.9114583333334,516.0,3.75,1.509648002574696,1.0,0.9965159098307292,1.0078125,0.0044708251953125,-0.002960205078125,0.0,1.0,0.7435215980376106,0.25647840196238936,375000043.9735261,0.0,0.0,0.8736979166666667,0.3057942708333333,0.5354824680255623,0.40358479817708337,0.5964152018229167,0.2705458549893432,0.21638196118498315,0.003463450573216659,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s2_00186,q3g3_s2_00186,raw,S2_quiescent_preserving,3,1,0.4527393264225197,0.445220947265625,0.5822020900099829,0.0,0.0,0.0,0.0,0.014322916666666666,410.109375,504.0,2.75,0.866016600628077,1.0,0.9352366129557292,0.984375,0.06854248046875,-0.004648844401041667,0.0,1.0,0.4527393264225197,0.5472606735774803,375000015.89228314,0.0,0.014322916666666666,0.6067708333333334,0.21236979166666667,0.5822020900099829,0.32094319661458337,0.6790568033854167,0.38020743144696406,0.19907666559806692,0.0476752078629006,58.0,0.90625,1.0,0.0,0.0
q3_radius1,q3g3_s2_00198,q3g3_s2_00198,raw,S2_quiescent_preserving,3,1,0.5975604240115081,0.6338043212890625,0.6413664217736819,0.0,0.0,0.0,0.0,0.9361979166666666,515.75,516.0,2.0,0.9705465543782482,1.0,0.8129984537760416,1.0078125,0.6548258463541666,0.0007578531901041666,3.0,1.0,0.5975604240115081,0.4024395759884919,183.37371747509494,0.0,0.9361979166666666,0.0,0.0,0.6413664217736819,0.6054738362630208,0.39452616373697913,0.4707322327604808,0.3878116410345953,0.32682411972973713,64.0,1.0,1.0,0.0,0.015625
q3_radius1,q3g3_s2_00220,q3g3_s2_00220,raw,S2_quiescent_preserving,3,1,0.3066913488238101,0.2947489420572917,0.5103802837926212,0.0,0.0,0.0,0.0,0.0,369.50520833333337,417.5,3.0,1.5076821708449484,1.0,0.9576772054036458,0.8154296875,0.04348246256510417,-0.0010477701822916667,0.0,1.0,0.3066913488238101,0.6933086511761899,160.1200098089877,0.0,0.0,0.5989583333333333,0.20963541666666663,0.5103802837926212,0.29610697428385413,0.7038930257161459,0.36340149265156907,0.239156531793708,0.02323730794562259,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s3_00030,q3g3_s3_00030,raw,S3_sparse_active_preserving,3,1,0.42568880493877925,0.4879150390625,0.775549746102983,0.0,0.0,0.0,0.0,0.0,469.875,480.5,2.75,0.909130992966217,1.0,0.9859212239583334,0.9384765625,0.016962687174479164,-0.0003509521484375,0.0,1.0,0.42568880493877925,0.5743111950612207,375000016.85716814,0.0,0.0,0.953125,0.33359375,0.775549746102983,0.4396158854166667,0.5603841145833334,0.3953392810186567,0.3840656360878627,0.007138383265403083,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s3_00036,q3g3_s3_00036,raw,S3_sparse_active_preserving,3,1,0.4305523431789108,0.4750213623046875,0.8706058143555684,0.0,0.0,0.0,0.0,0.0,223.9375,393.5,2.125,2.411464265902298,1.0,0.4927978515625,0.7685546875,0.5469004313151041,-0.0013071695963541667,0.0,1.0,0.4305523431789108,0.5694476568210891,13.258255699992624,0.0,0.0,0.0,0.0,0.8706058143555684,0.35290018717447913,0.6470998128255208,0.40701124367882663,0.3081654482756701,0.18018974123693382,64.0,1.0,1.0,0.0,0.0
q3_radius1,q3g3_s3_00043,q3g3_s3_00043,raw,S3_sparse_active_preserving,3,1,0.4476708901091161,0.4929351806640625,0.8022755076246176,0.0,0.0,0.0,0.0,0.0,130.88541666666666,240.0,2.0,2.3848536893463876,1.0,0.4885406494140625,0.46875,0.5571339925130208,0.0009562174479166665,0.0,1.0,0.4476708901091161,0.5523291098908839,27.76412164218484,0.0,0.0,0.0,0.0,0.8022755076246176,0.44391377766927087,0.5560862223307292,0.41102558780058407,0.35611597289638597,0.1752837628459154,64.0,1.0,1.0,0.0,0.0
