space,rule_id,parent_rule_id,control_type,stratum,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,raw_persistence_score
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,random_uniform,0.34219465447835445,0.341552734375,0.5890633012566857,0.0,0.0,0.0,1.0,1.0,515.7916666666666,516.0,1.0,1.4258781023713292,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.34219465447835445,0.6578053455216455,36.55734402325194,1.0,1.0,1.0,1.0,0.5890633012566857,0.44921875,0.55078125,0.6574045652822946,0.2646182798614018,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,sparse_active_010,0.05047254457033788,0.050374348958333336,0.18260794959523588,0.0,0.0,0.0,1.0,1.0,514.4166666666666,516.0,1.0,0.2968111074400863,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.05047254457033788,0.9495274554296621,67.2057589200688,1.0,1.0,1.0,1.0,0.18260794959523588,0.09586588541666667,0.9041341145833334,0.9571028318809416,0.017505872772069327,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,sparse_active_025,0.12370600709673489,0.12345377604166667,0.34230375828994364,0.0,0.0,0.0,1.0,1.0,515.125,516.0,1.0,0.6287791999657205,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.12370600709673489,0.8762939929032652,50.54137204027247,1.0,1.0,1.0,1.0,0.34230375828994364,0.21598307291666666,0.7840169270833334,0.8766216073315659,0.07393181758638594,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,single_active_1,0.00390625,0.00390625,0.023265223143824617,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.00390625,0.99609375,999999999.9999999,1.0,1.0,1.0,1.0,0.023265223143824617,0.0078125,0.9921875,1.0,0.00018175955581112982,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,single_active_2,7.614522417153996e-06,0.0,8.861642337443353e-05,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,1.0,0.0,7.614522417153996e-06,0.9999923854775828,0.0,1.0,1.0,1.0,1.0,8.861642337443353e-05,0.0,1.0,0.007751937984496124,0.0,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,two_cell_active,0.003913864522417154,0.00390625,0.02335381243971457,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,0.065490821314727,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.003913864522417154,0.9960861354775828,999999999.9999999,1.0,1.0,1.0,1.0,0.02335381243971457,0.0078125,0.9921875,0.9961240310077519,0.00018245165968527007,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,short_random_active_block,0.019364682322124755,0.019327799479166668,0.08722278892328157,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,1.316760492728645,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.019364682322124755,0.9806353176778753,118.14427486667356,1.0,1.0,1.0,1.0,0.08722278892328157,0.026529947916666668,0.9734700520833334,0.7327284040620866,0.0023140160472810705,0.0
q3_radius1,q3g3_s1_00013_symbol_phase_only,q3g3_s1_00013,symbol_phase_only,symbol_phase_only,periodic_background_perturbation,0.33703169100775665,0.3363850911458333,0.5859557576779341,0.0,0.0,0.0,1.0,1.0,516.0,516.0,1.0,0.18814262034268883,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.33703169100775665,0.6629683089922433,225.4868186413892,1.0,1.0,1.0,1.0,0.5859557576779341,0.65869140625,0.34130859375,0.9754342607114718,0.3859640220251626,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,random_uniform,0.5003253621974496,0.3354899088541667,0.6354290646300157,0.0,0.0,0.0,0.0,1.0,515.8333333333334,516.0,1.0,1.399461071254359,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.5003253621974496,0.4996746378025504,5.979160628665609,0.0,1.0,1.0,0.35,0.6354290646300157,0.4464518229166667,0.5535481770833334,0.6655292264753288,0.2836884642383029,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,sparse_active_010,0.49921943213429987,0.0479736328125,0.6317992418387564,0.0,0.0,0.0,0.0,1.0,514.25,516.0,1.0,0.26789024770360004,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49921943213429987,0.5007805678657001,2.2114576087650617,0.0,1.0,1.0,0.35,0.6317992418387564,0.09187825520833333,0.9081217447916666,0.960920142258247,0.05804861198209276,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,sparse_active_025,0.49951774691358025,0.1246337890625,0.6328825023666167,0.0,0.0,0.0,0.0,1.0,515.2916666666666,516.0,1.0,0.6459055837732256,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49951774691358025,0.5004822530864197,2.6593111973182455,0.0,1.0,1.0,0.35,0.6328825023666167,0.21695963541666666,0.7830403645833334,0.8737235888716013,0.13730995697504883,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,single_active_1,0.4990329556530214,0.00390625,0.6309280511048792,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4990329556530214,0.5009670443469786,2.0157480274328226,0.0,1.0,1.0,0.35,0.6309280511048792,0.0078125,0.9921875,1.0,0.004929125399256868,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,single_active_2,0.4990329556530214,0.0,0.6310118498547901,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,2.0,0.0,0.4990329556530214,0.5009670443469786,0.0,0.0,1.0,1.0,0.35,0.6310118498547901,0.0,1.0,0.007751937984496124,0.0,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,two_cell_active,0.49904057017543857,0.00390625,0.6310118766655083,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.065490821314727,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49904057017543857,0.5009594298245614,2.0157480274328226,0.0,1.0,1.0,0.35,0.6310118766655083,0.0078125,0.9921875,0.9961240310077519,0.0049297802864492835,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,short_random_active_block,0.4991005345394737,0.0201416015625,0.6312729650528622,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,1.2501713776362284,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4991005345394737,0.5008994654605263,2.083537777490124,0.0,1.0,1.0,0.35,0.6312729650528622,0.0283203125,0.9716796875,0.7449638261896014,0.01787784764309864,0.0
q3_radius1,q3g3_s1_00013_center_only_projection,q3g3_s1_00013,center_only_projection,center_only_projection,periodic_background_perturbation,0.5003282969612979,0.3359375,0.6354415462915965,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.18039395946957845,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.5003282969612979,0.4996717030387021,6.093223436308794,0.0,1.0,1.0,0.35,0.6354415462915965,0.6590169270833334,0.3409830729166667,0.9771661500151081,0.4187667351781697,0.0
q3_radius1,q3g3_s1_00009_left_right_symmetrized_rule,q3g3_s1_00009,left_right_symmetrized_rule,left_right_symmetrized_rule,random_uniform,0.6681499121791747,0.6700846354166666,0.9421754931513274,0.0,0.0,0.0,0.0,0.71875,499.7916666666667,516.0,4.0,2.0173244338736414,1.0,0.5595703125,1.0078125,0.7630615234375,0.0018717447916666667,3.0,1.0,0.6681499121791747,0.33185008782082526,20.377008635102037,0.0,0.71875,0.0,0.0,0.9421754931513274,0.6393229166666666,0.3606770833333333,0.2555167515212334,0.6023543842933616,0.1697893395647047
q3_radius1,q3g3_s1_00009_left_right_symmetrized_rule,q3g3_s1_00009,left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_010,0.7043111998202972,0.7957763671875,0.9552373677849277,0.0,0.0,0.010416666666666666,0.0,0.25,459.5833333333333,516.0,4.0,2.3237804786422505,1.0,0.5308837890625,1.0078125,0.6128336588541666,-0.0013427734375,0.0,0.9479166666666666,0.7043111998202972,0.2956888001797028,6.9905250231164615,0.0,0.25,0.041666666666666664,0.014583333333333332,0.9552373677849277,0.5795491536458334,0.4204508463541667,0.15922721469111492,0.5536070080306286,0.135659279057792
q3_radius1,q3g3_s1_00009_left_right_symmetrized_rule,q3g3_s1_00009,left_right_symmetrized_rule,left_right_symmetrized_rule,sparse_active_025,0.6815117333445013,0.7399088541666666,0.9453849576544836,0.0,0.0,0.0,0.0,0.4895833333333333,490.3333333333333,516.0,4.0,1.9710431860100615,1.0,0.5461018880208334,1.0078125,0.7040201822916666,-0.0020345052083333335,0.0,1.0,0.6815117333445013,0.3184882666554987,9.625464502197223,0.0,0.4895833333333333,0.010416666666666666,0.003645833333333333,0.9453849576544836,0.606201171875,0.393798828125,0.20104155954936695,0.5730934692031452,0.16353297116321597
q3_radius1,q3g3_s1_00009_left_right_symmetrized_rule,q3g3_s1_00009,left_right_symmetrized_rule,left_right_symmetrized_rule,single_active_1,0.9564220882066277,1.0,0.7664739932693825,0.0,0.0,1.0,0.0,1.0,60.0,60.0,9.0,2.9480441983807144,1.0,0.0,0.1171875,1.0,-0.03125,2.0,0.0,0.9564220882066277,0.04357791179337234,0.0,0.0,1.0,0.0,0.0,0.7664739932693825,0.0,1.0,0.019339448655642424,0.0,0.0
