I_max,I_mean,admissibility_v1,admissibility_v2,certified_I_v1,certified_I_v2,coarse_name,compression_gate,compression_score,fiber_quality,fiber_score,label_count,mean_fiber_size,micro_count,nontriviality_score,rank_stability,singleton_fraction,transition_consistency,transport_nontriviality,viability_purity
3.6469093745153818,0.9095525862108766,0.29390039488168357,0.29027199494487266,0.26731786425303317,0.26401764370669945,region,0.49382716049382713,0.5,1.0,1.0,10,40.5,405,0.9095525862108766,0.9531629543568999,0.0,0.7608620232217983,0.9,0.8911058396109233
3.4510184306705374,1.264839918956776,0.25593121414334263,0.35388019733400455,0.32371201615557477,0.44760180011635026,viability_signature,0.6913580246913579,0.5,1.0,1.0,14,28.928571428571427,405,1.0,0.8326810266460565,0.0,0.6258252542375682,0.8571428571428571,0.9822487825225719
5.233156558804679,2.4769519262493747,0.04070456414411872,0.10050509665214497,0.1008232485639161,0.24894629275041005,random_5,0.24691358024691357,0.1,1.0,1.0,5,81.0,405,1.0,0.8554216867469878,0.0,0.5538616636450968,1.0,0.8591352662871087
6.631368532007073,3.3384543705495537,0.09175181137930954,0.0,0.3063092357050942,0.0,identity,0.0,0.1,0.0,0.0,405,1.0,405,1.0,0.9175181137930953,1.0,1.0,0.8395061728395061,1.0
0.0,0.0,0.0,0.0,0.0,0.0,all_one,0.0,0.1,1.0,1.0,1,405.0,405,0.0,0.0,0.0,1.0,1.0,0.8567386515518103
5.712397846467663,2.6240847661702467,0.04772341725457686,0.0,0.12523029220732143,0.0,trap_mixing_adversarial,0.0,0.1,1.0,1.0,4,101.25,405,1.0,0.9759036144578311,0.0,0.5692376689563657,1.0,0.8590747925348534
1.5626321183989105,0.525845229045345,0.0,0.0,0.0,0.0,endpoint_only,0.0,0.0,0.0,0.0,0,0.0,405,0.0,0.0,0.0,0.0,0.0,0.0
3.1556308484102895,1.4242017846122128,0.05030645480845003,0.0,0.07164654271570817,0.0,checkerboard,0.0,0.1,1.0,1.0,2,202.5,405,1.0,0.9196787148594376,0.0,0.638434491207701,1.0,0.8567837797131247
