space,rule_id,stratum,q,radius,ic_family,T,ring_size,motif_type,confirmed,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,confirmed_fraction
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,random_uniform,512,256,travelling_identity,False,0.995211536191825,1.0,0.6549604470376452,0.0,0.0,0.0,0.0,0.0,38.8125,128.0,3.0,4.0789974480915685,0.53125,0.55810546875,0.25,0.47607421875,-0.0169677734375,0.0,0.0,0.995211536191825,0.004788463808174992,0.0,0.0,0.0,0.0,0.0,0.6549604470376452,0.0714111328125,0.9285888671875,0.004938741595902203,0.04677146747033965,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,sparse_active_010,512,256,travelling_identity,False,0.9788489983095761,1.0,0.7097652308768917,0.0,0.0,0.0,0.0,0.0,41.1875,144.0,2.0,3.2566560157732423,0.859375,0.5361328125,0.28125,0.5006103515625,-0.01678466796875,0.0,0.0,0.9788489983095761,0.021151001690423943,0.0,0.0,0.0,0.0,0.0,0.7097652308768917,0.1036376953125,0.8963623046875,0.014619347043181734,0.07355843274102551,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,sparse_active_025,512,256,travelling_identity,False,0.9896847016630117,1.0,0.6761321452494552,0.0,0.0,0.0,0.0,0.0,44.375,120.0,2.0,3.512836063905536,0.640625,0.53369140625,0.234375,0.498291015625,-0.01806640625,0.0,0.0,0.9896847016630117,0.010315298336988299,0.0,0.0,0.0,0.0,0.0,0.6761321452494552,0.0733642578125,0.9266357421875,0.010799258408756094,0.04960393301939973,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,single_active_2,512,256,unknown,False,0.8704236720272904,1.0,0.897563947825227,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,2.14762616255715,1.0,0.5,0.2578125,0.5078125,-0.0078125,0.0,0.0,0.8704236720272904,0.12957632797270957,0.0,0.0,0.0,0.0,0.0,0.897563947825227,0.1640625,0.8359375,0.019061020874957695,0.1472565851900763,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,two_cell_active,512,256,unknown,False,0.8691063596491229,1.0,0.8990777038573531,0.0,0.0,0.0,0.0,0.0,140.0,140.0,1.0,1.4067146329533984,1.0,0.5546875,0.2734375,0.4453125,-0.0078125,0.0,0.0,0.8691063596491229,0.13089364035087714,0.0,0.0,0.0,0.0,0.0,0.8990777038573531,0.1640625,0.8359375,0.028650926843506994,0.14750493578909699,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,short_random_active_block,512,256,unknown,False,0.8796147575155336,1.0,0.8877708487485008,0.0,0.0,0.0,0.0,0.0,131.1875,148.0,1.0,2.3870489041388505,1.0,0.53564453125,0.2890625,0.47003173828125,-0.00604248046875,0.0,0.0,0.8796147575155336,0.12038524248446636,0.0,0.0,0.0,0.0,0.0,0.8877708487485008,0.141845703125,0.858154296875,0.019920635503296365,0.12592648025460912,0.0
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,periodic_background_perturbation,512,256,unknown,False,0.9446601495872928,0.99993896484375,0.7907502059204534,0.0,0.0,0.0,0.0,0.34375,166.875,172.0,2.0,0.30336693013835164,1.0,0.960693359375,0.3359375,0.0396728515625,-0.030029296875,0.0,0.015625,0.9446601495872928,0.05533985041270717,32.252901787337514,0.0,0.34375,0.40625,0.1421875,0.7907502059204534,0.0103759765625,0.9896240234375,0.0697784553348471,0.008204805603422674,0.0
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,single_active_1,512,256,domain_wall,False,0.5029239766081871,0.078125,0.6597935678803135,0.0,0.0,0.0,0.0,0.0,164.0,164.0,1.0,2.5066977135941055,1.0,0.94921875,0.3203125,0.05859375,-0.03125,0.0,1.0,0.5029239766081871,0.4970760233918129,4.339606404341003,0.0,0.0,0.0,0.0,0.6597935678803135,0.015625,0.984375,0.03001884474837937,0.010309274498129899,0.375
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,single_active_2,512,256,domain_wall,False,0.5028782894736842,0.0390625,0.6595775439286522,0.0,0.0,0.0,0.0,0.0,160.0,160.0,1.0,2.4294415436622194,1.0,0.98046875,0.3125,0.0234375,-0.015625,0.0,1.0,0.5028782894736842,0.4971217105263158,3.8162226670360853,0.0,0.0,0.0,0.0,0.6595775439286522,0.015625,0.984375,0.0340986939472106,0.01030589912388519,0.375
q3_radius1,q3r1_s5_0020,S5_asymmetric_neighbor_dependent,3,1,single_active_1,512,256,emitter,False,0.005855567738791423,0.00390625,0.0327122957567788,0.0,0.0,0.0,0.0,0.0,256.0,256.0,1.0,-0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.005855567738791423,0.9941444322612085,511.99973785613423,0.0,0.0,1.0,0.35,0.0327122957567788,0.0078125,0.9921875,1.0,0.0002555648105998344,0.0
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,periodic_background_perturbation,512,256,localized_oscillator,True,0.5067971510264376,0.689453125,0.7182930299800341,0.0,0.0,0.0,0.0,0.0,199.9375,516.0,2.0,2.450007219407677,1.0,0.83367919921875,1.0078125,0.22357177734375,-0.0064697265625,0.0,1.0,0.5067971510264376,0.49320284897356237,4.401419594834541,0.0,0.0,0.046875,0.016406249999999997,0.7182930299800341,0.094970703125,0.905029296875,0.09239794102674931,0.06821679410699054,0.375
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,short_random_active_block,512,256,localized_oscillator,True,0.5052228485166911,0.32269287109375,0.7370523547286072,0.0,0.0,0.0,0.0,0.0,373.875,516.0,2.0,2.1331237575255013,1.0,0.8631591796875,1.0078125,0.219482421875,-0.001708984375,0.0,1.0,0.5052228485166911,0.4947771514833089,3.284219474016087,0.0,0.0,0.15625,0.0546875,0.7370523547286072,0.13909912109375,0.86090087890625,0.19446299160809016,0.10252333474282811,0.375
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,sparse_active_010,512,256,unknown,False,0.5395509002269128,0.5479736328125,0.822837905340344,0.0,0.0,0.0,0.0,0.0,60.75,112.0,4.0,3.663238419813315,1.0,0.492431640625,0.21875,0.56292724609375,-0.00372314453125,0.0,1.0,0.5395509002269128,0.46044909977308723,10.951457960218143,0.0,0.0,0.0,0.0,0.822837905340344,0.187744140625,0.812255859375,0.15776909449865423,0.15448299541179797,0.375
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,random_uniform,512,256,emitter,False,0.5362878394173367,0.53289794921875,0.8570519385593515,0.0,0.0,0.0,0.0,0.0,77.375,200.0,2.0,3.003255048689552,1.0,0.48223876953125,0.390625,0.57366943359375,-0.00164794921875,0.0,1.0,0.5362878394173367,0.4637121605826633,17.746404186991146,0.0,0.0,0.0,0.0,0.8570519385593515,0.30987548828125,0.69012451171875,0.23690363838470094,0.2655793879434709,0.375
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,sparse_active_025,512,256,emitter,False,0.5436836822688231,0.52728271484375,0.8547557679056312,0.0,0.0,0.0,0.0,0.0,57.75,120.0,3.0,3.253979282594536,1.0,0.49212646484375,0.234375,0.57073974609375,0.0050048828125,0.0,1.0,0.5436836822688231,0.45631631773117687,13.35206870274374,0.0,0.0,0.0,0.0,0.8547557679056312,0.2567138671875,0.7432861328125,0.2092811164533214,0.2194276586798758,0.375
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,sparse_active_010,512,256,emitter,False,0.49524496870431284,0.4862060546875,0.6727144252607484,0.015625,0.015625,0.0,0.015625,0.015625,86.8125,152.0,2.0,2.313946099425765,1.0,0.559814453125,0.296875,0.505126953125,-0.0006103515625,0.0,0.984375,0.49524496870431284,0.5047550312956872,12.889807745404662,0.015625,0.015625,0.0,0.01015625,0.6727144252607484,0.25390625,0.74609375,0.270150332477564,0.1708063970388619,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,random_uniform,512,256,emitter,False,0.5105832343445419,0.50201416015625,0.6596629943253932,0.0,0.0,0.0,0.0,0.0,94.375,248.0,3.0,2.3056199668923316,1.0,0.56292724609375,0.484375,0.49615478515625,0.0015869140625,0.0,1.0,0.5105832343445419,0.4894167656554581,22.690232797482874,0.0,0.0,0.0,0.0,0.6596629943253932,0.256103515625,0.743896484375,0.25539586904429734,0.16894201197444764,0.0
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,two_cell_active,512,256,emitter,True,0.5023605019493177,0.51171875,0.8504226203294055,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,1.4290691803903068,1.0,0.7421875,1.0078125,0.609375,-0.00390625,0.0,1.0,0.5023605019493177,0.4976394980506823,93.50384982070807,0.0,0.0,0.0,0.0,0.8504226203294055,0.48828125,0.51171875,0.3998537318386749,0.41524542008271753,0.375
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,single_active_1,512,256,emitter,False,0.1330942373294347,0.015625,0.3570201092511713,0.0,0.0,0.0,0.0,0.0,252.0,252.0,2.0,1.3989527623416458,1.0,0.984375,0.4921875,0.03125,-0.01953125,0.0,1.0,0.1330942373294347,0.8669057626705653,5.960834993715886,0.0,0.0,0.0,0.0,0.3570201092511713,0.015625,0.984375,0.33924700173059136,0.005578439207049551,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,sparse_active_025,512,256,emitter,False,0.5074517620004874,0.50677490234375,0.6597890748223435,0.0,0.0,0.0,0.0,0.0,85.375,176.0,2.0,2.318042945450606,1.0,0.5621337890625,0.34375,0.5047607421875,-0.0064697265625,0.0,1.0,0.5074517620004874,0.49254823799951264,22.523257118612293,0.0,0.0,0.0,0.0,0.6597890748223435,0.2515869140625,0.7484130859375,0.26063699022116277,0.1659942972667053,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,short_random_active_block,512,256,emitter,False,0.37882344206871343,0.4359130859375,0.7331620130337254,0.15625,0.15625,0.0,0.15625,0.15625,175.375,516.0,3.0,2.2470660461576335,1.0,0.63739013671875,1.0078125,0.42071533203125,-0.0078125,0.0,0.84375,0.37882344206871343,0.6211765579312866,4.3407919867355815,0.15625,0.15625,0.140625,0.15078125,0.7331620130337254,0.2193603515625,0.7806396484375,0.24076370756079402,0.16082667693134822,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,two_cell_active,512,256,emitter,False,0.4470866837231969,0.53125,0.6553573051459465,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,2.4022535990255642,1.0,0.578125,1.0078125,0.515625,-0.015625,0.0,1.0,0.4470866837231969,0.5529133162768032,19.664204175137193,0.0,0.0,0.0,0.0,0.6553573051459465,0.265625,0.734375,0.2730630453903564,0.17407928417939203,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,periodic_background_perturbation,512,256,emitter,False,0.5441814816718445,0.461669921875,0.760409983772502,0.046875,0.046875,0.0,0.046875,0.03125,157.25,516.0,2.0,2.3148227013183806,1.0,0.57098388671875,1.0078125,0.49798583984375,-0.0032958984375,0.0,0.953125,0.5441814816718445,0.45581851832815545,9.54565505908905,0.046875,0.03125,0.0,0.030468750000000003,0.760409983772502,0.247314453125,0.752685546875,0.23207768822811412,0.18806037928748645,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,random_uniform,512,256,domain_wall,False,0.7396350882903874,0.74005126953125,0.9886159337824256,0.0,0.0,0.0,0.0,0.0,455.375,516.0,5.0,3.736710959630372,1.0,0.4056396484375,1.0078125,0.67034912109375,0.00140380859375,0.0,1.0,0.7396350882903874,0.2603649117096126,34.17325222203041,0.0,0.0,0.0,0.0,0.9886159337824256,0.38507080078125,0.61492919921875,0.1679125767703152,0.38068712928670184,0.0
q3_radius1,q3r1_s7_0008,S7_symmetric_control,3,1,single_active_2,512,256,global_periodic_artifact,False,0.43810916179337234,0.5,0.6239385374037901,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,-0.03125,2.0,1.0,0.43810916179337234,0.5618908382066277,999999999.9999999,0.0,1.0,1.0,0.35,0.6239385374037901,1.0,0.0,1.0,0.6239385374037901,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,single_active_1,512,256,domain_wall,False,0.714447794834308,0.73828125,0.9951972137123758,0.0,0.0,0.0,0.0,0.0,228.0,228.0,6.0,3.1242389308992182,1.0,0.4140625,0.4453125,0.625,0.00390625,0.0,1.0,0.714447794834308,0.285552205165692,47.5526185480847,0.0,0.0,0.0,0.0,0.9951972137123758,0.3671875,0.6328125,0.12818126027059118,0.365423976910013,0.0
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,single_active_1,512,256,domain_wall,False,0.9113136574074074,0.99609375,0.5373582970298488,0.0,0.0,0.0,0.0,0.0,172.0,172.0,1.0,1.4547632516064462,1.0,0.984375,0.3359375,0.015625,-0.03125,0.0,1.0,0.9113136574074074,0.08868634259259256,999999999.9999999,0.0,0.0,1.0,0.35,0.5373582970298488,0.015625,0.984375,0.01717233735954584,0.008396223391091388,0.375
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,sparse_active_025,512,256,domain_wall,False,0.7390167652747319,0.7357177734375,0.9888113847373152,0.0,0.0,0.0,0.0,0.0,442.8125,516.0,5.0,3.745236141049979,1.0,0.4068603515625,1.0078125,0.6522216796875,-0.005859375,0.0,1.0,0.7390167652747319,0.2609832347252681,33.210185450403586,0.0,0.0,0.0,0.0,0.9888113847373152,0.38568115234375,0.61431884765625,0.16851509329108097,0.3813659143161069,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,sparse_active_010,512,256,domain_wall,False,0.7381113509685673,0.742919921875,0.9890957327199851,0.0,0.0,0.0,0.0,0.0,473.125,516.0,6.0,3.7231658163379686,1.0,0.40594482421875,1.0078125,0.666748046875,-0.001708984375,0.0,1.0,0.7381113509685673,0.2618886490314327,35.18732145475967,0.0,0.0,0.0,0.0,0.9890957327199851,0.38134765625,0.61865234375,0.16401003785749402,0.3771893394796427,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,single_active_2,512,256,travelling_identity,False,0.7130543372319688,0.765625,0.9954769757448343,0.0,0.0,0.0,0.0,0.0,248.0,248.0,6.0,3.2051330315360933,1.0,0.44921875,0.484375,0.59375,-0.01171875,0.0,1.0,0.7130543372319688,0.28694566276803124,66.68376517737737,0.0,0.0,0.0,0.0,0.9954769757448343,0.37109375,0.62890625,0.11777614045355575,0.3694152839678096,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,two_cell_active,512,256,domain_wall,False,0.7144554093567251,0.73828125,0.9951956801386056,0.0,0.0,0.0,0.0,0.0,228.0,228.0,6.0,3.1235914119717947,1.0,0.4140625,0.4453125,0.625,0.00390625,0.0,1.0,0.7144554093567251,0.28554459064327486,47.5526185480847,0.0,0.0,0.0,0.0,0.9951956801386056,0.3671875,0.6328125,0.12430529127834311,0.36542341380089427,0.0
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,short_random_active_block,512,256,domain_wall,False,0.7173257273772539,0.74224853515625,0.99459161312295,0.0,0.0,0.0,0.0,0.0,241.5,272.0,6.0,3.2184177331551895,1.0,0.43829345703125,0.53125,0.65533447265625,0.003173828125,0.0,1.0,0.7173257273772539,0.28267427262274614,49.89722126619341,0.0,0.0,0.0,0.0,0.99459161312295,0.35906982421875,0.64093017578125,0.1247385152387556,0.35712783569350065,0.0
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,sparse_active_010,512,256,travelling_identity,True,0.9554840742263645,0.95367431640625,0.3336507058980239,0.0,0.0,0.0,0.0,0.0,516.0,516.0,15.0,5.383614066810842,1.0,0.8739013671875,1.0078125,0.139404296875,-0.018310546875,0.0,1.0,0.9554840742263645,0.0445159257736355,73.33327944957203,0.0,0.0,0.0,0.0,0.3336507058980239,0.1456298828125,0.8543701171875,0.059052541401666075,0.048589513200237126,0.375
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,random_uniform,512,256,travelling_identity,True,0.9272447850039596,0.91522216796875,0.4740500138572286,0.0,0.0,0.0,0.0,0.0,516.0,516.0,7.0,4.570983573150636,1.0,0.766357421875,1.0078125,0.255859375,-0.01885986328125,0.0,1.0,0.9272447850039596,0.07275521499604043,48.00508540310009,0.0,0.0,0.0,0.0,0.4740500138572286,0.2843017578125,0.7156982421875,0.09561685334679072,0.13477325223065006,0.375
q3_radius1,q3r1_s1_0033,S1_random_unbiased,3,1,periodic_background_perturbation,512,256,domain_wall,False,0.7294155663681774,0.7479248046875,0.9916417253328974,0.0,0.0,0.0,0.0,0.0,356.875,400.0,6.0,3.244671038799563,1.0,0.43548583984375,0.78125,0.65802001953125,-0.0035400390625,0.0,1.0,0.7294155663681774,0.2705844336318226,44.48742180258104,0.0,0.0,0.0,0.0,0.9916417253328974,0.3612060546875,0.6387939453125,0.14117070370272886,0.3581869952710014,0.0
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,sparse_active_025,512,256,travelling_identity,True,0.9418308786016691,0.9267578125,0.40479863418478057,0.0,0.0,0.0,0.0,0.0,515.9375,516.0,10.0,4.856452026103069,1.0,0.8194580078125,1.0078125,0.2039794921875,-0.018310546875,0.0,1.0,0.9418308786016691,0.05816912139833086,43.568341668103194,0.0,0.0,0.0,0.0,0.40479863418478057,0.2169189453125,0.7830810546875,0.08676505601458727,0.08780849279130311,0.375
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,periodic_background_perturbation,512,256,travelling_identity,False,0.8399108529788012,0.99871826171875,0.7728291152249039,0.0,0.0,0.0,0.0,0.0,36.375,516.0,2.0,0.23598218866521967,0.0625,0.6748046875,1.0078125,0.6334228515625,-0.02606201171875,0.0,0.265625,0.8399108529788012,0.1600891470211988,1.6764780290754167,0.0,0.0,0.0,0.0,0.7728291152249039,0.6387939453125,0.3612060546875,0.004079418176999383,0.49367855956688506,0.375
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,single_active_2,512,256,domain_wall,False,0.9132934332358674,0.99609375,0.5292970725250834,0.0,0.0,0.0,0.0,0.0,172.0,172.0,1.0,1.413814418614822,1.0,0.9921875,0.3359375,0.0078125,-0.03125,0.0,1.0,0.9132934332358674,0.08670656676413258,511.99973785613423,0.0,0.0,1.0,0.35,0.5292970725250834,0.0078125,0.9921875,0.019885515654119487,0.004135133379102214,0.375
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,two_cell_active,512,256,domain_wall,False,0.9158442982456141,0.99609375,0.5186959354521087,0.0,0.0,0.0,0.0,0.0,172.0,172.0,1.0,1.4547632516064462,1.0,0.9921875,0.3359375,0.0078125,-0.03125,0.0,1.0,0.9158442982456141,0.08415570175438591,511.99973785613423,0.0,0.0,1.0,0.35,0.5186959354521087,0.0078125,0.9921875,0.012150373626837213,0.004052311995719599,0.375
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,short_random_active_block,512,256,domain_wall,False,0.9188523915311282,0.99273681640625,0.5079326413416794,0.0,0.0,0.0,0.0,0.03125,384.875,516.0,4.0,3.9051534050286434,1.0,0.97979736328125,1.0078125,0.02081298828125,-0.0260009765625,0.0,1.0,0.9188523915311282,0.08114760846887181,252.95021661557874,0.0,0.03125,0.5,0.175,0.5079326413416794,0.02001953125,0.97998046875,0.016471470442596555,0.010168573386234793,0.375
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,random_uniform,512,256,domain_wall,False,0.8698475858156677,0.877685546875,0.8963418295520469,0.0,0.0,0.0,0.0,0.0,516.0,516.0,7.0,2.550409946299677,1.0,0.58502197265625,1.0078125,0.54852294921875,-0.00482177734375,0.0,1.0,0.8698475858156677,0.13015241418433232,152.75500066656187,0.0,0.0,0.03125,0.0109375,0.8963418295520469,0.47698974609375,0.52301025390625,0.148066670738773,0.4275458616912382,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,single_active_2,512,256,unknown,False,0.9941596613060428,0.99609375,0.6598790276643384,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,0.0,0.0,1.0,0.9941596613060428,0.00584033869395717,999999999.9999999,0.0,0.0,1.0,0.35,0.6598790276643384,0.015625,0.984375,0.007751937984496124,0.010310609807255287,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,sparse_active_010,512,256,domain_wall,False,0.8955752724095395,0.89764404296875,0.8649255727360204,0.0,0.0,0.0,0.0,0.0,514.375,516.0,8.0,2.846444543462204,1.0,0.9764404296875,1.0078125,0.037353515625,-0.00030517578125,0.0,1.0,0.8955752724095395,0.10442472759046051,108.18586456370194,0.0,0.0,0.921875,0.32265625,0.8649255727360204,0.40911865234375,0.59088134765625,0.12020150718904082,0.3538571846954068,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,sparse_active_025,512,256,domain_wall,False,0.8710202222679093,0.87811279296875,0.894711523403814,0.0,0.0,0.0,0.0,0.0,515.5,516.0,7.0,2.482445875594049,1.0,0.5830078125,1.0078125,0.55828857421875,-0.0064697265625,0.0,1.0,0.8710202222679093,0.12897977773209068,186.50271838583348,0.0,0.0,0.03125,0.0109375,0.894711523403814,0.47698974609375,0.52301025390625,0.14880312752842398,0.4267682223755375,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,single_active_1,512,256,domain_wall,False,0.9902914839181286,0.9921875,0.6745285809284733,0.0,0.0,0.0,0.0,0.0,508.0,508.0,8.0,0.13174007530476972,1.0,1.0,0.9921875,0.0,0.0,0.0,1.0,0.9902914839181286,0.009708516081871399,999999999.9999999,0.0,0.0,1.0,0.35,0.6745285809284733,0.03125,0.96875,0.011627906976744184,0.021079018154014792,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,two_cell_active,512,256,domain_wall,False,0.9902990984405458,0.9921875,0.6745012724846646,0.0,0.0,0.0,0.0,0.0,508.0,508.0,8.0,0.13174007530476972,1.0,1.0,0.9921875,0.0,0.0,0.0,1.0,0.9902990984405458,0.009700901559454245,999999999.9999999,0.0,0.0,1.0,0.35,0.6745012724846646,0.03125,0.96875,0.007751937984496124,0.02107816476514577,0.125
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,short_random_active_block,512,256,localized_oscillator,True,0.9707254926596004,0.968505859375,0.7324795497340152,0.0,0.0,0.0,0.0,0.0,515.1875,516.0,8.0,2.351702813518375,1.0,0.95294189453125,1.0078125,0.08990478515625,-0.0015869140625,0.0,1.0,0.9707254926596004,0.029274507340399603,29.62950231818872,0.0,0.0,0.84375,0.2953125,0.7324795497340152,0.1253662109375,0.8746337890625,0.02855309113967179,0.09182818573935957,0.125
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,sparse_active_010,512,256,localized_oscillator,True,0.8880017970272904,0.95562744140625,0.8776377382557091,0.0,0.0,0.0,0.0,0.515625,515.5,516.0,4.0,4.2615984226161014,1.0,0.88092041015625,1.0078125,0.12054443359375,-0.00103759765625,2.0,1.0,0.8880017970272904,0.11199820297270957,94.41017063170396,0.0,0.515625,0.0625,0.021875,0.8776377382557091,0.0894775390625,0.9105224609375,0.12716523664351276,0.07852886500749937,0.75
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,random_uniform,512,256,localized_oscillator,True,0.8986367863288864,0.95538330078125,0.8638236151237662,0.0,0.0,0.0,0.0,0.484375,516.0,516.0,4.0,4.319671297539973,1.0,0.86614990234375,1.0078125,0.1357421875,-0.00128173828125,0.0,1.0,0.8986367863288864,0.10136321367111356,78.92595553114529,0.0,0.484375,0.125,0.04375,0.8638236151237662,0.08990478515625,0.91009521484375,0.11507079334989741,0.07766187653059739,0.75
q3_radius1,q3r1_s4_0031,S4_neighbor_dependent,3,1,periodic_background_perturbation,512,256,domain_wall,False,0.8704538921631335,0.8839111328125,0.8955407931816607,0.0,0.0,0.0,0.0,0.0,516.0,516.0,7.0,2.7862298144940945,1.0,0.655029296875,1.0078125,0.45648193359375,-0.000732421875,0.0,1.0,0.8704538921631335,0.1295461078368665,147.4421193508939,0.0,0.0,0.125,0.04375,0.8955407931816607,0.45751953125,0.54248046875,0.14962766985540352,0.4097274039117266,0.125
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,sparse_active_025,512,256,localized_oscillator,True,0.8934775904605263,0.95269775390625,0.8705366432289964,0.0,0.0,0.0,0.0,0.625,515.5625,516.0,4.0,4.277658976930344,1.0,0.890869140625,1.0078125,0.110107421875,-0.0006103515625,2.0,1.0,0.8934775904605263,0.10652240953947367,78.5452681721699,0.0,0.625,0.140625,0.04921875,0.8705366432289964,0.0953369140625,0.9046630859375,0.12301502051054952,0.08299427714378005,0.75
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,single_active_1,512,256,localized_oscillator,True,0.7692951998050682,0.953125,0.9750251420900798,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,3.8290242677769624,1.0,0.7578125,1.0078125,0.2421875,0.0,0.0,1.0,0.7692951998050682,0.23070480019493178,227.64334606720314,0.0,0.0,0.0,0.0,0.9750251420900798,0.09375,0.90625,0.18665469755080233,0.09140860707094499,0.75
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,short_random_active_block,512,256,localized_oscillator,True,0.7853890878182871,0.94403076171875,0.9662714933773769,0.0,0.0,0.0,0.0,0.65625,516.0,516.0,4.0,4.090556898563545,1.0,0.8387451171875,1.0078125,0.1624755859375,-0.00054931640625,2.0,1.0,0.7853890878182871,0.2146109121817129,81.03547225798559,0.0,0.65625,0.03125,0.0109375,0.9662714933773769,0.112548828125,0.887451171875,0.1641044149732751,0.10875272423021748,0.75
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,single_active_2,512,256,localized_oscillator,True,0.7711302997076024,0.953125,0.9741427426173848,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,3.85583650112192,1.0,0.7578125,1.0078125,0.2421875,0.0,0.0,1.0,0.7711302997076024,0.22886970029239762,232.26279748386537,0.0,0.0,0.0,0.0,0.9741427426173848,0.1015625,0.8984375,0.17776136485788993,0.09893637229707813,0.75
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,two_cell_active,512,256,domain_wall,False,0.7692723562378168,0.9609375,0.9752141610138605,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,3.7870203038409076,1.0,0.68359375,1.0078125,0.31640625,0.0,0.0,1.0,0.7692723562378168,0.23072764376218324,324.8338239931044,0.0,0.0,0.0,0.0,0.9752141610138605,0.078125,0.921875,0.1720055923898754,0.07618860632920785,0.75
