variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_000,initial_location,mild,0.5,900,joint_basin,Delta_viable_propagation_vs_product,-0.05466019259693844,0.05398103193662056,0.004267575284150275,-0.06313553737257292,-0.04643944505152117,0.01669609232105175,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,Delta_depth_vs_shuffled,-0.007284806505536046,0.0014023772201062594,0.00011086765385677646,-0.007510750356521644,-0.007083648869840266,0.00042710148668137753,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,Delta_depth_vs_product,-0.007353067131461044,0.0013773991091333916,0.0001088929607987088,-0.007564817788785606,-0.007139679985623652,0.0004251378031619544,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,Delta_robust_reachability_vs_shuffled,0.286924590759532,0.002347633917417056,0.00018559675728253833,0.28657207224316916,0.2872785416235994,0.0007064693804302302,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,Delta_robust_reachability_vs_product,0.2867597874203146,0.0026204526970926016,0.00020716497558859778,0.286353212174687,0.2871789833382825,0.0008257711635955012,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_000,initial_location,mild,0.5,900,joint_basin,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
initial_location_000,initial_location,mild,0.5,900,joint_basin,singleton_fraction,0.443323157628018,0.020193385061261913,0.0015964272615601606,0.44013986192700366,0.4463948173540964,0.0062549554270927565,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.3058121559958849,0.08063075395314365,0.006374420798713984,-0.31772443309468096,-0.29300824234469747,0.02471619074998349,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_viable_propagation_vs_product,-0.30399833836122647,0.08415663243099364,0.006653165967288322,-0.31705058425592303,-0.29154563031059627,0.025504953945326758,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_depth_vs_shuffled,0.0014282548532296255,0.0014860179197805374,0.000117480031758297,0.0012066600797913014,0.0016547929976285442,0.0004481329178372428,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_depth_vs_product,0.0016391845770003036,0.0015386728072478467,0.0001216427661167108,0.0014061814680624849,0.0018601000812851567,0.00045391861322267185,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_robust_reachability_vs_shuffled,-0.16469893664076962,0.0023863016116306194,0.0001886537069220827,-0.16507236700733274,-0.16431870328921322,0.0007536637181195238,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_robust_reachability_vs_product,-0.1640867541556607,0.0023593088970508156,0.00018651974546450732,-0.1644555162390072,-0.1637054502361461,0.0007500660028610939,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,singleton_fraction,0.40730776700075444,0.07999074456564093,0.006323823614004037,0.39570610439891557,0.419405121793514,0.023699017394598454,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.08740150657623495,0.008647628924577407,0.000683655094040426,0.08618593455584579,0.08869253861627491,0.0025066040604291157,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_viable_propagation_vs_product,0.08582549295080108,0.0084865765909026,0.0006709227891179804,0.08456635607403892,0.08712049729448622,0.002554141220447295,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_depth_vs_shuffled,0.09865576747467483,0.00703148974139483,0.0005558880731729001,0.0975677986520207,0.09973384940104636,0.0021660507490256636,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_depth_vs_product,0.09771755655826027,0.00694032431815733,0.0005486808136408066,0.096670892982365,0.09887375518415088,0.0022028622017858795,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.07393305522641173,0.004198475683954599,0.0003319186465532446,0.07322851653847298,0.07458084608553697,0.0013523295470639907,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_robust_reachability_vs_product,0.07345314227806042,0.004247766091293402,0.000335815395402947,0.07278127245253942,0.07408068867539223,0.0012994162228528172,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,component_B_preservation,0.8067279082077803,0.004539508779417427,0.00035887968003224887,0.8059717188033492,0.8074346027264538,0.0014628839231046742,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,lower_rank_erasure_score,0.09663604589610977,0.0022697543897087025,0.00017943984001612357,0.09628434836096438,0.09696484755732512,0.0006804991963607482,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,singleton_fraction,0.36600942049221075,0.01371851158355117,0.001084543567785625,0.3640046165387929,0.3680626065576827,0.00405799001888979,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_viable_propagation_vs_shuffled,-0.045396656298229865,0.05815420305054877,0.004597493428791155,-0.05404477668541261,-0.036205262321144384,0.017839514364268227,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_viable_propagation_vs_product,-0.046719479074925865,0.059690086816902826,0.004718915701865072,-0.05546543960144538,-0.037830745375133534,0.017634694226311844,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_depth_vs_shuffled,-0.005982462886449783,0.001292748424687301,0.0001022007365901629,-0.006165879112620869,-0.005773636385966224,0.0003922427266546454,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_depth_vs_product,-0.006120812282831774,0.001404710383165734,0.0001110521065922891,-0.00634225502242232,-0.005908990577882757,0.0004332644445395632,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_robust_reachability_vs_shuffled,0.40345235090016435,0.002477732822633136,0.00019588197882196767,0.4030713941805437,0.4038237099209315,0.0007523157403877545,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_robust_reachability_vs_product,0.4032543532830122,0.0025784265454234585,0.00020384251657444327,0.4028682100654048,0.4036527307450183,0.0007845206796134874,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,component_B_preservation,0.9806324549560965,0.004854882557763856,0.0003838121663789441,0.979941685175208,0.9813879314255133,0.0014462462503053164,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,lower_rank_erasure_score,0.00968377252195162,0.0024274412788819243,0.00019190608318947174,0.009287828661335687,0.010049395549439129,0.0007615668881034415,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,singleton_fraction,0.4178536625875939,0.016433251841594956,0.0012991626295649151,0.41543179146097775,0.4204605661682223,0.005028774707244554,True
initial_location_000,initial_location,mild,0.5,2400,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.26068266378675775,0.11719657465949314,0.009265202747349268,-0.27847416079095977,-0.2417308998700737,0.03674326092088606,True
