certified_I_v3,coarse_name,mean_admiss,mean_cert_v2,mean_raw_I,num_worlds,perturb_stability,std_cert_v2,trunc_frac
0.4161476686949016,hash_k34_s1206,0.25937146554129736,0.47260220006409454,1.8185666350968221,78,0.8805453479447694,0.06411314376984097,0.28846153846153844
0.1596814562408642,viability_signature,0.2774107423431915,0.21746576966987446,0.7627341113534375,78,0.7342831769950269,0.0786948611994667,0.28846153846153844
0.08117198415101833,region,0.16572554572312134,0.11654288060174561,0.6807647472656432,78,0.6964988657557046,0.05078385262817452,0.28846153846153844
0.0,random_5_fixed,0.0,0.0,1.373782012211281,78,0.0,0.0,0.28846153846153844
0.0,identity,0.0,0.0,1.82080001169632,78,0.0,0.0,0.28846153846153844
0.0,all_one,0.0,0.0,0.0,78,0.0,0.0,0.28846153846153844
0.0,trap_mixing_adversarial,0.0,0.0,1.426121251361338,78,0.0,0.0,0.28846153846153844
0.0,checkerboard,0.0,0.0,0.8617341563402923,78,0.0,0.0,0.28846153846153844
