I_max,I_mean,admissibility_v2,certified_I_v2,coarse_name,compression_gate,fiber_quality,mean_fiber_size,noise_slip_prob,nontriviality_score,num_macro_labels,perturbations,rank_stability,rigid_mode,singleton_fraction,transition_consistency,truncation_fraction,viability_purity,world_seed
2.116066091297982,0.8389120986064418,0.0,0.0,checkerboard,0.0,1.0,202.5,0.3,0.8389120986064418,2,trap_shift;symmetry_transform,0.5079365079365079,sticky,0.0,0.6351567291524985,0.3125,0.8416938462898648,2
2.867158714671476,0.6545803814991578,0.1615699680445065,0.10576053132137979,region,0.49382716049382713,1.0,40.5,0.2,0.6545803814991578,10,rigid_variation;bottleneck_width;symmetry_transform,0.7619047619047619,bounded,0.0,0.7494219318730284,0.28125,0.8753779345166871,11
2.7640267298759156,0.8603975401836473,0.32838569021385733,0.2825422400915121,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.2,0.8603975401836473,14,rigid_variation;bottleneck_width;symmetry_transform,0.9126984126984127,bounded,0.0,0.61320700513951,0.28125,0.9863877112138494,11
5.091344792935064,1.8801790306176236,0.23871756581746248,0.44883176149007536,hash_k34_s1206,1.0,1.0,11.911764705882353,0.2,1.0,34,rigid_variation;bottleneck_width;symmetry_transform,0.6507936507936508,bounded,0.0,0.4322943523547216,0.28125,0.84851887656939,11
4.054736371646103,1.2812733309586146,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.2,1.0,5,rigid_variation;bottleneck_width;symmetry_transform,0.7063492063492064,bounded,0.0,0.5587331124452354,0.28125,0.8432076222990257,11
5.096610154046207,1.880825882057339,0.0,0.0,identity,0.0,0.0,1.0,0.2,1.0,405,rigid_variation;bottleneck_width;symmetry_transform,0.6507936507936508,bounded,1.0,1.0,0.28125,1.0,11
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.2,0.0,1,rigid_variation;bottleneck_width;symmetry_transform,1.0,bounded,0.0,1.0,0.28125,0.8414638284826618,11
4.3092867675778255,1.3295550060977546,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.2,1.0,4,rigid_variation;bottleneck_width;symmetry_transform,0.619047619047619,bounded,0.0,0.5718722756489977,0.28125,0.8433808757329269,11
2.0462425410020595,0.8226101440231592,0.0,0.0,checkerboard,0.0,1.0,202.5,0.2,0.8226101440231592,2,rigid_variation;bottleneck_width;symmetry_transform,0.4444444444444444,bounded,0.0,0.6348390833445953,0.28125,0.8415078370035353,11
2.7655680510173895,0.6101787019961953,0.1536081721172374,0.09372843507850408,region,0.49382716049382713,1.0,40.5,0.2,0.6101787019961953,10,noise_variation;trap_shift,0.7619047619047619,sticky,0.0,0.7644108371779549,0.28125,0.8752956711856357,4
2.7374983091403142,0.6619467912598821,0.24505951249669292,0.16221635796489686,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.2,0.6619467912598821,14,noise_variation;trap_shift,0.8809523809523809,sticky,0.0,0.6163319132622324,0.28125,0.986230402379979,4
5.079356023369052,1.7489648396833373,0.256548764345928,0.4486947685052342,hash_k34_s1206,1.0,1.0,11.911764705882353,0.2,1.0,34,noise_variation;trap_shift,0.7063492063492064,sticky,0.0,0.4280852178777469,0.28125,0.8484382395289725,4
4.100325063625116,1.3658583966685993,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.2,1.0,5,noise_variation;trap_shift,0.753968253968254,sticky,0.0,0.5578706852177895,0.28125,0.8430973173014531,4
5.085246527602036,1.7496386622504931,0.0,0.0,identity,0.0,0.0,1.0,0.2,1.0,405,noise_variation;trap_shift,0.7063492063492064,sticky,1.0,1.0,0.28125,1.0,4
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.2,0.0,1,noise_variation;trap_shift,1.0,sticky,0.0,1.0,0.28125,0.8413723225002554,4
4.332830853795594,1.4072150502057867,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.2,1.0,4,noise_variation;trap_shift,0.6984126984126985,sticky,0.0,0.5710428930763103,0.28125,0.8432832655286355,4
2.0524345173227148,0.8547403382686677,0.0,0.0,checkerboard,0.0,1.0,202.5,0.2,0.8547403382686677,2,noise_variation;trap_shift,0.5158730158730159,sticky,0.0,0.6346198793137676,0.28125,0.8414122676986396,4
2.742130135254544,0.64338594706456,0.16044112577950503,0.10322556565775104,region,0.49382716049382713,1.0,40.5,0.1,0.64338594706456,10,noise_variation;bottleneck_width,0.7619047619047619,sticky,0.0,0.7571239317336597,0.28125,0.8753898276614231,8
2.7084173602819925,0.6762108179109091,0.2481841249473021,0.1678247901231184,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.1,0.6762108179109091,14,noise_variation;bottleneck_width,0.873015873015873,sticky,0.0,0.6164801296985399,0.28125,0.9863877112138494,8
5.107173626415798,1.7728048287723968,0.2560449162614088,0.4539176639308495,hash_k34_s1206,1.0,1.0,11.911764705882353,0.1,1.0,34,noise_variation;bottleneck_width,0.7063492063492064,sticky,0.0,0.4271838628407298,0.28125,0.8485586351401797,8
4.080849772540726,1.384739083819864,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.1,1.0,5,noise_variation;bottleneck_width,0.8015873015873015,sticky,0.0,0.5595376699445777,0.28125,0.843195697622211,8
5.114206895988177,1.7735088344353276,0.0,0.0,identity,0.0,0.0,1.0,0.1,1.0,405,noise_variation;bottleneck_width,0.7063492063492064,sticky,1.0,1.0,0.28125,1.0,8
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.1,0.0,1,noise_variation;bottleneck_width,1.0,sticky,0.0,1.0,0.28125,0.8414638284826618,8
4.2865932261033945,1.435689313343787,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.1,1.0,4,noise_variation;bottleneck_width,0.7301587301587302,sticky,0.0,0.5725112620994789,0.28125,0.8433682142146751,8
2.1161073735569147,0.8763808191852978,0.0,0.0,checkerboard,0.0,1.0,202.5,0.1,0.8763808191852978,2,noise_variation;bottleneck_width,0.5476190476190476,sticky,0.0,0.6337999729570537,0.28125,0.8415051231327906,8
2.856856855116361,0.6392227584153519,0.15740361256519783,0.1006159714084671,region,0.49382716049382713,1.0,40.5,0.1,0.6392227584153519,10,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.7619047619047619,sticky,0.0,0.7477744344862585,0.28125,0.8752179040460691,6
2.814559756828314,0.6709446361476111,0.24833589325541452,0.16661963554264608,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.1,0.6709446361476111,14,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.8809523809523809,sticky,0.0,0.6162942881807784,0.28125,0.9860733580740156,6
5.306989778475089,1.7545197116879894,0.2736000653338864,0.48003670774742546,hash_k34_s1206,1.0,1.0,11.911764705882353,0.1,1.0,34,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.753968253968254,sticky,0.0,0.4277582527472407,0.28125,0.8483298319151036,6
4.2071819713121705,1.3656094021559446,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.1,1.0,5,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.7777777777777778,sticky,0.0,0.5588308479034537,0.28125,0.8430094367534045,6
5.31478958981261,1.7552762358108196,0.0,0.0,identity,0.0,0.0,1.0,0.1,1.0,405,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.753968253968254,sticky,1.0,1.0,0.28125,1.0,6
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.1,0.0,1,trap_shift;bottleneck_width;noise_variation;symmetry_transform,1.0,sticky,0.0,1.0,0.28125,0.841280857992099,6
4.358574505945958,1.417979505128936,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.1,1.0,4,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.7222222222222222,sticky,0.0,0.5725083518340695,0.28125,0.8431966749957969,6
2.126972982905498,0.8599242255679255,0.0,0.0,checkerboard,0.0,1.0,202.5,0.1,0.8599242255679255,2,trap_shift;bottleneck_width;noise_variation;symmetry_transform,0.5,sticky,0.0,0.6344836931001568,0.28125,0.8413221017347865,6
2.854145500548904,0.745697396404431,0.17660097391928936,0.1316908864541009,region,0.49382716049382713,1.0,40.5,0.1,0.745697396404431,10,corridor_variation;bottleneck_width;trap_shift,0.753968253968254,sticky,0.0,0.7275135627901052,0.3125,0.8743017361218582,7
2.822228712518042,0.7595163125600156,0.27553958422225716,0.20927680897280862,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.1,0.7595163125600156,14,corridor_variation;bottleneck_width;trap_shift,0.873015873015873,sticky,0.0,0.6095115067081447,0.3125,0.9861428626336112,7
5.304046478345322,1.9048968791577416,0.3079195073598557,0.5865549086015783,hash_k34_s1206,1.0,1.0,11.911764705882353,0.1,1.0,34,corridor_variation;bottleneck_width;trap_shift,0.8492063492063492,sticky,0.0,0.4270242899061385,0.3125,0.8491245384167009,7
4.294347892927634,1.552921053733415,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.1,1.0,5,corridor_variation;bottleneck_width;trap_shift,0.7936507936507936,sticky,0.0,0.561672680955859,0.3125,0.8440257300617321,7
5.31478958981261,1.9055468782460347,0.0,0.0,identity,0.0,0.0,1.0,0.1,1.0,405,corridor_variation;bottleneck_width;trap_shift,0.8571428571428571,sticky,1.0,1.0,0.3125,1.0,7
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.1,0.0,1,corridor_variation;bottleneck_width;trap_shift,1.0,sticky,0.0,1.0,0.3125,0.842421539366727,7
4.3743208183208075,1.6274256164973566,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.1,1.0,4,corridor_variation;bottleneck_width;trap_shift,0.7857142857142857,sticky,0.0,0.573037923361656,0.3125,0.8443234950367674,7
2.1730395542957166,0.9092019353832662,0.0,0.0,checkerboard,0.0,1.0,202.5,0.1,0.9092019353832662,2,corridor_variation;bottleneck_width;trap_shift,0.5396825396825397,sticky,0.0,0.6369447923069478,0.3125,0.8424438695453472,7
2.778463567789126,0.6549692694120557,0.15607692046933996,0.10222558657188711,region,0.49382716049382713,1.0,40.5,0.3,0.6549692694120557,10,bottleneck_width;trap_shift;noise_variation,0.7380952380952381,sticky,0.0,0.7469244567225882,0.28125,0.8752935092367972,0
2.7027792561211776,0.6874172288023737,0.2519157502764698,0.17317122694672166,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.3,0.6874172288023737,14,bottleneck_width;trap_shift;noise_variation,0.873015873015873,sticky,0.0,0.6156464422875242,0.28125,0.986230402379979,0
4.982844916967194,1.665692316057756,0.23653969419647605,0.3940023510657215,hash_k34_s1206,1.0,1.0,11.911764705882353,0.3,1.0,34,bottleneck_width;trap_shift;noise_variation,0.6507936507936508,sticky,0.0,0.42838511197712054,0.28125,0.8484501967594447,0
4.047512380360686,1.2825753597274567,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.3,1.0,5,bottleneck_width;trap_shift;noise_variation,0.6904761904761904,sticky,0.0,0.5577320096462423,0.28125,0.8431077965646198,0
4.988213223552639,1.6663281300666226,0.0,0.0,identity,0.0,0.0,1.0,0.3,1.0,405,bottleneck_width;trap_shift;noise_variation,0.6507936507936508,sticky,1.0,1.0,0.28125,1.0,0
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.3,0.0,1,bottleneck_width;trap_shift;noise_variation,1.0,sticky,0.0,1.0,0.28125,0.8413723225002554,0
4.3092867675778255,1.3283145918376214,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.3,1.0,4,bottleneck_width;trap_shift;noise_variation,0.619047619047619,sticky,0.0,0.5712203363758178,0.28125,0.8432816062363467,0
2.0190350010277696,0.8143216969568297,0.0,0.0,checkerboard,0.0,1.0,202.5,0.3,0.8143216969568297,2,bottleneck_width;trap_shift;noise_variation,0.4047619047619047,sticky,0.0,0.6355904192740115,0.28125,0.8414149372680794,0
2.839839537851979,0.6391943709628484,0.15342370128557734,0.09806756623402656,region,0.49382716049382713,1.0,40.5,0.4,0.6391943709628484,10,rigid_variation;trap_shift,0.7380952380952381,bounded,0.0,0.7517396681228014,0.28125,0.8760011377199961,1
2.816481736094592,0.8684923765814629,0.3183176897565384,0.27645648688457686,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.4,0.8684923765814629,14,rigid_variation;trap_shift,0.8968253968253967,bounded,0.0,0.5996067287614064,0.28125,0.9858647969304806,1
5.312906825125417,1.9469810224016566,0.2596443139036831,0.5055225517449695,hash_k34_s1206,1.0,1.0,11.911764705882353,0.4,1.0,34,rigid_variation;trap_shift,0.7063492063492064,bounded,0.0,0.43301122044199036,0.28125,0.8489071753572753,1
4.20485118737321,1.3433863025437751,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.4,1.0,5,rigid_variation;trap_shift,0.7142857142857143,bounded,0.0,0.5580764125051537,0.28125,0.8435643502317778,1
5.319735861387092,1.9477173023650274,0.0,0.0,identity,0.0,0.0,1.0,0.4,1.0,405,rigid_variation;trap_shift,0.7063492063492064,bounded,1.0,1.0,0.28125,1.0,1
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.4,0.0,1,rigid_variation;trap_shift,1.0,bounded,0.0,1.0,0.28125,0.841853296727535,1
4.358574505945958,1.3905141076357006,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.4,1.0,4,rigid_variation;trap_shift,0.6666666666666666,bounded,0.0,0.5648363352056675,0.28125,0.8438758961496178,1
2.1209653255509715,0.8419528630323894,0.0,0.0,checkerboard,0.0,1.0,202.5,0.4,0.8419528630323894,2,rigid_variation;trap_shift,0.4761904761904762,bounded,0.0,0.63527112216263,0.28125,0.8418586675057589,1
2.6776539586065766,0.5346098994192308,0.12543838801701063,0.06706060400108449,region,0.49382716049382713,1.0,40.5,0.4,0.5346098994192308,10,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.746031746031746,sticky,0.0,0.7297417029225531,0.28125,0.8727543482495199,5
2.706458783267789,0.5423081730019227,0.1822630178125289,0.09884272419572944,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.4,0.5423081730019227,14,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.8015873015873015,sticky,0.0,0.6137922214188994,0.28125,0.988046058589526,5
5.232728399372797,1.5457414119891717,0.2363969951288214,0.3654086250404217,hash_k34_s1206,1.0,1.0,11.911764705882353,0.4,1.0,34,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.6507936507936508,sticky,0.0,0.42919268329228344,0.28125,0.8463428604148723,5
4.035920163962055,1.1748338318586695,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.4,1.0,5,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.7063492063492064,sticky,0.0,0.5565116827829322,0.28125,0.8414698573066629,5
5.241548862187021,1.5461219466065592,0.0,0.0,identity,0.0,0.0,1.0,0.4,1.0,405,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.6507936507936508,sticky,1.0,1.0,0.28125,1.0,5
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.4,0.0,1,noise_variation;symmetry_transform;trap_shift;corridor_variation,1.0,sticky,0.0,1.0,0.28125,0.8398087094703977,5
4.290337906984027,1.250231195521427,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.4,1.0,4,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.6746031746031745,sticky,0.0,0.5640035803959197,0.28125,0.841508952670959,5
2.0546530791923083,0.6464226247148981,0.0,0.0,checkerboard,0.0,1.0,202.5,0.4,0.6464226247148981,2,noise_variation;symmetry_transform;trap_shift;corridor_variation,0.3253968253968254,sticky,0.0,0.6378868319239442,0.28125,0.839824558980601,5
2.7479124336612846,0.6465562158681086,0.15867451919495135,0.10259199668537931,region,0.49382716049382713,1.0,40.5,0.4,0.6465562158681086,10,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.7619047619047619,bounded,0.0,0.745046506992616,0.28125,0.8754711849866624,10
2.7401060340709034,0.8581602657263427,0.32126791062061966,0.2756993555475379,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.4,0.8581602657263427,14,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.8968253968253967,bounded,0.0,0.612027610591337,0.28125,0.986545284804868,10
5.117302235539669,1.9290177855556616,0.24212677008409603,0.4670668458513677,hash_k34_s1206,1.0,1.0,11.911764705882353,0.4,1.0,34,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.6587301587301587,bounded,0.0,0.4331206677650206,0.28125,0.8486455795895615,10
4.100325063625116,1.330605373256805,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.4,1.0,5,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.7142857142857143,bounded,0.0,0.5556996493668395,0.28125,0.8432837520774855,10
5.122210713297807,1.9296715509786884,0.0,0.0,identity,0.0,0.0,1.0,0.4,1.0,405,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.6587301587301587,bounded,1.0,1.0,0.28125,1.0,10
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.4,0.0,1,trap_shift;bottleneck_width;rigid_variation;noise_variation,1.0,bounded,0.0,1.0,0.28125,0.8415553759598938,10
4.332830853795594,1.3681902168395075,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.4,1.0,4,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.626984126984127,bounded,0.0,0.5700285909137729,0.28125,0.8434549102480381,10
2.040010196056433,0.828548953944984,0.0,0.0,checkerboard,0.0,1.0,202.5,0.4,0.828548953944984,2,trap_shift;bottleneck_width;rigid_variation;noise_variation,0.42063492063492064,bounded,0.0,0.6360202733246426,0.28125,0.8415953709872483,10
3.3228000332429515,1.1059966516292599,0.2941008790581446,0.3252745874795298,region,0.49382716049382713,1.0,40.5,0.1,1.0,10,rigid_variation;noise_variation;symmetry_transform,0.8888888888888888,sticky,0.0,0.7654539913316218,0.28125,0.8752956711856357,9
3.3031430400533717,1.1832523259134287,0.41056582318506557,0.48580296522429034,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.1,1.0,14,rigid_variation;noise_variation;symmetry_transform,0.9761904761904762,sticky,0.0,0.6168319115750583,0.28125,0.986230402379979,9
5.789332068409289,2.4904092662658095,0.2902309512123254,0.7227938502563153,hash_k34_s1206,1.0,1.0,11.911764705882353,0.1,1.0,34,rigid_variation;noise_variation;symmetry_transform,0.8095238095238094,sticky,0.0,0.4245758539560114,0.28125,0.8444205751484893,9
4.933874261736679,1.8476391625183817,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.1,1.0,5,rigid_variation;noise_variation;symmetry_transform,0.9047619047619048,sticky,0.0,0.5506183793862236,0.28125,0.8427538827006138,9
5.889260658935736,2.519699375665196,0.0,0.0,identity,0.0,0.0,1.0,0.1,1.0,405,rigid_variation;noise_variation;symmetry_transform,0.8095238095238094,sticky,1.0,1.0,0.28125,1.0,9
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.1,0.0,1,rigid_variation;noise_variation;symmetry_transform,1.0,sticky,0.0,1.0,0.28125,0.8413723225002554,9
5.08739262747648,2.0291150361184247,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.1,1.0,4,rigid_variation;noise_variation;symmetry_transform,0.873015873015873,sticky,0.0,0.5682770797211201,0.28125,0.8431981304959659,9
2.8276986990299506,1.2309677185595918,0.0,0.0,checkerboard,0.0,1.0,202.5,0.1,1.0,2,rigid_variation;noise_variation;symmetry_transform,0.7222222222222222,sticky,0.0,0.6353812347695206,0.28125,0.8414149372680794,9
3.6762436219069765,0.7323700836182664,0.16366877945142638,0.11986611769254074,region,0.49382716049382713,1.0,40.5,0.2,0.7323700836182664,10,noise_variation;corridor_variation;rigid_variation,0.7222222222222222,sticky,0.0,0.7173811604460997,0.28125,0.8734528398812917,13
3.219645660412546,0.8596329947583782,0.3216848790748679,0.27653093596761547,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.2,0.8596329947583782,14,noise_variation;corridor_variation;rigid_variation,0.9047619047619048,sticky,0.0,0.6063720031244997,0.28125,0.986600009330684,13
5.099035209812585,1.6961525710479337,0.27303817403934316,0.4631144008910651,hash_k34_s1206,1.0,1.0,11.911764705882353,0.2,1.0,34,noise_variation;corridor_variation;rigid_variation,0.753968253968254,sticky,0.0,0.4262360372102648,0.28125,0.849611036475551,13
3.995624991503717,1.3169533095582562,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.2,1.0,5,noise_variation;corridor_variation;rigid_variation,0.7777777777777778,sticky,0.0,0.5581737954126135,0.28125,0.844598328426772,13
5.125132340580681,1.7004707195336968,0.0,0.0,identity,0.0,0.0,1.0,0.2,1.0,405,noise_variation;corridor_variation;rigid_variation,0.753968253968254,sticky,1.0,1.0,0.28125,1.0,13
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.2,0.0,1,noise_variation;corridor_variation;rigid_variation,1.0,sticky,0.0,1.0,0.28125,0.8430665696465505,13
3.8293599227843127,1.3513726505299106,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.2,1.0,4,noise_variation;corridor_variation;rigid_variation,0.6349206349206349,sticky,0.0,0.5787234758820577,0.28125,0.8443716023670189,13
2.061278340343112,0.8884500909791191,0.0,0.0,checkerboard,0.0,1.0,202.5,0.2,0.8884500909791191,2,noise_variation;corridor_variation;rigid_variation,0.5396825396825397,sticky,0.0,0.6358007152018468,0.28125,0.8430870547950018,13
2.839839537851979,0.6505064451893341,0.16272125144794447,0.10585122283616213,region,0.49382716049382713,1.0,40.5,0.2,0.6505064451893341,10,trap_shift;rigid_variation,0.7619047619047619,bounded,0.0,0.7591105289824365,0.28125,0.8758142279084872,15
2.816481736094592,0.8609872515510604,0.3119644672990259,0.2685974292813789,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.2,0.8609872515510604,14,trap_shift;rigid_variation,0.873015873015873,bounded,0.0,0.6087874533704789,0.28125,0.9860923014278368,15
5.312906825125417,1.9743584530433314,0.283485023034414,0.5597010515391787,hash_k34_s1206,1.0,1.0,11.911764705882353,0.2,1.0,34,trap_shift;rigid_variation,0.7698412698412698,bounded,0.0,0.4333233987435919,0.28125,0.8498001225213492,15
4.20485118737321,1.3207840610465564,0.0,0.0,random_5_fixed,0.0,1.0,81.0,0.2,1.0,5,trap_shift;rigid_variation,0.7777777777777778,bounded,0.0,0.5593645090079725,0.28125,0.8434828558541065,15
5.319735861387092,1.9750950672816487,0.0,0.0,identity,0.0,0.0,1.0,0.2,1.0,405,trap_shift;rigid_variation,0.7698412698412698,bounded,1.0,1.0,0.28125,1.0,15
0.0,0.0,0.0,0.0,all_one,0.0,1.0,405.0,0.2,0.0,1,trap_shift;rigid_variation,1.0,bounded,0.0,1.0,0.28125,0.8417464140460933,15
4.358574505945958,1.4229640507124122,0.0,0.0,trap_mixing_adversarial,0.0,1.0,101.25,0.2,1.0,4,trap_shift;rigid_variation,0.7301587301587301,bounded,0.0,0.5730663176494051,0.28125,0.8436998879703446,15
2.1209653255509715,0.8420721357502837,0.0,0.0,checkerboard,0.0,1.0,202.5,0.2,0.8420721357502837,2,trap_shift;rigid_variation,0.5317460317460317,bounded,0.0,0.6363176764384422,0.28125,0.8417876045684022,15
2.7211614320401742,0.627312156262135,0.15770267203193072,0.09892880324065075,region,0.49382716049382713,1.0,40.5,0.1,0.627312156262135,10,rigid_variation;symmetry_transform,0.7619047619047619,sticky,0.0,0.7632047247297064,0.28125,0.8754646965708714,14
2.7236289621601437,0.6796415985861635,0.2516200112623197,0.1710114266905914,viability_signature,0.6913580246913579,1.0,28.928571428571427,0.1,0.6796415985861635,14,rigid_variation;symmetry_transform,0.8809523809523809,sticky,0.0,0.6161589450791466,0.28125,0.986545284804868,14
5.151358451967096,1.7752597393955405,0.2735208790312986,0.4855706044283424,hash_k34_s1206,1.0,1.0,11.911764705882353,0.1,1.0,34,rigid_variation;symmetry_transform,0.753968253968254,sticky,0.0,0.4274882808074512,0.28125,0.8486198964909956,14
