condition,kappa,alpha,T,seed,component_threshold,p_viable,node_count,node_entropy,node_singleton_fraction,macro_path_entropy,fiber_entropy,singleton_fraction,small_fiber_fraction,certified_node_fraction,certified_edge_count,certified_edge_fraction,transport_survival_mean,certified_path_count,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,mean_certified_path_length,max_certified_path_length,component_A_preservation,component_B_preservation,component_balance,lower_rank_erasure_score,edge_component_balance_mean,nonfragmentation,viable_propagation_index,delta_vs_product,delta_vs_shuffled,delta_vs_time_shuffled,component_necessity_A,component_necessity_B,component_necessity_min,ordered_edge_predictivity,edge_order_delta_vs_time_shuffled,edge_order_delta_vs_endpoint_fakeout,local_edge_survival_min,edge_transition_consistency,within_fiber_A_diversity,within_fiber_B_diversity,within_fiber_component_balance,within_fiber_effective_radius,rigid_collapse_diversity_delta,early_edge_survival,middle_edge_survival,late_edge_survival,late_to_early_transport_ratio,final_segment_certified_mass,delayed_trap_late_delta,base_signal_positive
independent_alpha0,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.99925,49.0,2.802887279025063,0.0,2.802887279025063,2.802887279025063,0.0,0.0,1.0,295.5,1.0,1.0,999.25,1.0,1.0,6.0,6.0,0.8634493384437351,0.35195020294898927,0.35195020294898927,0.6480497970510107,0.21044163657521417,1.0,0.35195020294898927,,,,,,,,,,,,,,,,,,,,,,,1.0
independent_alpha0,time_shuffled_COM,0.5,900,3.5,0.6,0.99925,51.375,2.0433555315573795,0.18362447057299996,2.0433555315573795,2.0433555315573795,0.03888888888888889,0.14444444444444443,0.816375529427,73.625,0.5935538827468878,0.7381591955599555,562.875,0.5632972027638862,0.6037370710365867,3.7917006891661202,6.0,1.0,0.48222265280635723,0.48222265280635723,0.5177773471936428,0.19869979578469282,0.9611111111111111,0.19296625289407962,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,basin_transition_profile,0.5,900,3.5,0.6,0.99875,487.25,6.008841876471051,0.18442787921336098,6.008841876471051,6.008841876471051,0.0,0.0,0.815572120786639,1948.0,0.8590317082542872,0.9361683645868507,795.0,0.7959916874192443,0.8763383881473041,5.4627006934289,6.0,0.5608295367989042,0.5614151861591913,0.5594995417550318,0.4405004582449682,0.8183632623522167,1.0,0.41697643485127994,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,boundary_v2_regime_sequence,0.5,900,3.5,0.6,0.99875,32.5,1.08559909629167,0.049834280303030304,1.08559909629167,1.08559909629167,0.0,0.0,0.9501657196969697,100.875,0.9665918564418414,0.9988947474090577,995.125,0.9963712402191408,0.9973247737149133,5.987863223175006,6.0,1.0,1.0,1.0,0.0,0.7685834881613441,1.0,0.995270619819208,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,center_of_mass,0.5,900,3.5,0.6,0.99875,110.25,3.311542310349146,0.205183997809097,3.311542310349146,3.311542310349146,0.0692605401844532,0.19357272256728775,0.794816002190903,428.5,0.5324712020841298,0.6430919239348443,72.25,0.07233559808087776,0.1626757393833091,1.4561647612131532,6.0,1.0,1.0,1.0,0.0,0.8547339900788722,0.9307394598155467,0.043291462164994174,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,component_A_only,0.5,900,3.5,0.6,0.99875,149.25,3.801319292698401,0.2083800909182448,3.801319292698401,3.801319292698401,0.09259530791788853,0.18070625610948188,0.7916199090817552,681.375,0.522388843368566,0.5986200165893534,45.5,0.04555991554548002,0.1340753563994091,1.2804424273852528,6.0,0.8865176211201345,0.8874537108466054,0.8844188896004426,0.11558111039955739,0.7128641779395319,0.9074046920821114,0.021823226199754863,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,component_B_only,0.5,900,3.5,0.6,0.99875,150.625,3.803098867791995,0.21885430568220335,3.803098867791995,3.803098867791995,0.08132232548444594,0.2063096123713415,0.7811456943177966,676.875,0.5190059945547755,0.5978926592818845,46.75,0.04680713589582529,0.1345243205988984,1.2794718314271245,6.0,0.8861244444718969,0.8870234454955961,0.8840149204437249,0.11598507955627514,0.7088831205157435,0.918677674515554,0.022879915242817787,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,hash_high_cardinality,0.5,900,3.5,0.6,0.99875,6395.75,11.891322410489904,0.9999609097221723,11.891322410489904,11.891322410489904,0.6422979302868017,0.9802971654542731,3.9090277827675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833946198539759,0.2836893587206621,0.28272235548403635,0.7172776445159637,0.7652881486088774,0.3577020697131983,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
noise_fakeout,joint_basin,0.5,900,3.5,0.6,0.99875,63.0,3.01173622948133,0.0,3.01173622948133,3.01173622948133,0.0,0.0,1.0,478.25,1.0,1.0,998.75,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.6297142249768223,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.99875,104.125,3.8912728191871055,0.0,3.8912728191871055,3.8912728191871055,0.0,0.0,1.0,1312.5,1.0,1.0,998.75,1.0,1.0,6.0,6.0,0.8663612973897454,0.8672128752371296,0.8642784935147981,0.13572150648520181,0.9179604631111827,1.0,0.8642784935147981,,,,,,,,,,,,,,,,,,,,,,,1.0
noise_fakeout,time_shuffled_COM,0.5,900,3.5,0.6,0.99875,110.25,3.311542310349146,0.205183997809097,3.311542310349146,3.311542310349146,0.0692605401844532,0.19357272256728775,0.794816002190903,415.75,0.5256329368371706,0.6321997352409914,66.625,0.06670583151057953,0.18152199238238784,1.6377902725654645,6.0,1.0,1.0,1.0,0.0,0.8277970935289461,0.9307394598155467,0.039162968340643076,,,,,,,,,,,,,,,,,,,,,,,1.0
product,basin_transition_profile,0.5,900,3.5,0.6,0.999,34.5,1.1610609099001967,0.3582655120909431,1.1610609099001967,1.1610609099001967,0.0996212121212121,0.2265151515151515,0.6417344879090568,26.25,0.5422310824096538,0.9937018616762905,983.0,0.9839845945539412,0.9866832654563461,5.930054484042759,6.0,1.0,0.8440461830008291,0.8440461830008291,0.15595381699917082,0.18620941876655037,0.9003787878787879,0.7423149230427734,,,,,,,,,,,,,,,,,,,,,,,1.0
product,boundary_v2_regime_sequence,0.5,900,3.5,0.6,0.999,21.375,0.9434856295842888,0.2298967940272288,0.9434856295842888,0.9434856295842888,0.0,0.0,0.7701032059727712,27.125,0.7564016414442111,0.9974343471699318,993.0,0.9939933605890279,0.9941184619883687,5.965961791666813,6.0,1.0,0.9987104888124323,0.9987104888124323,0.0012895111875676874,0.1921110739414661,1.0,0.9901687864488412,,,,,,,,,,,,,,,,,,,,,,,1.0
product,center_of_mass,0.5,900,3.5,0.6,0.999,52.0,2.0374452940987204,0.17878453504043124,2.0374452940987204,2.0374452940987204,0.05138888888888889,0.15416666666666667,0.8212154649595688,63.25,0.5868221929753088,0.7617648233965357,597.0,0.5975998279977274,0.6221262629838751,3.8140927126611843,6.0,1.0,0.4802190140238009,0.4802190140238009,0.519780985976199,0.22735572346370886,0.9486111111111111,0.20764980565015795,,,,,,,,,,,,,,,,,,,,,,,1.0
product,component_A_only,0.5,900,3.5,0.6,0.999,91.75,2.9019810483364474,0.20180969476005794,2.9019810483364474,2.9019810483364474,0.08629493464052286,0.15129697712418297,0.798190305239942,23.875,0.1136208853041181,0.02047847937434376,4.125,0.00412963489994355,0.011791590318141013,0.10297771604048271,5.875,0.8313927720534526,0.3371351422108279,0.3371351422108279,0.662864857789172,0.13264430593157392,0.9137050653594772,2.751502545696627e-05,,,,,,,,,,,,,,,,,,,,,,,0.875
product,component_B_only,0.5,900,3.5,0.6,0.999,34.125,1.486795509278798,0.14918002238774292,1.486795509278798,1.486795509278798,0.04166666666666665,0.12499999999999994,0.850819977612257,63.875,0.8683507530051114,0.9978308073836555,992.375,0.9933677354656603,0.993701432401049,5.963960669557243,6.0,1.0,0.6579742823690425,0.6579742823690425,0.34202571763095746,0.11037841310307744,0.9583333333333334,0.6247778864045452,,,,,,,,,,,,,,,,,,,,,,,1.0
product,hash_high_cardinality,0.5,900,3.5,0.6,0.999,3724.5,9.539170152120635,0.9421955646145175,9.539170152120635,9.539170152120635,0.3294458131091615,0.6403498609923829,0.05780443538548255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25292512474045786,0.10255163120065225,0.10255163120065225,0.8974483687993476,0.044296762989212125,0.6705541868908385,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
product,joint_basin,0.5,900,3.5,0.6,0.999,18.875,0.43083191433606616,0.1977532679738562,0.43083191433606616,0.43083191433606616,0.125,0.125,0.8022467320261438,25.125,0.8150689236389034,0.9984562243416528,995.75,0.996745615099555,0.9968349962428297,5.981850318979973,6.0,1.0,1.0,1.0,0.0,0.18542662254761447,0.875,0.8709319787227158,,,,,,,,,,,,,,,,,,,,,,,1.0
product,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.999,50.75,2.8511560718921176,0.0,2.8511560718921176,2.8511560718921176,0.0,0.0,1.0,318.0,1.0,1.0,999.0,1.0,1.0,6.0,6.0,0.8482032122291745,0.3441069213647164,0.3441069213647164,0.6558930786352836,0.21142314708756124,1.0,0.3441069213647164,,,,,,,,,,,,,,,,,,,,,,,1.0
product,time_shuffled_COM,0.5,900,3.5,0.6,0.999,52.0,2.0374452940987204,0.17878453504043124,2.0374452940987204,2.0374452940987204,0.05138888888888889,0.15416666666666667,0.8212154649595688,73.5,0.5963396624104689,0.7480867405391511,577.375,0.5779555404099987,0.6178799926638436,3.87597913146019,6.0,1.0,0.4802190140238009,0.4802190140238009,0.519780985976199,0.20504944584408455,0.9486111111111111,0.19715373602272296,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,basin_transition_profile,0.5,900,3.5,0.6,0.99875,8.875,1.238392274979811,0.043402777777777776,1.238392274979811,1.238392274979811,0.03125,0.03125,0.9565972222222222,7.5,0.9508928571428571,0.9998746236196036,998.125,0.9993728668427464,0.9997910274014692,5.999247741717621,6.0,1.0,0.6983419228274329,0.6983419228274329,0.3016580771725671,0.0027166599060337755,0.96875,0.6744008153744772,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,boundary_v2_regime_sequence,0.5,900,3.5,0.6,0.99875,7.0,0.5916727785823275,0.0,0.5916727785823275,0.5916727785823275,0.0,0.0,1.0,6.0,1.0,1.0,998.75,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.003407174572568975,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,center_of_mass,0.5,900,3.5,0.6,0.99875,8.75,0.33187710417777194,0.041666666666666664,0.33187710417777194,0.33187710417777194,0.0,0.0,0.9583333333333333,7.75,0.9166666666666667,0.9997497078742069,998.0,0.9992491236226206,0.9996066838023251,5.998498247245241,6.0,1.0,1.0,1.0,0.0,0.002735744737367402,1.0,0.9989994162499594,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,component_A_only,0.5,900,3.5,0.6,0.99875,9.75,1.7736461996850394,0.02638888888888889,1.7736461996850394,1.7736461996850394,0.0,0.0,0.9736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929363890758964,0.4872714067794947,0.4872714067794947,0.5127285932205052,0.0022067482200887932,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
rigid_collapse,component_B_only,0.5,900,3.5,0.6,0.99875,7.0,1.1488348542809166,0.0,1.1488348542809166,1.1488348542809166,0.0,0.0,1.0,6.0,1.0,1.0,998.75,1.0,1.0,6.0,6.0,1.0,0.7510534519299275,0.7510534519299275,0.2489465480700725,0.003407174572568975,1.0,0.7510534519299275,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,hash_high_cardinality,0.5,900,3.5,0.6,0.99875,32.5,3.887007245471697,0.175728527835444,3.887007245471697,3.887007245471697,0.08732926180002791,0.17895119833123863,0.824271472164556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47491056689635824,0.2222554721309316,0.2222554721309316,0.7777445278690683,0.01366068850042905,0.9126707381999721,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
rigid_collapse,joint_basin,0.5,900,3.5,0.6,0.99875,8.0,0.6247783148636215,0.03125,0.6247783148636215,0.6247783148636215,0.0,0.0,0.96875,7.5,0.9508928571428571,0.9998746236196036,998.125,0.9993728668427464,0.9997910274014692,5.999247741717621,6.0,1.0,1.0,1.0,0.0,0.0027166599060337755,1.0,0.9992478682285608,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.99875,14.0,0.9998650468955865,0.0,0.9998650468955865,0.9998650468955865,0.0,0.0,1.0,24.0,1.0,1.0,998.75,1.0,1.0,6.0,6.0,1.0,0.8629528514573599,0.8629528514573599,0.13704714854264005,0.00422434320207425,1.0,0.8629528514573599,,,,,,,,,,,,,,,,,,,,,,,1.0
rigid_collapse,time_shuffled_COM,0.5,900,3.5,0.6,0.99875,8.75,0.33187710417777194,0.041666666666666664,0.33187710417777194,0.33187710417777194,0.0,0.0,0.9583333333333333,8.625,0.9333333333333333,0.9998122704367695,998.0,0.9992491236226206,0.9996125585576988,5.998372620616609,6.0,1.0,1.0,1.0,0.0,0.002498633630888005,1.0,0.9990617909369587,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,basin_transition_profile,0.5,900,3.5,0.6,0.99925,35.0,1.1559967941682545,0.3819082856428057,1.1559967941682545,1.1559967941682545,0.13113830613830613,0.3051864801864802,0.6180917143571942,27.0,0.5402365199372838,0.9945167235120893,984.875,0.9856142354779629,0.9882950122443275,5.937955314282219,6.0,1.0,0.8485370927916802,0.8485370927916802,0.1514629072083197,0.168169694092456,0.8688616938616939,0.7222639880374578,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,boundary_v2_regime_sequence,0.5,900,3.5,0.6,0.99925,21.375,0.9391970186037971,0.23041289612370844,0.9391970186037971,0.9391970186037971,0.0,0.03125,0.7695871038762915,27.375,0.7499128971341693,0.9975607893297439,994.0,0.9947463703683643,0.9948833764220371,5.970604598586562,6.0,1.0,1.0,1.0,0.0,0.1704591313812296,1.0,0.992320322439318,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,center_of_mass,0.5,900,3.5,0.6,0.99925,52.125,2.0349328440851084,0.1747859359838113,2.0349328440851084,2.0349328440851084,0.027777777777777776,0.08055555555555555,0.8252140640161887,64.25,0.5867515770617726,0.7642378444744009,597.25,0.5976955946427389,0.6217557382508953,3.8094709228266344,6.0,1.0,0.48180912336930337,0.48180912336930337,0.5181908766306966,0.22418296307584823,0.9722222222222222,0.21409275075060386,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,component_A_only,0.5,900,3.5,0.6,0.99925,89.125,2.9016712703772756,0.16766476363601923,2.9016712703772756,2.9016712703772756,0.02349877450980391,0.09243259803921568,0.8323352363639808,22.875,0.11273604792203687,0.02105668561012579,4.5,0.004502878128629624,0.013336540913945663,0.11395422301058572,5.875,0.8306823005821596,0.337872338275226,0.337872338275226,0.662127661724774,0.13905981358278108,0.976501225490196,3.5586918183745033e-05,,,,,,,,,,,,,,,,,,,,,,,0.875
shuffled,component_B_only,0.5,900,3.5,0.6,0.99925,33.125,1.4780884761003303,0.12791360569319532,1.4780884761003303,1.4780884761003303,0.03869047619047618,0.18452380952380948,0.8720863943068047,64.0,0.9019515313782958,0.9982486860190184,993.5,0.9942458701186156,0.994347161886574,5.966726471962945,6.0,1.0,0.6633004320809739,0.6633004320809739,0.33669956791902617,0.11613370838355953,0.9613095238095238,0.6332174052199581,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,hash_high_cardinality,0.5,900,3.5,0.6,0.99925,3717.25,9.534320185163732,0.94323885975024,9.534320185163732,9.534320185163732,0.32917482243429563,0.6415200004845713,0.05676114024975991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528080217703205,0.10282549308575528,0.10282549308575528,0.8971745069142447,0.0463232452920997,0.6708251775657043,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
shuffled,joint_basin,0.5,900,3.5,0.6,0.99925,19.375,0.42886953477426265,0.24626409774436087,0.42886953477426265,0.42886953477426265,0.0625,0.22916666666666666,0.7537359022556391,24.625,0.78838250353905,0.9983529357680995,995.0,0.9957469957432382,0.995806579136155,5.975357850335305,6.0,1.0,1.0,1.0,0.0,0.18539189506394843,0.9375,0.9320294102666943,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.99925,52.5,2.902980138297217,0.0,2.902980138297217,2.902980138297217,0.0,0.0,1.0,339.0,1.0,1.0,999.25,1.0,1.0,6.0,6.0,0.8310657980976452,0.33805765312147745,0.33805765312147745,0.6619423468785226,0.21526739880332632,1.0,0.33805765312147745,,,,,,,,,,,,,,,,,,,,,,,1.0
shuffled,time_shuffled_COM,0.5,900,3.5,0.6,0.99925,52.125,2.0349328440851084,0.1747859359838113,2.0349328440851084,2.0349328440851084,0.027777777777777776,0.08055555555555555,0.8252140640161887,75.375,0.5912086604552146,0.7490370963816187,576.375,0.576805449236812,0.6175612811136358,3.8726997887165724,6.0,1.0,0.48180912336930337,0.48180912336930337,0.5181908766306966,0.20088328850184275,0.9722222222222222,0.20247337955599587,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,basin_transition_profile,0.5,900,3.5,0.6,0.99875,79.75,2.8918110958342576,0.42501011233801084,2.8918110958342576,2.8918110958342576,0.03736413043478259,0.15425312911725952,0.5749898876619891,83.0,0.594701867866555,0.9846909757959382,962.0,0.9632087708045105,0.9724681856776034,5.8623407148456375,6.0,0.9140134356643801,0.520372978149284,0.520372978149284,0.47962702185071604,0.31732878509867574,0.9626358695652174,0.4751474945339762,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,boundary_v2_regime_sequence,0.5,900,3.5,0.6,0.99875,17.375,0.6340411392231102,0.3267221362229102,0.6340411392231102,0.6340411392231102,0.0,0.0,0.6732778637770898,13.875,0.606734660267269,0.9977060360248177,993.0,0.9942436083226912,0.9953639876896259,5.975098688071658,6.0,1.0,1.0,1.0,0.0,0.2910881610344992,1.0,0.9919635008084129,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,center_of_mass,0.5,900,3.5,0.6,0.99875,50.875,2.115654913506859,0.1573969902646373,2.115654913506859,2.115654913506859,0.02525252525252525,0.08964646464646464,0.8426030097353627,79.0,0.6374362880934363,0.792908021474787,616.375,0.6171275707311483,0.6586018033474281,4.15352413914929,6.0,1.0,0.7109665901919002,0.7109665901919002,0.2890334098080998,0.29491513896212834,0.9747474747474747,0.33912081992714954,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,component_A_only,0.5,900,3.5,0.6,0.99875,77.375,2.9465800634693124,0.15389509713060268,2.9465800634693124,2.9465800634693124,0.05052728328173374,0.09479005417956655,0.8461049028693972,55.875,0.2388356857626,0.09012984113873389,40.5,0.04054523797284014,0.050928956373657984,0.3610732870186989,6.0,0.8966162035912701,0.5104526915686339,0.5104526915686339,0.48954730843136607,0.3019909955260222,0.9494727167182663,0.0018148221383172875,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,component_B_only,0.5,900,3.5,0.6,0.99875,35.25,1.9404210971520082,0.13004023886376825,1.9404210971520082,1.9404210971520082,0.0,0.0,0.8699597611362317,83.875,0.8811165036049516,0.9968707390066665,989.0,0.9902368405147306,0.9923170032313964,5.959569484431796,6.0,1.0,0.775131593151077,0.775131593151077,0.22486840684892292,0.251324165294346,1.0,0.7651586426600776,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,hash_high_cardinality,0.5,900,3.5,0.6,0.99875,3293.625,9.873477810751623,0.9074820124665884,9.873477810751623,9.873477810751623,0.35088121383592913,0.7048458781032532,0.09251798753341156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267578188316836,0.1523351807837968,0.1523351807837968,0.8476648192162032,0.38443693889518205,0.6491187861640708,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
time_shuffled,joint_basin,0.5,900,3.5,0.6,0.99875,31.875,1.3837523954926298,0.25790894895348165,1.3837523954926298,1.3837523954926298,0.0,0.0,0.7420910510465183,59.125,0.7867606963501065,0.9957658826457905,990.375,0.9916143472890763,0.9931285736590392,5.962957265535691,6.0,1.0,1.0,1.0,0.0,0.3044627150943686,1.0,0.9874177997474528,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,random_balanced_k_COM_cardinality,0.5,900,3.5,0.6,0.99875,52.5,2.9029817603783554,0.0,2.9029817603783554,2.9029817603783554,0.0,0.0,1.0,339.0,1.0,1.0,998.75,1.0,1.0,6.0,6.0,0.9110687021493094,0.5186944756873975,0.5186944756873975,0.48130552431260254,0.3090000680440579,1.0,0.5186944756873975,,,,,,,,,,,,,,,,,,,,,,,1.0
time_shuffled,time_shuffled_COM,0.5,900,3.5,0.6,0.99875,50.875,2.115654913506859,0.1573969902646373,2.115654913506859,2.115654913506859,0.02525252525252525,0.08964646464646464,0.8426030097353627,75.375,0.6202510496472604,0.7780514113798107,614.125,0.6148771968663257,0.6423137486751834,3.981273389395504,6.0,1.0,0.7109665901919002,0.7109665901919002,0.2890334098080998,0.2653782662338164,0.9747474747474747,0.3314415724804769,,,,,,,,,,,,,,,,,,,,,,,1.0
