system_id,seed,regime,control_type,is_control,num_states,num_transitions,constraint_params_json,transform_params_json,transform_names_json,job_elapsed_seconds,K0_size,viab_K0_H4,viab_K0_H8,viab_K0_H16,K1_size,viab_K1_H4,viab_K1_H8,viab_K1_H16,K2_size,viab_K2_H4,viab_K2_H8,viab_K2_H16,K3_size,viab_K3_H4,viab_K3_H8,viab_K3_H16,K4_size,viab_K4_H4,viab_K4_H8,viab_K4_H16,K_strict_size,viab_K_strict_H4,viab_K_strict_H8,viab_K_strict_H16,strict_kernel_fraction_H4,strict_given_loose_fraction_H4,strict_kernel_fraction_H8,strict_given_loose_fraction_H8,strict_kernel_fraction_H16,strict_given_loose_fraction_H16,capture_K_strict_Hr2,strict_capture_fraction_Hr2,capture_K_strict_Hr4,strict_capture_fraction_Hr4,capture_K_strict_Hr8,strict_capture_fraction_Hr8,recovery_rate_K_strict_capacity_loss,recovery_rate_K0_capacity_loss,mean_recovery_horizon_K_strict_capacity_loss,failed_recovery_count_K_strict_capacity_loss,recovery_rate_K_strict_integrity_damage,recovery_rate_K0_integrity_damage,mean_recovery_horizon_K_strict_integrity_damage,failed_recovery_count_K_strict_integrity_damage,recovery_rate_K_strict_option_loss,recovery_rate_K0_option_loss,mean_recovery_horizon_K_strict_option_loss,failed_recovery_count_K_strict_option_loss,recovery_rate_K_strict_repair_loss,recovery_rate_K0_repair_loss,mean_recovery_horizon_K_strict_repair_loss,failed_recovery_count_K_strict_repair_loss,strict_preserving_transition_count,mean_contraction_ratio_H4,contraction_event_rate_H4,expansion_event_rate_H4,mean_contraction_ratio_H8,contraction_event_rate_H8,expansion_event_rate_H8,mean_contraction_ratio_H16,contraction_event_rate_H16,expansion_event_rate_H16,filter_collapse_stage,strict_object_class,batch_read
no_perturbation_control_balanced_5445400,5445400,balanced,no_perturbation_control,1,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.413346499999534,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_balanced_5445401,5445401,balanced,no_perturbation_control,1,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.39528579999932845,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_balanced_5445402,5445402,balanced,no_perturbation_control,1,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.40975280000020575,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
shuffled_admissibility_control_commit_rich_9505001,9505001,commit_rich,shuffled_admissibility_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.43852289999995264,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,288,288,288,288,288,288,288,0.128,0.128,0.128,0.128,0.128,0.128,897,0.39866666666666667,1700,0.7555555555555555,2250,1.0,1.0,0.9635555555555556,0.0,0,1.0,0.9391111111111111,0.0,0,1.0,0.7897777777777778,0.0,0,1.0,0.8217777777777778,0.0,0,988,1.0211295085477499,0.044534412955465584,0.27125506072874495,0.9673210224819049,0.053643724696356275,0.006072874493927126,0.9592292410993023,0.06174089068825911,0.0,none,strict_large_or_trivial,possibly_too_permissive
no_perturbation_control_harsh_4579500,4579500,harsh,no_perturbation_control,1,2250,14388,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 0, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.41439469999932044,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,216,135,51,0,216,135,51,0,0.06,0.06,0.02266666666666667,0.02266666666666667,0.0,0.0,399,0.17733333333333334,405,0.18,405,0.18,0.4583333333333333,0.048,0.2727272727272727,117,0.5,0.052,1.3333333333333333,108,0.9166666666666666,0.148,0.696969696969697,18,1.0,0.18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
shuffled_admissibility_control_commit_rich_9505000,9505000,commit_rich,shuffled_admissibility_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.45416520000071614,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,288,288,288,288,288,288,288,0.128,0.128,0.128,0.128,0.128,0.128,897,0.39866666666666667,1700,0.7555555555555555,2250,1.0,1.0,0.9635555555555556,0.0,0,1.0,0.9391111111111111,0.0,0,1.0,0.7897777777777778,0.0,0,1.0,0.8217777777777778,0.0,0,988,1.0211295085477499,0.044534412955465584,0.27125506072874495,0.9673210224819049,0.053643724696356275,0.006072874493927126,0.9592292410993023,0.06174089068825911,0.0,none,strict_large_or_trivial,possibly_too_permissive
shuffled_admissibility_control_commit_rich_9505002,9505002,commit_rich,shuffled_admissibility_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.4480813999998645,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,288,288,288,288,288,288,288,0.128,0.128,0.128,0.128,0.128,0.128,897,0.39866666666666667,1700,0.7555555555555555,2250,1.0,1.0,0.9635555555555556,0.0,0,1.0,0.9391111111111111,0.0,0,1.0,0.7897777777777778,0.0,0,1.0,0.8217777777777778,0.0,0,988,1.0211295085477499,0.044534412955465584,0.27125506072874495,0.9673210224819049,0.053643724696356275,0.006072874493927126,0.9592292410993023,0.06174089068825911,0.0,none,strict_large_or_trivial,possibly_too_permissive
no_perturbation_control_harsh_4579501,4579501,harsh,no_perturbation_control,1,2250,14397,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 0, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.4167018999996799,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,216,135,51,0,216,135,51,0,0.06,0.06,0.02266666666666667,0.02266666666666667,0.0,0.0,399,0.17733333333333334,405,0.18,405,0.18,0.4583333333333333,0.048,0.2727272727272727,117,0.5,0.052,1.3333333333333333,108,0.9166666666666666,0.148,0.696969696969697,18,1.0,0.18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
no_perturbation_control_harsh_4579502,4579502,harsh,no_perturbation_control,1,2250,14388,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 0, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.4134881000009045,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,216,135,51,0,216,135,51,0,0.06,0.06,0.02266666666666667,0.02266666666666667,0.0,0.0,399,0.17733333333333334,405,0.18,405,0.18,0.4583333333333333,0.048,0.2727272727272727,117,0.5,0.052,1.3333333333333333,108,0.9166666666666666,0.148,0.696969696969697,18,1.0,0.18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
shuffled_admissibility_control_capacity_tight_10928201,10928201,capacity_tight,shuffled_admissibility_control,1,2250,14253,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.39029219999974885,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,216,216,216,216,216,216,216,0.096,0.096,0.096,0.096,0.096,0.096,1087,0.4831111111111111,1950,0.8666666666666667,2250,1.0,1.0,0.9604444444444444,0.0,0,1.0,0.9968888888888889,0.0,0,1.0,0.9164444444444444,0.0,0,1.0,0.9333333333333333,0.0,0,620,1.0448607770217337,0.035483870967741936,0.33064516129032256,0.9748776005100399,0.056451612903225805,0.004838709677419355,0.9640854640112635,0.05806451612903226,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_repair_rich_6610400,6610400,repair_rich,no_perturbation_control,1,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.37718520000089484,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
shuffled_admissibility_control_capacity_tight_10928200,10928200,capacity_tight,shuffled_admissibility_control,1,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.38704260000122304,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,216,216,216,216,216,216,216,0.096,0.096,0.096,0.096,0.096,0.096,1087,0.4831111111111111,1950,0.8666666666666667,2250,1.0,1.0,0.9604444444444444,0.0,0,1.0,0.9968888888888889,0.0,0,1.0,0.9164444444444444,0.0,0,1.0,0.9333333333333333,0.0,0,604,1.0506637564917345,0.023178807947019868,0.3195364238410596,0.9831504509850049,0.04470198675496689,0.019867549668874173,0.9701687326031517,0.046357615894039736,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_repair_rich_6610401,6610401,repair_rich,no_perturbation_control,1,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3830380999988847,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
shuffled_admissibility_control_capacity_tight_10928202,10928202,capacity_tight,shuffled_admissibility_control,1,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.4054177999987587,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,216,216,216,216,216,216,216,0.096,0.096,0.096,0.096,0.096,0.096,1087,0.4831111111111111,1950,0.8666666666666667,2250,1.0,1.0,0.9604444444444444,0.0,0,1.0,0.9968888888888889,0.0,0,1.0,0.9164444444444444,0.0,0,1.0,0.9333333333333333,0.0,0,604,1.0506637564917345,0.023178807947019868,0.3195364238410596,0.9831504509850049,0.04470198675496689,0.019867549668874173,0.9701687326031517,0.046357615894039736,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_repair_rich_6610402,6610402,repair_rich,no_perturbation_control,1,2250,14631,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3656745999996929,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_permissive_6366300,6366300,permissive,no_perturbation_control,1,2250,12543,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 1, ""min_option_strict"": 1, ""min_reach_h4"": 8, ""min_repair_strict"": 0, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.30885789999956614,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,576,576,576,576,576,576,576,576,0.256,0.256,0.256,0.256,0.256,0.256,981,0.436,1098,0.488,1125,0.5,1.0,0.464,0.75,0,1.0,0.464,0.6875,0,1.0,0.48,0.625,0,1.0,0.488,0.0,0,2421,0.8547429822683055,0.35687732342007433,0.13506815365551425,0.8641468761184837,0.26022304832713755,0.04337050805452292,0.8663707372756057,0.25154894671623296,0.0,none,strict_large_or_trivial,possibly_too_permissive
no_perturbation_control_permissive_6366302,6366302,permissive,no_perturbation_control,1,2250,12543,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 1, ""min_option_strict"": 1, ""min_reach_h4"": 8, ""min_repair_strict"": 0, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.320594799999526,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,576,576,576,576,576,576,576,576,0.256,0.256,0.256,0.256,0.256,0.256,981,0.436,1098,0.488,1125,0.5,1.0,0.464,0.75,0,1.0,0.464,0.6875,0,1.0,0.48,0.625,0,1.0,0.488,0.0,0,2421,0.8547429822683055,0.35687732342007433,0.13506815365551425,0.8641468761184837,0.26022304832713755,0.04337050805452292,0.8663707372756057,0.25154894671623296,0.0,none,strict_large_or_trivial,possibly_too_permissive
no_perturbation_control_capacity_tight_7830301,7830301,capacity_tight,no_perturbation_control,1,2250,14253,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.2753054999993765,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,324,249,144,0,324,249,144,0,0.11066666666666666,0.11066666666666666,0.064,0.064,0.0,0.0,576,0.256,660,0.29333333333333333,693,0.308,0.5740740740740741,0.12533333333333332,0.5806451612903226,138,0.8611111111111112,0.208,1.3225806451612903,45,0.9444444444444444,0.22666666666666666,0.7254901960784313,18,1.0,0.2906666666666667,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
no_perturbation_control_capacity_tight_7830302,7830302,capacity_tight,no_perturbation_control,1,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.2884790999996767,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,324,249,144,0,324,249,144,0,0.11066666666666666,0.11066666666666666,0.064,0.064,0.0,0.0,576,0.256,660,0.29333333333333333,693,0.308,0.5740740740740741,0.12533333333333332,0.5806451612903226,138,0.8611111111111112,0.208,1.3225806451612903,45,0.9444444444444444,0.22666666666666666,0.7254901960784313,18,1.0,0.2906666666666667,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
no_perturbation_control_capacity_tight_7830300,7830300,capacity_tight,no_perturbation_control,1,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.29760069999974803,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,324,249,144,0,324,249,144,0,0.11066666666666666,0.11066666666666666,0.064,0.064,0.0,0.0,576,0.256,660,0.29333333333333333,693,0.308,0.5740740740740741,0.12533333333333332,0.5806451612903226,138,0.8611111111111112,0.208,1.3225806451612903,45,0.9444444444444444,0.22666666666666666,0.7254901960784313,18,1.0,0.2906666666666667,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
no_perturbation_control_commit_rich_6630400,6630400,commit_rich,no_perturbation_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.34414599999945494,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_commit_rich_6630401,6630401,commit_rich,no_perturbation_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.3366004999988945,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
no_perturbation_control_commit_rich_6630402,6630402,commit_rich,no_perturbation_control,1,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 0, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.32693790000121226,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,432,360,252,27,432,360,252,27,0.16,0.16,0.112,0.112,0.012,0.012,783,0.348,882,0.392,1125,0.5,0.7916666666666666,0.256,0.47368421052631576,90,0.8958333333333334,0.32,1.2325581395348837,45,0.9583333333333334,0.344,0.5652173913043478,18,1.0,0.392,0.0,0,18,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
