space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3r1_s7_0004,q3r1_s7_0001,stratum_null_q3r1_s7_0001,"(1, 1, 1)",768,travelling,0.4427490234375,17
q3_radius1,q3r1_s7_0004,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0004,q3r1_s7_0004_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",1020,emitter-like,0.2177734375,17
q3_radius1,q3r1_s7_0004,q3r1_s7_0002,stratum_null_q3r1_s7_0002,"(1, 1, 1)",392,travelling,0.418212890625,17
q3_radius1,q3r1_s7_0004,q3r1_s7_0016,stratum_null_q3r1_s7_0016,"(1, 1, 1)",270,emitter-like,0.353271484375,17
q3_radius1,q3r1_s7_0004,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1025,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0004,q3r1_s7_0021,stratum_null_q3r1_s7_0021,"(0, 2, 0)",1002,emitter-like,0.1864013671875,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_center_only_projection,center_only_projection,"(0, 1, 0)",355,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0004,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0005,raw,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",178,travelling,0.4056396484375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_center_only_projection,center_only_projection,"(0, 1, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",195,travelling,0.397705078125,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0005,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",178,emitter-like,0.63427734375,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0005_output_histogram_random,output_distribution_matched_random,"(1, 2, 1)",217,travelling,0.60009765625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1027,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0005,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",234,travelling,0.155517578125,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_right_neighbor_removed,right_neighbor_removed,"(0, 1, 1)",203,emitter-like,0.1556396484375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008,raw,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",954,travelling,0.138427734375,17
q3_radius1,q3r1_s7_0005,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0008_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",213,travelling,0.5189208984375,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1030,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0008,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0008,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_center_only_projection,center_only_projection,"(0, 2, 0)",404,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0008,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0011,raw,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",999,travelling,0.087890625,4
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",200,emitter-like,0.417236328125,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",425,travelling,0.3834228515625,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_center_only_projection,center_only_projection,"(0, 1, 0)",8,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0011,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0008,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0011_right_neighbor_removed,right_neighbor_removed,"(0, 2, 1)",375,travelling,0.4176025390625,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1028,oscillatory,0.0,2
q3_radius1,q3r1_s7_0011,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_left_neighbor_removed,left_neighbor_removed,"(2, 1, 2)",483,travelling,0.3408203125,17
q3_radius1,q3r1_s7_0011,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_right_neighbor_removed,right_neighbor_removed,"(2, 1, 2)",454,travelling,0.3377685546875,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012,raw,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",251,emitter-like,0.6116943359375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0012,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0013,raw,"(0, 2, 0)",486,emitter-like,0.1966552734375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0012_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",890,travelling,0.7139892578125,17
q3_radius1,q3r1_s7_0012,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0014,stratum_null_q3r1_s7_0014,"(1, 2, 1)",269,travelling,0.338623046875,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_center_only_projection,center_only_projection,"(2, 2, 2)",256,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 1)",276,travelling,0.24462890625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_output_histogram_random,output_distribution_matched_random,"(2, 1, 2)",209,emitter-like,0.062744140625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_symbol_phase_only,symbol_phase_only,"(0, 2, 2)",326,emitter-like,0.0,2
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_left_neighbor_removed,left_neighbor_removed,"(1, 2, 1)",137,emitter-like,0.25244140625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0013_right_neighbor_removed,right_neighbor_removed,"(2, 1, 2)",155,emitter-like,0.2567138671875,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0013,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014,raw,"(1, 2, 1)",269,travelling,0.338623046875,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0023,stratum_null_q3r1_s7_0023,"(2, 2, 2)",258,emitter-like,0.5931396484375,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 2, 1)",215,travelling,0.3670654296875,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_center_only_projection,center_only_projection,"(0, 1, 0)",394,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0013,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0000,stratum_null_q3r1_s7_0000,"(0, 2, 1)",182,emitter-like,0.3460693359375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",639,travelling,0.3809814453125,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",885,travelling,0.38134765625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0013,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",322,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0014,q3r1_s7_0013,stratum_null_q3r1_s7_0013,"(0, 2, 0)",486,emitter-like,0.1966552734375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0014,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_left_neighbor_removed,left_neighbor_removed,"(1, 2, 1)",397,domain-wall-like,0.2529296875,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_right_neighbor_removed,right_neighbor_removed,"(1, 2, 1)",353,domain-wall-like,0.253173828125,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0023,stratum_null_q3r1_s7_0023,"(2, 2, 2)",258,emitter-like,0.5931396484375,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1027,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0014,q3r1_s7_0014_output_histogram_random,output_distribution_matched_random,"(0, 2, 2)",227,travelling,0.529296875,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0009,stratum_null_q3r1_s7_0009,"(1, 1, 1)",9,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0014,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0000,stratum_null_q3r1_s7_0000,"(0, 2, 1)",182,emitter-like,0.3460693359375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_center_only_projection,center_only_projection,"(1, 1, 1)",497,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0016,q3r1_s7_0016,raw,"(1, 1, 1)",270,emitter-like,0.353271484375,17
q3_radius1,q3r1_s7_0014,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",265,emitter-like,0.3563232421875,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0001,stratum_null_q3r1_s7_0001,"(1, 1, 1)",768,travelling,0.4427490234375,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0007,stratum_null_q3r1_s7_0007,"(0, 1, 0)",171,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0016,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0016_output_histogram_random,output_distribution_matched_random,"(1, 2, 2)",372,domain-wall-like,0.712646484375,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0002,stratum_null_q3r1_s7_0002,"(1, 1, 1)",392,travelling,0.418212890625,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0016,q3r1_s7_0019,stratum_null_q3r1_s7_0019,"(1, 1, 1)",332,local-phase-clock-like,0.0013427734375,8
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",909,domain-wall-like,0.25,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",897,travelling,0.25,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1029,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0017,q3r1_s7_0017,raw,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",878,travelling,0.520751953125,17
q3_radius1,q3r1_s7_0016,q3r1_s7_0021,stratum_null_q3r1_s7_0021,"(0, 2, 0)",1002,emitter-like,0.1864013671875,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_center_only_projection,center_only_projection,"(0, 2, 0)",119,local-phase-clock-like,0.0,1
q3_radius1,q3r1_s7_0016,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",9,local-phase-clock-like,0.0,4
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_right_neighbor_removed,right_neighbor_removed,"(0, 1, 2)",8,local-phase-clock-like,0.0,5
q3_radius1,q3r1_s7_0017,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0017,q3r1_s7_0017_output_histogram_random,output_distribution_matched_random,"(0, 2, 0)",197,travelling,0.6268310546875,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018,raw,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_center_only_projection,center_only_projection,"(0, 2, 2)",102,local-phase-clock-like,0.0,1
q3_radius1,q3r1_s7_0017,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",213,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0018,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0017,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",374,travelling,0.070068359375,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0018_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",369,travelling,0.776123046875,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0018,q3r1_s7_0014,stratum_null_q3r1_s7_0014,"(1, 2, 1)",269,travelling,0.338623046875,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0013,stratum_null_q3r1_s7_0013,"(0, 2, 0)",486,emitter-like,0.1966552734375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_center_only_projection,center_only_projection,"(0, 1, 0)",195,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0009,stratum_null_q3r1_s7_0009,"(1, 1, 1)",9,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0018,q3r1_s7_0023,stratum_null_q3r1_s7_0023,"(2, 2, 2)",258,emitter-like,0.5931396484375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0007,stratum_null_q3r1_s7_0007,"(0, 1, 0)",171,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",536,travelling,0.026611328125,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",613,travelling,0.002197265625,5
q3_radius1,q3r1_s7_0021,q3r1_s7_0019,stratum_null_q3r1_s7_0019,"(1, 1, 1)",332,local-phase-clock-like,0.0013427734375,8
q3_radius1,q3r1_s7_0018,q3r1_s7_0000,stratum_null_q3r1_s7_0000,"(0, 2, 1)",182,emitter-like,0.3460693359375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",483,travelling,0.02783203125,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",392,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0021,raw,"(0, 2, 0)",1002,emitter-like,0.1864013671875,17
q3_radius1,q3r1_s7_0018,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_center_only_projection,center_only_projection,"(0, 2, 1)",7,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0021,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0021_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",919,emitter-like,0.1878662109375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0001,stratum_null_q3r1_s7_0001,"(1, 1, 1)",768,travelling,0.4427490234375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0002,stratum_null_q3r1_s7_0002,"(1, 1, 1)",392,travelling,0.418212890625,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0016,stratum_null_q3r1_s7_0016,"(1, 1, 1)",270,emitter-like,0.353271484375,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0022,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",462,emitter-like,0.2174072265625,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_right_neighbor_removed,right_neighbor_removed,"(1, 2, 1)",220,travelling,0.2152099609375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022,raw,"(0, 2, 1)",148,travelling,0.5863037109375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",338,emitter-like,0.0,2
q3_radius1,q3r1_s7_0022,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",161,travelling,0.5858154296875,17
q3_radius1,q3r1_s7_0021,q3r1_s7_0004,stratum_null_q3r1_s7_0004,"(0, 1, 0)",1017,travelling,0.2181396484375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0024,stratum_null_q3r1_s7_0024,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
